time,geo,zaf_population,black_population,black_population_percentage
1996,296,193447.7684,192180.5887,0.993449499
1996,297,235505.0767,232998.6394,0.989357184
1996,298,119764.7043,119092.6233,0.994388322
1996,299,969518.0041,538140.6462,0.555059982
1996,360,112435.092,108913.6424,0.968680155
1996,361,61966.89427,52067.50789,0.840247176
1996,362,22219.06423,8699.66181,0.391540423
1996,363,12819.40049,999.6776,0.077981619
1996,364,43840.90695,960.64151,0.02191199
1996,365,11063.72181,185.09817,0.01673019
1996,366,19942.2758,554.4091,0.027800694
1996,367,12386.6616,97.8642,0.007900773
1996,368,9550.00476,281.97488,0.029526151
1996,369,19705.282,3250.4249,0.164951961
1996,370,25366.7887,15225.031,0.600195444
1996,371,39363.3975,10806.0613,0.274520544
1996,372,11473.9289,516.1088,0.044981
1996,373,9432.2694,2602.8527,0.275951904
1996,374,13575.5081,1346.0365,0.099151832
1996,375,20155.7948,2734.9673,0.135691365
1996,376,38408.00171,9837.87223,0.256141215
1996,377,7027.2093,58.3101,0.008297761
1996,378,57904.8733,9863.5695,0.170340922
1996,379,80823.43696,13641.45261,0.168780902
1996,380,15046.3857,423.0773,0.028118201
1996,381,26567.4616,10438.049,0.392888457
1996,382,16112.85,6621.5677,0.410949503
1996,383,205102.8611,106251.7503,0.518041288
1996,384,39526.921,23090.8327,0.584179899
1996,385,22456.6351,16556.7065,0.737274593
1996,386,57590.6821,42855.2348,0.744134871
1996,460,35448.7103,22402.06764,0.631957198
1996,461,50017.06939,34425.51243,0.68827528
1996,462,36238.13632,31628.43248,0.872794125
1996,463,24912.40767,21994.18877,0.882860824
1996,464,65851.13416,58846.16563,0.893624178
1996,465,26767.3432,21628.2904,0.808010352
1996,466,51647.51977,47010.03069,0.910208872
1996,467,476763.075,396816.084,0.832312955
1996,468,82140.68522,75020.99082,0.913323168
1996,469,109767.8722,99011.78031,0.902010564
1996,470,107797.7445,90582.57793,0.840301236
1996,471,64283.94948,58328.77179,0.907361359
1996,472,353237.7108,346304.6109,0.980372708
1996,473,46657.0891,43223.7247,0.926412803
1996,474,50081.14082,43092.5127,0.860453895
1996,475,169439.935,142711.2369,0.842252666
1996,477,120007.4292,101364.8602,0.844654876
1996,478,106911.8868,75718.47021,0.708232475
1996,479,52005.48343,46633.49985,0.896703516
1996,499,603528.1258,467196.4204,0.774108779
1996,503,166829.8422,165975.4124,0.994878435
1996,504,82102.7872,79032.3963,0.962603086
1996,505,47546.8239,46606.9932,0.980233576
1996,506,191200.5939,148344.8469,0.77585976
1996,514,178514.4946,154088.3009,0.86316969
1996,524,287659.0829,249949.4843,0.868908716
1996,525,23914.84403,21301.56533,0.890725664
1996,526,99216.38857,94609.21846,0.953564424
1996,529,167903.6199,153872.3607,0.916432658
1996,538,196894.1063,153963.5508,0.781961196
1996,542,129493.4172,128733.4773,0.99413144
1996,546,124677.1623,118264.8332,0.948568535
1996,560,99609.5291,98351.0419,0.987365795
1996,561,54201.0932,33933.7629,0.626071559
1996,562,114924.0085,108136.4614,0.940938825
1996,563,69741.5663,49998.56707,0.716912019
1996,564,25512.22737,21563.93437,0.845239189
1996,565,39957.3903,39342.8382,0.984619814
1996,566,524266.085,381098.9217,0.726918892
1996,567,45174.3265,41785.7054,0.9249879
1996,568,62098.80234,58094.63412,0.935519397
1996,569,98478.3191,97713.4054,0.992232669
1996,570,47693.38583,37294.34867,0.781960601
1996,571,119342.1521,115442.6996,0.967325439
1996,573,112521.6097,111260.5343,0.988792594
1996,574,44401.7577,31137.94375,0.701277277
1996,575,151496.6142,150949.3063,0.996387326
1996,576,160149.3308,158567.6885,0.990123953
1996,577,90250.0992,82344.4737,0.912403138
1996,578,65367.99864,63416.27855,0.970142575
1996,579,98273.90563,95377.30058,0.970525186
1996,580,188958.6358,187489.5812,0.992225523
1996,581,170551.076,169526.4166,0.993992067
1996,582,128616.116,127791.8878,0.993591564
1996,583,151747.0857,150364.6746,0.990890032
1996,584,28857.2238,27010.1669,0.935993257
1996,585,65977.5662,65254.581,0.989041954
1996,586,128559.0445,125458.2025,0.975880017
1996,587,96460.9651,94486.05765,0.979526356
1996,588,72705.1177,72047.5208,0.990955287
1996,589,230205.1476,220361.3576,0.957239053
1996,590,36826.66884,35306.33703,0.958716554
1996,591,107070.1591,100945.4687,0.94279741
1996,592,143757.6094,97929.67442,0.681213849
1996,593,169234.277,166072.9123,0.981319596
1996,594,94510.80341,92895.99491,0.982914033
1996,595,11930.4751,10093.686,0.84604225
1996,596,34731.04355,28381.44593,0.817178035
1996,597,78541.58503,75190.71494,0.957336358
1996,598,165349.2099,164193.6101,0.993011156
1996,599,2748299.195,1736371.762,0.631798665
1996,660,173401.6753,172574.4145,0.995229223
1996,661,319973.9502,288923.3041,0.902958831
1996,662,311786.5346,270790.0441,0.868511029
1996,663,32777.99495,26476.77969,0.807760808
1996,664,229621.6646,225985.453,0.984164335
1996,665,98468.5222,97241.7987,0.987541973
1996,666,91258.61264,84889.86613,0.930212105
1996,667,242146.0814,230987.0005,0.953915914
1996,668,130368.534,115587.5447,0.886621497
1996,669,129287.4065,122928.6913,0.950817211
1996,670,54115.90668,38924.76216,0.719285041
1996,671,42735.92667,38568.94321,0.902494604
1996,672,184363.556,181090.9339,0.982249084
1996,673,36868.76767,28639.5957,0.776798291
1996,674,97769.60705,93979.36391,0.96123291
1996,675,31915.0518,27343.5766,0.856761154
1996,676,124813.0219,82830.61466,0.663637603
1996,677,334346.326,263317.3302,0.787558617
1996,678,61203.88737,53963.60073,0.881702177
1996,760,597285.1374,483461.909,0.809432344
1996,761,53353.1263,23729.3683,0.444760597
1996,762,66205.91178,48321.24705,0.729863025
1996,763,226445.7117,158001.3599,0.697744986
1996,764,107710.8445,69461.99698,0.644893254
1996,765,115591.9549,101996.248,0.882381893
1996,766,209726.6623,174001.2938,0.829657479
1996,797,2026977.853,1478273.845,0.729299456
1996,798,2638471.014,1853210.978,0.702380647
1996,799,1792356.81,1229822.215,0.686148098
1996,860,182719.0985,177861.8987,0.97341712
1996,861,105367.6947,86397.37545,0.819960764
1996,862,100387.5696,91553.95858,0.912004932
1996,863,70178.08413,61805.74889,0.88069872
1996,864,90079.63367,72862.41797,0.808866722
1996,865,39041.93502,33956.02968,0.869732242
1996,866,209625.612,164498.6946,0.784726127
1996,867,53208.13587,43656.98571,0.820494554
1996,868,236039.795,176024.9692,0.745742764
1996,869,135335.448,91220.8154,0.674034902
1996,870,37003.55916,32392.27712,0.875382743
1996,871,241360.1981,239908.7515,0.993986388
1996,872,259301.6756,257755.6451,0.994037715
1996,873,65908.61652,54753.10575,0.830742756
1996,874,426089.8386,386146.9703,0.906257168
1996,875,48546.68916,42127.15033,0.867765672
1996,876,277864.3379,273095.3869,0.982837124
1996,877,545811.3561,541187.4246,0.991528334
1996,960,218751.3869,217127.9801,0.992578759
1996,961,203540.9444,201826.1523,0.991575198
1996,962,342550.9374,329669.1195,0.962394445
1996,963,109741.2384,97613.76873,0.889490315
1996,964,87871.11771,82826.03871,0.942585469
1996,965,73312.6903,72461.0869,0.988383956
1996,966,533756.8969,528546.5496,0.990238351
1996,967,33060.78449,28417.91994,0.859565808
1996,968,455597.4258,441047.2035,0.968063423
1996,969,158751.4507,156550.1224,0.986133492
1996,970,146335.3512,145448.1455,0.993937174
1996,973,107635.3827,105435.715,0.979563712
1996,974,424835.4652,393447.0023,0.92611619
1996,976,234926.2597,233718.9555,0.994860923
1996,977,60175.33758,46999.05391,0.781035152
1996,978,78714.66955,69635.54908,0.884657834
1996,979,15673.8553,9262.4487,0.590948973
1996,980,46717.4649,35433.6203,0.758466248
1996,981,47592.2439,37925.3845,0.796881622
1996,982,282533.581,274921.6382,0.973058272
1996,983,97988.44056,95333.41973,0.972904755
1996,984,220394.1024,213136.0964,0.967068057
1996,985,269313.0488,267348.8992,0.992706816
1996,986,97213.4193,96531.2955,0.992983234
1996,987,229582.6063,225778.7926,0.983431612
2001,160,54198.82744,2852.966175,0.052638891
2001,161,39559.47965,3141.940776,0.079423208
2001,162,46538.31077,2363.633001,0.050788973
2001,163,70260.77632,11927.52765,0.169760829
2001,164,72115.04248,7497.880726,0.103971106
2001,165,89086.67411,17905.43845,0.200988965
2001,166,194417.3798,41509.74994,0.213508432
2001,167,118708.9086,24248.13237,0.204265481
2001,168,146386.5829,29405.22746,0.200873788
2001,169,81684.41257,11850.26052,0.145073707
2001,170,28284.7079,2558.578839,0.090458026
2001,171,93276.20166,21277.13577,0.228108943
2001,172,55012.34918,15001.37835,0.272691106
2001,173,27155.2913,1556.20436,0.057307592
2001,174,23971.27848,597.031968,0.024906138
2001,175,44114.13787,1784.158948,0.040444153
2001,176,71493.71846,16207.4573,0.226697641
2001,177,149435.7964,37598.29556,0.251601667
2001,178,84691.87637,6841.944016,0.080786308
2001,179,29182.37211,11067.27692,0.379245281
2001,180,52035.28559,16515.60541,0.317392424
2001,181,6680.309999,149.54165,0.022385436
2001,182,10511.99053,171.837763,0.016346834
2001,183,43290.22912,6939.528102,0.160302411
2001,199,2892243.3,916459.8431,0.316868171
2001,260,704854.6826,601250.4885,0.853013399
2001,261,45773.27065,9832.132025,0.214800732
2001,262,35407.47802,20895.23621,0.590136247
2001,263,10367.00849,3801.626325,0.366704274
2001,264,75302.15903,58266.49295,0.773769221
2001,265,54716.83483,43023.56836,0.786294903
2001,266,43913.60058,32434.94125,0.738608104
2001,267,16897.27698,1766.679743,0.104554109
2001,268,71389.5578,23778.31002,0.333078264
2001,269,34439.02468,8488.045177,0.246465899
2001,270,263958.7754,263529.2362,0.998372703
2001,271,283666.6503,282735.7544,0.996718346
2001,272,44458.86664,41215.52023,0.927048379
2001,273,137904.0812,133506.0977,0.968108387
2001,274,84232.77436,84000.77777,0.997245768
2001,276,129874.4693,123945.051,0.954345004
2001,277,24824.15187,18638.41237,0.75081769
2001,278,60364.13976,32540.13544,0.539064013
2001,279,32537.43934,29730.79549,0.913741096
2001,280,20243.64372,18060.07571,0.892135623
2001,281,181798.9364,169507.6205,0.932390606
2001,282,154828.4279,154718.0788,0.999287282
2001,283,121821.7113,120580.5298,0.989811492
2001,284,162248.3617,162054.9451,0.998807898
2001,285,66446.75989,65206.52657,0.981334932
2001,286,137394.44,135635.9098,0.987200864
2001,287,135733.9832,132434.4613,0.975691261
2001,288,37306.95921,30732.07617,0.823762559
2001,289,31314.16502,22825.25107,0.728911375
2001,290,254480.3304,252948.2818,0.993979697
2001,291,146967.2339,146128.0452,0.99428996
2001,292,274416.2072,273659.4541,0.997242316
2001,293,202933.1871,202534.4185,0.998034976
2001,294,416347.6612,412116.8551,0.989838286
2001,295,194629.5094,190924.4431,0.980963492
2001,296,202368.979,201985.6113,0.9981056
2001,297,245730.0922,245329.2949,0.998368953
2001,298,130979.9138,130805.5818,0.998669017
2001,299,1005778.693,592355.2626,0.58895189
2001,360,97945.44134,95583.62105,0.975886368
2001,361,70391.73518,61155.66747,0.868790453
2001,362,23201.55679,10954.2396,0.472133818
2001,363,10124.54172,1116.90952,0.110317045
2001,364,44899.78958,1273.150298,0.028355373
2001,365,10753.6274,177.57658,0.01651318
2001,366,20350.91199,252.634088,0.012413895
2001,367,10512.2955,284.692397,0.027081849
2001,368,11469.34415,1423.939261,0.12415176
2001,369,16375.25502,2747.621603,0.167791073
2001,370,23641.32326,13877.46419,0.587000314
2001,371,35785.26913,10434.9412,0.29159879
2001,372,9487.541161,159.44307,0.016805521
2001,373,9069.538021,2469.48687,0.272283645
2001,374,14467.33684,1862.865671,0.128763551
2001,375,18445.40852,2991.294689,0.162170151
2001,376,39275.1005,10476.82138,0.266754795
2001,377,7207.348724,87.209321,0.012100056
2001,378,58670.89919,13195.43176,0.224905906
2001,379,77918.66475,14576.9602,0.187079184
2001,380,16538.4871,744.757848,0.0450318
2001,381,27082.26693,12247.78595,0.45224375
2001,382,14742.61777,6965.474559,0.472472031
2001,383,202245.54,110045.0279,0.544115968
2001,384,38262.19839,23133.62078,0.604607727
2001,385,21733.48993,15647.55176,0.719974188
2001,386,61321.40905,47418.08735,0.773271327
2001,460,42847.42919,27862.22794,0.650266036
2001,461,56079.46109,40634.86981,0.724594513
2001,462,36321.02023,32442.51542,0.893215973
2001,463,27478.892,24783.79835,0.901921313
2001,464,64409.28995,59251.9147,0.919928084
2001,465,32455.49511,27323.51626,0.841876427
2001,466,53713.53765,50906.85234,0.947747152
2001,467,408170.0219,356098.4165,0.872426679
2001,468,98263.77794,93065.35546,0.947097266
2001,469,123194.2946,114974.4198,0.933277146
2001,470,129338.0319,115005.7852,0.889187685
2001,471,61950.968,58218.14914,0.939745593
2001,472,360549.1247,355207.3521,0.985184342
2001,473,51928.07602,48351.63538,0.931127034
2001,474,55341.89996,48878.51183,0.883209862
2001,475,167891.923,144792.667,0.862415919
2001,477,118809.7446,102266.047,0.860754708
2001,478,115954.5019,93988.7566,0.810565826
2001,479,56637.42748,52567.03755,0.928132507
2001,499,645440.3794,534452.9029,0.828043798
2001,503,193767.6703,193434.4944,0.99828054
2001,504,92327.11516,89880.9667,0.973505633
2001,505,54774.97315,54312.27471,0.99155274
2001,506,217823.5978,182832.9124,0.839362283
2001,514,225458.5989,202751.7967,0.899286156
2001,524,332980.6023,302578.1074,0.908695898
2001,525,32277.07074,29265.22865,0.906687874
2001,526,102778.7926,99756.9603,0.970598679
2001,529,191019.1368,180208.2758,0.943404304
2001,538,289189.8389,250062.1746,0.864699035
2001,542,133602.447,133497.5046,0.999214518
2001,546,120642.5434,120565.3434,0.999360093
2001,560,82961.48783,82224.04088,0.991110972
2001,561,62375.33531,43327.14763,0.694619875
2001,562,108421.8475,104079.7482,0.959951805
2001,563,73895.78676,54962.482,0.743783704
2001,564,36832.14141,33157.34832,0.900228633
2001,565,37843.98773,37510.59815,0.991190421
2001,566,552837.2703,424653.9916,0.768135606
2001,567,59067.32,56899.37015,0.963296966
2001,568,63222.63907,60147.92739,0.95136692
2001,569,113643.9134,113587.1103,0.999500166
2001,570,60086.67658,50390.82705,0.838635616
2001,571,137924.3594,134479.4911,0.975023496
2001,573,120621.9672,120274.4271,0.997118766
2001,574,51100.92706,40581.68906,0.794147805
2001,575,169418.5592,169297.7724,0.999287051
2001,576,167274.2221,166931.1669,0.997949145
2001,577,92294.07988,86677.09467,0.939140352
2001,578,82240.72896,80666.90758,0.980863236
2001,579,119780.7804,117060.3599,0.977288339
2001,580,198443.3417,198108.7374,0.998313855
2001,581,188585.1261,188154.88,0.997718558
2001,582,142564.7166,142158.0414,0.997147435
2001,583,184206.0537,183513.5734,0.99624073
2001,584,31482.11658,30784.90662,0.977853777
2001,585,69268.63336,69183.61651,0.99877265
2001,586,145819.6068,143218.6802,0.982163396
2001,587,106942.1674,105520.4357,0.986705603
2001,588,84771.072,84533.56735,0.997198282
2001,589,221077.6184,215696.619,0.975660135
2001,590,50382.22644,49434.8382,0.981195983
2001,591,127326.7691,121349.9635,0.953059317
2001,592,167804.9215,125013.5213,0.744993175
2001,593,144614.5993,143020.1149,0.98897425
2001,594,107558.2843,106616.7985,0.991246738
2001,595,11847.91332,10813.63548,0.912703798
2001,596,56527.53492,46883.91869,0.829399668
2001,597,101959.379,99124.90872,0.972200005
2001,598,174338.0776,173796.8723,0.996895657
2001,599,3090122.245,2110581.233,0.683008977
2001,660,181033.111,180773.462,0.998565738
2001,661,347577.9584,316422.2665,0.910363442
2001,662,387096.4983,336688.1394,0.869778313
2001,663,36477.40364,29709.84451,0.814472565
2001,664,237174.8208,233594.9654,0.984906259
2001,665,106164.8598,105021.0619,0.98922621
2001,666,114154.9626,106205.0537,0.930358622
2001,667,259478.2103,247633.8002,0.954352968
2001,668,147599.2344,131733.7742,0.892509875
2001,669,137442.7741,130142.5289,0.946885202
2001,670,56262.86053,41404.54139,0.735912483
2001,671,48365.74349,44321.87685,0.916389859
2001,672,182163.7388,179061.2435,0.982968645
2001,673,42967.25491,34934.82939,0.813057047
2001,674,100468.5869,96837.802,0.963861491
2001,675,43078.20604,37042.9438,0.85989987
2001,676,128352.5294,90490.47953,0.705015164
2001,677,359202.1204,283848.4143,0.790219206
2001,678,69036.87853,60849.91521,0.88141174
2001,760,657949.3312,552954.6577,0.840421339
2001,761,64270.90474,37806.92254,0.588243198
2001,762,71868.00956,57768.36556,0.803811959
2001,763,295505.0167,224619.5607,0.760120973
2001,764,128841.8521,88840.86968,0.689534249
2001,765,109799.3577,97890.41027,0.891539006
2001,766,210480.818,175667.1202,0.83459919
2001,797,2481762.051,1892330.692,0.762494813
2001,798,3226054.604,2371038.208,0.734965306
2001,799,2142322.383,1563839.846,0.729974097
2001,860,187750.6694,184390.7324,0.982104261
2001,861,124812.3867,111414.7717,0.89265797
2001,862,143077.2052,136522.5372,0.954187894
2001,863,80736.73229,74348.10413,0.92087086
2001,864,103265.1664,89053.32031,0.862375217
2001,865,38618.01655,35078.38436,0.908342465
2001,866,221747.2056,185455.8466,0.836339047
2001,867,56334.72244,49727.78636,0.882720003
2001,868,276412.6881,227320.8505,0.822396584
2001,869,142771.9469,114371.3055,0.801076878
2001,870,43006.65401,38313.34852,0.890870248
2001,871,256582.9916,256002.0599,0.997735892
2001,872,243313.2737,242953.3603,0.998520782
2001,873,81680.74507,70293.13047,0.860583855
2001,874,476903.4598,443834.365,0.930658723
2001,875,53744.05298,47649.24691,0.886595712
2001,876,334668.4919,329829.8948,0.985542119
2001,877,500127.7783,498481.3811,0.996708047
2001,960,240728.5811,240080.7558,0.997308897
2001,961,218873.4238,216401.9688,0.988708291
2001,962,375585.6393,366545.7559,0.975931233
2001,963,131536.1715,120351.5185,0.914968994
2001,964,94382.7286,91311.19082,0.967456569
2001,965,82892.69187,82412.04786,0.994201612
2001,966,581486.5548,579182.1018,0.996036962
2001,967,39309.52464,36779.8326,0.935646842
2001,968,494263.5157,481432.5712,0.974040276
2001,969,171721.4471,169931.407,0.989575909
2001,970,146871.8974,146776.0227,0.999347222
2001,973,109441.0381,107593.8619,0.983121723
2001,974,508276.5703,469693.2376,0.924089885
2001,976,227969.6379,227611.5339,0.998429159
2001,977,65533.36105,53875.21783,0.822103688
2001,978,85272.46909,77265.63182,0.906102903
2001,979,34540.82874,28898.76793,0.836655314
2001,980,69027.28428,59196.92573,0.857587349
2001,981,52124.24099,45146.29316,0.866128548
2001,982,298439.4285,285279.1316,0.955902955
2001,983,121326.6163,118672.8335,0.978126953
2001,984,221647.026,219190.8351,0.988918458
2001,985,262005.4104,261849.8762,0.99940637
2001,986,92598.03897,91909.28861,0.992561934
2001,987,269607.598,266971.3259,0.990221818
2011,160,67146.7936,5704.8196,0.084960417
2011,161,49767.80588,6307.89332,0.126746462
2011,162,61896.75796,7000.73807,0.113103469
2011,163,99192.87595,24291.70483,0.244893644
2011,164,113762.1294,20805.23351,0.182883651
2011,165,115945.9428,29299.77145,0.252701998
2011,166,251261.9731,56962.80131,0.226706814
2011,167,155732.5852,43716.27127,0.280713707
2011,168,166825.381,40611.8125,0.243439051
2011,169,97724.40105,15881.78783,0.162516093
2011,170,35915.96874,4454.52562,0.124026325
2011,171,108790.34,28756.55522,0.264330043
2011,172,80431.70892,29132.10875,0.362196814
2011,173,33037.81549,3807.73537,0.115253848
2011,174,24766.71704,1155.75994,0.046665852
2011,175,52642.06555,3905.57683,0.074191178
2011,176,89430.40441,26346.2752,0.294600873
2011,177,193671.7253,54674.37282,0.282304362
2011,178,95933.48932,8740.03963,0.091105199
2011,179,49161.86641,22238.76082,0.452357944
2011,180,68658.58182,24769.14037,0.360758112
2011,181,8289.20532,577.67265,0.06968975
2011,182,13135.74558,364.55128,0.027752614
2011,183,49586.01802,8102.6019,0.163404972
2011,199,3740026.033,1444938.951,0.386344624
2011,260,755200.0495,642753.2311,0.851103269
2011,261,50993.45802,12637.80795,0.247831946
2011,262,36001.7992,21247.28794,0.590172947
2011,263,10537.35582,3915.52497,0.371585153
2011,264,80389.62741,62702.28695,0.779979818
2011,265,61175.96832,47556.49122,0.777372104
2011,266,54503.88757,39115.5489,0.717665301
2011,267,17761.06724,2127.51768,0.119785464
2011,268,98557.83591,38273.56948,0.388336139
2011,269,40663.23047,12434.23288,0.305785663
2011,270,254908.7963,253489.7653,0.994433181
2011,271,252390.3678,250833.3954,0.993831094
2011,272,38990.5468,35585.55954,0.912671467
2011,273,122777.7696,118453.8867,0.964782852
2011,274,72189.97413,71635.37625,0.992317522
2011,276,127115.1605,120177.9789,0.945426009
2011,277,24264.0379,17840.87109,0.735280383
2011,278,65559.865,36853.51924,0.562135374
2011,279,33280.67544,30271.08061,0.909569298
2011,280,21970.79147,19571.94374,0.890816508
2011,281,190722.8962,176577.3363,0.925831873
2011,282,145372.0415,144502.8575,0.994020968
2011,283,119459.6089,117671.7656,0.985033909
2011,284,155513.0133,154967.6753,0.996493297
2011,285,63582.424,62129.29123,0.977145685
2011,286,138140.8152,135559.0974,0.98131097
2011,287,134150.4472,130544.1855,0.973117781
2011,288,43800.20624,37355.52395,0.852861828
2011,289,33676.55494,24543.39572,0.728797698
2011,290,278480.9906,276343.2226,0.992323469
2011,291,156136.215,154966.1558,0.992506164
2011,292,290389.847,288683.4061,0.994123621
2011,293,188225.792,187026.0247,0.993625914
2011,294,451710.4275,444770.1223,0.984635499
2011,295,203842.5539,199985.7559,0.981079525
2011,296,191620.42,190443.6619,0.993858911
2011,297,281905.0576,280710.0217,0.995760857
2011,298,123976.0478,123242.6827,0.994084623
2011,299,1152115.43,692731.1444,0.601268871
2011,360,89530.12741,86340.97214,0.964378971
2011,361,93651.49026,81483.45153,0.870071061
2011,362,41616.94011,22893.94633,0.550111235
2011,363,11982.4303,1568.21113,0.130875882
2011,364,47041.18514,1959.38434,0.041652529
2011,365,10187.00175,542.8468,0.053288182
2011,366,21578.13096,944.64308,0.043777799
2011,367,12588.23963,694.37033,0.055160241
2011,368,12465.02847,2194.5209,0.176054223
2011,369,18600.86499,3963.4401,0.213078268
2011,370,28376.28914,17752.45922,0.625608907
2011,371,42355.85232,14059.2525,0.331931757
2011,372,11673.01448,561.50246,0.04810261
2011,373,10978.2388,3616.38064,0.329413552
2011,374,15700.51846,2391.15726,0.152297981
2011,375,21590.80573,4048.94532,0.187530997
2011,376,37075.56739,12220.54384,0.329611782
2011,377,7003.4685,277.20109,0.039580544
2011,378,65868.89173,18656.54975,0.283237645
2011,379,93494.04904,21589.52288,0.230918685
2011,380,16637.14741,1143.8924,0.06875532
2011,381,35093.08877,18527.9993,0.527967185
2011,382,18686.75539,9316.74448,0.498574754
2011,383,248040.5913,151918.6615,0.612475002
2011,384,46840.72632,27386.38285,0.584670329
2011,385,24204.20693,19366.01204,0.80010934
2011,386,63000.09408,51567.32386,0.818527728
2011,460,38628.3822,26179.92949,0.677738181
2011,461,49170.52223,35143.06811,0.71471822
2011,462,34145.78651,31018.02805,0.908399871
2011,463,24313.95629,22465.44352,0.92397318
2011,464,63334.19411,58015.12683,0.916015869
2011,465,28986.32065,24481.41327,0.844585057
2011,466,47625.08823,43449.62739,0.912326444
2011,467,406460.834,356351.111,0.876716971
2011,468,81219.88294,75652.66269,0.931454958
2011,469,112596.8753,103955.6207,0.923254934
2011,470,128703.6568,112536.6315,0.874385656
2011,471,60324.45508,55153.92765,0.914288038
2011,472,335783.929,329795.1656,0.98216483
2011,473,47772.4405,43772.95684,0.916280525
2011,474,51056.45163,45125.20047,0.883829546
2011,475,160532.0145,139969.6243,0.871910969
2011,477,120520.3392,104220.6009,0.86475529
2011,478,149107.9448,122697.3312,0.822875879
2011,479,57875.61676,53166.73062,0.918637824
2011,499,747431.0946,622382.8089,0.832695901
2011,503,160975.4271,160288.3944,0.995732065
2011,504,96556.15929,94494.09154,0.978643851
2011,505,52540.11443,51838.29604,0.986642237
2011,506,256135.0373,211082.9296,0.824107985
2011,514,237436.7956,217855.3472,0.917529849
2011,524,363235.9542,333656.8048,0.918567672
2011,525,34441.9673,31919.50979,0.926762096
2011,526,102161.3173,99565.85613,0.974594482
2011,529,211059.8574,201439.723,0.954419876
2011,538,334458.7918,293354.3426,0.877101604
2011,542,114416.1826,113923.286,0.995692072
2011,546,96724.12947,96399.16079,0.996640252
2011,560,77402.52118,76555.116,0.989051969
2011,561,78874.67789,60513.91775,0.767216036
2011,562,106373.8433,101172.2013,0.951100366
2011,563,92710.12143,69525.12844,0.749919506
2011,564,38103.11067,35110.9962,0.921473223
2011,565,33105.09609,32752.74185,0.989356495
2011,566,618535.753,501506.1433,0.810795723
2011,567,63141.69046,59840.05028,0.947710615
2011,568,65792.96577,62635.44837,0.952008283
2011,569,103116.1788,102722.5466,0.996182634
2011,570,83153.32936,75023.94983,0.902236271
2011,571,132067.7956,128262.9096,0.971189903
2011,573,113073.4462,112529.6125,0.995190438
2011,574,64862.00206,54448.48592,0.839451207
2011,575,165306.576,164751.8575,0.996644304
2011,576,177576.762,176781.172,0.995519741
2011,577,103092.5821,97474.70943,0.945506528
2011,578,82052.6264,80220.84338,0.97767551
2011,579,127237.9081,124866.77,0.981364531
2011,580,194907.6281,194006.937,0.995378882
