geo,population_aged_0_4_years_total_number,time
gum,16000,2010
gum,16000,2015
gum,16000,2020
gum,16000,2025
gum,16000,2030
gum,16000,2035
gum,15000,2040
gum,15000,2045
gum,14000,2050
gtm,602000,1950
gtm,689000,1955
gtm,750000,1960
gtm,851000,1965
gtm,963000,1970
gtm,1109000,1975
gtm,1265000,1980
gtm,1414000,1985
gtm,1520000,1990
gtm,1707000,1995
gtm,1863000,2000
gtm,2036000,2005
gtm,2166000,2010
gtm,2270000,2015
gtm,2325000,2020
gtm,2335000,2025
gtm,2307000,2030
gtm,2251000,2035
gtm,2172000,2040
gtm,2083000,2045
gtm,1986000,2050
gin,417000,1950
gin,478000,1955
gin,533000,1960
gin,597000,1965
gin,669000,1970
gin,713000,1975
gin,830000,1980
gin,955000,1985
gin,1112000,1990
gin,1328000,1995
gin,1443000,2000
gin,1551000,2005
gin,1698000,2010
gin,1857000,2015
gin,1976000,2020
gin,2063000,2025
gin,2132000,2030
gin,2195000,2035
gin,2244000,2040
gin,2273000,2045
gin,2280000,2050
gnb,82000,1950
gnb,109000,1955
gnb,91000,1960
gnb,92000,1965
gnb,80000,1970
gnb,141000,1975
gnb,144000,1980
gnb,146000,1985
gnb,165000,1990
gnb,195000,1995
gnb,223000,2000
gnb,250000,2005
gnb,274000,2010
gnb,298000,2015
gnb,318000,2020
gnb,337000,2025
gnb,351000,2030
gnb,363000,2035
gnb,373000,2040
gnb,382000,2045
gnb,390000,2050
guy,77000,1950
guy,97000,1955
guy,115000,1960
guy,117000,1965
guy,122000,1970
guy,110000,1975
guy,107000,1980
guy,103000,1985
guy,86000,1990
guy,83000,1995
guy,82000,2000
guy,78000,2005
guy,64000,2010
guy,59000,2015
guy,57000,2020
guy,55000,2025
guy,51000,2030
guy,44000,2035
guy,38000,2040
guy,33000,2045
guy,30000,2050
hti,477000,1950
hti,563000,1955
hti,629000,1960
hti,702000,1965
hti,748000,1970
hti,783000,1975
hti,914000,1980
hti,1111000,1985
hti,1156000,1990
hti,1190000,1995
hti,1231000,2000
hti,1236000,2005
hti,1265000,2010
hti,1283000,2015
hti,1294000,2020
hti,1294000,2025
hti,1276000,2030
hti,1250000,2035
hti,1220000,2040
hti,1190000,2045
hti,1154000,2050
hnd,264000,1950
hnd,333000,1955
hnd,388000,1960
hnd,452000,1965
hnd,520000,1970
hnd,579000,1975
hnd,672000,1980
hnd,765000,1985
hnd,845000,1990
hnd,922000,1995
hnd,942000,2000
hnd,945000,2005
hnd,969000,2010
hnd,985000,2015
hnd,982000,2020
hnd,959000,2025
hnd,923000,2030
hnd,879000,2035
hnd,831000,2040
hnd,813000,2045
hnd,803000,2050
hkg,316000,1950
hkg,410000,1955
hkg,492000,1960
hkg,527000,1965
hkg,426000,1970
hkg,394000,1975
hkg,412000,1980
hkg,422000,1985
hkg,376000,1990
hkg,377000,1995
hkg,331000,2000
hkg,235000,2005
hkg,234000,2010
hkg,289000,2015
hkg,294000,2020
hkg,292000,2025
hkg,277000,2030
hkg,266000,2035
hkg,277000,2040
hkg,301000,2045
hkg,321000,2050
hun,832000,1950
hun,938000,1955
hun,800000,1960
hun,643000,1965
hun,712000,1970
hun,790000,1975
hun,844000,1980
hun,650000,1985
hun,616000,1990
hun,592000,1995
hun,496000,2000
hun,476000,2005
hun,493000,2010
hun,488000,2015
hun,471000,2020
hun,455000,2025
hun,438000,2030
hun,425000,2035
hun,429000,2040
hun,439000,2045
hun,443000,2050
isl,18000,1950
isl,21000,1955
isl,23000,1960
isl,23000,1965
isl,21000,1970
isl,21000,1975
isl,21000,1980
isl,22000,1985
isl,21000,1990
isl,23000,1995
isl,21000,2000
isl,21000,2005
isl,23000,2010
isl,24000,2015
isl,24000,2020
isl,23000,2025
isl,22000,2030
isl,21000,2035
isl,21000,2040
isl,21000,2045
isl,21000,2050
ind,53520000,1950
ind,67520000,1955
ind,73410000,1960
ind,79310000,1965
ind,85790000,1970
ind,93400000,1975
ind,103400000,1980
ind,112200000,1985
ind,119700000,1990
ind,126500000,1995
ind,127100000,2000
ind,127800000,2005
ind,125600000,2010
ind,123800000,2015
ind,119900000,2020
ind,114300000,2025
ind,107700000,2030
ind,102400000,2035
ind,101200000,2040
ind,99080000,2045
ind,95730000,2050
idn,11050000,1950
idn,13070000,1955
idn,15550000,1960
idn,17380000,1965
idn,19250000,1970
idn,20680000,1975
idn,21540000,1980
idn,22000000,1985
idn,21400000,1990
idn,20930000,1995
idn,20720000,2000
idn,21140000,2005
idn,20560000,2010
idn,19530000,2015
idn,18350000,2020
idn,18080000,2025
idn,18060000,2030
idn,17890000,2035
idn,17420000,2040
idn,16760000,2045
idn,16180000,2050
irn,2816000,1950
irn,3337000,1955
irn,3781000,1960
irn,4372000,1965
irn,5103000,1970
irn,5762000,1975
irn,7079000,1980
irn,9043000,1985
irn,9199000,1990
irn,7502000,1995
irn,6137000,2000
irn,5980000,2005
irn,6674000,2010
irn,6747000,2015
irn,6429000,2020
irn,5714000,2025
irn,5419000,2030
irn,5536000,2035
irn,5691000,2040
irn,5603000,2045
irn,5307000,2050
irq,817000,1950
irq,1310000,1955
irq,1251000,1960
irq,1505000,1965
irq,1942000,1970
irq,2210000,1975
irq,2511000,1980
irq,2766000,1985
irq,3090000,1990
irq,3498000,1995
irq,4084000,2000
irq,4324000,2005
irq,4527000,2010
irq,4678000,2015
irq,4867000,2020
irq,5077000,2025
irq,5205000,2030
irq,5220000,2035
irq,5180000,2040
irq,5128000,2045
irq,5087000,2050
irl,314000,1950
irl,300000,1955
irl,302000,1960
irl,315000,1965
irl,311000,1970
irl,348000,1975
irl,347000,1980
irl,353000,1985
irl,283000,1990
irl,255000,1995
irl,266000,2000
irl,306000,2005
irl,349000,2010
irl,352000,2015
irl,328000,2020
irl,309000,2025
irl,306000,2030
irl,322000,2035
irl,342000,2040
irl,350000,2045
irl,343000,2050
isr,176000,1950
isr,250000,1955
isr,264000,1960
isr,303000,1965
isr,348000,1970
isr,425000,1975
isr,455000,1980
isr,464000,1985
isr,488000,1990
isr,538000,1995
isr,621000,2000
isr,673000,2005
isr,699000,2010
isr,687000,2015
isr,675000,2020
isr,674000,2025
isr,685000,2030
isr,692000,2035
isr,684000,2040
isr,662000,2045
isr,637000,2050
ita,4369000,1950
ita,4019000,1955
ita,4111000,1960
ita,4555000,1965
ita,4510000,1970
ita,4292000,1975
ita,3585000,1980
ita,3012000,1985
ita,2771000,1990
ita,2737000,1995
ita,2636000,2000
ita,2809000,2005
ita,2893000,2010
ita,2676000,2015
ita,2458000,2020
ita,2390000,2025
ita,2408000,2030
ita,2480000,2035
ita,2547000,2040
ita,2552000,2045
ita,2511000,2050
jam,189000,1950
jam,227000,1955
jam,283000,1960
jam,319000,1965
jam,322000,1970
jam,297000,1975
jam,283000,1980
jam,301000,1985
jam,291000,1990
jam,289000,1995
jam,283000,2000
jam,260000,2005
jam,253000,2010
jam,248000,2015
jam,243000,2020
jam,230000,2025
jam,212000,2030
jam,195000,2035
jam,181000,2040
jam,171000,2045
jam,161000,2050
jpn,11200000,1950
jpn,9260000,1955
jpn,7798000,1960
jpn,8146000,1965
jpn,8949000,1970
jpn,10000000,1975
jpn,8510000,1980
jpn,7463000,1985
jpn,6470000,1990
jpn,6005000,1995
jpn,5898000,2000
jpn,5655000,2005
jpn,5207000,2010
jpn,4744000,2015
jpn,4371000,2020
jpn,4191000,2025
jpn,4113000,2030
jpn,4055000,2035
jpn,3944000,2040
jpn,3789000,2045
jpn,3650000,2050
jor,88000,1950
jor,116000,1955
jor,156000,1960
jor,208000,1965
jor,308000,1970
jor,379000,1975
jor,416000,1980
jor,480000,1985
jor,579000,1990
jor,644000,1995
jor,691000,2000
jor,707000,2005
jor,776000,2010
jor,775000,2015
jor,743000,2020
jor,721000,2025
jor,702000,2030
jor,684000,2035
jor,667000,2040
jor,667000,2045
jor,655000,2050
kaz,741000,1950
kaz,1096000,1955
kaz,1521000,1960
kaz,1756000,1965
kaz,1559000,1970
kaz,1639000,1975
kaz,1709000,1980
kaz,1819000,1985
kaz,1876000,1990
kaz,1462000,1995
kaz,1117000,2000
kaz,1199000,2005
kaz,1481000,2010
kaz,1454000,2015
kaz,1343000,2020
kaz,1203000,2025
kaz,1128000,2030
kaz,1137000,2035
kaz,1172000,2040
kaz,1161000,2045
kaz,1090000,2050
ken,1056000,1950
ken,1361000,1955
ken,1611000,1960
ken,1912000,1965
ken,2282000,1970
ken,2785000,1975
ken,3347000,1980
ken,3969000,1985
ken,4454000,1990
ken,4626000,1995
ken,5131000,2000
ken,5948000,2005
ken,6879000,2010
ken,7307000,2015
ken,7433000,2020
ken,7545000,2025
ken,7794000,2030
ken,8096000,2035
ken,8275000,2040
ken,8276000,2045
ken,8188000,2050
prk,1537000,1950
prk,998000,1955
prk,1695000,1960
prk,1759000,1965
prk,2294000,1970
prk,2178000,1975
prk,1524000,1980
prk,1878000,1985
prk,1890000,1990
prk,2090000,1995
prk,1914000,2000
prk,1656000,2005
prk,1553000,2010
prk,1572000,2015
prk,1633000,2020
prk,1615000,2025
prk,1517000,2030
prk,1414000,2035
prk,1368000,2040
prk,1369000,2045
prk,1368000,2050
kor,3043000,1950
kor,3038000,1955
kor,3646000,1960
kor,4298000,1965
kor,4321000,1970
kor,4269000,1975
kor,3836000,1980
kor,3757000,1985
kor,3241000,1990
kor,3415000,1995
kor,3105000,2000
kor,2438000,2005
kor,2266000,2010
kor,2209000,2015
kor,2127000,2020
kor,2072000,2025
kor,1987000,2030
kor,1871000,2035
kor,1746000,2040
kor,1657000,2045
kor,1620000,2050
kwt,23000,1950
kwt,34000,1955
kwt,44000,1960
kwt,81000,1965
kwt,138000,1970
kwt,182000,1975
kwt,215000,1980
kwt,250000,1985
kwt,304000,1990
kwt,182000,1995
kwt,209000,2000
kwt,230000,2005
kwt,258000,2010
kwt,261000,2015
kwt,257000,2020
kwt,257000,2025
kwt,263000,2030
kwt,276000,2035
kwt,289000,2040
kwt,295000,2045
kwt,297000,2050
kgz,167000,1950
kgz,264000,1955
kgz,362000,1960
kgz,428000,1965
kgz,417000,1970
kgz,470000,1975
kgz,488000,1980
kgz,565000,1985
kgz,629000,1990
kgz,597000,1995
kgz,546000,2000
kgz,507000,2005
kgz,576000,2010
kgz,581000,2015
kgz,544000,2020
kgz,491000,2025
kgz,452000,2030
kgz,451000,2035
kgz,453000,2040
kgz,438000,2045
kgz,413000,2050
lao,272000,1950
lao,328000,1955
lao,354000,1960
lao,393000,1965
lao,446000,1970
lao,513000,1975
lao,548000,1980
lao,625000,1985
lao,728000,1990
lao,806000,1995
lao,851000,2000
lao,761000,2005
lao,801000,2010
lao,842000,2015
lao,881000,2020
lao,892000,2025
lao,867000,2030
lao,838000,2035
lao,826000,2040
lao,824000,2045
lao,815000,2050
lva,150000,1950
lva,155000,1955
lva,165000,1960
lva,170000,1965
lva,160000,1970
lva,178000,1975
lva,173000,1980
lva,192000,1985
lva,208000,1990
lva,139000,1995
lva,96000,2000
lva,101000,2005
lva,114000,2010
lva,119000,2015
lva,116000,2020
lva,105000,2025
lva,91000,2030
lva,85000,2035
lva,90000,2040
lva,96000,2045
lva,99000,2050
lbn,196000,1950
lbn,255000,1955
lbn,322000,1960
lbn,360000,1965
lbn,373000,1970
lbn,388000,1975
lbn,383000,1980
lbn,385000,1985
lbn,364000,1990
lbn,390000,1995
lbn,398000,2000
lbn,337000,2005
lbn,322000,2010
lbn,330000,2015
lbn,335000,2020
lbn,333000,2025
lbn,319000,2030
lbn,300000,2035
lbn,288000,2040
lbn,285000,2045
lbn,285000,2050
lso,119000,1950
lso,127000,1955
lso,142000,1960
lso,158000,1965
lso,176000,1970
lso,199000,1975
lso,225000,1980
lso,251000,1985
lso,264000,1990
lso,267000,1995
lso,278000,2000
lso,274000,2005
lso,271000,2010
lso,272000,2015
lso,270000,2020
lso,264000,2025
lso,256000,2030
lso,248000,2035
lso,242000,2040
lso,234000,2045
lso,225000,2050
lbr,138000,1950
lbr,153000,1955
lbr,203000,1960
lbr,238000,1965
lbr,264000,1970
lbr,276000,1975
lbr,349000,1980
lbr,407000,1985
lbr,392000,1990
lbr,345000,1995
lbr,492000,2000
lbr,559000,2005
lbr,657000,2010
lbr,709000,2015
lbr,746000,2020
lbr,772000,2025
lbr,791000,2030
lbr,807000,2035
lbr,818000,2040
lbr,822000,2045
lbr,819000,2050
lby,172000,1950
lby,196000,1955
lby,238000,1960
lby,292000,1965
lby,382000,1970
lby,481000,1975
lby,573000,1980
lby,703000,1985
lby,588000,1990
lby,545000,1995
lby,590000,2000
lby,663000,2005
lby,717000,2010
lby,723000,2015
lby,673000,2020
lby,602000,2025
lby,561000,2030
lby,573000,2035
lby,612000,2040
lby,629000,2045
lby,613000,2050
ltu,222000,1950
ltu,262000,1955
ltu,270000,1960
ltu,286000,1965
ltu,269000,1970
ltu,274000,1975
ltu,259000,1980
ltu,277000,1985
ltu,290000,1990
ltu,240000,1995
ltu,186000,2000
ltu,154000,2005
ltu,153000,2010
ltu,156000,2015
ltu,155000,2020
ltu,149000,2025
ltu,137000,2030
ltu,123000,2035
ltu,120000,2040
ltu,124000,2045
ltu,129000,2050
lux,19000,1950
lux,21000,1955
lux,25000,1960
lux,26000,1965
lux,24000,1970
lux,21000,1975
lux,20000,1980
lux,21000,1985
lux,23000,1990
lux,27000,1995
lux,28000,2000
lux,27000,2005
lux,28000,2010
lux,29000,2015
lux,32000,2020
lux,35000,2025
lux,37000,2030
lux,38000,2035
lux,38000,2040
lux,39000,2045
lux,41000,2050
mac,24000,1950
mac,30000,1955
mac,23000,1960
mac,29000,1965
mac,24000,1970
mac,24000,1975
mac,20000,1980
mac,36000,1985
mac,40000,1990
mac,34000,1995
mac,24000,2000
mac,18000,2005
mac,23000,2010
mac,24000,2015
mac,25000,2020
mac,23000,2025
mac,20000,2030
mac,19000,2035
mac,19000,2040
mac,20000,2045
mac,21000,2050
mkd,175000,1950
mkd,193000,1955
mkd,186000,1960
mkd,189000,1965
mkd,173000,1970
mkd,179000,1975
mkd,176000,1980
mkd,169000,1985
mkd,164000,1990
mkd,154000,1995
mkd,134000,2000
mkd,118000,2005
mkd,109000,2010
mkd,110000,2015
mkd,109000,2020
mkd,105000,2025
mkd,99000,2030
mkd,92000,2035
mkd,89000,2040
mkd,89000,2045
mkd,89000,2050
mdg,631000,1950
mdg,816000,1955
mdg,929000,1960
mdg,1053000,1965
mdg,1205000,1970
mdg,1408000,1975
mdg,1600000,1980
mdg,1669000,1985
mdg,2041000,1990
mdg,2400000,1995
mdg,2724000,2000
mdg,2933000,2005
mdg,3146000,2010
mdg,3350000,2015
mdg,3519000,2020
mdg,3646000,2025
mdg,3736000,2030
mdg,3797000,2035
mdg,3836000,2040
mdg,3854000,2045
mdg,3851000,2050
mwi,556000,1950
mwi,585000,1955
mwi,670000,1960
mwi,769000,1965
mwi,888000,1970
mwi,1035000,1975
mwi,1244000,1980
mwi,1424000,1985
mwi,1775000,1990
mwi,1883000,1995
mwi,2232000,2000
mwi,2467000,2005
mwi,2680000,2010
mwi,2945000,2015
mwi,3212000,2020
mwi,3408000,2025
mwi,3519000,2030
mwi,3590000,2035
mwi,3662000,2040
mwi,3736000,2045
mwi,3783000,2050
mys,1020000,1950
mys,1278000,1955
mys,1515000,1960
mys,1714000,1965
mys,1776000,1970
mys,1873000,1975
mys,1868000,1980
mys,2398000,1985
mys,2477000,1990
mys,2644000,1995
mys,2657000,2000
mys,2732000,2005
mys,2723000,2010
mys,2716000,2015
mys,2663000,2020
mys,2559000,2025
mys,2448000,2030
mys,2448000,2035
mys,2450000,2040
mys,2424000,2045
mys,2367000,2050
mdv,10000,1950
mdv,15000,1955
mdv,16000,1960
mdv,17000,1965
mdv,19000,1970
mdv,23000,1975
mdv,28000,1980
mdv,35000,1985
mdv,40000,1990
mdv,39000,1995
mdv,31000,2000
mdv,26000,2005
mdv,28000,2010
mdv,30000,2015
mdv,31000,2020
mdv,30000,2025
mdv,28000,2030
mdv,26000,2035
mdv,26000,2040
mdv,27000,2045
mdv,27000,2050
mli,688000,1950
mli,727000,1955
mli,852000,1960
mli,942000,1965
mli,1048000,1970
mli,1128000,1975
mli,1236000,1980
mli,1412000,1985
mli,1576000,1990
mli,1717000,1995
mli,1841000,2000
mli,2047000,2005
mli,2309000,2010
mli,2499000,2015
mli,2613000,2020
mli,2691000,2025
mli,2739000,2030
mli,2814000,2035
mli,2898000,2040
mli,2955000,2045
mli,2976000,2050
mlt,47000,1950
mlt,43000,1955
mlt,42000,1960
mlt,32000,1965
mlt,23000,1970
mlt,25000,1975
mlt,27000,1980
mlt,28000,1985
mlt,27000,1990
mlt,26000,1995
mlt,23000,2000
mlt,20000,2005
mlt,18000,2010
mlt,19000,2015
mlt,20000,2020
mlt,19000,2025
mlt,19000,2030
mlt,18000,2035
mlt,17000,2040
mlt,17000,2045
mlt,18000,2050
mtq,34000,1950
mtq,42000,1955
mtq,45000,1960
mtq,51000,1965
mtq,49000,1970
mtq,40000,1975
mtq,26000,1980
mtq,29000,1985
mtq,30000,1990
mtq,29000,1995
mtq,28000,2000
mtq,27000,2005
mtq,25000,2010
mtq,24000,2015
mtq,23000,2020
mtq,23000,2025
mtq,22000,2030
mtq,21000,2035
mtq,20000,2040
mtq,19000,2045
mtq,18000,2050
mrt,115000,1950
mrt,128000,1955
mrt,156000,1960
mrt,181000,1965
mrt,208000,1970
mrt,237000,1975
mrt,271000,1980
mrt,305000,1985
mrt,340000,1990
mrt,375000,1995
mrt,413000,2000
mrt,454000,2005
mrt,487000,2010
mrt,506000,2015
mrt,506000,2020
mrt,507000,2025
mrt,513000,2030
mrt,519000,2035
mrt,521000,2040
mrt,513000,2045
mrt,500000,2050
mus,89000,1950
mus,107000,1955
mus,123000,1960
mus,135000,1965
mus,115000,1970
mus,102000,1975
mus,109000,1980
mus,104000,1985
mus,98000,1990
mus,111000,1995
mus,103000,2000
mus,96000,2005
mus,88000,2010
mus,92000,2015
mus,92000,2020
mus,91000,2025
mus,87000,2030
mus,84000,2035
mus,82000,2040
mus,81000,2045
mus,80000,2050
myt,2000,1950
myt,3000,1955
myt,4000,1960
myt,6000,1965
myt,7000,1970
myt,9000,1975
myt,11000,1980
myt,13000,1985
myt,17000,1990
myt,22000,1995
myt,25000,2000
myt,25000,2005
myt,24000,2010
myt,25000,2015
myt,26000,2020
myt,27000,2025
myt,27000,2030
myt,26000,2035
myt,25000,2040
myt,25000,2045
myt,26000,2050
mex,4773000,1950
mex,6100000,1955
mex,7165000,1960
mex,8192000,1965
mex,9486000,1970
mex,10920000,1975
mex,11000000,1980
mex,10790000,1985
mex,10980000,1990
mex,11430000,1995
mex,10980000,2000
mex,10590000,2005
mex,10040000,2010
mex,9398000,2015
mex,8782000,2020
mex,8470000,2025
mex,8315000,2030
mex,7996000,2035
mex,7572000,2040
mex,7148000,2045
mex,6791000,2050
fsm,5000,1950
fsm,7000,1955
fsm,8000,1960
fsm,9000,1965
fsm,11000,1970
fsm,11000,1975
fsm,13000,1980
fsm,15000,1985
fsm,15000,1990
fsm,16000,1995
fsm,15000,2000
fsm,14000,2005
fsm,13000,2010
fsm,13000,2015
fsm,12000,2020
fsm,12000,2025
fsm,11000,2030
fsm,11000,2035
fsm,9000,2040
fsm,9000,2045
fsm,8000,2050
mda,203000,1950
mda,321000,1955
mda,398000,1960
mda,393000,1965
mda,340000,1970
mda,371000,1975
mda,378000,1980
mda,419000,1985
mda,427000,1990
mda,328000,1995
mda,255000,2000
mda,188000,2005
mda,214000,2010
mda,215000,2015
mda,201000,2020
mda,175000,2025
mda,152000,2030
mda,145000,2035
mda,150000,2040
mda,152000,2045
mda,143000,2050
mng,127000,1950
mng,143000,1955
mng,164000,1960
mng,189000,1965
mng,216000,1970
mng,248000,1975
mng,273000,1980
mng,305000,1985
mng,354000,1990
mng,288000,1995
mng,238000,2000
mng,218000,2005
mng,238000,2010
mng,245000,2015
mng,245000,2020
mng,237000,2025
mng,218000,2030
mng,203000,2035
mng,201000,2040
mng,206000,2045
mng,207000,2050
mne,52000,1950
mne,56000,1955
mne,61000,1960
mne,59000,1965
mne,55000,1970
mne,54000,1975
mne,54000,1980
mne,51000,1985
mne,50000,1990
mne,42000,1995
mne,44000,2000
mne,40000,2005
mne,37000,2010
mne,38000,2015
mne,37000,2020
mne,37000,2025
mne,36000,2030
mne,35000,2035
mne,34000,2040
mne,33000,2045
mne,33000,2050
mar,1598000,1950
mar,1814000,1955
mar,2096000,1960
mar,2455000,1965
mar,2828000,1970
mar,3208000,1975
mar,3124000,1980
mar,3496000,1985
mar,3461000,1990
mar,3291000,1995
mar,3087000,2000
mar,2964000,2005
mar,3113000,2010
mar,3198000,2015
mar,3146000,2020
mar,2987000,2025
mar,2819000,2030
mar,2719000,2035
mar,2676000,2040
mar,2669000,2045
mar,2613000,2050
moz,1100000,1950
moz,1197000,1955
moz,1339000,1960
moz,1501000,1965
moz,1681000,1970
moz,1893000,1975
moz,2177000,1980
moz,2370000,1985
moz,2360000,1990
moz,2781000,1995
moz,3166000,2000
moz,3687000,2005
moz,3862000,2010
moz,3958000,2015
moz,4069000,2020
moz,4202000,2025
moz,4327000,2030
moz,4394000,2035
moz,4403000,2040
moz,4384000,2045
moz,4364000,2050
mmr,2403000,1950
mmr,3245000,1955
mmr,3533000,1960
mmr,3812000,1965
mmr,4219000,1970
mmr,4782000,1975
mmr,4993000,1980
mmr,5309000,1985
mmr,5067000,1990
mmr,4797000,1995
mmr,4535000,2000
mmr,4604000,2005
mmr,4633000,2010
mmr,4606000,2015
mmr,4428000,2020
mmr,4206000,2025
mmr,4040000,2030
mmr,3943000,2035
mmr,3887000,2040
mmr,3851000,2045
mmr,3753000,2050
nam,76000,1950
nam,88000,1955
nam,100000,1960
nam,115000,1965
nam,134000,1970
nam,165000,1975
nam,188000,1980
nam,203000,1985
nam,234000,1990
nam,259000,1995
nam,263000,2000
nam,270000,2005
nam,281000,2010
nam,289000,2015
nam,297000,2020
nam,301000,2025
nam,299000,2030
nam,296000,2035
nam,294000,2040
nam,292000,2045
nam,288000,2050
npl,1219000,1950
npl,1396000,1955
npl,1568000,1960
npl,1757000,1965
npl,1969000,1970
npl,2221000,1975
npl,2513000,1980
npl,2794000,1985
npl,3086000,1990
npl,3438000,1995
npl,3686000,2000
npl,3644000,2005
npl,3486000,2010
npl,3561000,2015
npl,3730000,2020
npl,3792000,2025
npl,3725000,2030
npl,3618000,2035
npl,3544000,2040
npl,3496000,2045
npl,3427000,2050
nld,1207000,1950
nld,1110000,1955
nld,1155000,1960
nld,1215000,1965
nld,1188000,1970
nld,1028000,1975
nld,885000,1980
nld,869000,1985
nld,938000,1990
nld,974000,1995
nld,982000,2000
nld,997000,2005
nld,929000,2010
nld,898000,2015
nld,914000,2020
nld,947000,2025
nld,956000,2030
nld,946000,2035
nld,922000,2040
nld,902000,2045
nld,900000,2050
ant,16000,1950
ant,22000,1955
ant,22000,1960
ant,20000,1965
ant,18000,1970
ant,18000,1975
ant,16000,1980
ant,17000,1985
ant,17000,1990
ant,18000,1995
ant,14000,2000
ant,13000,2005
ant,13000,2010
ant,12000,2015
ant,11000,2020
ant,10000,2025
ant,9000,2030
ant,9000,2035
ant,9000,2040
ant,9000,2045
ant,9000,2050
ncl,9000,1950
ncl,9000,1955
ncl,12000,1960
ncl,14000,1965
ncl,16000,1970
ncl,18000,1975
ncl,18000,1980
ncl,18000,1985
ncl,19000,1990
ncl,21000,1995
ncl,22000,2000
ncl,20000,2005
ncl,20000,2010
ncl,20000,2015
ncl,21000,2020
ncl,21000,2025
ncl,20000,2030
ncl,20000,2035
ncl,20000,2040
ncl,20000,2045
ncl,20000,2050
nzl,232000,1950
nzl,253000,1955
nzl,289000,1960
nzl,303000,1965
nzl,297000,1970
nzl,303000,1975
nzl,257000,1980
nzl,252000,1985
nzl,274000,1990
nzl,293000,1995
nzl,280000,2000
nzl,283000,2005
nzl,291000,2010
nzl,296000,2015
nzl,296000,2020
nzl,293000,2025
nzl,288000,2030
nzl,286000,2035
nzl,288000,2040
nzl,291000,2045
nzl,293000,2050
nic,211000,1950
nic,306000,1955
nic,365000,1960
nic,392000,1965
nic,445000,1970
nic,529000,1975
nic,608000,1980
nic,674000,1985
nic,692000,1990
nic,736000,1995
nic,705000,2000
nic,670000,2005
nic,682000,2010
nic,686000,2015
nic,672000,2020
nic,646000,2025
nic,618000,2030
nic,593000,2035
nic,568000,2040
nic,541000,2045
nic,513000,2050
ner,495000,1950
ner,524000,1955
ner,629000,1960
ner,758000,1965
ner,894000,1970
ner,1029000,1975
ner,1202000,1980
ner,1392000,1985
ner,1606000,1990
ner,1882000,1995
ner,2234000,2000
ner,2662000,2005
ner,3421000,2010
ner,3925000,2015
ner,4492000,2020
ner,5166000,2025
ner,5940000,2030
ner,6686000,2035
ner,7251000,2040
ner,7606000,2045
ner,7843000,2050
nga,6130000,1950
nga,7104000,1955
nga,7941000,1960
nga,8891000,1965
nga,9978000,1970
nga,11630000,1975
nga,13970000,1980
nga,16000000,1985
nga,17720000,1990
nga,19430000,1995
nga,21360000,2000
nga,23640000,2005
nga,25780000,2010
nga,26700000,2015
nga,26760000,2020
nga,26620000,2025
nga,26750000,2030
nga,27070000,2035
nga,27200000,2040
nga,26900000,2045
nga,26290000,2050
nor,319000,1950
nor,304000,1955
nor,308000,1960
nor,312000,1965
nor,330000,1970
nor,310000,1975
nor,261000,1980
nor,254000,1985
nor,280000,1990
nor,304000,1995
nor,299000,2000
nor,286000,2005
nor,297000,2010
nor,294000,2015
nor,302000,2020
nor,312000,2025
nor,317000,2030
nor,316000,2035
nor,314000,2040
nor,315000,2045
nor,319000,2050
omn,78000,1950
omn,94000,1955
omn,107000,1960
omn,123000,1965
omn,145000,1970
omn,179000,1975
omn,229000,1980
omn,292000,1985
omn,321000,1990
omn,319000,1995
omn,314000,2000
omn,291000,2005
omn,301000,2010
omn,327000,2015
omn,340000,2020
omn,341000,2025
omn,333000,2030
omn,323000,2035
omn,318000,2040
omn,318000,2045
omn,317000,2050
pak,5656000,1950
pak,6402000,1955
pak,7320000,1960
pak,8565000,1965
pak,10480000,1970
pak,12520000,1975
pak,14290000,1980
pak,16870000,1985
pak,20240000,1990
pak,20830000,1995
pak,21540000,2000
pak,22810000,2005
pak,24470000,2010
pak,26070000,2015
pak,26330000,2020
pak,26160000,2025
pak,26010000,2030
pak,26140000,2035
pak,26320000,2040
pak,26180000,2045
pak,25560000,2050
pan,139000,1950
pan,163000,1955
pan,194000,1960
pan,226000,1965
pan,256000,1970
pan,272000,1975
pan,272000,1980
pan,283000,1985
pan,302000,1990
pan,309000,1995
pan,331000,2000
pan,343000,2005
pan,344000,2010
pan,342000,2015
pan,342000,2020
pan,343000,2025
pan,340000,2030
pan,332000,2035
pan,323000,2040
pan,312000,2045
pan,307000,2050
png,275000,1950
png,321000,1955
png,349000,1960
png,457000,1965
png,431000,1970
png,488000,1975
png,521000,1980
png,583000,1985
png,655000,1990
png,747000,1995
png,861000,2000
png,918000,2005
png,971000,2010
png,1009000,2015
png,1030000,2020
png,1062000,2025
png,1086000,2030
png,1093000,2035
png,1088000,2040
png,1075000,2045
png,1060000,2050
pry,269000,1950
pry,319000,1955
pry,351000,1960
pry,391000,1965
pry,429000,1970
pry,442000,1975
pry,511000,1980
pry,608000,1985
pry,658000,1990
pry,689000,1995
pry,711000,2000
pry,729000,2005
pry,741000,2010
pry,748000,2015
pry,745000,2020
pry,733000,2025
pry,720000,2030
pry,708000,2035
pry,697000,2040
pry,684000,2045
pry,671000,2050
per,1282000,1950
per,1519000,1955
per,1758000,1960
per,2046000,1965
per,2261000,1970
per,2488000,1975
per,2724000,1980
per,2811000,1985
per,2975000,1990
per,3033000,1995
per,3006000,2000
