geo,population_aged_10_14_years_total_number,time
bfa,1519000,2000
bfa,1751000,2005
bfa,2007000,2010
bfa,2339000,2015
bfa,2991000,2020
bfa,3243000,2025
bfa,3431000,2030
bfa,3606000,2035
bfa,3809000,2040
bfa,4011000,2045
bfa,4143000,2050
bdi,281000,1950
bdi,306000,1955
bdi,336000,1960
bdi,415000,1965
bdi,448000,1970
bdi,482000,1975
bdi,527000,1980
bdi,576000,1985
bdi,660000,1990
bdi,808000,1995
bdi,941000,2000
bdi,974000,2005
bdi,983000,2010
bdi,1014000,2015
bdi,1125000,2020
bdi,1236000,2025
bdi,1273000,2030
bdi,1244000,2035
bdi,1206000,2040
bdi,1202000,2045
bdi,1233000,2050
khm,517000,1950
khm,576000,1955
khm,645000,1960
khm,727000,1965
khm,830000,1970
khm,884000,1975
khm,887000,1980
khm,911000,1985
khm,920000,1990
khm,1601000,1995
khm,1725000,2000
khm,1862000,2005
khm,1688000,2010
khm,1533000,2015
khm,1636000,2020
khm,1781000,2025
khm,1864000,2030
khm,1821000,2035
khm,1726000,2040
khm,1674000,2045
khm,1680000,2050
cmr,497000,1950
cmr,543000,1955
cmr,598000,1960
cmr,685000,1965
cmr,772000,1970
cmr,909000,1975
cmr,1079000,1980
cmr,1279000,1985
cmr,1525000,1990
cmr,1808000,1995
cmr,2034000,2000
cmr,2227000,2005
cmr,2332000,2010
cmr,2637000,2015
cmr,2936000,2020
cmr,3069000,2025
cmr,3103000,2030
cmr,3129000,2035
cmr,3190000,2040
cmr,3263000,2045
cmr,3302000,2050
can,1125000,1950
can,1372000,1955
can,1744000,1960
can,2044000,1965
can,2336000,1970
can,2353000,1975
can,1970000,1980
can,1841000,1985
can,1878000,1990
can,1997000,1995
can,2052000,2000
can,2135000,2005
can,1937000,2010
can,1861000,2015
can,1923000,2020
can,2029000,2025
can,2155000,2030
can,2237000,2035
can,2257000,2040
can,2262000,2045
can,2305000,2050
cpv,20000,1950
cpv,19000,1955
cpv,16000,1960
cpv,27000,1965
cpv,40000,1970
cpv,42000,1975
cpv,43000,1980
cpv,40000,1985
cpv,47000,1990
cpv,56000,1995
cpv,62000,2000
cpv,63000,2005
cpv,62000,2010
cpv,61000,2015
cpv,57000,2020
cpv,58000,2025
cpv,59000,2030
cpv,57000,2035
cpv,54000,2040
cpv,51000,2045
cpv,48000,2050
caf,137000,1950
caf,145000,1955
caf,154000,1960
caf,175000,1965
caf,202000,1970
caf,231000,1975
caf,265000,1980
caf,304000,1985
caf,348000,1990
caf,405000,1995
caf,456000,2000
caf,493000,2005
caf,551000,2010
caf,591000,2015
caf,613000,2020
caf,638000,2025
caf,656000,2030
caf,668000,2035
caf,679000,2040
caf,679000,2045
caf,677000,2050
tcd,260000,1950
tcd,286000,1955
tcd,312000,1960
tcd,383000,1965
tcd,428000,1970
tcd,480000,1975
tcd,535000,1980
tcd,624000,1985
tcd,757000,1990
tcd,897000,1995
tcd,1059000,2000
tcd,1262000,2005
tcd,1461000,2010
tcd,1683000,2015
tcd,1882000,2020
tcd,2105000,2025
tcd,2325000,2030
tcd,2518000,2035
tcd,2665000,2040
tcd,2766000,2045
tcd,2840000,2050
chanisl,7000,1950
chanisl,8000,1955
chanisl,8000,1960
chanisl,8000,1965
chanisl,8000,1970
chanisl,10000,1975
chanisl,9000,1980
chanisl,8000,1985
chanisl,7000,1990
chanisl,8000,1995
chanisl,9000,2000
chanisl,8000,2005
chanisl,8000,2010
chanisl,8000,2015
chanisl,7000,2020
chanisl,7000,2025
chanisl,7000,2030
chanisl,7000,2035
chanisl,7000,2040
chanisl,7000,2045
chanisl,7000,2050
chl,619000,1950
chl,738000,1955
chl,831000,1960
chl,965000,1965
chl,1178000,1970
chl,1317000,1975
chl,1262000,1980
chl,1243000,1985
chl,1166000,1990
chl,1321000,1995
chl,1464000,2000
chl,1488000,2005
chl,1329000,2010
chl,1238000,2015
chl,1250000,2020
chl,1262000,2025
chl,1250000,2030
chl,1237000,2035
chl,1204000,2040
chl,1170000,2045
chl,1149000,2050
chn,52430000,1950
chn,54500000,1955
chn,67510000,1960
chn,90460000,1965
chn,86300000,1970
chn,107100000,1975
chn,127900000,1980
chn,121600000,1985
chn,96080000,1990
chn,102500000,1995
chn,123700000,2000
chn,106500000,2005
chn,94550000,2010
chn,86780000,2015
chn,87240000,2020
chn,91170000,2025
chn,89250000,2030
chn,81500000,2035
chn,75370000,2040
chn,73180000,2045
chn,73450000,2050
col,1356000,1950
col,1575000,1955
col,1996000,1960
col,2444000,1965
col,2811000,1970
col,3254000,1975
col,3557000,1980
col,3493000,1985
col,3829000,1990
col,4029000,1995
col,4209000,2000
col,4394000,2005
col,4399000,2010
col,4405000,2015
col,4465000,2020
col,4413000,2025
col,4366000,2030
col,4286000,2035
col,4180000,2040
col,4058000,2045
col,3918000,2050
com,18000,1950
com,19000,1955
com,19000,1960
com,26000,1965
com,30000,1970
com,34000,1975
com,41000,1980
com,48000,1985
com,58000,1990
com,71000,1995
com,68000,2000
com,70000,2005
com,75000,2010
com,86000,2015
com,97000,2020
com,99000,2025
com,96000,2030
com,95000,2035
com,97000,2040
com,101000,2045
com,102000,2050
cod,1444000,1950
cod,1638000,1955
cod,1852000,1960
cod,2076000,1965
cod,2418000,1970
cod,2814000,1975
cod,3287000,1980
cod,3815000,1985
cod,4530000,1990
cod,5633000,1995
cod,6571000,2000
cod,7716000,2005
cod,8877000,2010
cod,10150000,2015
cod,11030000,2020
cod,12130000,2025
cod,13090000,2030
cod,13700000,2035
cod,14010000,2040
cod,14130000,2045
cod,14180000,2050
cog,91000,1950
cog,100000,1955
cog,113000,1960
cog,132000,1965
cog,155000,1970
cog,186000,1975
cog,223000,1980
cog,265000,1985
cog,312000,1990
cog,352000,1995
cog,386000,2000
cog,423000,2005
cog,445000,2010
cog,500000,2015
cog,533000,2020
cog,551000,2025
cog,570000,2030
cog,576000,2035
cog,579000,2040
cog,581000,2045
cog,581000,2050
cri,100000,1950
cri,116000,1955
cri,148000,1960
cri,199000,1965
cri,242000,1970
cri,288000,1975
cri,292000,1980
cri,280000,1985
cri,323000,1990
cri,376000,1995
cri,432000,2000
cri,428000,2005
cri,410000,2010
cri,399000,2015
cri,376000,2020
cri,394000,2025
cri,386000,2030
cri,383000,2035
cri,375000,2040
cri,369000,2045
cri,365000,2050
civ,302000,1950
civ,337000,1955
civ,370000,1960
civ,452000,1965
civ,571000,1970
civ,733000,1975
civ,948000,1980
civ,1232000,1985
civ,1583000,1990
civ,1865000,1995
civ,2099000,2000
civ,2341000,2005
civ,2585000,2010
civ,2898000,2015
civ,3127000,2020
civ,3333000,2025
civ,3465000,2030
civ,3565000,2035
civ,3654000,2040
civ,3723000,2045
civ,3761000,2050
hrv,343000,1950
hrv,292000,1955
hrv,372000,1960
hrv,370000,1965
hrv,339000,1970
hrv,314000,1975
hrv,304000,1980
hrv,305000,1985
hrv,317000,1990
hrv,320000,1995
hrv,277000,2000
hrv,258000,2005
hrv,241000,2010
hrv,208000,2015
hrv,211000,2020
hrv,213000,2025
hrv,208000,2030
hrv,199000,2035
hrv,190000,2040
hrv,183000,2045
hrv,183000,2050
cub,660000,1950
cub,708000,1955
cub,744000,1960
cub,853000,1965
cub,847000,1970
cub,1192000,1975
cub,1193000,1980
cub,1074000,1985
cub,741000,1990
cub,773000,1995
cub,854000,2000
cub,779000,2005
cub,707000,2010
cub,642000,2015
cub,567000,2020
cub,545000,2025
cub,526000,2030
cub,496000,2035
cub,462000,2040
cub,427000,2045
cub,400000,2050
cyp,51000,1950
cyp,52000,1955
cyp,67000,1960
cyp,65000,1965
cyp,67000,1970
cyp,60000,1975
cyp,48000,1980
cyp,50000,1985
cyp,55000,1990
cyp,61000,1995
cyp,63000,2000
cyp,64000,2005
cyp,54000,2010
cyp,50000,2015
cyp,52000,2020
cyp,55000,2025
cyp,59000,2030
cyp,60000,2035
cyp,60000,2040
cyp,59000,2045
cyp,60000,2050
cze,558000,1950
cze,720000,1955
cze,881000,1960
cze,841000,1965
cze,714000,1970
cze,685000,1975
cze,688000,1980
cze,844000,1985
cze,869000,1990
cze,691000,1995
cze,649000,2000
cze,592000,2005
cze,447000,2010
cze,473000,2015
cze,552000,2020
cze,569000,2025
cze,541000,2030
cze,505000,2035
cze,475000,2040
cze,478000,2045
cze,509000,2050
dnk,315000,1950
dnk,384000,1955
dnk,417000,1960
dnk,371000,1965
dnk,368000,1970
dnk,393000,1975
dnk,390000,1980
dnk,364000,1985
dnk,317000,1990
dnk,272000,1995
dnk,304000,2000
dnk,350000,2005
dnk,345000,2010
dnk,331000,2015
dnk,322000,2020
dnk,304000,2025
dnk,304000,2030
dnk,316000,2035
dnk,323000,2040
dnk,318000,2045
dnk,308000,2050
dji,8000,1950
dji,9000,1955
dji,11000,1960
dji,14000,1965
dji,20000,1970
dji,28000,1975
dji,44000,1980
dji,51000,1985
dji,69000,1990
dji,77000,1995
dji,93000,2000
dji,101000,2005
dji,100000,2010
dji,103000,2015
dji,105000,2020
dji,109000,2025
dji,113000,2030
dji,116000,2035
dji,117000,2040
dji,116000,2045
dji,115000,2050
dom,308000,1950
dom,353000,1955
dom,408000,1960
dom,505000,1965
dom,622000,1970
dom,723000,1975
dom,790000,1980
dom,829000,1985
dom,866000,1990
dom,936000,1995
dom,990000,2000
dom,1033000,2005
dom,1024000,2010
dom,1054000,2015
dom,1066000,2020
dom,1050000,2025
dom,1025000,2030
dom,998000,2035
dom,970000,2040
dom,939000,2045
dom,902000,2050
ecu,374000,1950
ecu,419000,1955
ecu,492000,1960
ecu,642000,1965
ecu,739000,1970
ecu,861000,1975
ecu,995000,1980
ecu,1122000,1985
ecu,1251000,1990
ecu,1340000,1995
ecu,1378000,2000
ecu,1390000,2005
ecu,1433000,2010
ecu,1406000,2015
ecu,1356000,2020
ecu,1328000,2025
ecu,1313000,2030
ecu,1282000,2035
ecu,1241000,2040
ecu,1191000,2045
ecu,1142000,2050
egy,2277000,1950
egy,2406000,1955
egy,3390000,1960
egy,3875000,1965
egy,4507000,1970
egy,4961000,1975
egy,5454000,1980
egy,5943000,1985
egy,7017000,1990
egy,8052000,1995
egy,9168000,2000
egy,8155000,2005
egy,8464000,2010
egy,9005000,2015
egy,9590000,2020
egy,9846000,2025
egy,9626000,2030
egy,9344000,2035
egy,9252000,2040
egy,9276000,2045
egy,9202000,2050
slv,270000,1950
slv,279000,1955
slv,321000,1960
slv,403000,1965
slv,483000,1970
slv,547000,1975
slv,592000,1980
slv,656000,1985
slv,671000,1990
slv,664000,1995
slv,681000,2000
slv,745000,2005
slv,730000,2010
slv,602000,2015
slv,581000,2020
slv,596000,2025
slv,601000,2030
slv,601000,2035
slv,565000,2040
slv,533000,2045
slv,508000,2050
gnq,22000,1950
gnq,23000,1955
gnq,25000,1960
gnq,30000,1965
gnq,32000,1970
gnq,33000,1975
gnq,35000,1980
gnq,32000,1985
gnq,29000,1990
gnq,45000,1995
gnq,66000,2000
gnq,76000,2005
gnq,83000,2010
gnq,90000,2015
gnq,101000,2020
gnq,115000,2025
gnq,125000,2030
gnq,129000,2035
gnq,132000,2040
gnq,136000,2045
gnq,140000,2050
eri,139000,1950
eri,156000,1955
eri,176000,1960
eri,189000,1965
eri,222000,1970
eri,255000,1975
eri,273000,1980
eri,385000,1985
eri,466000,1990
eri,445000,1995
eri,497000,2000
eri,542000,2005
eri,593000,2010
eri,723000,2015
eri,837000,2020
eri,880000,2025
eri,876000,2030
eri,864000,2035
eri,877000,2040
eri,915000,2045
eri,952000,2050
est,102000,1950
est,90000,1955
est,84000,1960
est,98000,1965
est,102000,1970
est,102000,1975
est,99000,1980
est,112000,1985
est,112000,1990
est,107000,1995
est,109000,2000
est,77000,2005
est,62000,2010
est,65000,2015
est,78000,2020
est,84000,2025
est,81000,2030
est,74000,2035
est,65000,2040
est,62000,2045
est,66000,2050
eth,2172000,1950
eth,2444000,1955
eth,2760000,1960
eth,2986000,1965
eth,3375000,1970
eth,3972000,1975
eth,4329000,1980
eth,4997000,1985
eth,5760000,1990
eth,6869000,1995
eth,8270000,2000
eth,9788000,2005
eth,10860000,2010
eth,11820000,2015
eth,13130000,2020
eth,14110000,2025
eth,14850000,2030
eth,15300000,2035
eth,15490000,2040
eth,15500000,2045
eth,15450000,2050
fji,36000,1950
fji,43000,1955
fji,50000,1960
fji,62000,1965
fji,73000,1970
fji,78000,1975
fji,78000,1980
fji,78000,1985
fji,87000,1990
fji,91000,1995
fji,85000,2000
fji,89000,2005
fji,90000,2010
fji,86000,2015
fji,81000,2020
fji,78000,2025
fji,75000,2030
fji,72000,2035
fji,70000,2040
fji,66000,2045
fji,61000,2050
fin,327000,1950
fin,359000,1955
fin,492000,1960
fin,438000,1965
fin,402000,1970
fin,385000,1975
fin,351000,1980
fin,302000,1985
fin,325000,1990
fin,330000,1995
fin,317000,2000
fin,330000,2005
fin,300000,2010
fin,292000,2015
fin,301000,2020
fin,307000,2025
fin,308000,2030
fin,304000,2035
fin,296000,2040
fin,288000,2045
fin,287000,2050
fra,2822000,1950
fra,2735000,1955
fra,4058000,1960
fra,4107000,1965
fra,4155000,1970
fra,4334000,1975
fra,4229000,1980
fra,4225000,1985
fra,3737000,1990
fra,3887000,1995
fra,3839000,2000
fra,3691000,2005
fra,3736000,2010
fra,3974000,2015
fra,3965000,2020
fra,3794000,2025
fra,3727000,2030
fra,3676000,2035
fra,3677000,2040
fra,3737000,2045
fra,3768000,2050
guf,2000,1950
guf,2000,1955
guf,3000,1960
guf,4000,1965
guf,5000,1970
guf,7000,1975
guf,8000,1980
guf,9000,1985
guf,11000,1990
guf,15000,1995
guf,16000,2000
guf,22000,2005
guf,24000,2010
guf,27000,2015
guf,27000,2020
guf,28000,2025
guf,30000,2030
guf,32000,2035
guf,33000,2040
guf,33000,2045
guf,33000,2050
pyf,7000,1950
pyf,8000,1955
pyf,9000,1960
pyf,12000,1965
pyf,15000,1970
pyf,17000,1975
pyf,20000,1980
pyf,21000,1985
pyf,21000,1990
pyf,24000,1995
pyf,28000,2000
pyf,23000,2005
pyf,24000,2010
pyf,23000,2015
pyf,24000,2020
pyf,24000,2025
pyf,23000,2030
pyf,23000,2035
pyf,22000,2040
pyf,21000,2045
pyf,21000,2050
gab,41000,1950
gab,41000,1955
gab,41000,1960
gab,47000,1965
gab,49000,1970
gab,57000,1975
gab,67000,1980
gab,84000,1985
gab,105000,1990
gab,128000,1995
gab,150000,2000
gab,173000,2005
gab,173000,2010
gab,175000,2015
gab,180000,2020
gab,188000,2025
gab,194000,2030
gab,195000,2035
gab,194000,2040
gab,192000,2045
gab,190000,2050
gmb,29000,1950
gmb,33000,1955
gmb,36000,1960
gmb,35000,1965
gmb,43000,1970
gmb,54000,1975
gmb,67000,1980
gmb,83000,1985
gmb,104000,1990
gmb,125000,1995
gmb,150000,2000
gmb,183000,2005
gmb,216000,2010
gmb,243000,2015
gmb,266000,2020
gmb,286000,2025
gmb,303000,2030
gmb,318000,2035
gmb,330000,2040
gmb,339000,2045
gmb,344000,2050
geo,394000,1950
geo,277000,1955
geo,300000,1960
geo,403000,1965
geo,490000,1970
geo,506000,1975
geo,438000,1980
geo,437000,1985
geo,432000,1990
geo,406000,1995
geo,408000,2000
geo,349000,2005
geo,234000,2010
geo,220000,2015
geo,239000,2020
geo,232000,2025
geo,219000,2030
geo,197000,2035
geo,181000,2040
geo,175000,2045
geo,175000,2050
deu,6194000,1950
deu,5251000,1955
deu,4538000,1960
deu,5223000,1965
deu,5704000,1970
deu,6526000,1975
deu,6095000,1980
deu,4343000,1985
deu,4095000,1990
deu,4498000,1995
deu,4736000,2000
deu,4227000,2005
deu,3958000,2010
deu,3663000,2015
deu,3381000,2020
deu,3281000,2025
deu,3314000,2030
deu,3273000,2035
deu,3168000,2040
deu,3051000,2045
deu,2971000,2050
gha,604000,1950
gha,713000,1955
gha,851000,1960
gha,906000,1965
gha,1044000,1970
gha,1239000,1975
gha,1398000,1980
gha,1656000,1985
gha,1891000,1990
gha,2154000,1995
gha,2412000,2000
gha,2646000,2005
gha,2815000,2010
gha,3009000,2015
gha,3252000,2020
gha,3473000,2025
gha,3604000,2030
gha,3708000,2035
gha,3776000,2040
gha,3867000,2045
gha,3965000,2050
grc,777000,1950
grc,642000,1955
grc,732000,1960
grc,717000,1965
grc,716000,1970
grc,711000,1975
grc,779000,1980
grc,716000,1985
grc,747000,1990
grc,698000,1995
grc,602000,2000
grc,547000,2005
grc,528000,2010
grc,525000,2015
grc,548000,2020
grc,524000,2025
grc,499000,2030
grc,480000,2035
grc,475000,2040
grc,483000,2045
grc,496000,2050
grd,9000,1950
grd,9000,1955
grd,11000,1960
grd,12000,1965
grd,16000,1970
grd,15000,1975
grd,12000,1980
grd,12000,1985
grd,10000,1990
grd,12000,1995
grd,14000,2000
grd,11000,2005
grd,10000,2010
grd,9000,2015
grd,9000,2020
grd,10000,2025
grd,9000,2030
grd,8000,2035
grd,7000,2040
grd,6000,2045
grd,6000,2050
glp,22000,1950
glp,24000,1955
glp,34000,1960
glp,40000,1965
glp,42000,1970
glp,46000,1975
glp,42000,1980
glp,38000,1985
glp,33000,1990
glp,34000,1995
glp,36000,2000
glp,36000,2005
glp,34000,2010
glp,36000,2015
glp,34000,2020
glp,32000,2025
glp,31000,2030
glp,30000,2035
glp,29000,2040
glp,28000,2045
glp,27000,2050
gum,4000,1950
gum,6000,1955
gum,7000,1960
gum,9000,1965
gum,10000,1970
gum,11000,1975
gum,11000,1980
gum,12000,1985
gum,12000,1990
gum,13000,1995
gum,14000,2000
gum,16000,2005
gum,17000,2010
gum,17000,2015
gum,16000,2020
gum,16000,2025
