alternative_gdp_per_capita_ppp_pwt_7_1,geo,time
1160.0,gmb,1999
1223.0,gmb,2000
1234.0,gmb,2001
1221.0,gmb,2002
1205.0,gmb,2003
1130.0,gmb,2004
1110.0,gmb,2005
1135.0,gmb,2006
1124.0,gmb,2007
1201.0,gmb,2008
1258.0,gmb,2009
1271.0,gmb,2010
2126.0,geo,1993
1915.0,geo,1994
1926.0,geo,1995
2535.0,geo,1996
2618.0,geo,1997
2547.0,geo,1998
2568.0,geo,1999
2906.0,geo,2000
2891.0,geo,2001
3008.0,geo,2002
3177.0,geo,2003
3514.0,geo,2004
3732.0,geo,2005
4235.0,geo,2006
4607.0,geo,2007
4920.0,geo,2008
4957.0,geo,2009
5103.0,geo,2010
16480.0,deu,1970
16930.0,deu,1971
17580.0,deu,1972
18250.0,deu,1973
18190.0,deu,1974
18270.0,deu,1975
19260.0,deu,1976
19940.0,deu,1977
20610.0,deu,1978
21530.0,deu,1979
21700.0,deu,1980
21530.0,deu,1981
21350.0,deu,1982
21830.0,deu,1983
22420.0,deu,1984
22890.0,deu,1985
23560.0,deu,1986
23980.0,deu,1987
24770.0,deu,1988
25450.0,deu,1989
26500.0,deu,1990
27620.0,deu,1991
27960.0,deu,1992
27480.0,deu,1993
28080.0,deu,1994
28470.0,deu,1995
28590.0,deu,1996
29040.0,deu,1997
29590.0,deu,1998
30130.0,deu,1999
30990.0,deu,2000
31350.0,deu,2001
31220.0,deu,2002
31100.0,deu,2003
31450.0,deu,2004
31660.0,deu,2005
32930.0,deu,2006
34130.0,deu,2007
34580.0,deu,2008
32710.0,deu,2009
34090.0,deu,2010
1142.0,gha,1955
1238.0,gha,1956
1191.0,gha,1957
1185.0,gha,1958
1282.0,gha,1959
1289.0,gha,1960
1270.0,gha,1961
1368.0,gha,1962
1352.0,gha,1963
1472.0,gha,1964
1238.0,gha,1965
1256.0,gha,1966
1146.0,gha,1967
1230.0,gha,1968
1258.0,gha,1969
1529.0,gha,1970
1617.0,gha,1971
1570.0,gha,1972
1570.0,gha,1973
1628.0,gha,1974
1404.0,gha,1975
1304.0,gha,1976
1320.0,gha,1977
1380.0,gha,1978
1360.0,gha,1979
1295.0,gha,1980
1242.0,gha,1981
1207.0,gha,1982
1062.0,gha,1983
1110.0,gha,1984
1130.0,gha,1985
1144.0,gha,1986
1144.0,gha,1987
1206.0,gha,1988
1259.0,gha,1989
1271.0,gha,1990
1319.0,gha,1991
1263.0,gha,1992
1255.0,gha,1993
1267.0,gha,1994
1282.0,gha,1995
1325.0,gha,1996
1348.0,gha,1997
1380.0,gha,1998
1416.0,gha,1999
1478.0,gha,2000
1475.0,gha,2001
1512.0,gha,2002
1552.0,gha,2003
1592.0,gha,2004
1658.0,gha,2005
1707.0,gha,2006
1750.0,gha,2007
1905.0,gha,2008
1953.0,gha,2009
2093.0,gha,2010
3948.0,grc,1951
3844.0,grc,1952
4166.0,grc,1953
4294.0,grc,1954
4502.0,grc,1955
4855.0,grc,1956
5171.0,grc,1957
5362.0,grc,1958
5507.0,grc,1959
5588.0,grc,1960
6325.0,grc,1961
6283.0,grc,1962
7052.0,grc,1963
7705.0,grc,1964
8515.0,grc,1965
8979.0,grc,1966
9357.0,grc,1967
10050.0,grc,1968
11220.0,grc,1969
12210.0,grc,1970
13130.0,grc,1971
14410.0,grc,1972
15540.0,grc,1973
14260.0,grc,1974
14950.0,grc,1975
15780.0,grc,1976
15930.0,grc,1977
16890.0,grc,1978
17150.0,grc,1979
17100.0,grc,1980
16550.0,grc,1981
16320.0,grc,1982
16000.0,grc,1983
16210.0,grc,1984
16550.0,grc,1985
16610.0,grc,1986
16110.0,grc,1987
16960.0,grc,1988
17520.0,grc,1989
17370.0,grc,1990
17770.0,grc,1991
17760.0,grc,1992
17340.0,grc,1993
17620.0,grc,1994
17920.0,grc,1995
18330.0,grc,1996
18950.0,grc,1997
19570.0,grc,1998
20210.0,grc,1999
21060.0,grc,2000
21890.0,grc,2001
22540.0,grc,2002
24000.0,grc,2003
24930.0,grc,2004
25310.0,grc,2005
26800.0,grc,2006
27600.0,grc,2007
27430.0,grc,2008
26160.0,grc,2009
25230.0,grc,2010
2926.0,grd,1970
3108.0,grd,1971
3322.0,grd,1972
3604.0,grd,1973
3843.0,grd,1974
3995.0,grd,1975
4382.0,grd,1976
4619.0,grd,1977
5025.0,grd,1978
5379.0,grd,1979
5423.0,grd,1980
5381.0,grd,1981
5624.0,grd,1982
5772.0,grd,1983
6038.0,grd,1984
6476.0,grd,1985
6984.0,grd,1986
7782.0,grd,1987
8007.0,grd,1988
8578.0,grd,1989
9039.0,grd,1990
9242.0,grd,1991
9049.0,grd,1992
8694.0,grd,1993
8883.0,grd,1994
8962.0,grd,1995
9225.0,grd,1996
11680.0,grd,1997
12520.0,grd,1998
13400.0,grd,1999
14670.0,grd,2000
13890.0,grd,2001
14060.0,grd,2002
15260.0,grd,2003
14260.0,grd,2004
15890.0,grd,2005
15370.0,grd,2006
15980.0,grd,2007
16020.0,grd,2008
14660.0,grd,2009
14660.0,grd,2010
2765.0,gtm,1950
2759.0,gtm,1951
2774.0,gtm,1952
2760.0,gtm,1953
2654.0,gtm,1954
2646.0,gtm,1955
2773.0,gtm,1956
2817.0,gtm,1957
2859.0,gtm,1958
2941.0,gtm,1959
2942.0,gtm,1960
3011.0,gtm,1961
2976.0,gtm,1962
3133.0,gtm,1963
3151.0,gtm,1964
3238.0,gtm,1965
3394.0,gtm,1966
3442.0,gtm,1967
3750.0,gtm,1968
3869.0,gtm,1969
3993.0,gtm,1970
4111.0,gtm,1971
4389.0,gtm,1972
4582.0,gtm,1973
4771.0,gtm,1974
4772.0,gtm,1975
4907.0,gtm,1976
5152.0,gtm,1977
5288.0,gtm,1978
5504.0,gtm,1979
5665.0,gtm,1980
5569.0,gtm,1981
5335.0,gtm,1982
5099.0,gtm,1983
4959.0,gtm,1984
4833.0,gtm,1985
4724.0,gtm,1986
4584.0,gtm,1987
4571.0,gtm,1988
4634.0,gtm,1989
4677.0,gtm,1990
4702.0,gtm,1991
4736.0,gtm,1992
4839.0,gtm,1993
4882.0,gtm,1994
4975.0,gtm,1995
5052.0,gtm,1996
5098.0,gtm,1997
5154.0,gtm,1998
5286.0,gtm,1999
5376.0,gtm,2000
5376.0,gtm,2001
5471.0,gtm,2002
5491.0,gtm,2003
5528.0,gtm,2004
5589.0,gtm,2005
5767.0,gtm,2006
6009.0,gtm,2007
6075.0,gtm,2008
6015.0,gtm,2009
6090.0,gtm,2010
789.7,gin,1959
916.7,gin,1960
967.9,gin,1961
929.9,gin,1962
938.6,gin,1963
835.7,gin,1964
859.8,gin,1965
860.2,gin,1966
830.0,gin,1967
825.4,gin,1968
795.5,gin,1969
689.4,gin,1970
712.5,gin,1971
714.8,gin,1972
711.9,gin,1973
734.8,gin,1974
741.2,gin,1975
784.0,gin,1976
741.8,gin,1977
777.0,gin,1978
752.9,gin,1979
756.8,gin,1980
744.9,gin,1981
738.0,gin,1982
739.9,gin,1983
718.6,gin,1984
711.7,gin,1985
711.9,gin,1986
712.9,gin,1987
726.9,gin,1988
748.6,gin,1989
722.9,gin,1990
700.8,gin,1991
693.9,gin,1992
708.2,gin,1993
710.7,gin,1994
717.7,gin,1995
727.4,gin,1996
758.5,gin,1997
782.8,gin,1998
794.0,gin,1999
799.2,gin,2000
827.1,gin,2001
854.7,gin,2002
840.4,gin,2003
835.0,gin,2004
837.1,gin,2005
827.0,gin,2006
821.0,gin,2007
804.6,gin,2008
766.6,gin,2009
786.4,gin,2010
779.7,gnb,1960
719.6,gnb,1961
732.6,gnb,1962
818.0,gnb,1963
880.1,gnb,1964
878.5,gnb,1965
811.7,gnb,1966
911.8,gnb,1967
921.3,gnb,1968
1060.0,gnb,1969
1190.0,gnb,1970
1130.0,gnb,1971
1144.0,gnb,1972
1125.0,gnb,1973
1120.0,gnb,1974
1083.0,gnb,1975
1068.0,gnb,1976
1008.0,gnb,1977
1151.0,gnb,1978
1165.0,gnb,1979
997.0,gnb,1980
891.0,gnb,1981
966.2,gnb,1982
892.0,gnb,1983
1003.0,gnb,1984
1019.0,gnb,1985
963.1,gnb,1986
1004.0,gnb,1987
1113.0,gnb,1988
1103.0,gnb,1989
1102.0,gnb,1990
1102.0,gnb,1991
1108.0,gnb,1992
1046.0,gnb,1993
1096.0,gnb,1994
1089.0,gnb,1995
1067.0,gnb,1996
1152.0,gnb,1997
795.7,gnb,1998
839.1,gnb,1999
824.4,gnb,2000
766.8,gnb,2001
768.9,gnb,2002
759.2,gnb,2003
760.7,gnb,2004
774.5,gnb,2005
781.2,gnb,2006
803.1,gnb,2007
817.0,gnb,2008
864.6,gnb,2009
799.3,gnb,2010
2694.0,guy,1970
2705.0,guy,1971
2625.0,guy,1972
2809.0,guy,1973
2672.0,guy,1974
2919.0,guy,1975
3383.0,guy,1976
3261.0,guy,1977
3039.0,guy,1978
3009.0,guy,1979
3085.0,guy,1980
3245.0,guy,1981
2821.0,guy,1982
2667.0,guy,1983
2357.0,guy,1984
2477.0,guy,1985
2372.0,guy,1986
2414.0,guy,1987
2322.0,guy,1988
2167.0,guy,1989
1997.0,guy,1990
1998.0,guy,1991
2295.0,guy,1992
2381.0,guy,1993
2672.0,guy,1994
2781.0,guy,1995
3017.0,guy,1996
3154.0,guy,1997
3159.0,guy,1998
3112.0,guy,1999
3164.0,guy,2000
3362.0,guy,2001
3317.0,guy,2002
3315.0,guy,2003
3404.0,guy,2004
3727.0,guy,2005
3677.0,guy,2006
4012.0,guy,2007
4113.0,guy,2008
4329.0,guy,2009
4481.0,guy,2010
1512.0,hti,1960
1430.0,hti,1961
1487.0,hti,1962
1443.0,hti,1963
1407.0,hti,1964
1423.0,hti,1965
1408.0,hti,1966
1315.0,hti,1967
1312.0,hti,1968
1321.0,hti,1969
1305.0,hti,1970
1327.0,hti,1971
1292.0,hti,1972
1308.0,hti,1973
1358.0,hti,1974
1363.0,hti,1975
1515.0,hti,1976
1527.0,hti,1977
1583.0,hti,1978
1633.0,hti,1979
1766.0,hti,1980
1707.0,hti,1981
1534.0,hti,1982
1507.0,hti,1983
1505.0,hti,1984
1497.0,hti,1985
1465.0,hti,1986
1409.0,hti,1987
1439.0,hti,1988
1345.0,hti,1989
1322.0,hti,1990
1324.0,hti,1991
1233.0,hti,1992
1293.0,hti,1993
1172.0,hti,1994
1300.0,hti,1995
1239.0,hti,1996
1246.0,hti,1997
1260.0,hti,1998
1309.0,hti,1999
1388.0,hti,2000
1346.0,hti,2001
1314.0,hti,2002
1305.0,hti,2003
1245.0,hti,2004
1269.0,hti,2005
1274.0,hti,2006
1274.0,hti,2007
1296.0,hti,2008
1341.0,hti,2009
1411.0,hti,2010
2358.0,hnd,1950
2360.0,hnd,1951
2207.0,hnd,1952
2289.0,hnd,1953
1952.0,hnd,1954
1926.0,hnd,1955
2255.0,hnd,1956
2193.0,hnd,1957
2284.0,hnd,1958
2350.0,hnd,1959
2227.0,hnd,1960
2193.0,hnd,1961
2202.0,hnd,1962
2114.0,hnd,1963
2141.0,hnd,1964
2299.0,hnd,1965
2325.0,hnd,1966
2339.0,hnd,1967
2409.0,hnd,1968
2353.0,hnd,1969
2350.0,hnd,1970
2567.0,hnd,1971
2654.0,hnd,1972
2638.0,hnd,1973
2753.0,hnd,1974
2847.0,hnd,1975
2992.0,hnd,1976
3016.0,hnd,1977
3233.0,hnd,1978
3384.0,hnd,1979
3238.0,hnd,1980
3358.0,hnd,1981
3344.0,hnd,1982
3189.0,hnd,1983
3084.0,hnd,1984
3161.0,hnd,1985
3064.0,hnd,1986
3148.0,hnd,1987
3142.0,hnd,1988
3205.0,hnd,1989
3095.0,hnd,1990
3005.0,hnd,1991
3103.0,hnd,1992
3098.0,hnd,1993
2878.0,hnd,1994
2949.0,hnd,1995
3010.0,hnd,1996
3093.0,hnd,1997
3075.0,hnd,1998
2856.0,hnd,1999
2993.0,hnd,2000
2997.0,hnd,2001
3017.0,hnd,2002
3068.0,hnd,2003
3176.0,hnd,2004
3299.0,hnd,2005
3440.0,hnd,2006
3611.0,hnd,2007
3697.0,hnd,2008
3552.0,hnd,2009
3578.0,hnd,2010
3290.0,hkg,1960
3366.0,hkg,1961
3721.0,hkg,1962
4574.0,hkg,1963
5099.0,hkg,1964
5803.0,hkg,1965
6065.0,hkg,1966
5883.0,hkg,1967
5912.0,hkg,1968
6452.0,hkg,1969
6922.0,hkg,1970
7451.0,hkg,1971
8053.0,hkg,1972
8805.0,hkg,1973
8720.0,hkg,1974
8760.0,hkg,1975
9798.0,hkg,1976
10990.0,hkg,1977
11950.0,hkg,1978
12630.0,hkg,1979
13720.0,hkg,1980
14670.0,hkg,1981
14870.0,hkg,1982
15220.0,hkg,1983
16190.0,hkg,1984
16200.0,hkg,1985
17560.0,hkg,1986
19590.0,hkg,1987
21140.0,hkg,1988
21350.0,hkg,1989
22300.0,hkg,1990
23440.0,hkg,1991
24610.0,hkg,1992
25440.0,hkg,1993
26600.0,hkg,1994
26610.0,hkg,1995
26900.0,hkg,1996
27990.0,hkg,1997
25940.0,hkg,1998
26100.0,hkg,1999
28010.0,hkg,2000
27840.0,hkg,2001
28050.0,hkg,2002
28580.0,hkg,2003
30630.0,hkg,2004
32530.0,hkg,2005
34700.0,hkg,2006
36770.0,hkg,2007
37320.0,hkg,2008
36080.0,hkg,2009
38690.0,hkg,2010
7779.0,hun,1970
8341.0,hun,1971
8514.0,hun,1972
8859.0,hun,1973
9515.0,hun,1974
9995.0,hun,1975
10190.0,hun,1976
10730.0,hun,1977
11310.0,hun,1978
11270.0,hun,1979
11250.0,hun,1980
11520.0,hun,1981
11690.0,hun,1982
11700.0,hun,1983
11900.0,hun,1984
11970.0,hun,1985
12280.0,hun,1986
12760.0,hun,1987
12700.0,hun,1988
12890.0,hun,1989
12490.0,hun,1990
11280.0,hun,1991
11050.0,hun,1992
11310.0,hun,1993
11550.0,hun,1994
11390.0,hun,1995
11350.0,hun,1996
11720.0,hun,1997
12260.0,hun,1998
12740.0,hun,1999
13250.0,hun,2000
13730.0,hun,2001
14460.0,hun,2002
15130.0,hun,2003
15820.0,hun,2004
16480.0,hun,2005
17130.0,hun,2006
17210.0,hun,2007
17380.0,hun,2008
16310.0,hun,2009
16560.0,hun,2010
10840.0,isl,1950
10440.0,isl,1951
10050.0,isl,1952
11360.0,isl,1953
12120.0,isl,1954
13270.0,isl,1955
13310.0,isl,1956
13000.0,isl,1957
13900.0,isl,1958
14100.0,isl,1959
14070.0,isl,1960
13710.0,isl,1961
14490.0,isl,1962
15900.0,isl,1963
17370.0,isl,1964
18300.0,isl,1965
19690.0,isl,1966
19680.0,isl,1967
18200.0,isl,1968
17840.0,isl,1969
19200.0,isl,1970
22950.0,isl,1971
22830.0,isl,1972
24530.0,isl,1973
26780.0,isl,1974
25280.0,isl,1975
25170.0,isl,1976
28350.0,isl,1977
29620.0,isl,1978
30500.0,isl,1979
31900.0,isl,1980
33260.0,isl,1981
34340.0,isl,1982
30530.0,isl,1983
32710.0,isl,1984
32800.0,isl,1985
34170.0,isl,1986
38480.0,isl,1987
37660.0,isl,1988
35960.0,isl,1989
35790.0,isl,1990
35800.0,isl,1991
35090.0,isl,1992
35850.0,isl,1993
35450.0,isl,1994
35390.0,isl,1995
35940.0,isl,1996
36380.0,isl,1997
37340.0,isl,1998
36720.0,isl,1999
37680.0,isl,2000
38120.0,isl,2001
37610.0,isl,2002
37390.0,isl,2003
37180.0,isl,2004
40450.0,isl,2005
43010.0,isl,2006
43990.0,isl,2007
43220.0,isl,2008
37610.0,isl,2009
35650.0,isl,2010
595.6,ind,1950
601.7,ind,1951
616.3,ind,1952
639.4,ind,1953
652.7,ind,1954
655.3,ind,1955
665.8,ind,1956
656.1,ind,1957
687.5,ind,1958
686.5,ind,1959
724.1,ind,1960
734.2,ind,1961
746.8,ind,1962
782.1,ind,1963
821.7,ind,1964
788.1,ind,1965
768.5,ind,1966
809.3,ind,1967
829.5,ind,1968
899.5,ind,1969
893.9,ind,1970
908.0,ind,1971
885.2,ind,1972
899.7,ind,1973
887.7,ind,1974
929.5,ind,1975
953.4,ind,1976
980.8,ind,1977
1040.0,ind,1978
998.2,ind,1979
1030.0,ind,1980
1077.0,ind,1981
1087.0,ind,1982
1107.0,ind,1983
1144.0,ind,1984
1195.0,ind,1985
1220.0,ind,1986
1261.0,ind,1987
1339.0,ind,1988
1375.0,ind,1989
1429.0,ind,1990
1391.0,ind,1991
1426.0,ind,1992
1434.0,ind,1993
1495.0,ind,1994
1608.0,ind,1995
1639.0,ind,1996
1679.0,ind,1997
1746.0,ind,1998
1910.0,ind,1999
1921.0,ind,2000
1984.0,ind,2001
2045.0,ind,2002
2144.0,ind,2003
2317.0,ind,2004
2492.0,ind,2005
2675.0,ind,2006
2921.0,ind,2007
2949.0,ind,2008
3211.0,ind,2009
3477.0,ind,2010
665.1,idn,1960
695.6,idn,1961
681.0,idn,1962
646.0,idn,1963
662.4,idn,1964
648.3,idn,1965
664.0,idn,1966
647.0,idn,1967
713.6,idn,1968
757.2,idn,1969
816.2,idn,1970
873.7,idn,1971
966.0,idn,1972
1079.0,idn,1973
1133.0,idn,1974
1160.0,idn,1975
1240.0,idn,1976
1322.0,idn,1977
1397.0,idn,1978
1428.0,idn,1979
1496.0,idn,1980
1552.0,idn,1981
1528.0,idn,1982
1628.0,idn,1983
1711.0,idn,1984
1729.0,idn,1985
1793.0,idn,1986
1840.0,idn,1987
1921.0,idn,1988
2021.0,idn,1989
2160.0,idn,1990
2312.0,idn,1991
2438.0,idn,1992
2565.0,idn,1993
2712.0,idn,1994
2883.0,idn,1995
3052.0,idn,1996
3143.0,idn,1997
2690.0,idn,1998
2651.0,idn,1999
2750.0,idn,2000
2814.0,idn,2001
2874.0,idn,2002
3028.0,idn,2003
3079.0,idn,2004
3224.0,idn,2005
3310.0,idn,2006
3409.0,idn,2007
3616.0,idn,2008
3814.0,idn,2009
3966.0,idn,2010
2348.0,irn,1955
2597.0,irn,1956
3041.0,irn,1957
3368.0,irn,1958
3665.0,irn,1959
4103.0,irn,1960
4103.0,irn,1961
4459.0,irn,1962
4567.0,irn,1963
4708.0,irn,1964
5419.0,irn,1965
5634.0,irn,1966
6140.0,irn,1967
6753.0,irn,1968
7369.0,irn,1969
8475.0,irn,1970
9608.0,irn,1971
10780.0,irn,1972
11430.0,irn,1973
11980.0,irn,1974
11280.0,irn,1975
13260.0,irn,1976
11390.0,irn,1977
9599.0,irn,1978
8576.0,irn,1979
7056.0,irn,1980
5857.0,irn,1981
6349.0,irn,1982
6988.0,irn,1983
7030.0,irn,1984
6706.0,irn,1985
5847.0,irn,1986
5607.0,irn,1987
5168.0,irn,1988
5144.0,irn,1989
5789.0,irn,1990
6077.0,irn,1991
6589.0,irn,1992
6455.0,irn,1993
6776.0,irn,1994
6371.0,irn,1995
6605.0,irn,1996
6634.0,irn,1997
6941.0,irn,1998
7098.0,irn,1999
7341.0,irn,2000
7306.0,irn,2001
7610.0,irn,2002
8113.0,irn,2003
8330.0,irn,2004
8721.0,irn,2005
9164.0,irn,2006
9644.0,irn,2007
9487.0,irn,2008
9419.0,irn,2009
9429.0,irn,2010
2759.0,irq,1970
2854.0,irq,1971
2661.0,irq,1972
3066.0,irq,1973
3204.0,irq,1974
3542.0,irq,1975
4130.0,irq,1976
4061.0,irq,1977
4636.0,irq,1978
5544.0,irq,1979
5374.0,irq,1980
4298.0,irq,1981
4115.0,irq,1982
3622.0,irq,1983
3498.0,irq,1984
3379.0,irq,1985
3539.0,irq,1986
4138.0,irq,1987
4143.0,irq,1988
3655.0,irq,1989
3542.0,irq,1990
1254.0,irq,1991
1516.0,irq,1992
2198.0,irq,1993
2024.0,irq,1994
1602.0,irq,1995
2323.0,irq,1996
2755.0,irq,1997
3631.0,irq,1998
4181.0,irq,1999
4120.0,irq,2000
4109.0,irq,2001
3699.0,irq,2002
2372.0,irq,2003
3608.0,irq,2004
3656.0,irq,2005
3908.0,irq,2006
3854.0,irq,2007
4015.0,irq,2008
4350.0,irq,2009
4532.0,irq,2010
6090.0,irl,1950
6349.0,irl,1951
6241.0,irl,1952
6497.0,irl,1953
6557.0,irl,1954
6927.0,irl,1955
6703.0,irl,1956
6521.0,irl,1957
6544.0,irl,1958
7008.0,irl,1959
7280.0,irl,1960
7703.0,irl,1961
7990.0,irl,1962
8348.0,irl,1963
8689.0,irl,1964
8895.0,irl,1965
8864.0,irl,1966
9273.0,irl,1967
10090.0,irl,1968
10830.0,irl,1969
10950.0,irl,1970
11200.0,irl,1971
11910.0,irl,1972
12600.0,irl,1973
12680.0,irl,1974
12230.0,irl,1975
12610.0,irl,1976
13550.0,irl,1977
14480.0,irl,1978
15090.0,irl,1979
14690.0,irl,1980
15070.0,irl,1981
14820.0,irl,1982
14420.0,irl,1983
14710.0,irl,1984
14880.0,irl,1985
14850.0,irl,1986
15190.0,irl,1987
15890.0,irl,1988
17160.0,irl,1989
18690.0,irl,1990
18720.0,irl,1991
18800.0,irl,1992
19060.0,irl,1993
20200.0,irl,1994
22300.0,irl,1995
24160.0,irl,1996
26700.0,irl,1997
28630.0,irl,1998
31330.0,irl,1999
34190.0,irl,2000
35350.0,irl,2001
36880.0,irl,2002
38250.0,irl,2003
38990.0,irl,2004
40250.0,irl,2005
41160.0,irl,2006
42240.0,irl,2007
40020.0,irl,2008
35730.0,irl,2009
34900.0,irl,2010
4896.0,isr,1950
5260.0,isr,1951
4764.0,isr,1952
4554.0,isr,1953
5178.0,isr,1954
5707.0,isr,1955
6237.0,isr,1956
6146.0,isr,1957
6297.0,isr,1958
6748.0,isr,1959
6990.0,isr,1960
7596.0,isr,1961
8034.0,isr,1962
8469.0,isr,1963
8890.0,isr,1964
9300.0,isr,1965
9011.0,isr,1966
9084.0,isr,1967
10490.0,isr,1968
11690.0,isr,1969
12320.0,isr,1970
13170.0,isr,1971
13990.0,isr,1972
15090.0,isr,1973
15390.0,isr,1974
15800.0,isr,1975
15120.0,isr,1976
14520.0,isr,1977
15050.0,isr,1978
15320.0,isr,1979
15200.0,isr,1980
15800.0,isr,1981
15880.0,isr,1982
16120.0,isr,1983
15860.0,isr,1984
15950.0,isr,1985
16210.0,isr,1986
17270.0,isr,1987
17370.0,isr,1988
16970.0,isr,1989
17850.0,isr,1990
18780.0,isr,1991
19430.0,isr,1992
19560.0,isr,1993
20220.0,isr,1994
20790.0,isr,1995
21310.0,isr,1996
21440.0,isr,1997
21720.0,isr,1998
21830.0,isr,1999
23230.0,isr,2000
22600.0,isr,2001
21890.0,isr,2002
21820.0,isr,2003
22470.0,isr,2004
23230.0,isr,2005
24110.0,isr,2006
25070.0,isr,2007
25640.0,isr,2008
25240.0,isr,2009
26040.0,isr,2010
5236.0,ita,1950
5655.0,ita,1951
5865.0,ita,1952
6234.0,ita,1953
6455.0,ita,1954
6825.0,ita,1955
7072.0,ita,1956
7327.0,ita,1957
7613.0,ita,1958
8069.0,ita,1959
8719.0,ita,1960
9387.0,ita,1961
9925.0,ita,1962
10430.0,ita,1963
10590.0,ita,1964
10830.0,ita,1965
11420.0,ita,1966
12150.0,ita,1967
12880.0,ita,1968
13600.0,ita,1969
14260.0,ita,1970
14360.0,ita,1971
14760.0,ita,1972
15760.0,ita,1973
16490.0,ita,1974
15740.0,ita,1975
16860.0,ita,1976
17110.0,ita,1977
17520.0,ita,1978
18640.0,ita,1979
19550.0,ita,1980
19590.0,ita,1981
19660.0,ita,1982
19720.0,ita,1983
20470.0,ita,1984
21070.0,ita,1985
21760.0,ita,1986
22530.0,ita,1987
23480.0,ita,1988
24220.0,ita,1989
24780.0,ita,1990
25160.0,ita,1991
25220.0,ita,1992
24790.0,ita,1993
25350.0,ita,1994
26160.0,ita,1995
26440.0,ita,1996
26910.0,ita,1997
27230.0,ita,1998
27670.0,ita,1999
28680.0,ita,2000
29150.0,ita,2001
29240.0,ita,2002
29140.0,ita,2003
29470.0,ita,2004
29560.0,ita,2005
30170.0,ita,2006
30510.0,ita,2007
29900.0,ita,2008
28010.0,ita,2009
28380.0,ita,2010
4268.0,jam,1953
4677.0,jam,1954
5062.0,jam,1955
5514.0,jam,1956
6108.0,jam,1957
6138.0,jam,1958
6216.0,jam,1959
6456.0,jam,1960
6676.0,jam,1961
6755.0,jam,1962
7089.0,jam,1963
7350.0,jam,1964
7473.0,jam,1965
7413.0,jam,1966
7327.0,jam,1967
7349.0,jam,1968
7549.0,jam,1969
8480.0,jam,1970
8661.0,jam,1971
9345.0,jam,1972
9327.0,jam,1973
8873.0,jam,1974
8709.0,jam,1975
8071.0,jam,1976
7777.0,jam,1977
7741.0,jam,1978
7513.0,jam,1979
7045.0,jam,1980
7155.0,jam,1981
7116.0,jam,1982
7225.0,jam,1983
7107.0,jam,1984
7060.0,jam,1985
6819.0,jam,1986
7332.0,jam,1987
7549.0,jam,1988
8036.0,jam,1989
8437.0,jam,1990
8442.0,jam,1991
9208.0,jam,1992
9326.0,jam,1993
9285.0,jam,1994
9249.0,jam,1995
9185.0,jam,1996
9014.0,jam,1997
8825.0,jam,1998
8768.0,jam,1999
8747.0,jam,2000
8820.0,jam,2001
8851.0,jam,2002
8943.0,jam,2003
8910.0,jam,2004
8993.0,jam,2005
9135.0,jam,2006
9158.0,jam,2007
9038.0,jam,2008
8719.0,jam,2009
8542.0,jam,2010
2794.0,jpn,1950
3078.0,jpn,1951
3365.0,jpn,1952
3558.0,jpn,1953
3703.0,jpn,1954
3951.0,jpn,1955
4192.0,jpn,1956
4459.0,jpn,1957
4638.0,jpn,1958
5000.0,jpn,1959
5594.0,jpn,1960
6231.0,jpn,1961
6720.0,jpn,1962
7223.0,jpn,1963
7998.0,jpn,1964
8340.0,jpn,1965
9160.0,jpn,1966
10100.0,jpn,1967
11290.0,jpn,1968
12550.0,jpn,1969
13750.0,jpn,1970
14160.0,jpn,1971
15180.0,jpn,1972
16230.0,jpn,1973
15750.0,jpn,1974
15930.0,jpn,1975
16340.0,jpn,1976
16870.0,jpn,1977
17630.0,jpn,1978
18470.0,jpn,1979
18740.0,jpn,1980
19250.0,jpn,1981
19740.0,jpn,1982
20090.0,jpn,1983
20800.0,jpn,1984
21920.0,jpn,1985
22520.0,jpn,1986
23380.0,jpn,1987
25010.0,jpn,1988
26260.0,jpn,1989
27640.0,jpn,1990
28440.0,jpn,1991
28520.0,jpn,1992
28450.0,jpn,1993
28540.0,jpn,1994
28950.0,jpn,1995
29600.0,jpn,1996
29970.0,jpn,1997
29200.0,jpn,1998
29000.0,jpn,1999
29780.0,jpn,2000
29720.0,jpn,2001
29630.0,jpn,2002
29990.0,jpn,2003
30790.0,jpn,2004
31380.0,jpn,2005
32030.0,jpn,2006
32780.0,jpn,2007
32380.0,jpn,2008
30090.0,jpn,2009
31450.0,jpn,2010
2141.0,jor,1954
1616.0,jor,1955
2306.0,jor,1956
2202.0,jor,1957
2333.0,jor,1958
2707.0,jor,1959
2721.0,jor,1960
3175.0,jor,1961
3031.0,jor,1962
3061.0,jor,1963
3487.0,jor,1964
3713.0,jor,1965
3593.0,jor,1966
3641.0,jor,1967
3056.0,jor,1968
3143.0,jor,1969
2726.0,jor,1970
2752.0,jor,1971
2802.0,jor,1972
2456.0,jor,1973
2433.0,jor,1974
2302.0,jor,1975
2629.0,jor,1976
2779.0,jor,1977
3021.0,jor,1978
3303.0,jor,1979
3782.0,jor,1980
4276.0,jor,1981
4375.0,jor,1982
4108.0,jor,1983
4041.0,jor,1984
3693.0,jor,1985
3958.0,jor,1986
3833.0,jor,1987
3689.0,jor,1988
3041.0,jor,1989
2980.0,jor,1990
2788.0,jor,1991
3136.0,jor,1992
3231.0,jor,1993
3262.0,jor,1994
3400.0,jor,1995
3325.0,jor,1996
3308.0,jor,1997
3295.0,jor,1998
