traffic_mortality_30_44_per_100000_people,geo,time
22.91,mus,1993
23.32,mus,1994
25.41,mus,1995
11.44,mus,1996
13.69,mus,1997
14.91,mus,1998
19.15,mus,1999
22.39,mus,2000
13.02,mus,2001
20.78,mus,2002
19.19,mus,2003
13.36,mus,2004
10.59,mus,2005
12.48,mus,2006
11.58,mus,2007
15.36,mus,2008
2.791,mex,1955
3.814,mex,1956
3.922,mex,1957
4.043,mex,1958
4.049,mex,1959
4.386,mex,1960
4.577,mex,1961
4.921,mex,1962
9.653,mex,1963
10.96,mex,1964
10.63,mex,1965
9.79,mex,1966
11.31,mex,1967
11.58,mex,1968
10.52,mex,1969
10.54,mex,1970
11.65,mex,1971
11.46,mex,1972
12.29,mex,1973
22.43,mex,1974
22.58,mex,1975
26.46,mex,1976
32.38,mex,1977
27.4,mex,1978
30.58,mex,1979
32.54,mex,1980
35.61,mex,1981
32.22,mex,1982
29.93,mex,1983
23.68,mex,1984
22.62,mex,1985
22.75,mex,1986
22.4,mex,1987
22.42,mex,1988
22.6,mex,1989
22.5,mex,1990
22.23,mex,1991
22.37,mex,1992
22.37,mex,1993
22.84,mex,1994
20.0,mex,1995
20.81,mex,1996
20.81,mex,1997
16.91,mex,1998
16.15,mex,1999
14.29,mex,2000
13.5,mex,2001
14.25,mex,2002
13.69,mex,2003
13.81,mex,2004
14.91,mex,2005
15.02,mex,2006
13.17,mex,2007
27.91,mda,1981
32.26,mda,1982
22.37,mda,1985
23.24,mda,1986
19.01,mda,1987
29.99,mda,1988
39.64,mda,1989
37.24,mda,1990
31.6,mda,1991
29.61,mda,1992
22.53,mda,1993
21.8,mda,1994
22.37,mda,1995
19.85,mda,1996
21.71,mda,1997
19.44,mda,1998
16.22,mda,1999
14.57,mda,2000
16.64,mda,2001
17.97,mda,2002
18.5,mda,2003
16.7,mda,2004
15.55,mda,2005
14.8,mda,2006
14.95,mda,2007
17.11,mda,2008
5.851,nld,1950
8.175,nld,1951
7.586,nld,1952
8.86,nld,1953
11.83,nld,1954
10.69,nld,1955
11.27,nld,1956
13.72,nld,1957
10.02,nld,1958
11.66,nld,1959
11.93,nld,1960
11.86,nld,1961
13.2,nld,1962
12.38,nld,1963
15.19,nld,1964
14.01,nld,1965
15.67,nld,1966
16.47,nld,1967
16.42,nld,1968
16.68,nld,1969
18.94,nld,1970
17.73,nld,1971
16.57,nld,1972
16.51,nld,1973
13.1,nld,1974
12.51,nld,1975
12.64,nld,1976
12.53,nld,1977
11.4,nld,1978
10.44,nld,1979
9.492,nld,1980
8.144,nld,1981
8.227,nld,1982
7.673,nld,1983
8.096,nld,1984
7.072,nld,1985
7.51,nld,1986
6.619,nld,1987
6.401,nld,1988
6.481,nld,1989
5.608,nld,1990
5.707,nld,1991
5.787,nld,1992
6.065,nld,1993
6.002,nld,1994
6.923,nld,1995
5.606,nld,1996
5.787,nld,1997
4.984,nld,1998
4.952,nld,1999
5.173,nld,2000
5.499,nld,2001
5.05,nld,2002
5.608,nld,2003
3.987,nld,2004
4.134,nld,2005
3.767,nld,2006
3.771,nld,2007
3.783,nld,2008
11.42,nzl,1950
10.74,nzl,1951
13.89,nzl,1952
13.12,nzl,1953
12.01,nzl,1954
14.09,nzl,1955
13.71,nzl,1956
15.32,nzl,1957
11.56,nzl,1958
11.02,nzl,1959
10.74,nzl,1960
13.5,nzl,1961
13.82,nzl,1962
13.13,nzl,1963
10.47,nzl,1964
18.3,nzl,1965
15.02,nzl,1966
17.71,nzl,1967
14.3,nzl,1968
18.19,nzl,1969
19.78,nzl,1970
21.13,nzl,1971
16.24,nzl,1972
24.97,nzl,1973
19.09,nzl,1974
15.83,nzl,1975
17.97,nzl,1976
17.99,nzl,1977
16.3,nzl,1978
13.0,nzl,1979
11.68,nzl,1980
16.3,nzl,1981
17.97,nzl,1982
11.93,nzl,1983
15.12,nzl,1984
16.09,nzl,1985
19.63,nzl,1986
21.11,nzl,1987
19.67,nzl,1988
18.7,nzl,1989
15.82,nzl,1990
19.81,nzl,1991
15.09,nzl,1992
16.46,nzl,1993
17.44,nzl,1994
14.37,nzl,1995
10.35,nzl,1996
12.58,nzl,1997
12.97,nzl,1998
11.94,nzl,1999
13.27,nzl,2000
11.56,nzl,2001
10.66,nzl,2002
13.26,nzl,2003
10.47,nzl,2004
8.186,nzl,2005
9.988,nzl,2006
2.133,nor,1951
4.214,nor,1952
3.294,nor,1953
4.418,nor,1954
3.877,nor,1955
4.943,nor,1956
6.388,nor,1957
5.827,nor,1958
5.029,nor,1959
5.892,nor,1960
6.925,nor,1961
6.192,nor,1962
6.056,nor,1963
6.359,nor,1964
8.397,nor,1965
7.479,nor,1966
10.81,nor,1967
10.39,nor,1968
9.277,nor,1969
8.402,nor,1970
8.112,nor,1971
9.815,nor,1972
7.737,nor,1973
8.749,nor,1974
8.165,nor,1975
8.816,nor,1976
5.359,nor,1977
7.589,nor,1978
7.487,nor,1979
5.778,nor,1980
4.622,nor,1981
5.678,nor,1982
6.072,nor,1983
6.362,nor,1984
6.957,nor,1985
5.366,nor,1986
6.037,nor,1987
6.514,nor,1988
5.745,nor,1989
6.851,nor,1990
5.414,nor,1991
5.35,nor,1992
3.489,nor,1993
4.638,nor,1994
4.213,nor,1995
3.86,nor,1996
4.148,nor,1997
7.13,nor,1998
6.093,nor,1999
7.607,nor,2000
5.657,nor,2001
7.237,nor,2002
7.073,nor,2003
5.205,nor,2004
5.004,nor,2005
3.033,nor,2006
4.285,nor,2007
25.49,pan,1984
23.03,pan,1985
28.44,pan,1986
24.25,pan,1987
18.75,pan,1988
15.12,pan,1989
21.3,pan,1996
24.73,pan,1997
27.8,pan,1998
24.89,pan,1999
16.93,pan,2000
18.42,pan,2001
16.97,pan,2002
19.23,pan,2003
15.82,pan,2004
19.32,pan,2006
11.19,pry,1994
13.04,pry,1995
11.62,pry,1996
14.29,pry,1997
10.7,pry,1998
12.81,pry,1999
10.61,pry,2000
12.78,pry,2001
7.715,pry,2002
11.24,pry,2003
11.39,pry,2004
15.28,pry,2005
17.92,pry,2006
6.771,phl,1992
7.293,phl,1993
9.571,phl,1997
9.281,phl,1998
9.119,phl,1999
8.962,phl,2000
9.39,phl,2001
9.82,phl,2002
9.821,phl,2003
5.317,pol,1959
4.96,pol,1960
7.333,pol,1961
8.404,pol,1962
7.051,pol,1963
8.265,pol,1964
8.412,pol,1965
10.11,pol,1966
10.42,pol,1967
12.27,pol,1968
11.91,pol,1969
12.77,pol,1970
13.06,pol,1971
19.1,pol,1983
16.72,pol,1984
16.22,pol,1985
15.4,pol,1986
14.73,pol,1987
16.99,pol,1988
22.12,pol,1989
25.0,pol,1990
27.1,pol,1991
21.92,pol,1992
20.38,pol,1993
21.49,pol,1994
21.12,pol,1995
19.39,pol,1996
18.87,pol,1999
17.94,pol,2000
15.67,pol,2001
16.51,pol,2002
16.5,pol,2003
16.3,pol,2004
14.57,pol,2005
13.3,pol,2006
14.23,pol,2007
12.83,pol,2008
7.878,prt,1955
7.341,prt,1956
6.866,prt,1957
8.453,prt,1958
10.16,prt,1959
9.957,prt,1960
13.7,prt,1961
11.48,prt,1962
13.24,prt,1963
16.74,prt,1964
16.41,prt,1965
19.98,prt,1966
19.5,prt,1967
20.03,prt,1968
23.4,prt,1969
25.07,prt,1970
29.25,prt,1971
26.29,prt,1972
31.75,prt,1973
30.83,prt,1974
36.74,prt,1975
35.39,prt,1976
27.16,prt,1977
26.87,prt,1978
28.48,prt,1979
25.32,prt,1980
29.8,prt,1981
28.18,prt,1982
26.72,prt,1983
25.02,prt,1984
23.45,prt,1985
21.96,prt,1986
23.07,prt,1987
25.91,prt,1988
25.65,prt,1989
24.84,prt,1990
26.13,prt,1991
25.51,prt,1992
21.34,prt,1993
18.97,prt,1994
21.2,prt,1995
20.97,prt,1996
18.17,prt,1997
16.65,prt,1998
14.78,prt,1999
12.39,prt,2000
17.07,prt,2001
20.4,prt,2002
17.57,prt,2003
12.81,rou,1989
26.45,rou,1990
22.76,rou,1991
19.4,rou,1992
18.8,rou,1993
22.96,rou,1994
22.84,rou,1995
22.12,rou,1996
21.9,rou,1997
19.26,rou,1998
11.58,rou,1999
12.52,rou,2000
12.48,rou,2001
11.65,rou,2002
11.61,rou,2003
11.95,rou,2004
13.5,rou,2005
12.69,rou,2006
13.15,rou,2007
14.05,rou,2008
22.07,rus,1980
23.41,rus,1981
21.86,rus,1982
20.68,rus,1983
19.6,rus,1984
16.18,rus,1985
14.39,rus,1986
15.84,rus,1987
23.27,rus,1988
29.85,rus,1989
32.32,rus,1990
34.49,rus,1991
33.65,rus,1992
33.75,rus,1993
31.03,rus,1994
29.31,rus,1995
25.1,rus,1996
24.18,rus,1997
26.58,rus,1998
33.78,rus,1999
34.35,rus,2000
35.37,rus,2001
36.74,rus,2002
37.65,rus,2003
36.09,rus,2004
34.53,rus,2005
33.33,rus,2006
13.1,srb,1998
10.05,srb,1999
9.049,srb,2000
11.8,srb,2001
7.165,srb,2002
6.508,srb,2003
7.274,srb,2004
6.727,srb,2005
10.51,srb,2006
9.72,srb,2007
9.688,srb,2008
14.94,sgp,1963
15.06,sgp,1964
15.11,sgp,1965
15.52,sgp,1966
12.47,sgp,1967
17.09,sgp,1968
15.5,sgp,1969
12.59,sgp,1970
12.88,sgp,1971
14.94,sgp,1972
13.71,sgp,1973
12.19,sgp,1974
12.96,sgp,1975
9.315,sgp,1976
10.46,sgp,1977
11.14,sgp,1978
8.979,sgp,1979
7.063,sgp,1980
8.719,sgp,1981
9.767,sgp,1982
12.76,sgp,1983
11.94,sgp,1984
10.72,sgp,1985
8.704,sgp,1986
8.467,sgp,1987
7.871,sgp,1988
7.657,sgp,1989
6.568,sgp,1990
5.587,sgp,1991
4.322,sgp,1992
4.913,sgp,1993
5.106,sgp,1994
3.862,sgp,1995
3.554,sgp,1996
4.356,sgp,1997
3.446,sgp,1998
2.508,sgp,1999
3.913,sgp,2000
3.174,sgp,2001
2.213,sgp,2002
2.855,sgp,2003
3.231,sgp,2004
2.86,sgp,2005
20.4,svk,1992
15.52,svk,1993
15.54,svk,1994
16.81,svk,1995
15.69,svk,1996
18.2,svk,1997
20.05,svk,1998
16.35,svk,1999
14.78,svk,2000
15.33,svk,2001
14.03,svk,2002
14.37,svk,2003
13.41,svk,2004
14.95,svk,2005
18.2,svn,1985
18.91,svn,1986
20.61,svn,1987
24.18,svn,1988
21.7,svn,1989
18.98,svn,1990
19.98,svn,1991
23.07,svn,1992
25.53,svn,1993
21.33,svn,1994
17.5,svn,1995
15.47,svn,1996
17.01,svn,1997
13.95,svn,1998
14.47,svn,1999
12.75,svn,2000
10.97,svn,2001
11.27,svn,2002
8.374,svn,2003
13.98,svn,2004
12.69,svn,2005
11.99,svn,2006
13.72,svn,2007
11.06,svn,2008
5.577,esp,1951
4.869,esp,1952
5.311,esp,1953
7.559,esp,1954
7.718,esp,1955
8.992,esp,1956
8.343,esp,1957
8.143,esp,1958
9.078,esp,1959
12.81,esp,1960
14.84,esp,1961
15.0,esp,1962
10.35,esp,1963
11.87,esp,1964
12.12,esp,1965
14.17,esp,1966
16.2,esp,1967
11.29,esp,1968
15.21,esp,1969
16.98,esp,1970
13.39,esp,1971
16.54,esp,1972
18.15,esp,1973
14.74,esp,1974
14.45,esp,1975
16.71,esp,1976
16.43,esp,1977
17.12,esp,1978
17.14,esp,1979
17.04,esp,1980
14.88,esp,1981
11.81,esp,1982
13.25,esp,1983
14.42,esp,1984
14.67,esp,1985
15.12,esp,1986
16.02,esp,1987
17.74,esp,1988
19.71,esp,1989
18.35,esp,1990
18.85,esp,1991
17.17,esp,1992
15.91,esp,1993
14.01,esp,1994
14.37,esp,1995
13.6,esp,1996
14.48,esp,1997
15.23,esp,1998
15.08,esp,1999
14.82,esp,2000
13.99,esp,2001
12.97,esp,2002
13.1,esp,2003
11.48,esp,2004
10.15,esp,2005
2.608,lka,1950
3.185,lka,1951
2.562,lka,1952
3.576,lka,1953
3.456,lka,1954
2.872,lka,1955
2.35,lka,1956
3.275,lka,1957
3.329,lka,1958
3.093,lka,1959
2.004,lka,1960
2.311,lka,1961
2.606,lka,1962
2.297,lka,1963
3.049,lka,1964
1.724,lka,1965
2.358,lka,1966
1.889,lka,1967
2.203,lka,1968
4.214,lka,1977
6.085,lka,1980
8.958,lka,1981
9.453,lka,1983
7.765,lka,1984
6.846,lka,1985
3.982,lka,1986
8.385,swe,1951
7.78,swe,1952
10.04,swe,1953
10.35,swe,1954
8.828,swe,1955
9.207,swe,1956
8.533,swe,1957
9.085,swe,1958
8.67,swe,1959
10.35,swe,1960
10.02,swe,1961
10.59,swe,1962
9.494,swe,1963
12.39,swe,1964
11.28,swe,1965
11.83,swe,1966
10.63,swe,1967
10.52,swe,1968
11.63,swe,1969
10.78,swe,1970
11.35,swe,1971
10.65,swe,1972
11.22,swe,1973
11.1,swe,1974
10.75,swe,1975
10.79,swe,1976
9.372,swe,1977
9.645,swe,1978
8.025,swe,1979
8.788,swe,1980
7.405,swe,1981
6.57,swe,1982
7.456,swe,1983
6.934,swe,1984
7.436,swe,1985
7.105,swe,1986
7.252,swe,1987
6.518,swe,1988
6.666,swe,1989
5.744,swe,1990
7.23,swe,1991
6.551,swe,1992
5.815,swe,1993
5.658,swe,1994
4.884,swe,1995
4.089,swe,1996
5.849,swe,1997
4.921,swe,1998
4.993,swe,1999
5.649,swe,2000
5.663,swe,2001
5.261,swe,2002
5.403,swe,2003
4.767,swe,2004
4.585,swe,2005
4.104,swe,2006
4.336,swe,2007
13.12,che,1951
14.25,che,1952
16.74,che,1953
15.91,che,1954
15.32,che,1955
16.09,che,1956
18.61,che,1957
17.59,che,1958
16.84,che,1959
19.54,che,1960
19.45,che,1961
19.68,che,1962
17.8,che,1963
17.28,che,1964
15.85,che,1965
14.13,che,1966
17.73,che,1967
16.15,che,1968
15.86,che,1969
17.27,che,1970
19.55,che,1971
17.22,che,1972
13.72,che,1973
12.43,che,1974
11.3,che,1975
12.98,che,1976
13.02,che,1977
12.4,che,1978
12.75,che,1979
11.93,che,1980
10.91,che,1981
10.06,che,1982
9.864,che,1983
9.84,che,1984
8.937,che,1985
11.7,che,1986
9.238,che,1987
10.06,che,1988
10.41,che,1989
10.26,che,1990
9.526,che,1991
9.238,che,1992
7.947,che,1993
6.659,che,1994
9.006,che,1995
7.066,che,1996
7.926,che,1997
6.528,che,1998
6.668,che,1999
7.279,che,2000
6.47,che,2001
6.867,che,2002
6.867,che,2003
5.355,che,2004
4.388,che,2005
4.143,che,2006
3.961,che,2007
0.7878,tto,1951
3.119,tto,1952
18.67,tto,1953
15.21,tto,1954
18.82,tto,1955
14.19,tto,1956
13.94,tto,1957
12.99,tto,1958
15.95,tto,1960
18.37,tto,1961
12.29,tto,1962
11.32,tto,1963
18.8,tto,1967
18.17,tto,1968
19.67,tto,1970
18.76,tto,1971
27.5,tto,1972
29.25,tto,1973
24.34,tto,1974
22.52,tto,1975
24.71,tto,1976
22.42,tto,1977
23.1,tto,1978
21.51,tto,1979
21.05,tto,1980
17.56,tto,1981
24.31,tto,1982
21.36,tto,1983
20.58,tto,1984
22.88,tto,1985
18.29,tto,1986
18.11,tto,1987
9.099,tto,1988
8.606,tto,1989
15.69,tto,1990
14.76,tto,1991
11.32,tto,1992
12.58,tto,1993
11.47,tto,1994
8.608,tto,1995
15.18,tto,1996
12.25,tto,1997
12.61,tto,1998
17.22,tto,1999
15.96,tto,2000
20.55,tto,2001
16.36,tto,2002
22.15,tkm,1981
17.13,tkm,1982
15.98,tkm,1985
14.82,tkm,1986
19.43,tkm,1987
25.73,tkm,1988
21.23,tkm,1989
22.72,tkm,1990
25.54,tkm,1991
22.88,tkm,1992
21.29,tkm,1993
14.95,tkm,1994
11.15,tkm,1995
8.835,tkm,1996
11.18,tkm,1997
12.19,tkm,1998
18.35,ukr,1981
16.04,ukr,1982
12.73,ukr,1985
13.89,ukr,1986
14.3,ukr,1987
21.83,ukr,1988
26.43,ukr,1989
27.94,ukr,1990
27.29,ukr,1991
25.27,ukr,1992
22.6,ukr,1993
21.42,ukr,1994
20.15,ukr,1995
16.88,ukr,1996
15.79,ukr,1997
14.46,ukr,1998
13.69,ukr,1999
13.48,ukr,2000
18.84,ukr,2001
20.43,ukr,2002
19.91,ukr,2003
21.88,ukr,2004
26.27,ukr,2005
25.64,ukr,2006
6.487,gbr,1950
6.987,gbr,1951
6.778,gbr,1952
6.633,gbr,1953
7.309,gbr,1954
7.832,gbr,1955
7.773,gbr,1956
7.542,gbr,1957
8.415,gbr,1958
8.479,gbr,1959
9.529,gbr,1960
9.601,gbr,1961
8.449,gbr,1962
8.951,gbr,1963
10.24,gbr,1964
9.595,gbr,1965
10.27,gbr,1966
9.684,gbr,1967
7.52,gbr,1968
9.411,gbr,1969
9.347,gbr,1970
9.887,gbr,1971
10.28,gbr,1972
10.67,gbr,1973
9.293,gbr,1974
8.539,gbr,1975
8.899,gbr,1976
8.453,gbr,1977
9.027,gbr,1978
8.481,gbr,1979
7.806,gbr,1980
5.827,gbr,1981
7.781,gbr,1982
7.511,gbr,1983
7.075,gbr,1984
6.961,gbr,1985
6.737,gbr,1986
6.828,gbr,1987
6.975,gbr,1988
6.969,gbr,1989
7.69,gbr,1990
6.845,gbr,1991
6.698,gbr,1992
5.44,gbr,1993
5.394,gbr,1994
5.074,gbr,1995
5.503,gbr,1996
5.489,gbr,1997
5.332,gbr,1998
5.717,gbr,1999
5.86,gbr,2000
6.047,gbr,2001
6.184,gbr,2002
6.101,gbr,2003
6.263,gbr,2004
5.738,gbr,2005
5.863,gbr,2006
5.509,gbr,2007
20.83,usa,1950
23.06,usa,1951
22.8,usa,1952
22.68,usa,1953
20.78,usa,1954
22.57,usa,1955
22.68,usa,1956
22.14,usa,1957
20.69,usa,1958
20.4,usa,1959
20.02,usa,1960
20.26,usa,1961
21.34,usa,1962
22.62,usa,1963
24.71,usa,1964
25.3,usa,1965
26.28,usa,1966
25.61,usa,1967
26.01,usa,1968
26.7,usa,1969
25.9,usa,1970
25.08,usa,1971
25.34,usa,1972
24.93,usa,1973
20.12,usa,1974
19.54,usa,1975
19.34,usa,1976
19.91,usa,1977
21.45,usa,1978
21.9,usa,1979
21.85,usa,1980
21.38,usa,1981
18.64,usa,1982
18.28,usa,1983
18.17,usa,1984
17.81,usa,1985
17.88,usa,1986
18.32,usa,1987
18.47,usa,1988
18.2,usa,1989
18.11,usa,1990
16.52,usa,1991
15.55,usa,1992
15.88,usa,1993
15.47,usa,1994
16.07,usa,1995
15.86,usa,1996
15.58,usa,1997
15.78,usa,1998
15.51,usa,1999
15.39,usa,2000
15.63,usa,2001
15.81,usa,2002
15.63,usa,2003
15.24,usa,2004
15.69,usa,2005
6.422,ury,1955
7.859,ury,1956
6.541,ury,1957
6.13,ury,1958
4.13,ury,1959
4.475,ury,1960
9.007,ury,1963
7.412,ury,1964
7.534,ury,1965
8.38,ury,1966
6.316,ury,1967
6.583,ury,1968
5.417,ury,1969
7.947,ury,1970
7.022,ury,1971
8.794,ury,1972
7.682,ury,1973
8.02,ury,1974
7.973,ury,1975
4.607,ury,1976
5.814,ury,1977
8.169,ury,1978
15.92,ury,1980
13.62,ury,1981
14.11,ury,1982
14.33,ury,1983
9.704,ury,1984
9.611,ury,1985
12.68,ury,1986
11.33,ury,1987
12.24,ury,1988
17.94,ury,1989
11.09,ury,1990
14.85,ury,1993
14.9,ury,1994
15.95,ury,1995
13.57,ury,1996
14.45,ury,1997
18.73,ury,1998
16.24,ury,1999
11.65,ury,2000
12.64,ury,2001
9.226,ury,2004
19.46,uzb,1981
19.48,uzb,1982
18.95,uzb,1985
18.49,uzb,1986
16.02,uzb,1987
22.44,uzb,1988
25.82,uzb,1989
25.56,uzb,1990
24.71,uzb,1991
18.3,uzb,1992
13.98,uzb,1993
10.31,uzb,1994
10.91,uzb,1995
12.98,uzb,1996
12.62,uzb,1997
11.28,uzb,1998
13.05,uzb,1999
12.64,uzb,2000
12.03,uzb,2001
7.011,uzb,2002
11.62,uzb,2003
15.04,uzb,2004
14.52,uzb,2005
14.84,ven,1955
17.27,ven,1956
17.96,ven,1957
28.74,ven,1958
30.18,ven,1959
24.95,ven,1960
24.76,ven,1961
23.69,ven,1962
27.18,ven,1963
29.88,ven,1964
31.41,ven,1965
33.6,ven,1966
31.36,ven,1967
32.76,ven,1968
35.92,ven,1969
34.07,ven,1970
36.5,ven,1971
39.5,ven,1972
45.2,ven,1973
49.32,ven,1974
52.57,ven,1975
49.33,ven,1976
51.58,ven,1977
52.31,ven,1978
45.64,ven,1979
45.0,ven,1980
42.27,ven,1981
41.43,ven,1982
38.49,ven,1983
31.36,ven,1985
33.16,ven,1986
33.45,ven,1987
31.67,ven,1988
29.44,ven,1989
28.9,ven,1990
34.23,ven,1992
32.87,ven,1993
31.83,ven,1994
22.8,ven,1996
23.77,ven,1997
28.36,ven,1998
26.8,ven,1999
29.21,ven,2000
33.99,ven,2001
29.89,ven,2002
27.02,ven,2003
28.61,ven,2004
28.13,ven,2005
34.5,ven,2007
7.89,cheslo,1953
9.627,cheslo,1954
8.769,cheslo,1955
11.09,cheslo,1956
11.58,cheslo,1957
9.069,cheslo,1958
13.99,cheslo,1959
13.42,cheslo,1960
13.99,cheslo,1961
12.68,cheslo,1962
12.52,cheslo,1963
14.89,cheslo,1964
13.86,cheslo,1965
15.7,cheslo,1966
16.35,cheslo,1967
20.49,cheslo,1968
23.41,cheslo,1969
19.27,cheslo,1970
18.77,cheslo,1971
19.64,cheslo,1972
18.31,cheslo,1973
16.21,cheslo,1974
16.23,cheslo,1975
17.4,cheslo,1976
16.12,cheslo,1977
15.77,cheslo,1978
14.17,cheslo,1979
11.68,cheslo,1980
11.55,cheslo,1981
10.64,cheslo,1982
11.11,cheslo,1983
10.0,cheslo,1984
10.22,cheslo,1985
8.388,cheslo,1986
9.35,cheslo,1987
10.2,cheslo,1988
9.824,cheslo,1989
13.31,cheslo,1990
14.4,cheslo,1991
11.95,deu_east,1973
11.39,deu_east,1974
14.43,deu_east,1977
9.419,deu_east,1980
8.977,deu_east,1981
8.352,deu_east,1982
8.34,deu_east,1983
9.153,deu_east,1984
8.169,deu_east,1985
8.086,deu_east,1986
8.607,deu_east,1987
8.036,deu_east,1988
9.099,deu_east,1989
17.28,deu_east,1990
13.95,deu_west,1952
17.5,deu_west,1953
18.22,deu_west,1954
19.5,deu_west,1955
19.45,deu_west,1956
18.38,deu_west,1957
16.55,deu_west,1958
18.16,deu_west,1959
19.08,deu_west,1960
18.56,deu_west,1961
18.82,deu_west,1962
18.09,deu_west,1963
20.96,deu_west,1964
19.74,deu_west,1965
20.9,deu_west,1966
21.8,deu_west,1967
19.83,deu_west,1968
21.46,deu_west,1969
25.66,deu_west,1970
24.35,deu_west,1971
24.52,deu_west,1972
20.76,deu_west,1973
17.62,deu_west,1974
17.87,deu_west,1975
17.43,deu_west,1976
17.47,deu_west,1977
17.33,deu_west,1978
15.22,deu_west,1979
14.8,deu_west,1980
13.46,deu_west,1981
13.15,deu_west,1982
13.09,deu_west,1983
10.74,deu_west,1984
8.916,deu_west,1985
10.06,deu_west,1986
8.564,deu_west,1987
9.01,deu_west,1988
8.586,deu_west,1989
9.148,deu_west,1990
20.45,ussr,1982
19.68,ussr,1983
18.99,ussr,1984
15.75,ussr,1985
14.93,ussr,1986
15.81,ussr,1987
23.19,ussr,1988
29.31,ussr,1989
30.71,ussr,1990
17.94,yug,1968
19.77,yug,1969
27.01,yug,1978
25.76,yug,1979
24.29,yug,1980
24.94,yug,1981
24.32,yug,1982
21.32,yug,1983
19.47,yug,1984
18.5,yug,1985
19.95,yug,1986
17.79,yug,1987
17.32,yug,1988
17.47,yug,1989
18.21,yug,1990
12.41,scg,1997
12.1,scg,1998
9.122,scg,1999
8.369,scg,2000
11.07,scg,2001
6.688,scg,2002
