geo,population_aged_0_4_years_female_percent,time
deu,3.988,2050
gha,18.34,1950
gha,17.24,1955
gha,17.94,1960
gha,18.52,1965
gha,18.72,1970
gha,18.48,1975
gha,18.0,1980
gha,17.46,1985
gha,16.78,1990
gha,15.99,1995
gha,15.04,2000
gha,14.39,2005
gha,13.9,2010
gha,13.34,2015
gha,12.53,2020
gha,11.76,2025
gha,11.01,2030
gha,10.43,2035
gha,9.954,2040
gha,9.487,2045
gha,9.008,2050
grc,9.332,1950
grc,8.756,1955
grc,8.562,1960
grc,7.944,1965
grc,8.424,1970
grc,7.236,1975
grc,7.067,1980
grc,6.579,1985
grc,5.201,1990
grc,4.683,1995
grc,4.595,2000
grc,4.474,2005
grc,4.631,2010
grc,4.386,2015
grc,4.17,2020
grc,4.018,2025
grc,3.983,2030
grc,4.077,2035
grc,4.229,2040
grc,4.312,2045
grc,4.357,2050
grd,18.6,1950
grd,15.56,1955
grd,18.37,1960
grd,17.65,1965
grd,12.77,1970
grd,12.77,1975
grd,13.04,1980
grd,13.73,1985
grd,14.29,1990
grd,12.0,1995
grd,9.804,2000
grd,9.804,2005
grd,9.804,2010
grd,9.434,2015
grd,9.091,2020
grd,7.273,2025
grd,7.407,2030
grd,5.66,2035
grd,5.769,2040
grd,6.25,2045
grd,6.25,2050
glp,16.51,1950
glp,15.83,1955
glp,15.71,1960
glp,15.58,1965
glp,14.63,1970
glp,13.02,1975
glp,9.036,1980
glp,8.889,1985
glp,7.179,1990
glp,6.763,1995
glp,6.335,2000
glp,7.203,2005
glp,6.557,2010
glp,6.375,2015
glp,5.859,2020
glp,5.469,2025
glp,5.364,2030
glp,4.981,2035
glp,5.0,2040
glp,5.019,2045
glp,4.706,2050
gum,21.05,1950
gum,18.18,1955
gum,17.86,1960
gum,18.75,1965
gum,15.79,1970
gum,13.64,1975
gum,12.24,1980
gum,12.28,1985
gum,12.9,1990
gum,13.04,1995
gum,10.67,2000
gum,9.756,2005
gum,9.195,2010
gum,8.511,2015
gum,7.921,2020
gum,7.477,2025
gum,7.273,2030
gum,6.957,2035
gum,5.932,2040
gum,5.833,2045
gum,5.738,2050
gtm,19.0,1950
gtm,18.96,1955
gtm,18.06,1960
gtm,17.92,1965
gtm,17.71,1970
gtm,17.74,1975
gtm,17.88,1980
gtm,17.64,1985
gtm,16.86,1990
gtm,16.66,1995
gtm,16.05,2000
gtm,15.38,2005
gtm,14.42,2010
gtm,13.39,2015
gtm,12.31,2020
gtm,11.22,2025
gtm,10.18,2030
gtm,9.22,2035
gtm,8.345,2040
gtm,7.578,2045
gtm,6.899,2050
gin,15.99,1950
gin,16.47,1955
gin,16.7,1960
gin,16.93,1965
gin,17.06,1970
gin,17.33,1975
gin,17.62,1980
gin,17.85,1985
gin,17.84,1990
gin,17.54,1995
gin,17.02,2000
gin,16.63,2005
gin,16.26,2010
gin,15.5,2015
gin,14.5,2020
gin,13.45,2025
gin,12.46,2030
gin,11.61,2035
gin,10.82,2040
gin,10.08,2045
gin,9.38,2050
gnb,15.47,1950
gnb,19.23,1955
gnb,15.18,1960
gnb,15.18,1965
gnb,13.11,1970
gnb,20.17,1975
gnb,17.06,1980
gnb,15.73,1985
gnb,15.92,1990
gnb,16.44,1995
gnb,16.87,2000
gnb,16.71,2005
gnb,16.47,2010
gnb,15.85,2015
gnb,15.21,2020
gnb,14.45,2025
gnb,13.63,2030
gnb,12.85,2035
gnb,12.1,2040
gnb,11.44,2045
gnb,10.83,2050
guy,18.35,1950
guy,19.68,1955
guy,20.0,1960
guy,17.96,1965
guy,17.09,1970
guy,14.75,1975
guy,13.49,1980
guy,13.01,1985
guy,11.17,1990
guy,10.57,1995
guy,10.57,2000
guy,10.19,2005
guy,8.401,2010
guy,7.859,2015
guy,7.65,2020
guy,7.563,2025
guy,7.184,2030
guy,6.49,2035
guy,5.573,2040
guy,5.333,2045
guy,5.376,2050
hti,14.35,1950
hti,15.55,1955
hti,15.84,1960
hti,16.03,1965
hti,15.46,1970
hti,14.83,1975
hti,15.64,1980
hti,16.85,1985
hti,15.78,1990
hti,14.68,1995
hti,13.8,2000
hti,12.74,2005
hti,12.03,2010
hti,11.37,2015
hti,10.74,2020
hti,10.07,2025
hti,9.394,2030
hti,8.752,2035
hti,8.168,2040
hti,7.668,2045
hti,7.198,2050
hnd,17.41,1950
hnd,19.25,1955
hnd,19.23,1960
hnd,19.01,1965
hnd,19.13,1970
hnd,18.45,1975
hnd,18.31,1980
hnd,17.84,1985
hnd,16.99,1990
hnd,16.21,1995
hnd,14.82,2000
hnd,13.4,2005
hnd,12.47,2010
hnd,11.51,2015
hnd,10.54,2020
hnd,9.544,2025
hnd,8.633,2030
hnd,7.786,2035
hnd,7.049,2040
hnd,6.634,2045
hnd,6.348,2050
hkg,15.5,1950
hkg,16.27,1955
hkg,15.98,1960
hkg,14.06,1965
hkg,10.69,1970
hkg,8.9,1975
hkg,8.25,1980
hkg,7.727,1985
hkg,6.504,1990
hkg,5.886,1995
hkg,4.701,2000
hkg,3.146,2005
hkg,3.008,2010
hkg,3.609,2015
hkg,3.505,2020
hkg,3.351,2025
hkg,3.089,2030
hkg,2.904,2035
hkg,2.962,2040
hkg,3.183,2045
hkg,3.373,2050
hun,8.373,1950
hun,8.996,1955
hun,7.548,1960
hun,5.949,1965
hun,6.478,1970
hun,7.084,1975
hun,7.428,1980
hun,5.81,1985
hun,5.588,1990
hun,5.358,1995
hun,4.503,2000
hun,4.365,2005
hun,4.561,2010
hun,4.571,2015
hun,4.473,2020
hun,4.377,2025
hun,4.285,2030
hun,4.222,2035
hun,4.343,2040
hun,4.528,2045
hun,4.645,2050
isl,12.5,1950
isl,12.82,1955
isl,12.64,1960
isl,11.58,1965
isl,9.901,1970
isl,9.434,1975
isl,9.009,1980
isl,9.167,1985
isl,8.065,1990
isl,8.397,1995
isl,7.194,2000
isl,6.711,2005
isl,6.918,2010
isl,7.186,2015
isl,6.818,2020
isl,6.011,2025
isl,5.851,2030
isl,5.208,2035
isl,5.181,2040
isl,5.155,2045
isl,5.102,2050
ind,14.65,1950
ind,16.73,1955
ind,16.52,1960
ind,16.12,1965
ind,15.67,1970
ind,15.27,1975
ind,15.05,1980
ind,14.55,1985
ind,13.92,1990
ind,13.23,1995
ind,12.13,2000
ind,11.23,2005
ind,10.26,2010
ind,9.471,2015
ind,8.668,2020
ind,7.884,2025
ind,7.144,2030
ind,6.588,2035
ind,6.35,2040
ind,6.09,2045
ind,5.801,2050
idn,14.56,1950
idn,15.27,1955
idn,16.41,1960
idn,16.43,1965
idn,16.21,1970
idn,15.52,1975
idn,14.48,1980
idn,13.37,1985
idn,11.88,1990
idn,10.75,1995
idn,9.904,2000
idn,9.443,2005
idn,8.651,2010
idn,7.816,2015
idn,7.047,2020
idn,6.691,2025
idn,6.469,2030
idn,6.235,2035
idn,5.949,2040
idn,5.648,2045
idn,5.421,2050
irn,16.79,1950
irn,17.37,1955
irn,17.31,1960
irn,17.45,1965
irn,17.59,1970
irn,17.16,1975
irn,17.93,1980
irn,18.74,1985
irn,16.33,1990
irn,11.97,1995
irn,9.112,2000
irn,8.413,2005
irn,8.81,2010
irn,8.402,2015
irn,7.581,2020
irn,6.458,2025
irn,5.918,2030
irn,5.865,2035
irn,5.876,2040
irn,5.679,2045
irn,5.327,2050
irq,13.72,1950
irq,19.38,1955
irq,16.44,1960
irq,17.22,1965
irq,18.86,1970
irq,18.26,1975
irq,17.76,1980
irq,16.96,1985
irq,16.75,1990
irq,16.29,1995
irq,16.24,2000
irq,15.05,2005
irq,14.13,2010
irq,12.82,2015
irq,11.91,2020
irq,11.19,2025
irq,10.48,2030
irq,9.687,2035
irq,8.937,2040
irq,8.3,2045
irq,7.784,2050
irl,10.49,1950
irl,10.24,1955
irl,10.5,1960
irl,10.78,1965
irl,10.33,1970
irl,10.71,1975
irl,10.0,1980
irl,9.705,1985
irl,7.793,1990
irl,6.824,1995
irl,6.747,2000
irl,7.064,2005
irl,7.383,2010
irl,6.976,2015
irl,6.196,2020
irl,5.564,2025
irl,5.32,2030
irl,5.417,2035
irl,5.537,2040
irl,5.498,2045
irl,5.273,2050
isr,13.96,1950
isr,14.04,1955
isr,12.33,1960
isr,11.59,1965
isr,11.75,1970
isr,12.35,1975
isr,11.74,1980
isr,10.94,1985
isr,10.49,1990
isr,9.622,1995
isr,9.808,2000
isr,9.68,2005
isr,9.264,2010
isr,8.494,2015
isr,7.853,2020
isr,7.457,2025
isr,7.208,2030
isr,6.983,2035
isr,6.64,2040
isr,6.217,2045
isr,5.83,2050
ita,8.959,1950
ita,7.94,1955
ita,7.865,1960
ita,8.384,1965
ita,8.019,1970
ita,7.359,1975
ita,6.007,1980
ita,5.003,1985
ita,4.581,1990
ita,4.495,1995
ita,4.342,2000
ita,4.532,2005
ita,4.565,2010
ita,4.191,2015
ita,3.863,2020
ita,3.786,2025
ita,3.849,2030
ita,4.0,2035
ita,4.146,2040
ita,4.202,2045
ita,4.194,2050
jam,13.06,1950
jam,14.25,1955
jam,16.53,1960
jam,17.43,1965
jam,16.7,1970
jam,14.3,1975
jam,12.94,1980
jam,12.69,1985
jam,11.89,1990
jam,11.28,1995
jam,10.6,2000
jam,9.398,2005
jam,8.824,2010
jam,8.509,2015
jam,8.23,2020
jam,7.65,2025
jam,7.07,2030
jam,6.498,2035
jam,6.09,2040
jam,5.857,2045
jam,5.741,2050
jpn,13.0,1950
jpn,9.994,1955
jpn,8.032,1960
jpn,7.994,1965
jpn,8.203,1970
jpn,8.599,1975
jpn,6.988,1980
jpn,5.924,1985
jpn,5.029,1990
jpn,4.582,1995
jpn,4.446,2000
jpn,4.214,2005
jpn,3.887,2010
jpn,3.568,2015
jpn,3.337,2020
jpn,3.267,2025
jpn,3.292,2030
jpn,3.344,2035
jpn,3.365,2040
jpn,3.356,2045
jpn,3.362,2050
jor,17.98,1950
jor,17.13,1955
jor,17.13,1960
jor,19.03,1965
jor,19.31,1970
jor,19.68,1975
jor,18.66,1980
jor,18.1,1985
jor,17.98,1990
jor,15.29,1995
jor,14.43,2000
jor,12.76,2005
jor,12.01,2010
jor,11.16,2015
jor,9.869,2020
jor,8.875,2025
jor,8.103,2030
jor,7.462,2035
jor,6.918,2040
jor,6.633,2045
jor,6.288,2050
kaz,10.37,1950
kaz,12.78,1955
kaz,14.36,1960
kaz,13.97,1965
kaz,11.3,1970
kaz,11.03,1975
kaz,10.89,1980
kaz,10.95,1985
kaz,10.82,1990
kaz,8.676,1995
kaz,6.989,2000
kaz,7.374,2005
kaz,8.742,2010
kaz,8.275,2015
kaz,7.437,2020
kaz,6.531,2025
kaz,6.05,2030
kaz,6.029,2035
kaz,6.154,2040
kaz,6.053,2045
kaz,5.68,2050
ken,17.46,1950
ken,19.62,1955
ken,19.93,1960
ken,20.12,1965
ken,20.18,1970
ken,20.5,1975
ken,20.37,1980
ken,19.97,1985
ken,18.8,1990
ken,16.62,1995
ken,16.13,2000
ken,16.45,2005
ken,16.7,2010
ken,15.65,2015
ken,14.21,2020
ken,13.05,2025
ken,12.28,2030
ken,11.69,2035
ken,11.04,2040
ken,10.27,2045
ken,9.531,2050
prk,14.19,1950
prk,9.442,1955
prk,14.29,1960
prk,13.3,1965
prk,15.18,1970
prk,12.87,1975
prk,8.432,1980
prk,9.586,1985
prk,8.985,1990
prk,9.238,1995
prk,8.046,2000
prk,6.761,2005
prk,6.228,2010
prk,6.217,2015
prk,6.35,2020
prk,6.197,2025
prk,5.765,2030
prk,5.36,2035
prk,5.203,2040
prk,5.244,2045
prk,5.312,2050
kor,15.05,1950
kor,14.05,1955
kor,14.21,1960
kor,14.71,1965
kor,13.33,1970
kor,11.91,1975
kor,9.896,1980
kor,8.917,1985
kor,7.104,1990
kor,7.242,1995
kor,6.388,2000
kor,4.882,2005
kor,4.407,2010
kor,4.249,2015
kor,4.069,2020
kor,3.965,2025
kor,3.831,2030
kor,3.658,2035
kor,3.492,2040
kor,3.409,2045
kor,3.454,2050
kwt,17.74,1950
kwt,20.51,1955
kwt,20.95,1960
kwt,21.86,1965
kwt,20.92,1970
kwt,19.52,1975
kwt,18.12,1980
kwt,16.51,1985
kwt,16.11,1990
kwt,12.81,1995
kwt,11.78,2000
kwt,10.62,2005
kwt,10.27,2010
kwt,9.281,2015
kwt,8.257,2020
kwt,7.578,2025
kwt,7.17,2030
kwt,6.967,2035
kwt,6.855,2040
kwt,6.6,2045
kwt,6.271,2050
kgz,9.56,1950
kgz,13.29,1955
kgz,15.61,1960
kgz,15.66,1965
kgz,13.33,1970
kgz,13.64,1975
kgz,12.88,1980
kgz,13.52,1985
kgz,13.82,1990
kgz,12.52,1995
kgz,10.63,2000
kgz,9.366,2005
kgz,10.0,2010
kgz,9.553,2015
kgz,8.496,2020
kgz,7.397,2025
kgz,6.661,2030
kgz,6.49,2035
kgz,6.411,2040
kgz,6.137,2045
kgz,5.756,2050
lao,16.57,1950
lao,16.94,1955
lao,16.3,1960
lao,16.1,1965
lao,16.21,1970
lao,16.43,1975
lao,16.57,1980
lao,16.77,1985
lao,17.02,1990
lao,16.45,1995
lao,15.44,2000
lao,12.64,2005
lao,12.16,2010
lao,11.73,2015
lao,11.31,2020
lao,10.59,2025
lao,9.631,2030
lao,8.764,2035
lao,8.208,2040
lao,7.819,2045
lao,7.425,2050
lva,6.528,1950
lva,6.82,1955
lva,6.807,1960
lva,6.694,1965
lva,6.089,1970
lva,6.556,1975
lva,6.199,1980
lva,6.748,1985
lva,7.148,1990
lva,5.067,1995
lva,3.66,2000
lva,3.958,2005
lva,4.557,2010
lva,4.919,2015
lva,4.87,2020
lva,4.57,2025
lva,4.048,2030
lva,3.89,2035
lva,4.297,2040
lva,4.705,2045
lva,4.928,2050
lbn,13.25,1950
lbn,15.44,1955
lbn,16.88,1960
lbn,16.3,1965
lbn,15.1,1970
lbn,13.96,1975
lbn,13.4,1980
lbn,12.92,1985
lbn,11.73,1990
lbn,10.77,1995
lbn,10.13,2000
lbn,7.917,2005
lbn,7.284,2010
lbn,7.168,2015
lbn,7.006,2020
lbn,6.736,2025
lbn,6.29,2030
lbn,5.791,2035
lbn,5.529,2040
lbn,5.423,2045
lbn,5.419,2050
lso,15.68,1950
lso,15.24,1955
lso,15.6,1960
lso,15.71,1965
lso,15.86,1970
lso,15.99,1975
lso,16.07,1980
lso,15.84,1985
lso,15.23,1990
lso,14.44,1995
lso,13.72,2000
lso,12.84,2005
lso,12.28,2010
lso,11.86,2015
lso,11.49,2020
lso,11.0,2025
lso,10.46,2030
lso,9.992,2035
lso,9.608,2040
lso,9.214,2045
lso,8.784,2050
lbr,16.55,1950
lbr,16.7,1955
lbr,19.03,1960
lbr,19.2,1965
lbr,18.21,1970
lbr,16.67,1975
lbr,18.06,1980
lbr,18.08,1985
lbr,17.87,1990
lbr,17.5,1995
lbr,17.11,2000
lbr,16.49,2005
lbr,15.75,2010
lbr,14.99,2015
lbr,14.01,2020
lbr,13.01,2025
lbr,12.07,2030
lbr,11.25,2035
lbr,10.5,2040
lbr,9.802,2045
lbr,9.148,2050
lby,16.67,1950
lby,17.6,1955
lby,17.81,1960
lby,18.49,1965
lby,19.7,1970
lby,20.45,1975
lby,19.69,1980
lby,19.12,1985
lby,13.97,1990
lby,11.56,1995
lby,11.25,2000
lby,11.37,2005
lby,11.05,2010
lby,10.16,2015
lby,8.747,2020
lby,7.381,2025
lby,6.552,2030
lby,6.382,2035
lby,6.554,2040
lby,6.475,2045
lby,6.12,2050
ltu,7.884,1950
ltu,9.097,1955
ltu,8.788,1960
ltu,8.885,1965
ltu,7.928,1970
ltu,7.732,1975
ltu,7.032,1980
ltu,7.2,1985
ltu,7.282,1990
ltu,6.1,1995
ltu,4.834,2000
ltu,4.112,2005
ltu,4.28,2010
ltu,4.562,2015
ltu,4.632,2020
ltu,4.632,2025
ltu,4.371,2030
ltu,4.03,2035
ltu,4.019,2040
ltu,4.292,2045
ltu,4.589,2050
lux,6.081,1950
lux,6.579,1955
lux,7.547,1960
lux,7.784,1965
lux,6.977,1970
lux,5.556,1975
lux,5.348,1980
lux,5.236,1985
lux,5.67,1990
lux,6.25,1995
lux,6.278,2000
lux,5.532,2005
lux,5.263,2010
lux,5.344,2015
lux,5.435,2020
lux,5.862,2025
lux,5.863,2030
lux,5.573,2035
lux,5.341,2040
lux,5.429,2045
lux,5.464,2050
mac,12.5,1950
mac,14.94,1955
mac,12.5,1960
mac,13.33,1965
mac,8.871,1970
mac,9.6,1975
mac,7.377,1980
mac,11.76,1985
mac,9.948,1990
mac,7.619,1995
mac,5.217,2000
mac,3.529,2005
mac,3.846,2010
mac,4.013,2015
mac,3.883,2020
mac,3.448,2025
mac,3.058,2030
mac,2.736,2035
mac,2.736,2040
mac,3.058,2045
mac,3.106,2050
mkd,14.03,1950
mkd,13.95,1955
mkd,13.08,1960
mkd,12.4,1965
mkd,10.85,1970
mkd,10.49,1975
mkd,9.594,1980
mkd,9.011,1985
mkd,8.298,1990
mkd,7.645,1995
mkd,6.461,2000
mkd,5.599,2005
mkd,5.166,2010
mkd,5.171,2015
mkd,5.073,2020
mkd,4.897,2025
mkd,4.653,2030
mkd,4.418,2035
mkd,4.415,2040
mkd,4.503,2045
mkd,4.624,2050
mdg,16.09,1950
mdg,18.34,1955
mdg,18.54,1960
mdg,18.59,1965
mdg,18.64,1970
mdg,18.97,1975
mdg,18.7,1980
mdg,17.11,1985
mdg,18.1,1990
mdg,18.25,1995
mdg,17.76,2000
mdg,16.52,2005
mdg,15.44,2010
mdg,14.46,2015
mdg,13.51,2020
mdg,12.57,2025
mdg,11.68,2030
mdg,10.86,2035
mdg,10.12,2040
mdg,9.466,2045
mdg,8.866,2050
mwi,19.03,1950
mwi,18.43,1955
mwi,18.83,1960
mwi,19.08,1965
mwi,19.36,1970
mwi,19.3,1975
mwi,19.28,1980
mwi,18.95,1985
mwi,18.34,1990
mwi,18.23,1995
mwi,18.5,2000
mwi,17.74,2005
mwi,16.81,2010
mwi,16.15,2015
mwi,15.47,2020
mwi,14.57,2025
mwi,13.51,2030
mwi,12.51,2035
mwi,11.69,2040
mwi,11.01,2045
mwi,10.36,2050
mys,17.23,1950
mys,18.71,1955
mys,18.61,1960
mys,17.89,1965
mys,16.17,1970
mys,15.04,1975
mys,13.32,1980
mys,14.97,1985
mys,13.46,1990
mys,12.69,1995
mys,11.31,2000
mys,10.53,2005
mys,9.625,2010
mys,8.903,2015
mys,8.175,2020
mys,7.434,2025
mys,6.793,2030
mys,6.529,2035
mys,6.317,2040
mys,6.078,2045
mys,5.812,2050
mdv,13.51,1950
mdv,17.07,1955
mdv,17.39,1960
mdv,16.33,1965
mdv,16.07,1970
mdv,16.92,1975
mdv,17.11,1980
mdv,19.32,1985
mdv,19.05,1990
mdv,15.7,1995
mdv,11.11,2000
mdv,9.028,2005
mdv,8.917,2010
mdv,8.982,2015
mdv,8.333,2020
mdv,7.772,2025
mdv,6.965,2030
mdv,6.161,2035
mdv,5.963,2040
mdv,5.752,2045
mdv,5.677,2050
mli,16.48,1950
mli,16.04,1955
mli,17.11,1960
mli,17.2,1965
mli,17.45,1970
mli,17.11,1975
mli,17.13,1980
mli,17.79,1985
mli,17.96,1990
mli,17.65,1995
mli,17.1,2000
mli,16.91,2005
mli,16.94,2010
mli,16.29,2015
mli,15.25,2020
mli,14.17,2025
mli,13.12,2030
mli,12.34,2035
mli,11.69,2040
mli,11.03,2045
mli,10.35,2050
mlt,14.56,1950
mlt,13.58,1955
mlt,12.88,1960
mlt,9.816,1965
mlt,6.962,1970
mlt,7.595,1975
mlt,7.831,1980
mlt,8.0,1985
mlt,7.143,1990
mlt,6.806,1995
mlt,5.641,2000
mlt,4.926,2005
mlt,4.369,2010
mlt,4.348,2015
mlt,4.739,2020
mlt,4.245,2025
mlt,4.206,2030
mlt,4.206,2035
mlt,3.774,2040
mlt,3.81,2045
mlt,4.327,2050
mtq,14.78,1950
mtq,16.54,1955
mtq,15.65,1960
mtq,15.72,1965
mtq,13.61,1970
mtq,11.76,1975
mtq,7.738,1980
mtq,8.0,1985
mtq,8.065,1990
mtq,7.254,1995
mtq,6.931,2000
mtq,6.25,2005
mtq,5.607,2010
mtq,5.505,2015
mtq,5.479,2020
mtq,5.046,2025
mtq,4.977,2030
mtq,4.608,2035
mtq,4.608,2040
mtq,4.245,2045
mtq,4.369,2050
mrt,17.82,1950
mrt,16.49,1955
mrt,17.67,1960
mrt,17.64,1965
mrt,17.57,1970
mrt,17.37,1975
mrt,17.21,1980
mrt,16.99,1985
mrt,16.68,1990
mrt,16.15,1995
mrt,15.54,2000
mrt,14.92,2005
mrt,14.24,2010
mrt,13.33,2015
mrt,12.16,2020
mrt,11.23,2025
mrt,10.49,2030
mrt,9.894,2035
mrt,9.313,2040
mrt,8.659,2045
mrt,8.051,2050
mus,17.89,1950
mus,18.12,1955
mus,18.13,1960
mus,17.51,1965
mus,13.53,1970
mus,11.06,1975
mus,11.0,1980
mus,9.98,1985
mus,9.125,1990
mus,9.717,1995
mus,8.458,2000
mus,7.46,2005
mus,6.605,2010
mus,6.637,2015
mus,6.466,2020
mus,6.154,2025
mus,5.939,2030
mus,5.578,2035
mus,5.427,2040
mus,5.427,2045
mus,5.292,2050
myt,33.33,1950
myt,33.33,1955
myt,25.0,1960
myt,25.0,1965
myt,25.0,1970
myt,23.81,1975
myt,19.23,1980
myt,20.59,1985
myt,18.18,1990
myt,18.03,1995
myt,17.57,2000
myt,13.79,2005
myt,12.0,2010
myt,10.62,2015
myt,10.32,2020
myt,10.0,2025
myt,8.497,2030
myt,7.927,2035
myt,6.897,2040
myt,6.989,2045
myt,6.667,2050
mex,16.68,1950
mex,18.59,1955
mex,18.61,1960
mex,18.16,1965
mex,17.97,1970
mex,17.75,1975
mex,15.66,1980
mex,13.91,1985
mex,12.8,1990
mex,12.1,1995
mex,10.7,2000
mex,9.725,2005
mex,8.75,2010
mex,7.832,2015
mex,7.057,2020
mex,6.59,2025
mex,6.3,2030
mex,5.94,2035
mex,5.562,2040
mex,5.236,2045
mex,5.002,2050
fsm,13.33,1950
fsm,22.22,1955
fsm,20.0,1960
fsm,20.0,1965
fsm,17.86,1970
fsm,19.35,1975
fsm,16.67,1980
fsm,16.67,1985
fsm,15.22,1990
fsm,15.69,1995
fsm,12.96,2000
fsm,12.96,2005
fsm,10.91,2010
fsm,11.11,2015
fsm,10.71,2020
fsm,9.836,2025
fsm,9.677,2030
fsm,8.065,2035
fsm,7.937,2040
fsm,6.78,2045
fsm,6.557,2050
mda,8.006,1950
mda,11.29,1955
mda,12.27,1960
mda,10.89,1965
mda,8.73,1970
mda,8.993,1975
mda,8.794,1980
mda,9.304,1985
mda,9.143,1990
mda,7.055,1995
mda,5.794,2000
mda,4.721,2005
mda,5.541,2010
mda,5.724,2015
mda,5.521,2020
mda,4.91,2025
mda,4.41,2030
mda,4.334,2035
mda,4.692,2040
mda,4.956,2045
mda,4.832,2050
mng,16.54,1950
mng,16.44,1955
mng,16.74,1960
mng,16.94,1965
mng,16.96,1970
mng,16.85,1975
mng,16.16,1980
mng,15.68,1985
mng,15.72,1990
mng,12.42,1995
mng,9.784,2000
mng,8.32,2005
mng,8.565,2010
mng,8.293,2015
mng,7.895,2020
mng,7.314,2025
mng,6.532,2030
mng,5.896,2035
mng,5.731,2040
mng,5.821,2045
mng,5.771,2050
mne,12.02,1950
mne,12.11,1955
mne,12.45,1960
mne,11.11,1965
mne,10.19,1970
mne,9.353,1975
mne,8.966,1980
mne,8.651,1985
mne,8.108,1990
mne,6.452,1995
mne,6.481,2000
mne,5.975,2005
mne,5.66,2010
mne,5.66,2015
mne,5.625,2020
mne,5.607,2025
mne,5.28,2030
mne,5.329,2035
mne,5.047,2040
mne,5.079,2045
mne,5.128,2050
mar,17.7,1950
mar,17.77,1955
mar,17.9,1960
mar,18.2,1965
mar,18.2,1970
mar,18.22,1975
mar,15.65,1980
mar,15.38,1985
mar,13.66,1990
mar,11.92,1995
mar,10.41,2000
mar,9.396,2005
mar,9.269,2010
mar,8.965,2015
mar,8.35,2020
mar,7.56,2025
mar,6.862,2030
mar,6.416,2035
mar,6.16,2040
mar,6.028,2045
mar,5.828,2050
moz,16.82,1950
moz,16.86,1955
moz,17.16,1960
moz,17.36,1965
moz,17.45,1970
moz,17.48,1975
moz,17.54,1980
moz,17.33,1985
moz,16.66,1990
moz,16.64,1995
moz,16.62,2000
moz,17.04,2005
moz,15.98,2010
moz,14.85,2015
moz,13.97,2020
moz,13.26,2025
moz,12.62,2030
moz,11.91,2035
moz,11.18,2040
moz,10.49,2045
moz,9.878,2050
mmr,13.86,1950
mmr,17.18,1955
mmr,16.69,1960
mmr,16.11,1965
mmr,15.82,1970
mmr,15.8,1975
mmr,14.67,1980
mmr,13.94,1985
mmr,12.19,1990
mmr,10.72,1995
mmr,9.542,2000
mmr,9.279,2005
mmr,8.913,2010
mmr,8.414,2015
mmr,7.728,2020
mmr,7.067,2025
mmr,6.574,2030
mmr,6.254,2035
mmr,6.041,2040
mmr,5.901,2045
mmr,5.701,2050
nam,15.1,1950
nam,16.48,1955
nam,16.45,1960
nam,16.81,1965
nam,16.96,1970
nam,17.94,1975
nam,18.01,1980
nam,17.09,1985
nam,16.16,1990
nam,15.58,1995
nam,14.06,2000
nam,13.11,2005
nam,12.5,2010
nam,11.75,2015
nam,11.19,2020
nam,10.61,2025
nam,9.92,2030
nam,9.305,2035
nam,8.82,2040
nam,8.397,2045
nam,7.973,2050
npl,15.34,1950
npl,16.08,1955
npl,16.43,1960
npl,16.62,1965
npl,16.62,1970
npl,16.63,1975
npl,16.66,1980
npl,16.36,1985
npl,15.95,1990
npl,15.49,1995
npl,14.67,2000
npl,12.97,2005
npl,11.31,2010
npl,10.61,2015
npl,10.23,2020
npl,9.631,2025
npl,8.841,2030
npl,8.096,2035
npl,7.523,2040
npl,7.092,2045
npl,6.684,2050
nld,11.57,1950
nld,10.01,1955
nld,9.769,1960
nld,9.628,1965
nld,8.881,1970
nld,7.318,1975
nld,6.061,1980
nld,5.792,1985
nld,6.056,1990
nld,6.083,1995
nld,5.956,2000
nld,5.895,2005
nld,5.396,2010
nld,5.135,2015
nld,5.162,2020
nld,5.296,2025
nld,5.294,2030
nld,5.211,2035
nld,5.076,2040
nld,4.987,2045
nld,5.006,2050
ant,14.04,1950
ant,17.46,1955
ant,15.71,1960
ant,13.51,1965
ant,11.25,1970
ant,10.84,1975
ant,8.889,1980
ant,8.602,1985
ant,9.091,1990
ant,8.911,1995
ant,7.368,2000
ant,7.0,2005
ant,6.604,2010
ant,5.31,2015
ant,5.31,2020
ant,4.464,2025
ant,4.31,2030
ant,3.604,2035
ant,3.67,2040
ant,3.81,2045
ant,3.883,2050
ncl,13.33,1950
ncl,15.62,1955
ncl,16.67,1960
ncl,16.28,1965
ncl,15.69,1970
ncl,14.75,1975
ncl,13.04,1980
ncl,11.84,1985
ncl,10.84,1990
ncl,10.53,1995
ncl,10.38,2000
ncl,8.475,2005
ncl,7.937,2010
ncl,7.353,2015
ncl,6.944,2020
ncl,6.623,2025
ncl,6.211,2030
ncl,5.952,2035
ncl,5.78,2040
ncl,5.556,2045
ncl,5.405,2050
nzl,11.91,1950
nzl,11.59,1955
nzl,11.96,1960
nzl,11.3,1965
nzl,10.29,1970
nzl,9.573,1975
nzl,7.96,1980
nzl,7.468,1985
nzl,7.818,1990
nzl,7.659,1995
nzl,6.921,2000
nzl,6.616,2005
nzl,6.471,2010
nzl,6.349,2015
nzl,6.115,2020
nzl,5.829,2025
nzl,5.589,2030
nzl,5.423,2035
nzl,5.36,2040
nzl,5.313,2045
nzl,5.285,2050
nic,15.67,1950
nic,19.92,1955
nic,20.27,1960
nic,18.72,1965
nic,18.25,1970
nic,18.64,1975
