geo,population_aged_15_19_years_female_percent,time
bhs,8.511,1955
bhs,8.929,1960
bhs,8.333,1965
bhs,9.412,1970
bhs,10.53,1975
bhs,12.26,1980
bhs,10.92,1985
bhs,10.85,1990
bhs,9.091,1995
bhs,9.677,2000
bhs,8.485,2005
bhs,8.475,2010
bhs,7.979,2015
bhs,7.035,2020
bhs,6.699,2025
bhs,6.512,2030
bhs,6.278,2035
bhs,6.087,2040
bhs,5.932,2045
bhs,5.439,2050
bhr,9.259,1950
bhr,9.677,1955
bhr,9.589,1960
bhr,9.278,1965
bhr,10.78,1970
bhr,12.2,1975
bhr,11.72,1980
bhr,8.333,1985
bhr,8.333,1990
bhr,9.091,1995
bhr,9.353,2000
bhr,9.355,2005
bhr,10.12,2010
bhr,8.971,2015
bhr,8.475,2020
bhr,7.623,2025
bhr,7.113,2030
bhr,6.496,2035
bhr,6.18,2040
bhr,6.071,2045
bhr,5.842,2050
bgd,9.99,1950
bgd,9.706,1955
bgd,10.05,1960
bgd,9.681,1965
bgd,10.49,1970
bgd,10.44,1975
bgd,10.49,1980
bgd,10.66,1985
bgd,11.12,1990
bgd,11.6,1995
bgd,11.58,2000
bgd,10.81,2005
bgd,10.1,2010
bgd,9.589,2015
bgd,8.951,2020
bgd,7.953,2025
bgd,7.607,2030
bgd,7.332,2035
bgd,6.97,2040
bgd,6.529,2045
bgd,6.1,2050
brb,8.772,1950
brb,8.333,1955
brb,8.462,1960
brb,9.524,1965
brb,10.24,1970
brb,11.72,1975
brb,10.77,1980
brb,9.924,1985
brb,9.701,1990
brb,7.519,1995
brb,7.752,2000
brb,7.576,2005
brb,6.767,2010
brb,5.303,2015
brb,5.224,2020
brb,5.224,2025
brb,5.263,2030
brb,5.344,2035
brb,4.651,2040
brb,4.724,2045
brb,4.918,2050
blr,9.322,1950
blr,9.282,1955
blr,5.855,1960
blr,6.282,1965
blr,7.755,1970
blr,8.773,1975
blr,8.039,1980
blr,6.858,1985
blr,6.659,1990
blr,6.718,1995
blr,7.464,2000
blr,7.481,2005
blr,5.769,2010
blr,4.567,2015
blr,4.499,2020
blr,4.86,2025
blr,4.844,2030
blr,4.615,2035
blr,4.332,2040
blr,4.084,2045
blr,4.076,2050
bel,7.064,1950
bel,6.304,1955
bel,5.768,1960
bel,7.232,1965
bel,7.184,1970
bel,7.698,1975
bel,7.78,1980
bel,7.105,1985
bel,6.375,1990
bel,5.838,1995
bel,5.724,2000
bel,5.752,2005
bel,5.754,2010
bel,5.405,2015
bel,5.216,2020
bel,5.397,2025
bel,5.339,2030
bel,5.365,2035
bel,5.296,2040
bel,5.208,2045
bel,5.162,2050
blz,11.76,1950
blz,10.26,1955
blz,8.511,1960
blz,9.259,1965
blz,11.11,1970
blz,11.94,1975
blz,12.86,1980
blz,12.66,1985
blz,10.87,1990
blz,10.19,1995
blz,11.29,2000
blz,10.64,2005
blz,10.9,2010
blz,10.4,2015
blz,9.626,2020
blz,9.045,2025
blz,8.411,2030
blz,8.036,2035
blz,7.595,2040
blz,6.996,2045
blz,6.324,2050
ben,8.493,1950
ben,9.107,1955
ben,10.01,1960
ben,9.517,1965
ben,8.895,1970
ben,9.243,1975
ben,9.7,1980
ben,10.0,1985
ben,10.07,1990
ben,10.26,1995
ben,10.34,2000
ben,10.4,2005
ben,10.49,2010
ben,10.45,2015
ben,10.49,2020
ben,10.71,2025
ben,10.65,2030
ben,10.29,2035
ben,9.836,2040
ben,9.396,2045
ben,9.016,2050
btn,10.0,1950
btn,10.42,1955
btn,10.19,1960
btn,9.449,1965
btn,8.904,1970
btn,9.357,1975
btn,9.268,1980
btn,9.524,1985
btn,10.04,1990
btn,10.4,1995
btn,11.51,2000
btn,12.34,2005
btn,11.38,2010
btn,9.669,2015
btn,8.974,2020
btn,8.213,2025
btn,8.295,2030
btn,7.965,2035
btn,7.203,2040
btn,6.584,2045
btn,6.188,2050
bol,10.15,1950
bol,9.98,1955
bol,9.634,1960
bol,10.13,1965
bol,10.27,1970
bol,10.35,1975
bol,10.32,1980
bol,10.41,1985
bol,10.7,1990
bol,10.17,1995
bol,10.1,2000
bol,10.22,2005
bol,10.52,2010
bol,10.06,2015
bol,9.815,2020
bol,9.307,2025
bol,8.797,2030
bol,8.3,2035
bol,7.797,2040
bol,7.331,2045
bol,6.859,2050
bih,11.75,1950
bih,11.01,1955
bih,7.938,1960
bih,9.48,1965
bih,10.62,1970
bih,10.6,1975
bih,10.22,1980
bih,8.895,1985
bih,8.257,1990
bih,7.643,1995
bih,7.479,2000
bih,7.383,2005
bih,5.587,2010
bih,5.478,2015
bih,4.557,2020
bih,4.376,2025
bih,4.379,2030
bih,4.35,2035
bih,4.169,2040
bih,4.042,2045
bih,3.928,2050
bwa,10.8,1950
bwa,10.42,1955
bwa,9.559,1960
bwa,8.974,1965
bwa,11.11,1970
bwa,10.93,1975
bwa,10.58,1980
bwa,10.49,1985
bwa,10.76,1990
bwa,11.49,1995
bwa,11.85,2000
bwa,11.7,2005
bwa,10.95,2010
bwa,10.13,2015
bwa,9.381,2020
bwa,9.748,2025
bwa,9.648,2030
bwa,9.431,2035
bwa,8.998,2040
bwa,8.499,2045
bwa,8.092,2050
bra,9.905,1950
bra,10.1,1955
bra,9.41,1960
bra,9.943,1965
bra,10.6,1970
bra,10.93,1975
bra,11.24,1980
bra,10.31,1985
bra,9.909,1990
bra,10.17,1995
bra,10.17,2000
bra,9.095,2005
bra,8.196,2010
bra,8.209,2015
bra,7.892,2020
bra,6.776,2025
bra,6.04,2030
bra,5.65,2035
bra,5.285,2040
bra,5.004,2045
bra,4.873,2050
brn,8.696,1950
brn,9.677,1955
brn,7.5,1960
brn,6.25,1965
brn,11.11,1970
brn,10.26,1975
brn,11.11,1980
brn,10.28,1985
brn,9.091,1990
brn,9.353,1995
brn,8.805,2000
brn,8.475,2005
brn,8.629,2010
brn,8.451,2015
brn,7.328,2020
brn,6.746,2025
brn,6.32,2030
brn,6.294,2035
brn,5.941,2040
brn,6.032,2045
brn,5.74,2050
bgr,9.319,1950
bgr,7.686,1955
bgr,7.386,1960
bgr,8.38,1965
bgr,7.843,1970
bgr,7.28,1975
bgr,6.814,1980
bgr,6.569,1985
bgr,7.001,1990
bgr,7.012,1995
bgr,6.43,2000
bgr,6.277,2005
bgr,5.009,2010
bgr,4.146,2015
bgr,4.339,2020
bgr,4.849,2025
bgr,4.943,2030
bgr,4.734,2035
bgr,4.433,2040
bgr,4.235,2045
bgr,4.374,2050
bfa,10.41,1950
bfa,10.46,1955
bfa,10.59,1960
bfa,9.948,1965
bfa,9.846,1970
bfa,10.33,1975
bfa,10.55,1980
bfa,10.69,1985
bfa,10.72,1990
bfa,10.8,1995
bfa,10.88,2000
bfa,10.74,2005
bfa,10.44,2010
bfa,10.28,2015
bfa,10.44,2020
bfa,11.78,2025
bfa,11.37,2030
bfa,10.81,2035
bfa,10.28,2040
bfa,9.929,2045
bfa,9.648,2050
bdi,9.984,1950
bdi,9.793,1955
bdi,9.823,1960
bdi,9.832,1965
bdi,10.97,1970
bdi,11.0,1975
bdi,10.97,1980
bdi,10.38,1985
bdi,9.681,1990
bdi,9.956,1995
bdi,11.52,2000
bdi,12.37,2005
bdi,11.27,2010
bdi,10.08,2015
bdi,9.507,2020
bdi,9.781,2025
bdi,10.07,2030
bdi,9.789,2035
bdi,9.046,2040
bdi,8.306,2045
bdi,7.889,2050
khm,10.3,1950
khm,10.29,1955
khm,10.23,1960
khm,10.17,1965
khm,10.1,1970
khm,10.49,1975
khm,11.54,1980
khm,10.48,1985
khm,8.964,1990
khm,7.846,1995
khm,11.98,2000
khm,11.85,2005
khm,11.82,2010
khm,9.896,2015
khm,8.342,2020
khm,8.352,2025
khm,8.609,2030
khm,8.603,2035
khm,8.055,2040
khm,7.335,2045
khm,6.877,2050
cmr,9.794,1950
cmr,9.707,1955
cmr,9.643,1960
cmr,9.527,1965
cmr,9.65,1970
cmr,9.532,1975
cmr,9.764,1980
cmr,9.921,1985
cmr,10.2,1990
cmr,10.58,1995
cmr,11.13,2000
cmr,11.14,2005
cmr,10.9,2010
cmr,10.29,2015
cmr,10.63,2020
cmr,10.92,2025
cmr,10.59,2030
cmr,9.989,2035
cmr,9.438,2040
cmr,9.072,2045
cmr,8.802,2050
can,7.89,1950
can,7.271,1955
can,7.676,1960
can,8.945,1965
can,9.662,1970
can,9.973,1975
can,9.62,1980
can,7.546,1985
can,6.752,1990
can,6.501,1995
can,6.493,2000
can,6.45,2005
can,6.378,2010
can,5.556,2015
can,5.131,2020
can,5.086,2025
can,5.169,2030
can,5.323,2035
can,5.379,2040
can,5.312,2045
can,5.218,2050
cpv,12.66,1950
cpv,9.677,1955
cpv,6.731,1960
cpv,9.091,1965
cpv,10.87,1970
cpv,11.41,1975
cpv,12.99,1980
cpv,11.7,1985
cpv,9.524,1990
cpv,11.06,1995
cpv,11.69,2000
cpv,12.0,2005
cpv,11.24,2010
cpv,10.53,2015
cpv,9.603,2020
cpv,8.491,2025
cpv,8.434,2030
cpv,8.14,2035
cpv,7.649,2040
cpv,7.242,2045
cpv,6.593,2050
caf,9.361,1950
caf,9.309,1955
caf,9.174,1960
caf,8.939,1965
caf,9.247,1970
caf,9.552,1975
caf,9.879,1980
caf,9.902,1985
caf,9.993,1990
caf,10.19,1995
caf,10.48,2000
caf,10.71,2005
caf,10.64,2010
caf,10.87,2015
caf,10.83,2020
caf,10.45,2025
caf,10.19,2030
caf,9.897,2035
caf,9.544,2040
caf,9.245,2045
caf,8.837,2050
tcd,9.497,1950
tcd,9.272,1955
tcd,9.157,1960
tcd,8.983,1965
tcd,10.04,1970
tcd,9.957,1975
tcd,9.786,1980
tcd,9.751,1985
tcd,10.04,1990
tcd,10.39,1995
tcd,10.55,2000
tcd,10.58,2005
tcd,10.65,2010
tcd,10.8,2015
tcd,11.0,2020
tcd,10.94,2025
tcd,10.9,2030
tcd,10.83,2035
tcd,10.64,2040
tcd,10.3,2045
tcd,9.835,2050
chanisl,5.769,1950
chanisl,5.357,1955
chanisl,5.085,1960
chanisl,6.452,1965
chanisl,6.25,1970
chanisl,7.576,1975
chanisl,7.576,1980
chanisl,7.042,1985
chanisl,5.405,1990
chanisl,5.479,1995
chanisl,5.405,2000
chanisl,5.195,2005
chanisl,5.263,2010
chanisl,5.128,2015
chanisl,5.128,2020
chanisl,5.195,2025
chanisl,3.947,2030
chanisl,3.947,2035
chanisl,4.054,2040
chanisl,4.0,2045
chanisl,4.0,2050
chl,9.414,1950
chl,8.843,1955
chl,9.338,1960
chl,9.301,1965
chl,9.775,1970
chl,10.94,1975
chl,11.42,1980
chl,10.09,1985
chl,9.14,1990
chl,7.921,1995
chl,8.355,2000
chl,8.743,2005
chl,8.45,2010
chl,7.202,2015
chl,6.454,2020
chl,6.288,2025
chl,6.172,2030
chl,5.983,2035
chl,5.835,2040
chl,5.626,2045
chl,5.44,2050
chn,9.526,1950
chn,8.22,1955
chn,7.985,1960
chn,9.008,1965
chn,10.96,1970
chn,9.339,1975
chn,10.8,1980
chn,12.06,1985
chn,10.61,1990
chn,7.916,1995
chn,8.08,2000
chn,9.284,2005
chn,7.559,2010
chn,6.414,2015
chn,5.655,2020
chn,5.623,2025
chn,5.891,2030
chn,5.818,2035
chn,5.36,2040
chn,5.028,2045
chn,4.983,2050
col,9.773,1950
col,9.407,1955
col,9.457,1960
col,10.37,1965
col,11.07,1970
col,11.34,1975
col,11.71,1980
col,11.48,1985
col,10.18,1990
col,10.12,1995
col,9.768,2000
col,9.406,2005
col,9.118,2010
col,8.546,2015
col,8.077,2020
col,7.784,2025
col,7.369,2030
col,7.039,2035
col,6.728,2040
col,6.428,2045
col,6.149,2050
com,10.13,1950
com,9.195,1955
com,9.278,1960
com,8.411,1965
com,10.08,1970
com,10.37,1975
com,10.37,1980
com,10.36,1985
com,10.45,1990
com,11.48,1995
com,12.64,2000
com,10.82,2005
com,9.884,2010
com,9.737,2015
com,10.0,2020
com,10.4,2025
com,9.856,2030
com,9.038,2035
com,8.288,2040
com,8.02,2045
com,7.967,2050
cod,9.975,1950
cod,10.11,1955
cod,10.19,1960
cod,10.09,1965
cod,9.848,1970
cod,9.884,1975
cod,9.948,1980
cod,9.961,1985
cod,9.966,1990
cod,10.03,1995
cod,10.38,2000
cod,10.71,2005
cod,11.0,2010
cod,11.13,2015
cod,11.26,2020
cod,10.95,2025
cod,10.9,2030
cod,10.77,2035
cod,10.41,2040
cod,9.902,2045
cod,9.383,2050
cog,9.732,1950
cog,9.735,1955
cog,9.589,1960
cog,9.418,1965
cog,9.51,1970
cog,9.731,1975
cog,9.967,1980
cog,10.34,1985
cog,10.67,1990
cog,10.98,1995
cog,11.15,2000
cog,11.04,2005
cog,10.9,2010
cog,10.42,2015
cog,10.52,2020
cog,10.29,2025
cog,9.905,2030
cog,9.613,2035
cog,9.158,2040
cog,8.713,2045
cog,8.343,2050
cri,9.091,1950
cri,8.845,1955
cri,8.702,1960
cri,9.395,1965
cri,10.9,1970
cri,11.77,1975
cri,12.13,1980
cri,10.88,1985
cri,9.199,1990
cri,9.543,1995
cri,10.04,2000
cri,10.19,2005
cri,9.19,2010
cri,8.228,2015
cri,7.606,2020
cri,6.813,2025
cri,6.797,2030
cri,6.41,2035
cri,6.189,2040
cri,5.911,2045
cri,5.714,2050
civ,10.45,1950
civ,10.21,1955
civ,9.758,1960
civ,9.042,1965
civ,9.231,1970
civ,9.313,1975
civ,9.44,1980
civ,9.723,1985
civ,10.31,1990
civ,11.08,1995
civ,11.13,2000
civ,10.87,2005
civ,10.87,2010
civ,10.72,2015
civ,10.77,2020
civ,10.53,2025
civ,10.23,2030
civ,9.786,2035
civ,9.324,2040
civ,8.915,2045
civ,8.534,2050
hrv,8.978,1950
hrv,7.952,1955
hrv,6.676,1960
hrv,8.372,1965
hrv,8.445,1970
hrv,7.535,1975
hrv,6.956,1980
hrv,6.505,1985
hrv,6.387,1990
hrv,6.576,1995
hrv,6.464,2000
hrv,5.862,2005
hrv,5.517,2010
hrv,5.224,2015
hrv,4.574,2020
hrv,4.692,2025
hrv,4.828,2030
hrv,4.789,2035
hrv,4.702,2040
hrv,4.57,2045
hrv,4.539,2050
cub,9.85,1950
cub,10.1,1955
cub,9.822,1960
cub,9.042,1965
cub,9.5,1970
cub,8.749,1975
cub,11.83,1980
cub,11.3,1985
cub,9.859,1990
cub,6.664,1995
cub,7.063,2000
cub,7.368,2005
cub,6.623,2010
cub,6.019,2015
cub,5.49,2020
cub,4.823,2025
cub,4.671,2030
cub,4.57,2035
cub,4.443,2040
cub,4.259,2045
cub,4.097,2050
cyp,9.2,1950
cyp,8.922,1955
cyp,8.304,1960
cyp,10.03,1965
cyp,9.121,1970
cyp,10.71,1975
cyp,8.824,1980
cyp,8.0,1985
cyp,7.038,1990
cyp,7.337,1995
cyp,7.519,2000
cyp,7.226,2005
cyp,7.095,2010
cyp,5.684,2015
cyp,5.03,2020
cyp,5.039,2025
cyp,5.224,2030
cyp,5.235,2035
cyp,5.282,2040
cyp,5.137,2045
cyp,4.866,2050
cze,6.691,1950
cze,5.844,1955
cze,7.243,1960
cze,8.577,1965
cze,8.089,1970
cze,6.722,1975
cze,6.282,1980
cze,6.315,1985
cze,7.75,1990
cze,7.992,1995
cze,6.437,2000
cze,6.164,2005
cze,5.59,2010
cze,4.178,2015
cze,4.401,2020
cze,5.111,2025
cze,5.286,2030
cze,5.065,2035
cze,4.78,2040
cze,4.535,2045
cze,4.577,2050
dnk,6.685,1950
dnk,6.84,1955
dnk,8.059,1960
dnk,8.424,1965
dnk,7.293,1970
dnk,7.042,1975
dnk,7.44,1980
dnk,7.357,1985
dnk,6.902,1990
dnk,5.971,1995
dnk,5.078,2000
dnk,5.513,2005
dnk,6.225,2010
dnk,6.048,2015
dnk,5.756,2020
dnk,5.546,2025
dnk,5.232,2030
dnk,5.232,2035
dnk,5.424,2040
dnk,5.601,2045
dnk,5.566,2050
dji,9.677,1950
dji,11.43,1955
dji,11.63,1960
dji,12.07,1965
dji,9.877,1970
dji,10.62,1975
dji,10.53,1980
dji,10.95,1985
dji,10.79,1990
dji,10.54,1995
dji,10.9,2000
dji,11.39,2005
dji,11.34,2010
dji,10.29,2015
dji,9.709,2020
dji,9.369,2025
dji,9.076,2030
dji,8.847,2035
dji,8.67,2040
dji,8.274,2045
dji,7.88,2050
dom,11.01,1950
dom,10.65,1955
dom,10.27,1960
dom,10.09,1965
dom,10.74,1970
dom,11.57,1975
dom,11.97,1980
dom,11.68,1985
dom,11.01,1990
dom,10.41,1995
dom,10.31,2000
dom,10.09,2005
dom,9.782,2010
dom,9.114,2015
dom,8.88,2020
dom,8.572,2025
dom,8.11,2030
dom,7.653,2035
dom,7.265,2040
dom,6.926,2045
dom,6.616,2050
ecu,9.426,1950
ecu,9.349,1955
ecu,9.193,1960
ecu,9.353,1965
ecu,10.55,1970
ecu,10.56,1975
ecu,10.66,1980
ecu,10.78,1985
ecu,10.77,1990
ecu,10.76,1995
ecu,10.44,2000
ecu,10.01,2005
ecu,9.596,2010
ecu,9.457,2015
ecu,8.805,2020
ecu,8.103,2025
ecu,7.628,2030
ecu,7.311,2035
ecu,6.973,2040
ecu,6.623,2045
ecu,6.288,2050
egy,9.809,1950
egy,9.065,1955
egy,8.408,1960
egy,10.42,1965
egy,10.58,1970
egy,10.9,1975
egy,10.69,1980
egy,10.49,1985
egy,9.808,1990
egy,10.75,1995
egy,11.22,2000
egy,11.66,2005
egy,9.422,2010
egy,8.994,2015
egy,8.898,2020
egy,8.893,2025
egy,8.628,2030
egy,8.013,2035
egy,7.435,2040
egy,7.088,2045
egy,6.898,2050
slv,10.4,1950
slv,10.12,1955
slv,9.609,1960
slv,9.597,1965
slv,10.49,1970
slv,10.6,1975
slv,10.38,1980
slv,10.55,1985
slv,10.89,1990
slv,10.22,1995
slv,9.609,2000
slv,9.972,2005
slv,10.62,2010
slv,10.16,2015
slv,8.074,2020
slv,7.548,2025
slv,7.492,2030
slv,7.336,2035
slv,7.159,2040
slv,6.588,2045
slv,6.114,2050
gnq,9.565,1950
gnq,9.244,1955
gnq,9.231,1960
gnq,8.759,1965
gnq,9.459,1970
gnq,10.66,1975
gnq,13.16,1980
gnq,11.88,1985
gnq,8.247,1990
gnq,6.494,1995
gnq,8.55,2000
gnq,10.82,2005
gnq,10.86,2010
gnq,10.38,2015
gnq,9.977,2020
gnq,10.2,2025
gnq,10.45,2030
gnq,10.46,2035
gnq,10.13,2040
gnq,9.573,2045
gnq,9.229,2050
eri,10.23,1950
eri,10.38,1955
eri,10.46,1960
eri,10.42,1965
eri,9.882,1970
eri,10.13,1975
eri,8.134,1980
eri,9.447,1985
eri,11.57,1990
eri,13.12,1995
eri,11.83,2000
eri,11.22,2005
eri,10.21,2010
eri,9.701,2015
eri,10.52,2020
eri,11.06,2025
eri,10.66,2030
eri,9.78,2035
eri,8.925,2040
eri,8.449,2045
eri,8.29,2050
est,7.79,1950
est,7.951,1955
est,6.305,1960
est,6.267,1965
est,6.495,1970
est,6.623,1975
est,6.329,1980
est,6.127,1985
est,6.475,1990
est,6.347,1995
est,6.793,2000
est,7.3,2005
est,5.132,2010
est,4.167,2015
est,4.476,2020
est,5.398,2025
est,5.925,2030
est,5.908,2035
est,5.422,2040
est,4.733,2045
est,4.658,2050
eth,9.974,1950
eth,10.14,1955
eth,10.29,1960
eth,10.33,1965
eth,9.975,1970
eth,9.912,1975
eth,10.24,1980
eth,10.35,1985
eth,10.19,1990
eth,9.955,1995
eth,10.17,2000
eth,10.77,2005
eth,11.23,2010
eth,11.04,2015
eth,10.73,2020
eth,10.75,2025
eth,10.54,2030
eth,10.22,2035
eth,9.78,2040
eth,9.282,2045
eth,8.783,2050
fji,10.87,1950
fji,10.91,1955
fji,10.99,1960
fji,11.06,1965
fji,11.72,1970
fji,12.63,1975
fji,11.5,1980
fji,10.26,1985
fji,9.915,1990
fji,10.61,1995
fji,10.89,2000
fji,9.78,2005
fji,9.976,2010
fji,9.767,2015
fji,9.174,2020
fji,8.52,2025
fji,8.132,2030
fji,7.609,2035
fji,7.456,2040
fji,7.269,2045
fji,6.904,2050
fin,7.31,1950
fin,7.305,1955
fin,7.622,1960
fin,10.04,1965
fin,8.739,1970
fin,8.008,1975
fin,7.583,1980
fin,6.806,1985
fin,5.763,1990
fin,6.107,1995
fin,6.118,2000
fin,5.832,2005
fin,6.018,2010
fin,5.385,2015
fin,5.19,2020
fin,5.293,2025
fin,5.381,2030
fin,5.388,2035
fin,5.344,2040
fin,5.24,2045
fin,5.128,2050
fra,7.108,1950
fra,6.251,1955
fra,5.777,1960
fra,8.168,1965
fra,7.858,1970
fra,7.704,1975
fra,7.744,1980
fra,7.366,1985
fra,7.151,1990
fra,6.16,1995
fra,6.313,2000
fra,6.111,2005
fra,5.635,2010
fra,5.586,2015
fra,5.874,2020
fra,5.812,2025
fra,5.513,2030
fra,5.372,2035
fra,5.269,2040
fra,5.262,2045
fra,5.355,2050
guf,8.333,1950
guf,7.143,1955
guf,6.25,1960
guf,10.53,1965
guf,9.091,1970
guf,11.11,1975
guf,9.091,1980
guf,9.302,1985
guf,9.091,1990
guf,8.955,1995
guf,8.75,2000
guf,8.911,2005
guf,9.565,2010
guf,9.16,2015
guf,8.966,2020
guf,8.537,2025
guf,7.865,2030
guf,7.692,2035
guf,7.767,2040
guf,7.306,2045
guf,6.897,2050
pyf,10.34,1950
pyf,9.375,1955
pyf,10.26,1960
pyf,10.87,1965
pyf,11.54,1970
pyf,11.29,1975
pyf,11.11,1980
pyf,12.2,1985
pyf,10.75,1990
pyf,8.738,1995
pyf,10.53,2000
pyf,10.48,2005
pyf,8.333,2010
pyf,8.392,2015
pyf,7.483,2020
pyf,7.051,2025
pyf,7.453,2030
pyf,6.548,2035
pyf,6.395,2040
pyf,6.322,2045
pyf,5.682,2050
gab,8.299,1950
gab,8.197,1955
gab,8.065,1960
gab,7.782,1965
gab,8.456,1970
gab,8.824,1975
gab,8.934,1980
gab,9.0,1985
gab,9.422,1990
gab,9.89,1995
gab,10.43,2000
gab,10.77,2005
gab,11.3,2010
gab,10.39,2015
gab,9.707,2020
gab,9.349,2025
gab,9.163,2030
gab,8.955,2035
gab,8.518,2040
gab,8.142,2045
gab,7.768,2050
gmb,9.63,1950
gmb,9.859,1955
gmb,10.37,1960
gmb,10.05,1965
gmb,8.257,1970
gmb,8.429,1975
gmb,9.003,1980
gmb,9.115,1985
gmb,9.492,1990
gmb,9.636,1995
gmb,9.604,2000
gmb,9.778,2005
gmb,10.32,2010
gmb,10.69,2015
gmb,10.71,2020
gmb,10.58,2025
gmb,10.28,2030
gmb,9.934,2035
gmb,9.611,2040
gmb,9.245,2045
gmb,8.847,2050
geo,8.947,1950
geo,10.29,1955
geo,6.79,1960
geo,6.42,1965
geo,7.893,1970
geo,8.99,1975
geo,8.804,1980
geo,7.345,1985
geo,6.948,1990
geo,7.14,1995
geo,7.44,2000
geo,8.238,2005
geo,7.421,2010
geo,4.94,2015
geo,4.692,2020
geo,5.45,2025
geo,5.455,2030
geo,5.274,2035
geo,4.941,2040
geo,4.749,2045
geo,4.795,2050
deu,6.599,1950
deu,8.034,1955
deu,6.699,1960
deu,5.562,1965
deu,6.313,1970
deu,6.87,1975
deu,7.862,1980
deu,7.34,1985
deu,5.292,1990
deu,5.013,1995
deu,5.396,2000
deu,5.61,2005
deu,4.966,2010
deu,4.704,2015
deu,4.409,2020
deu,4.13,2025
deu,4.081,2030
deu,4.205,2035
deu,4.25,2040
deu,4.216,2045
