geo,population_aged_0_4_years_both_sexes_percent,time
btn,17.58,1965
btn,17.57,1970
btn,17.27,1975
btn,17.26,1980
btn,17.05,1985
btn,16.82,1990
btn,15.98,1995
btn,12.83,2000
btn,11.25,2005
btn,9.746,2010
btn,9.481,2015
btn,9.013,2020
btn,8.092,2025
btn,7.103,2030
btn,6.638,2035
btn,6.528,2040
btn,6.344,2045
btn,6.12,2050
bol,16.88,1950
bol,17.03,1955
bol,17.16,1960
bol,17.01,1965
bol,17.03,1970
bol,17.17,1975
bol,16.14,1980
bol,15.76,1985
bol,15.56,1990
bol,15.46,1995
bol,14.31,2000
bol,13.5,2005
bol,12.4,2010
bol,11.4,2015
bol,10.45,2020
bol,9.588,2025
bol,8.798,2030
bol,8.073,2035
bol,7.442,2040
bol,6.914,2045
bol,6.486,2050
bih,14.46,1950
bih,15.11,1955
bih,14.31,1960
bih,13.66,1965
bih,10.86,1970
bih,9.821,1975
bih,8.536,1980
bih,8.608,1985
bih,7.919,1990
bih,6.151,1995
bih,5.873,2000
bih,4.815,2005
bih,4.522,2010
bih,4.454,2015
bih,4.325,2020
bih,4.103,2025
bih,3.893,2030
bih,3.724,2035
bih,3.681,2040
bih,3.745,2045
bih,3.855,2050
bwa,15.05,1950
bwa,18.55,1955
bwa,19.16,1960
bwa,18.96,1965
bwa,18.79,1970
bwa,18.73,1975
bwa,18.82,1980
bwa,18.19,1985
bwa,16.28,1990
bwa,14.27,1995
bwa,12.78,2000
bwa,11.63,2005
bwa,11.43,2010
bwa,11.12,2015
bwa,10.51,2020
bwa,9.837,2025
bwa,9.162,2030
bwa,8.737,2035
bwa,8.462,2040
bwa,8.128,2045
bwa,7.687,2050
bra,16.64,1950
bra,17.28,1955
bra,17.24,1960
bra,17.12,1965
bra,15.35,1970
bra,14.27,1975
bra,14.01,1980
bra,13.59,1985
bra,11.83,1990
bra,10.36,1995
bra,10.01,2000
bra,9.303,2005
bra,7.792,2010
bra,6.808,2015
bra,6.253,2020
bra,5.752,2025
bra,5.367,2030
bra,5.151,2035
bra,4.943,2040
bra,4.913,2045
bra,4.794,2050
brn,14.29,1950
brn,20.31,1955
brn,19.51,1960
brn,18.45,1965
brn,16.15,1970
brn,15.53,1975
brn,14.95,1980
brn,13.78,1985
brn,13.23,1990
brn,12.54,1995
brn,11.38,2000
brn,9.756,2005
brn,9.069,2010
brn,8.39,2015
brn,7.917,2020
brn,7.632,2025
brn,7.339,2030
brn,7.093,2035
brn,6.777,2040
brn,6.477,2045
brn,6.402,2050
bgr,10.11,1950
bgr,9.295,1955
bgr,8.378,1960
bgr,7.827,1965
bgr,7.611,1970
bgr,7.706,1975
bgr,7.639,1980
bgr,6.562,1985
bgr,6.316,1990
bgr,5.014,1995
bgr,4.183,2000
bgr,4.302,2005
bgr,4.775,2010
bgr,4.819,2015
bgr,4.575,2020
bgr,4.265,2025
bgr,4.066,2030
bgr,4.188,2035
bgr,4.463,2040
bgr,4.668,2045
bgr,4.655,2050
bfa,16.15,1950
bfa,15.87,1955
bfa,16.59,1960
bfa,17.18,1965
bfa,17.67,1970
bfa,17.95,1975
bfa,18.7,1980
bfa,19.1,1985
bfa,19.01,1990
bfa,18.9,1995
bfa,18.62,2000
bfa,18.29,2005
bfa,19.57,2010
bfa,18.03,2015
bfa,16.47,2020
bfa,15.13,2025
bfa,14.12,2030
bfa,13.25,2035
bfa,12.33,2040
bfa,11.34,2045
bfa,10.42,2050
bdi,16.37,1950
bdi,18.26,1955
bdi,17.79,1960
bdi,17.53,1965
bdi,17.41,1970
bdi,17.56,1975
bdi,17.7,1980
bdi,18.51,1985
bdi,18.94,1990
bdi,17.66,1995
bdi,16.35,2000
bdi,14.71,2005
bdi,14.21,2010
bdi,14.03,2015
bdi,13.09,2020
bdi,11.73,2025
bdi,10.56,2030
bdi,9.834,2035
bdi,9.473,2040
bdi,9.107,2045
bdi,8.561,2050
khm,16.69,1950
khm,16.7,1955
khm,16.93,1960
khm,17.1,1965
khm,17.21,1970
khm,15.47,1975
khm,14.36,1980
khm,20.62,1985
khm,18.52,1990
khm,16.98,1995
khm,13.65,2000
khm,11.34,2005
khm,11.09,2010
khm,11.05,2015
khm,10.64,2020
khm,9.677,2025
khm,8.641,2030
khm,7.968,2035
khm,7.638,2040
khm,7.371,2045
khm,6.963,2050
cmr,15.85,1950
cmr,16.31,1955
cmr,16.39,1960
cmr,16.99,1965
cmr,17.46,1970
cmr,17.93,1975
cmr,18.18,1980
cmr,18.36,1985
cmr,17.81,1990
cmr,17.0,1995
cmr,15.79,2000
cmr,15.84,2005
cmr,15.62,2010
cmr,14.6,2015
cmr,13.35,2020
cmr,12.3,2025
cmr,11.53,2030
cmr,10.92,2035
cmr,10.29,2040
cmr,9.619,2045
cmr,8.97,2050
can,11.91,1950
can,12.35,1955
can,12.49,1960
can,11.51,1965
can,8.528,1970
can,7.644,1975
can,7.309,1980
can,7.147,1985
can,6.971,1990
can,6.771,1995
can,5.732,2000
can,5.287,2005
can,5.299,2010
can,5.353,2015
can,5.429,2020
can,5.419,2025
can,5.278,2030
can,5.129,2035
can,5.101,2040
can,5.136,2045
can,5.217,2050
cpv,10.27,1950
cpv,14.79,1955
cpv,19.29,1960
cpv,17.47,1965
cpv,15.73,1970
cpv,16.19,1975
cpv,16.9,1980
cpv,17.87,1985
cpv,18.03,1990
cpv,16.29,1995
cpv,14.38,2000
cpv,12.92,2005
cpv,11.31,2010
cpv,10.77,2015
cpv,10.31,2020
cpv,9.446,2025
cpv,8.514,2030
cpv,7.82,2035
cpv,7.143,2040
cpv,6.734,2045
cpv,6.268,2050
caf,14.36,1950
caf,15.1,1955
caf,15.91,1960
caf,16.32,1965
caf,16.51,1970
caf,16.76,1975
caf,16.84,1980
caf,17.07,1985
caf,17.06,1990
caf,16.32,1995
caf,16.23,2000
caf,15.72,2005
caf,14.7,2010
caf,13.9,2015
caf,13.09,2020
caf,12.28,2025
caf,11.58,2030
caf,10.82,2035
caf,10.13,2040
caf,9.522,2045
caf,8.982,2050
tcd,15.01,1950
tcd,16.54,1955
tcd,16.64,1960
tcd,16.71,1965
tcd,17.01,1970
tcd,17.77,1975
tcd,18.44,1980
tcd,18.63,1985
tcd,18.62,1990
tcd,18.54,1995
tcd,18.57,2000
tcd,18.51,2005
tcd,17.93,2010
tcd,17.3,2015
tcd,16.56,2020
tcd,15.66,2025
tcd,14.62,2030
tcd,13.52,2035
tcd,12.52,2040
tcd,11.65,2045
tcd,10.88,2050
chanisl,8.824,1950
chanisl,7.477,1955
chanisl,7.273,1960
chanisl,6.957,1965
chanisl,7.5,1970
chanisl,5.556,1975
chanisl,5.512,1980
chanisl,5.224,1985
chanisl,5.714,1990
chanisl,5.556,1995
chanisl,5.442,2000
chanisl,5.369,2005
chanisl,4.667,2010
chanisl,4.605,2015
chanisl,4.545,2020
chanisl,4.605,2025
chanisl,4.636,2030
chanisl,4.636,2035
chanisl,4.636,2040
chanisl,4.082,2045
chanisl,4.225,2050
chl,14.25,1950
chl,14.82,1955
chl,15.9,1960
chl,15.63,1965
chl,13.48,1970
chl,12.12,1975
chl,10.53,1980
chl,10.93,1985
chl,11.06,1990
chl,10.33,1995
chl,8.613,2000
chl,7.59,2005
chl,7.284,2010
chl,7.028,2015
chl,6.696,2020
chl,6.41,2025
chl,6.077,2030
chl,5.791,2035
chl,5.608,2040
chl,5.511,2045
chl,5.436,2050
chn,13.68,1950
chn,16.49,1955
chn,14.2,1960
chn,15.4,1965
chn,15.95,1970
chn,13.63,1975
chn,9.995,1980
chn,9.888,1985
chn,10.96,1990
chn,8.877,1995
chn,7.528,2000
chn,6.665,2005
chn,6.489,2010
chn,6.571,2015
chn,6.268,2020
chn,5.635,2025
chn,5.176,2030
chn,5.024,2035
chn,5.067,2040
chn,5.07,2045
chn,4.943,2050
col,17.94,1950
col,18.71,1955
col,18.41,1960
col,18.24,1965
col,17.25,1970
col,14.97,1975
col,14.52,1980
col,13.66,1985
col,12.83,1990
col,12.18,1995
col,11.17,2000
col,10.33,2005
col,9.724,2010
col,9.004,2015
col,8.409,2020
col,7.855,2025
col,7.345,2030
col,6.891,2035
col,6.479,2040
col,6.189,2045
col,6.012,2050
com,14.19,1950
com,17.51,1955
com,18.23,1960
com,18.4,1965
com,18.22,1970
com,18.59,1975
com,19.21,1980
com,19.79,1985
com,16.51,1990
com,15.04,1995
com,14.52,2000
com,14.61,2005
com,14.6,2010
com,13.32,2015
com,11.79,2020
com,10.71,2025
com,10.16,2030
com,9.866,2035
com,9.344,2040
com,8.596,2045
com,7.987,2050
cod,17.81,1950
cod,17.67,1955
cod,17.83,1960
cod,18.04,1965
cod,18.24,1970
cod,18.48,1975
cod,18.75,1980
cod,19.31,1985
cod,19.73,1990
cod,19.95,1995
cod,19.49,2000
cod,19.13,2005
cod,17.92,2010
cod,17.1,2015
cod,16.15,2020
cod,14.95,2025
cod,13.68,2030
cod,12.51,2035
cod,11.49,2040
cod,10.57,2045
cod,9.687,2050
cog,15.97,1950
cog,16.41,1955
cog,16.82,1960
cog,17.33,1965
cog,17.75,1970
cog,17.92,1975
cog,17.98,1980
cog,17.38,1985
cog,16.64,1990
cog,16.18,1995
cog,15.57,2000
cog,15.55,2005
cog,14.87,2010
cog,13.64,2015
cog,12.69,2020
cog,11.76,2025
cog,10.91,2030
cog,10.22,2035
cog,9.577,2040
cog,9.002,2045
cog,8.452,2050
cri,16.05,1950
cri,18.35,1955
cri,18.67,1960
cri,18.52,1965
cri,15.66,1970
cri,13.6,1975
cri,13.54,1980
cri,13.61,1985
cri,13.34,1990
cri,11.61,1995
cri,10.1,2000
cri,9.076,2005
cri,7.972,2010
cri,7.827,2015
cri,7.218,2020
cri,6.81,2025
cri,6.386,2030
cri,6.066,2035
cri,5.832,2040
cri,5.659,2045
cri,5.524,2050
civ,17.21,1950
civ,17.75,1955
civ,18.52,1960
civ,19.01,1965
civ,19.29,1970
civ,19.59,1975
civ,19.66,1980
civ,18.57,1985
civ,17.31,1990
civ,16.31,1995
civ,15.63,2000
civ,15.61,2005
civ,14.92,2010
civ,14.08,2015
civ,13.1,2020
civ,12.18,2025
civ,11.38,2030
civ,10.65,2035
civ,9.958,2040
civ,9.295,2045
civ,8.676,2050
hrv,10.1,1950
hrv,9.781,1955
hrv,8.704,1960
hrv,8.372,1965
hrv,7.097,1970
hrv,7.222,1975
hrv,7.22,1980
hrv,7.152,1985
hrv,6.419,1990
hrv,5.653,1995
hrv,5.195,2000
hrv,4.683,2005
hrv,4.762,2010
hrv,4.876,2015
hrv,4.793,2020
hrv,4.679,2025
hrv,4.522,2030
hrv,4.467,2035
hrv,4.544,2040
hrv,4.725,2045
hrv,4.835,2050
cub,13.11,1950
cub,13.64,1955
cub,12.46,1960
cub,15.48,1965
cub,14.03,1970
cub,12.03,1975
cub,8.163,1980
cub,7.795,1985
cub,8.272,1990
cub,7.058,1995
cub,6.439,2000
cub,5.976,2005
cub,5.177,2010
cub,4.958,2015
cub,4.797,2020
cub,4.556,2025
cub,4.292,2030
cub,4.053,2035
cub,3.906,2040
cub,3.81,2045
cub,3.763,2050
cyp,13.54,1950
cyp,12.24,1955
cyp,13.09,1960
cyp,12.01,1965
cyp,9.609,1970
cyp,7.73,1975
cyp,9.329,1980
cyp,9.568,1985
cyp,9.091,1990
cyp,8.345,1995
cyp,6.734,2000
cyp,5.742,2005
cyp,5.682,2010
cyp,5.838,2015
cyp,5.876,2020
cyp,5.819,2025
cyp,5.513,2030
cyp,5.249,2035
cyp,5.202,2040
cyp,5.328,2045
cyp,5.451,2050
cze,9.948,1950
cze,9.106,1955
cze,7.552,1960
cze,7.117,1965
cze,7.04,1970
cze,8.441,1975
cze,8.539,1980
cze,6.74,1985
cze,6.279,1990
cze,5.746,1995
cze,4.333,2000
cze,4.59,2005
cze,5.264,2010
cze,5.367,2015
cze,5.071,2020
cze,4.728,2025
cze,4.477,2030
cze,4.529,2035
cze,4.866,2040
cze,5.176,2045
cze,5.237,2050
dnk,9.74,1950
dnk,8.448,1955
dnk,8.035,1960
dnk,8.237,1965
dnk,7.873,1970
dnk,7.153,1975
dnk,6.128,1980
dnk,5.183,1985
dnk,5.661,1990
dnk,6.486,1995
dnk,6.316,2000
dnk,6.0,2005
dnk,5.749,2010
dnk,5.378,2015
dnk,5.364,2020
dnk,5.547,2025
dnk,5.629,2030
dnk,5.549,2035
dnk,5.384,2040
dnk,5.251,2045
dnk,5.227,2050
dji,19.35,1950
dji,17.39,1955
dji,17.86,1960
dji,18.8,1965
dji,18.75,1970
dji,18.39,1975
dji,17.65,1980
dji,17.37,1985
dji,17.35,1990
dji,16.37,1995
dji,14.38,2000
dji,13.28,2005
dji,12.4,2010
dji,11.64,2015
dji,11.09,2020
dji,10.45,2025
dji,9.799,2030
dji,9.084,2035
dji,8.52,2040
dji,8.114,2045
dji,7.771,2050
dom,18.86,1950
dom,19.67,1955
dom,20.11,1960
dom,19.53,1965
dom,18.09,1970
dom,16.47,1975
dom,15.16,1980
dom,14.54,1985
dom,13.78,1990
dom,13.01,1995
dom,11.85,2000
dom,11.28,2005
dom,10.63,2010
dom,9.853,2015
dom,9.127,2020
dom,8.495,2025
dom,7.957,2030
dom,7.476,2035
dom,7.025,2040
dom,6.62,2045
dom,6.279,2050
ecu,15.79,1950
ecu,17.82,1955
ecu,17.71,1960
ecu,17.63,1965
ecu,17.41,1970
ecu,16.82,1975
ecu,16.12,1980
ecu,15.02,1985
ecu,13.66,1990
ecu,12.43,1995
ecu,11.84,2000
ecu,10.92,2005
ecu,9.955,2010
ecu,9.194,2015
ecu,8.624,2020
ecu,8.049,2025
ecu,7.511,2030
ecu,6.999,2035
ecu,6.561,2040
ecu,6.189,2045
ecu,5.982,2050
egy,17.34,1950
egy,17.32,1955
egy,17.5,1960
egy,16.82,1965
egy,16.28,1970
egy,15.79,1975
egy,16.39,1980
egy,16.31,1985
egy,16.15,1990
egy,12.92,1995
egy,12.17,2000
egy,11.77,2005
egy,11.43,2010
egy,10.79,2015
egy,9.808,2020
egy,8.942,2025
egy,8.377,2030
egy,7.991,2035
egy,7.593,2040
egy,7.103,2045
egy,6.597,2050
slv,16.58,1950
slv,18.17,1955
slv,18.77,1960
slv,18.71,1965
slv,17.94,1970
slv,17.3,1975
slv,16.88,1980
slv,15.68,1985
slv,14.6,1990
slv,14.0,1995
slv,12.97,2000
slv,10.48,2005
slv,9.801,2010
slv,9.636,2015
slv,9.324,2020
slv,8.902,2025
slv,8.037,2030
slv,7.341,2035
slv,6.839,2040
slv,6.497,2045
slv,6.282,2050
gnq,13.27,1950
gnq,15.13,1955
gnq,14.96,1960
gnq,15.13,1965
gnq,15.36,1970
gnq,15.48,1975
gnq,13.57,1980
gnq,15.92,1985
gnq,19.1,1990
gnq,18.36,1995
gnq,16.98,2000
gnq,15.9,2005
gnq,15.56,2010
gnq,15.62,2015
gnq,14.95,2020
gnq,13.9,2025
gnq,12.84,2030
gnq,12.07,2035
gnq,11.46,2040
gnq,10.86,2045
gnq,10.17,2050
eri,18.64,1950
eri,17.89,1955
eri,18.39,1960
eri,18.31,1965
eri,18.24,1970
eri,18.35,1975
eri,20.16,1980
eri,17.21,1985
eri,17.04,1990
eri,17.34,1995
eri,16.34,2000
eri,16.44,2005
eri,16.26,2010
eri,14.86,2015
eri,13.2,2020
eri,11.79,2025
eri,10.95,2030
eri,10.5,2035
eri,10.1,2040
eri,9.511,2045
eri,8.761,2050
est,8.371,1950
est,7.852,1955
est,7.99,1960
est,7.603,1965
est,7.111,1970
est,7.751,1975
est,7.478,1980
est,7.475,1985
est,7.638,1990
est,5.556,1995
est,4.592,2000
est,4.829,2005
est,5.83,2010
est,6.292,2015
est,6.147,2020
est,5.593,2025
est,4.996,2030
est,4.848,2035
est,5.238,2040
est,5.627,2045
est,5.758,2050
eth,18.37,1950
eth,17.63,1955
eth,17.54,1960
eth,18.05,1965
eth,18.19,1970
eth,18.07,1975
eth,17.95,1980
eth,18.19,1985
eth,18.74,1990
eth,18.84,1995
eth,17.91,2000
eth,16.85,2005
eth,16.26,2010
eth,15.31,2015
eth,14.26,2020
eth,13.16,2025
eth,12.07,2030
eth,11.07,2035
eth,10.2,2040
eth,9.408,2045
eth,8.632,2050
fji,19.1,1950
fji,19.35,1955
fji,19.29,1960
fji,17.28,1965
fji,14.48,1970
fji,13.34,1975
fji,13.79,1980
fji,14.39,1985
fji,13.12,1990
fji,12.35,1995
fji,11.99,2000
fji,10.99,2005
fji,10.07,2010
fji,9.382,2015
fji,8.794,2020
fji,8.398,2025
fji,7.952,2030
fji,7.559,2035
fji,7.004,2040
fji,6.406,2045
fji,6.044,2050
fin,12.47,1950
fin,10.51,1955
fin,9.323,1960
fin,8.589,1965
fin,7.557,1970
fin,6.409,1975
fin,6.693,1980
fin,6.631,1985
fin,6.236,1990
fin,6.383,1995
fin,5.703,2000
fin,5.437,2005
fin,5.518,2010
fin,5.58,2015
fin,5.532,2020
fin,5.421,2025
fin,5.267,2030
fin,5.135,2035
fin,5.146,2040
fin,5.209,2045
fin,5.272,2050
fra,9.468,1950
fra,8.89,1955
fra,8.736,1960
fra,8.704,1965
fra,8.134,1970
fra,7.8,1975
fra,6.775,1980
fra,6.942,1985
fra,6.691,1990
fra,6.245,1995
fra,6.219,2000
fra,6.308,2005
fra,6.129,2010
fra,5.739,2015
fra,5.544,2020
fra,5.395,2025
fra,5.341,2030
fra,5.383,2035
fra,5.395,2040
fra,5.316,2045
fra,5.215,2050
guf,16.0,1950
guf,14.29,1955
guf,15.62,1960
guf,15.38,1965
guf,14.89,1970
guf,14.29,1975
guf,11.76,1980
guf,10.59,1985
guf,12.93,1990
guf,14.29,1995
guf,13.33,2000
guf,13.37,2005
guf,11.59,2010
guf,10.69,2015
guf,10.31,2020
guf,9.627,2025
guf,9.04,2030
guf,8.571,2035
guf,7.99,2040
guf,7.551,2045
guf,7.143,2050
pyf,18.33,1950
pyf,17.14,1955
pyf,17.95,1960
pyf,17.58,1965
pyf,17.43,1970
pyf,14.06,1975
pyf,13.91,1980
pyf,13.79,1985
pyf,12.89,1990
pyf,10.23,1995
pyf,10.13,2000
pyf,8.984,2005
pyf,8.889,2010
pyf,8.304,2015
pyf,7.843,2020
pyf,7.21,2025
pyf,6.687,2030
pyf,6.195,2035
pyf,6.122,2040
pyf,6.0,2045
pyf,5.666,2050
gab,10.43,1950
gab,11.72,1955
gab,11.73,1960
gab,12.4,1965
gab,13.02,1970
gab,14.48,1975
gab,15.57,1980
gab,16.35,1985
gab,16.38,1990
gab,16.38,1995
gab,14.57,2000
gab,13.17,2005
gab,12.33,2010
gab,11.65,2015
gab,11.02,2020
gab,10.28,2025
gab,9.531,2030
gab,8.919,2035
gab,8.443,2040
gab,7.945,2045
gab,7.484,2050
gmb,16.67,1950
gmb,14.59,1955
gmb,15.36,1960
gmb,16.49,1965
gmb,17.25,1970
gmb,17.48,1975
gmb,17.89,1980
gmb,17.69,1985
gmb,17.43,1990
gmb,17.54,1995
gmb,17.25,2000
gmb,16.56,2005
gmb,15.71,2010
gmb,14.86,2015
gmb,13.99,2020
gmb,13.16,2025
gmb,12.29,2030
gmb,11.47,2035
gmb,10.71,2040
gmb,9.986,2045
gmb,9.33,2050
geo,8.135,1950
geo,10.39,1955
geo,11.8,1960
geo,11.61,1965
geo,9.263,1970
geo,9.028,1975
geo,8.537,1980
geo,8.678,1985
geo,8.37,1990
geo,7.671,1995
geo,5.82,2000
geo,5.241,2005
geo,5.856,2010
geo,5.803,2015
geo,5.578,2020
geo,5.168,2025
geo,4.866,2030
geo,4.862,2035
geo,5.028,2040
geo,5.047,2045
geo,4.957,2050
deu,6.624,1950
deu,7.366,1955
deu,7.826,1960
deu,8.498,1965
deu,7.66,1970
deu,5.551,1975
deu,5.128,1980
deu,5.336,1985
deu,5.551,1990
deu,5.04,1995
deu,4.756,2000
deu,4.403,2005
deu,4.078,2010
deu,3.99,2015
deu,4.078,2020
deu,4.087,2025
deu,4.024,2030
deu,3.956,2035
deu,3.943,2040
deu,4.021,2045
deu,4.188,2050
gha,18.57,1950
gha,17.29,1955
gha,18.03,1960
gha,18.61,1965
gha,18.84,1970
gha,18.61,1975
gha,18.16,1980
gha,17.61,1985
gha,16.94,1990
gha,16.16,1995
gha,15.2,2000
gha,14.52,2005
gha,14.02,2010
gha,13.44,2015
gha,12.62,2020
gha,11.84,2025
gha,11.09,2030
gha,10.51,2035
gha,10.03,2040
gha,9.566,2045
gha,9.088,2050
grc,9.833,1950
grc,9.228,1955
grc,9.06,1960
grc,8.42,1965
grc,8.76,1970
grc,7.626,1975
grc,7.447,1980
grc,6.927,1985
grc,5.431,1990
grc,4.902,1995
grc,4.797,2000
grc,4.664,2005
grc,4.82,2010
grc,4.573,2015
grc,4.342,2020
grc,4.178,2025
grc,4.148,2030
grc,4.237,2035
grc,4.378,2040
grc,4.471,2045
grc,4.516,2050
grd,20.0,1950
grd,18.29,1955
grd,20.45,1960
grd,19.35,1965
grd,13.83,1970
grd,14.29,1975
grd,13.48,1980
grd,14.85,1985
grd,15.62,1990
grd,12.0,1995
grd,9.901,2000
grd,8.824,2005
grd,9.804,2010
grd,9.346,2015
grd,9.174,2020
grd,7.273,2025
grd,6.481,2030
grd,5.607,2035
grd,5.825,2040
grd,5.941,2045
grd,6.122,2050
glp,17.14,1950
glp,16.53,1955
glp,16.42,1960
glp,16.17,1965
glp,15.38,1970
glp,13.72,1975
glp,9.202,1980
glp,9.04,1985
glp,7.532,1990
glp,7.16,1995
glp,6.76,2000
glp,7.692,2005
glp,7.051,2010
glp,6.737,2015
glp,6.392,2020
glp,5.955,2025
glp,5.703,2030
glp,5.477,2035
glp,5.51,2040
glp,5.35,2045
glp,5.031,2050
gum,14.04,1950
gum,14.52,1955
gum,16.42,1960
gum,15.07,1965
gum,14.12,1970
gum,12.77,1975
gum,12.5,1980
gum,11.67,1985
gum,11.36,1990
gum,12.24,1995
gum,10.97,2000
gum,10.18,2005
gum,8.889,2010
gum,8.377,2015
gum,7.921,2020
gum,7.583,2025
gum,7.339,2030
gum,7.048,2035
gum,6.41,2040
gum,6.329,2045
gum,5.833,2050
gtm,19.13,1950
gtm,19.04,1955
gtm,18.11,1960
gtm,17.96,1965
gtm,17.77,1970
gtm,17.86,1975
gtm,18.03,1980
gtm,17.82,1985
gtm,17.06,1990
gtm,17.06,1995
gtm,16.59,2000
gtm,16.02,2005
gtm,15.07,2010
gtm,13.99,2015
gtm,12.85,2020
gtm,11.72,2025
gtm,10.64,2030
gtm,9.639,2035
gtm,8.727,2040
gtm,7.93,2045
gtm,7.227,2050
gin,15.93,1950
gin,16.77,1955
gin,17.07,1960
gin,17.28,1965
gin,17.41,1970
gin,17.67,1975
gin,17.94,1980
gin,18.13,1985
gin,18.09,1990
gin,17.76,1995
gin,17.22,2000
gin,16.82,2005
gin,16.45,2010
gin,15.68,2015
gin,14.68,2020
gin,13.61,2025
gin,12.62,2030
gin,11.76,2035
gin,10.97,2040
gin,10.22,2045
gin,9.51,2050
gnb,15.83,1950
gnb,19.26,1955
gnb,15.35,1960
gnb,15.36,1965
gnb,13.29,1970
gnb,20.29,1975
gnb,17.27,1980
gnb,15.89,1985
gnb,16.16,1990
gnb,16.72,1995
gnb,17.1,2000
gnb,16.98,2005
gnb,16.68,2010
gnb,16.1,2015
gnb,15.4,2020
gnb,14.68,2025
gnb,13.84,2030
gnb,13.04,2035
gnb,12.29,2040
gnb,11.6,2045
gnb,10.97,2050
guy,18.2,1950
guy,19.96,1955
guy,20.25,1960
guy,18.17,1965
guy,17.23,1970
guy,15.01,1975
guy,13.79,1980
guy,13.38,1985
guy,11.5,1990
guy,10.94,1995
guy,10.83,2000
guy,10.22,2005
guy,8.388,2010
guy,7.815,2015
guy,7.651,2020
guy,7.524,2025
guy,7.153,2030
guy,6.414,2035
guy,5.873,2040
guy,5.464,2045
guy,5.376,2050
hti,14.81,1950
hti,16.02,1955
hti,16.26,1960
hti,16.42,1965
hti,15.87,1970
hti,15.22,1975
hti,16.06,1980
hti,17.4,1985
hti,16.26,1990
hti,15.14,1995
hti,14.23,2000
hti,13.13,2005
hti,12.42,2010
hti,11.71,2015
hti,11.04,2020
hti,10.37,2025
hti,9.67,2030
hti,9.016,2035
hti,8.432,2040
hti,7.928,2045
hti,7.452,2050
hnd,17.75,1950
hnd,19.38,1955
hnd,19.37,1960
hnd,19.23,1965
hnd,19.32,1970
hnd,18.64,1975
hnd,18.49,1980
hnd,18.06,1985
hnd,17.24,1990
hnd,16.5,1995
hnd,15.13,2000
hnd,13.71,2005
hnd,12.72,2010
hnd,11.74,2015
hnd,10.75,2020
hnd,9.741,2025
hnd,8.797,2030
hnd,7.942,2035
hnd,7.182,2040
hnd,6.766,2045
hnd,6.475,2050
hkg,15.99,1950
hkg,16.45,1955
hkg,16.01,1960
hkg,14.28,1965
hkg,10.8,1970
hkg,8.965,1975
hkg,8.179,1980
hkg,7.733,1985
hkg,6.592,1990
hkg,6.066,1995
hkg,4.964,2000
hkg,3.414,2005
hkg,3.31,2010
hkg,3.907,2015
hkg,3.818,2020
hkg,3.664,2025
hkg,3.385,2030
hkg,3.187,2035
hkg,3.272,2040
hkg,3.517,2045
hkg,3.722,2050
hun,8.91,1950
hun,9.547,1955
hun,8.012,1960
hun,6.337,1965
hun,6.887,1970
hun,7.5,1975
hun,7.884,1980
hun,6.145,1985
hun,5.944,1990
hun,5.729,1995
hun,4.856,2000
hun,4.724,2005
hun,4.944,2010
hun,4.942,2015
hun,4.822,2020
hun,4.717,2025
hun,4.606,2030
hun,4.543,2035
hun,4.664,2040
hun,4.844,2045
hun,4.958,2050
isl,12.59,1950
isl,13.29,1955
isl,13.07,1960
isl,11.98,1965
isl,10.34,1970
isl,9.677,1975
isl,9.211,1980
isl,9.091,1985
isl,8.235,1990
isl,8.582,1995
isl,7.5,2000
isl,7.095,2005
isl,6.97,2010
isl,6.799,2015
isl,6.469,2020
isl,6.005,2025
isl,5.641,2030
isl,5.316,2035
isl,5.224,2040
isl,5.185,2045
isl,5.16,2050
ind,14.39,1950
ind,16.6,1955
ind,16.37,1960
ind,15.96,1965
ind,15.51,1970
ind,15.13,1975
ind,14.93,1980
ind,14.48,1985
ind,13.89,1990
ind,13.27,1995
ind,12.19,2000
ind,11.31,2005
ind,10.35,2010
ind,9.566,2015
ind,8.768,2020
ind,7.989,2025
ind,7.252,2030
ind,6.7,2035
ind,6.47,2040
ind,6.217,2045
ind,5.932,2050
idn,14.32,1950
idn,15.59,1955
idn,16.71,1960
idn,16.72,1965
idn,16.47,1970
idn,15.75,1975
idn,14.7,1980
idn,13.55,1985
idn,12.06,1990
idn,10.93,1995
idn,10.09,2000
idn,9.641,2005
idn,8.842,2010
idn,7.997,2015
idn,7.219,2020
idn,6.867,2025
idn,6.653,2030
idn,6.426,2035
idn,6.146,2040
idn,5.845,2045
idn,5.617,2050
irn,16.65,1950
irn,17.48,1955
irn,17.42,1960
irn,17.57,1965
irn,17.72,1970
irn,17.28,1975
irn,18.0,1980
irn,18.68,1985
irn,16.21,1990
irn,12.06,1995
irn,9.173,2000
irn,8.45,2005
irn,8.89,2010
irn,8.492,2015
irn,7.677,2020
irn,6.558,2025
irn,6.025,2030
irn,5.989,2035
irn,6.014,2040
irn,5.824,2045
irn,5.473,2050
irq,14.29,1950
irq,19.74,1955
irq,16.69,1960
irq,17.42,1965
irq,19.02,1970
irq,18.39,1975
irq,17.91,1980
irq,17.19,1985
irq,17.09,1990
irq,16.68,1995
irq,16.57,2000
irq,15.31,2005
irq,14.39,2010
irq,13.04,2015
irq,12.1,2020
irq,11.36,2025
irq,10.64,2030
irq,9.846,2035
irq,9.099,2040
irq,8.463,2045
irq,7.949,2050
irl,10.58,1950
