geo,population_aged_15_19_years_both_sexes_percent,time
deu,4.418,2045
deu,4.377,2050
gha,10.36,1950
gha,10.44,1955
gha,10.47,1960
gha,10.58,1965
gha,9.694,1970
gha,10.05,1975
gha,10.45,1980
gha,10.75,1985
gha,10.87,1990
gha,10.85,1995
gha,10.87,2000
gha,10.87,2005
gha,10.71,2010
gha,10.31,2015
gha,10.05,2020
gha,9.98,2025
gha,9.862,2030
gha,9.523,2035
gha,9.163,2040
gha,8.776,2045
gha,8.502,2050
grc,10.36,1950
grc,9.642,1955
grc,7.512,1960
grc,8.455,1965
grc,7.509,1970
grc,7.792,1975
grc,7.519,1980
grc,7.803,1985
grc,7.468,1990
grc,7.554,1995
grc,6.743,2000
grc,5.496,2005
grc,4.972,2010
grc,4.768,2015
grc,4.741,2020
grc,4.941,2025
grc,4.744,2030
grc,4.55,2035
grc,4.396,2040
grc,4.39,2045
grc,4.506,2050
grd,9.333,1950
grd,9.756,1955
grd,7.955,1960
grd,9.677,1965
grd,10.64,1970
grd,13.19,1975
grd,13.48,1980
grd,11.88,1985
grd,10.42,1990
grd,10.0,1995
grd,11.88,2000
grd,12.75,2005
grd,10.78,2010
grd,8.411,2015
grd,8.257,2020
grd,8.182,2025
grd,8.333,2030
grd,8.411,2035
grd,7.767,2040
grd,6.931,2045
grd,6.122,2050
glp,9.048,1950
glp,8.475,1955
glp,8.394,1960
glp,10.89,1965
glp,11.08,1970
glp,11.28,1975
glp,12.27,1980
glp,11.58,1985
glp,10.91,1990
glp,9.383,1995
glp,8.159,2000
glp,7.912,2005
glp,7.051,2010
glp,6.526,2015
glp,6.804,2020
glp,6.366,2025
glp,6.11,2030
glp,5.882,2035
glp,5.51,2040
glp,5.35,2045
glp,5.241,2050
gum,12.28,1950
gum,9.677,1955
gum,7.463,1960
gum,8.219,1965
gum,9.412,1970
gum,9.574,1975
gum,10.58,1980
gum,10.0,1985
gum,9.091,1990
gum,8.163,1995
gum,8.387,2000
gum,8.383,2005
gum,8.889,2010
gum,8.901,2015
gum,7.921,2020
gum,7.583,2025
gum,7.339,2030
gum,7.048,2035
gum,6.838,2040
gum,6.751,2045
gum,6.667,2050
gtm,10.77,1950
gtm,9.975,1955
gtm,9.829,1960
gtm,10.72,1965
gtm,10.85,1970
gtm,10.41,1975
gtm,10.45,1980
gtm,10.55,1985
gtm,10.89,1990
gtm,11.14,1995
gtm,11.21,2000
gtm,10.86,2005
gtm,11.06,2010
gtm,10.97,2015
gtm,10.9,2020
gtm,10.6,2025
gtm,10.22,2030
gtm,9.737,2035
gtm,9.19,2040
gtm,8.608,2045
gtm,8.035,2050
gin,8.903,1950
gin,9.155,1955
gin,10.18,1960
gin,9.725,1965
gin,10.07,1970
gin,10.11,1975
gin,10.14,1980
gin,10.02,1985
gin,10.12,1990
gin,10.31,1995
gin,10.53,2000
gin,10.67,2005
gin,10.66,2010
gin,10.54,2015
gin,10.59,2020
gin,10.74,2025
gin,10.64,2030
gin,10.31,2035
gin,9.872,2040
gin,9.424,2045
gin,9.03,2050
gnb,9.653,1950
gnb,8.834,1955
gnb,9.612,1960
gnb,9.516,1965
gnb,12.62,1970
gnb,9.209,1975
gnb,9.233,1980
gnb,7.835,1985
gnb,12.34,1990
gnb,10.55,1995
gnb,9.663,2000
gnb,9.715,2005
gnb,10.1,2010
gnb,10.48,2015
gnb,10.61,2020
gnb,10.68,2025
gnb,10.61,2030
gnb,10.46,2035
gnb,10.28,2040
gnb,9.988,2045
gnb,9.651,2050
guy,9.456,1950
guy,8.436,1955
guy,8.803,1960
guy,10.4,1965
guy,11.3,1970
guy,12.01,1975
guy,12.76,1980
guy,12.21,1985
guy,11.76,1990
guy,11.46,1995
guy,10.96,2000
guy,8.519,2005
guy,9.436,2010
guy,10.6,2015
guy,9.53,2020
guy,7.934,2025
guy,7.433,2030
guy,7.434,2035
guy,7.573,2040
guy,7.45,2045
guy,6.989,2050
hti,10.06,1950
hti,10.36,1955
hti,10.05,1960
hti,9.336,1965
hti,10.22,1970
hti,10.58,1975
hti,10.79,1980
hti,10.29,1985
hti,9.75,1990
hti,10.44,1995
hti,11.76,2000
hti,11.38,2005
hti,10.92,2010
hti,10.58,2015
hti,9.964,2020
hti,9.634,2025
hti,9.284,2030
hti,8.965,2035
hti,8.605,2040
hti,8.174,2045
hti,7.742,2050
hnd,10.15,1950
hnd,9.779,1955
hnd,9.436,1960
hnd,9.783,1965
hnd,10.59,1970
hnd,10.78,1975
hnd,10.98,1980
hnd,11.1,1985
hnd,10.81,1990
hnd,11.04,1995
hnd,11.26,2000
hnd,11.29,2005
hnd,11.31,2010
hnd,10.68,2015
hnd,9.94,2020
hnd,9.528,2025
hnd,9.102,2030
hnd,8.61,2035
hnd,8.047,2040
hnd,7.465,2045
hnd,6.895,2050
hkg,10.83,1950
hkg,6.942,1955
hkg,5.237,1960
hkg,10.32,1965
hkg,10.88,1970
hkg,11.97,1975
hkg,11.18,1980
hkg,8.631,1985
hkg,7.609,1990
hkg,7.128,1995
hkg,6.809,2000
hkg,6.175,2005
hkg,6.578,2010
hkg,5.164,2015
hkg,3.311,2020
hkg,3.727,2025
hkg,4.313,2030
hkg,4.289,2035
hkg,4.205,2040
hkg,3.984,2045
hkg,3.827,2050
hun,8.192,1950
hun,7.461,1955
hun,7.511,1960
hun,7.914,1965
hun,8.967,1970
hun,7.529,1975
hun,6.025,1980
hun,6.665,1985
hun,7.623,1990
hun,8.041,1995
hun,6.569,2000
hun,6.272,2005
hun,5.987,2010
hun,5.084,2015
hun,4.966,2020
hun,5.194,2025
hun,5.227,2030
hun,5.142,2035
hun,5.044,2040
hun,4.932,2045
hun,4.868,2050
isl,8.392,1950
isl,7.595,1955
isl,7.955,1960
isl,9.375,1965
isl,9.852,1970
isl,10.14,1975
isl,10.09,1980
isl,9.091,1985
isl,8.235,1990
isl,7.836,1995
isl,7.5,2000
isl,7.432,2005
isl,7.273,2010
isl,6.232,2015
isl,5.93,2020
isl,6.266,2025
isl,6.154,2030
isl,6.076,2035
isl,5.721,2040
isl,5.432,2045
isl,5.16,2050
ind,10.22,1950
ind,9.859,1955
ind,9.18,1960
ind,9.237,1965
ind,10.68,1970
ind,10.58,1975
ind,10.37,1980
ind,10.17,1985
ind,10.08,1990
ind,10.2,1995
ind,10.18,2000
ind,10.08,2005
ind,9.983,2010
ind,9.46,2015
ind,9.047,2020
ind,8.527,2025
ind,8.128,2030
ind,7.671,2035
ind,7.16,2040
ind,6.63,2045
ind,6.235,2050
idn,10.79,1950
idn,10.82,1955
idn,9.961,1960
idn,9.112,1965
idn,9.759,1970
idn,10.52,1975
idn,10.74,1980
idn,10.93,1985
idn,10.91,1990
idn,10.65,1995
idn,10.3,2000
idn,9.453,2005
idn,8.797,2010
idn,8.334,2015
idn,8.202,2020
idn,7.715,2025
idn,7.114,2030
idn,6.526,2035
idn,6.316,2040
idn,6.241,2045
idn,6.154,2050
irn,9.165,1950
irn,8.927,1955
irn,9.178,1960
irn,10.24,1965
irn,10.62,1970
irn,10.44,1975
irn,10.48,1980
irn,10.22,1985
irn,10.48,1990
irn,11.98,1995
irn,13.55,2000
irn,13.04,2005
irn,9.663,2010
irn,6.589,2015
irn,6.973,2020
irn,7.557,2025
irn,7.459,2030
irn,6.919,2035
irn,6.009,2040
irn,5.606,2045
irn,5.685,2050
irq,9.32,1950
irq,8.968,1955
irq,9.086,1960
irq,8.462,1965
irq,11.78,1970
irq,9.737,1975
irq,10.15,1980
irq,11.48,1985
irq,11.54,1990
irq,11.47,1995
irq,10.82,2000
irq,10.63,2005
irq,10.76,2010
irq,11.2,2015
irq,10.59,2020
irq,10.09,2025
irq,9.489,2030
irq,9.113,2035
irq,8.85,2040
irq,8.534,2045
irq,8.114,2050
irl,8.151,1950
irl,8.011,1955
irl,8.292,1960
irl,9.006,1965
irl,8.731,1970
irl,9.185,1975
irl,9.438,1980
irl,9.294,1985
irl,9.474,1990
irl,9.368,1995
irl,8.568,2000
irl,7.143,2005
irl,6.167,2010
irl,5.894,2015
irl,6.354,2020
irl,6.76,2025
irl,6.567,2030
irl,5.925,2035
irl,5.413,2040
irl,5.207,2045
irl,5.353,2050
isr,8.658,1950
isr,7.947,1955
isr,7.663,1960
isr,10.29,1965
isr,10.49,1970
isr,9.413,1975
isr,8.659,1980
isr,8.847,1985
isr,9.441,1990
isr,9.287,1995
isr,8.661,2000
isr,8.191,2005
isr,7.839,2010
isr,8.154,2015
isr,8.248,2020
isr,8.062,2025
isr,7.517,2030
isr,7.058,2035
isr,6.788,2040
isr,6.665,2045
isr,6.554,2050
ita,8.687,1950
ita,8.385,1955
ita,7.413,1960
ita,7.987,1965
ita,7.099,1970
ita,7.325,1975
ita,8.077,1980
ita,8.12,1985
ita,7.74,1990
ita,6.333,1995
ita,5.344,2000
ita,4.895,2005
ita,4.83,2010
ita,4.65,2015
ita,4.87,2020
ita,4.985,2025
ita,4.647,2030
ita,4.316,2035
ita,4.241,2040
ita,4.32,2045
ita,4.507,2050
jam,10.18,1950
jam,9.657,1955
jam,8.963,1960
jam,9.659,1965
jam,8.828,1970
jam,11.72,1975
jam,11.63,1980
jam,12.1,1985
jam,10.91,1990
jam,9.891,1995
jam,9.778,2000
jam,9.633,2005
jam,10.47,2010
jam,9.871,2015
jam,8.645,2020
jam,8.307,2025
jam,8.113,2030
jam,7.983,2035
jam,7.668,2040
jam,7.174,2045
jam,6.749,2050
jpn,10.34,1950
jpn,9.65,1955
jpn,9.912,1960
jpn,11.16,1965
jpn,8.84,1970
jpn,7.107,1975
jpn,7.053,1980
jpn,7.387,1985
jpn,8.187,1990
jpn,6.868,1995
jpn,5.949,2000
jpn,5.16,2005
jpn,4.754,2010
jpn,4.707,2015
jpn,4.597,2020
jpn,4.34,2025
jpn,4.071,2030
jpn,3.876,2035
jpn,3.851,2040
jpn,3.927,2045
jpn,4.027,2050
jor,9.746,1950
jor,10.71,1955
jor,10.81,1960
jor,10.75,1965
jor,10.04,1970
jor,9.814,1975
jor,11.37,1980
jor,11.86,1985
jor,12.02,1990
jor,11.55,1995
jor,11.19,2000
jor,10.95,2005
jor,10.46,2010
jor,9.947,2015
jor,9.4,2020
jor,9.433,2025
jor,8.938,2030
jor,8.145,2035
jor,7.545,2040
jor,7.06,2045
jor,6.669,2050
kaz,8.533,1950
kaz,13.19,1955
kaz,7.244,1960
kaz,7.969,1965
kaz,9.841,1970
kaz,11.17,1975
kaz,10.62,1980
kaz,9.043,1985
kaz,8.731,1990
kaz,8.961,1995
kaz,9.476,2000
kaz,10.39,2005
kaz,8.723,2010
kaz,6.593,2015
kaz,6.953,2020
kaz,8.481,2025
kaz,8.228,2030
kaz,7.509,2035
kaz,6.635,2040
kaz,6.163,2045
kaz,6.208,2050
ken,10.25,1950
ken,9.097,1955
ken,8.193,1960
ken,9.429,1965
ken,10.46,1970
ken,10.57,1975
ken,10.61,1980
ken,10.66,1985
ken,11.06,1990
ken,11.51,1995
ken,11.93,2000
ken,11.82,2005
ken,10.62,2010
ken,10.33,2015
ken,10.76,2020
ken,11.38,2025
ken,11.09,2030
ken,10.4,2035
ken,9.801,2040
ken,9.477,2045
ken,9.28,2050
prk,12.33,1950
prk,14.54,1955
prk,13.25,1960
prk,10.98,1965
prk,6.71,1970
prk,10.2,1975
prk,9.961,1980
prk,12.05,1985
prk,10.68,1990
prk,6.953,1995
prk,8.141,2000
prk,7.905,2005
prk,8.562,2010
prk,7.709,2015
prk,6.568,2020
prk,6.089,2025
prk,6.13,2030
prk,6.376,2035
prk,6.349,2040
prk,6.028,2045
prk,5.708,2050
kor,9.349,1950
kor,11.31,1955
kor,9.506,1960
kor,9.338,1965
kor,9.823,1970
kor,11.94,1975
kor,11.32,1980
kor,10.66,1985
kor,10.38,1990
kor,8.725,1995
kor,8.091,2000
kor,6.601,2005
kor,7.125,2010
kor,6.421,2015
kor,4.907,2020
kor,4.561,2025
kor,4.478,2030
kor,4.378,2035
kor,4.364,2040
kor,4.322,2045
kor,4.231,2050
kwt,10.46,1950
kwt,9.091,1955
kwt,7.914,1960
kwt,8.529,1965
kwt,8.322,1970
kwt,8.73,1975
kwt,8.86,1980
kwt,8.488,1985
kwt,8.501,1990
kwt,7.072,1995
kwt,6.912,2000
kwt,7.04,2005
kwt,6.684,2010
kwt,6.603,2015
kwt,6.558,2020
kwt,6.717,2025
kwt,6.342,2030
kwt,5.876,2035
kwt,5.557,2040
kwt,5.419,2045
kwt,5.458,2050
kgz,10.01,1950
kgz,10.73,1955
kgz,6.169,1960
kgz,6.726,1965
kgz,9.477,1970
kgz,11.24,1975
kgz,11.27,1980
kgz,9.693,1985
kgz,9.786,1990
kgz,9.847,1995
kgz,10.55,2000
kgz,11.32,2005
kgz,10.45,2010
kgz,9.021,2015
kgz,7.991,2020
kgz,8.796,2025
kgz,8.666,2030
kgz,7.931,2035
kgz,7.035,2040
kgz,6.41,2045
kgz,6.38,2050
lao,10.02,1950
lao,9.688,1955
lao,9.605,1960
lao,10.05,1965
lao,10.81,1970
lao,10.37,1975
lao,10.5,1980
lao,10.75,1985
lao,10.91,1990
lao,10.46,1995
lao,10.7,2000
lao,11.57,2005
lao,11.84,2010
lao,11.58,2015
lao,9.583,2020
lao,9.393,2025
lao,9.262,2030
lao,9.174,2035
lao,8.851,2040
lao,8.228,2045
lao,7.649,2050
lva,8.568,1950
lva,9.032,1955
lva,8.019,1960
lva,7.105,1965
lva,7.037,1970
lva,7.57,1975
lva,7.478,1980
lva,6.587,1985
lva,6.915,1990
lva,6.619,1995
lva,7.381,2000
lva,8.213,2005
lva,5.977,2010
lva,4.326,2015
lva,4.6,2020
lva,5.286,2025
lva,5.762,2030
lva,5.776,2035
lva,5.407,2040
lva,4.797,2045
lva,4.59,2050
lbn,9.91,1950
lbn,8.995,1955
lbn,7.989,1960
lbn,8.658,1965
lbn,10.15,1970
lbn,11.21,1975
lbn,11.2,1980
lbn,10.97,1985
lbn,10.6,1990
lbn,9.885,1995
lbn,9.541,2000
lbn,9.287,2005
lbn,9.174,2010
lbn,8.877,2015
lbn,7.238,2020
lbn,6.716,2025
lbn,6.712,2030
lbn,6.695,2035
lbn,6.584,2040
lbn,6.289,2045
lbn,5.902,2050
lso,9.823,1950
lso,9.936,1955
lso,10.32,1960
lso,10.91,1965
lso,10.77,1970
lso,10.87,1975
lso,10.97,1980
lso,10.92,1985
lso,11.24,1990
lso,11.85,1995
lso,12.39,2000
lso,12.42,2005
lso,12.04,2010
lso,11.91,2015
lso,11.35,2020
lso,11.05,2025
lso,10.93,2030
lso,10.74,2035
lso,10.37,2040
lso,9.968,2045
lso,9.602,2050
lbr,10.09,1950
lbr,10.09,1955
lbr,9.83,1960
lbr,9.416,1965
lbr,9.307,1970
lbr,10.95,1975
lbr,11.16,1980
lbr,10.69,1985
lbr,9.612,1990
lbr,10.58,1995
lbr,10.66,2000
lbr,10.65,2005
lbr,10.66,2010
lbr,10.78,2015
lbr,10.74,2020
lbr,10.64,2025
lbr,10.46,2030
lbr,10.13,2035
lbr,9.701,2040
lbr,9.28,2045
lbr,8.891,2050
lby,10.01,1950
lby,10.04,1955
lby,10.01,1960
lby,9.741,1965
lby,10.03,1970
lby,9.696,1975
lby,9.72,1980
lby,10.55,1985
lby,11.78,1990
lby,12.39,1995
lby,13.05,2000
lby,9.895,2005
lby,8.328,2010
lby,8.256,2015
lby,8.624,2020
lby,8.829,2025
lby,8.513,2030
lby,7.606,2035
lby,6.556,2040
lby,5.905,2045
lby,5.866,2050
ltu,9.544,1950
ltu,9.084,1955
ltu,8.708,1960
ltu,7.273,1965
ltu,7.514,1970
ltu,8.513,1975
ltu,8.585,1980
ltu,7.812,1985
ltu,7.436,1990
ltu,7.001,1995
ltu,7.459,2000
ltu,7.992,2005
ltu,7.007,2010
ltu,5.471,2015
ltu,4.609,2020
ltu,4.893,2025
ltu,5.225,2030
ltu,5.412,2035
ltu,5.401,2040
ltu,5.12,2045
ltu,4.766,2050
lux,8.136,1950
lux,6.579,1955
lux,6.39,1960
lux,6.587,1965
lux,7.122,1970
lux,7.5,1975
lux,7.692,1980
lux,7.065,1985
lux,5.774,1990
lux,5.637,1995
lux,5.517,2000
lux,5.857,2005
lux,6.301,2010
lux,6.178,2015
lux,5.657,2020
lux,5.326,2025
lux,5.375,2030
lux,5.564,2035
lux,5.63,2040
lux,5.824,2045
lux,5.707,2050
mac,10.53,1950
mac,6.704,1955
mac,6.936,1960
mac,11.06,1965
mac,15.69,1970
mac,14.62,1975
mac,11.07,1980
mac,8.525,1985
mac,6.72,1990
mac,5.811,1995
mac,7.919,2000
mac,8.83,2005
mac,6.934,2010
mac,4.745,2015
mac,3.584,2020
mac,3.987,2025
mac,4.255,2030
mac,4.241,2035
mac,4.078,2040
mac,3.661,2045
mac,3.367,2050
mkd,10.41,1950
mkd,9.453,1955
mkd,8.758,1960
mkd,10.19,1965
mkd,10.5,1970
mkd,9.899,1975
mkd,9.37,1980
mkd,8.812,1985
mkd,8.272,1990
mkd,8.397,1995
mkd,8.313,2000
mkd,7.859,2005
mkd,7.447,2010
mkd,6.461,2015
mkd,5.718,2020
mkd,5.297,2025
mkd,5.404,2030
mkd,5.444,2035
mkd,5.344,2040
mkd,5.15,2045
mkd,4.9,2050
mdg,10.12,1950
mdg,9.433,1955
mdg,8.781,1960
mdg,8.848,1965
mdg,10.26,1970
mdg,10.36,1975
mdg,10.39,1980
mdg,10.64,1985
mdg,10.93,1990
mdg,10.83,1995
mdg,9.781,2000
mdg,10.57,2005
mdg,11.03,2010
mdg,11.18,2015
mdg,10.82,2020
mdg,10.52,2025
mdg,10.23,2030
mdg,9.898,2035
mdg,9.521,2040
mdg,9.124,2045
mdg,8.734,2050
mwi,10.17,1950
mwi,10.35,1955
mwi,10.48,1960
mwi,10.61,1965
mwi,9.958,1970
mwi,10.08,1975
mwi,10.15,1980
mwi,10.42,1985
mwi,9.821,1990
mwi,11.22,1995
mwi,10.44,2000
mwi,10.26,2005
mwi,11.22,2010
mwi,11.7,2015
mwi,11.48,2020
mwi,11.16,2025
mwi,11.07,2030
mwi,10.99,2035
mwi,10.7,2040
mwi,10.2,2045
mwi,9.673,2050
mys,9.49,1950
mys,10.19,1955
mys,8.932,1960
mys,9.863,1965
mys,10.81,1970
mys,11.13,1975
mys,11.43,1980
mys,10.68,1985
mys,9.915,1990
mys,9.707,1995
mys,10.17,2000
mys,9.823,2005
mys,9.561,2010
mys,8.881,2015
mys,8.561,2020
mys,8.09,2025
mys,7.728,2030
mys,7.299,2035
mys,6.797,2040
mys,6.333,2045
mys,6.207,2050
mdv,8.642,1950
mdv,8.889,1955
mdv,8.247,1960
mdv,8.257,1965
mdv,10.83,1970
mdv,10.29,1975
mdv,10.13,1980
mdv,9.73,1985
mdv,10.6,1990
mdv,10.57,1995
mdv,12.82,2000
mdv,13.36,2005
mdv,12.14,2010
mdv,9.226,2015
mdv,7.202,2020
mdv,7.311,2025
mdv,7.444,2030
mdv,7.416,2035
mdv,6.961,2040
mdv,6.292,2045
mdv,5.702,2050
mli,10.01,1950
mli,10.19,1955
mli,10.35,1960
mli,9.971,1965
mli,9.644,1970
mli,10.4,1975
mli,10.54,1980
mli,10.83,1985
mli,10.84,1990
mli,10.69,1995
mli,11.3,2000
mli,11.44,2005
mli,11.21,2010
mli,10.87,2015
mli,10.95,2020
mli,11.3,2025
mli,11.25,2030
mli,10.87,2035
mli,10.39,2040
mli,9.865,2045
mli,9.508,2050
mlt,9.003,1950
mlt,9.236,1955
mlt,8.889,1960
mlt,11.48,1965
mlt,10.49,1970
mlt,8.882,1975
mlt,8.385,1980
mlt,6.977,1985
mlt,7.263,1990
mlt,7.672,1995
mlt,7.474,2000
mlt,7.214,2005
mlt,6.618,2010
mlt,5.769,2015
mlt,4.728,2020
mlt,4.46,2025
mlt,4.673,2030
mlt,4.706,2035
mlt,4.751,2040
mlt,4.535,2045
mlt,4.327,2050
mtq,9.502,1950
mtq,9.796,1955
mtq,9.155,1960
mtq,9.677,1965
mtq,10.37,1970
mtq,12.12,1975
mtq,12.84,1980
mtq,11.18,1985
mtq,10.03,1990
mtq,7.588,1995
mtq,7.292,2000
mtq,7.305,2005
mtq,7.389,2010
mtq,6.747,2015
mtq,6.506,2020
mtq,5.755,2025
mtq,5.516,2030
mtq,5.556,2035
mtq,5.61,2040
mtq,5.486,2045
mtq,5.115,2050
mrt,10.77,1950
mrt,10.48,1955
mrt,10.24,1960
mrt,10.08,1965
mrt,9.835,1970
mrt,10.57,1975
mrt,10.75,1980
mrt,10.8,1985
mrt,10.92,1990
mrt,11.06,1995
mrt,10.94,2000
mrt,10.82,2005
mrt,10.58,2010
mrt,10.48,2015
mrt,10.49,2020
mrt,10.42,2025
mrt,10.1,2030
mrt,9.48,2035
mrt,8.976,2040
mrt,8.617,2045
mrt,8.364,2050
mus,10.34,1950
mus,10.18,1955
mus,10.32,1960
mus,10.36,1965
mus,11.14,1970
mus,11.53,1975
mus,11.39,1980
mus,11.63,1985
mus,10.61,1990
mus,9.309,1995
mus,8.445,2000
mus,7.748,2005
mus,8.481,2010
mus,7.698,2015
mus,6.992,2020
mus,6.281,2025
mus,6.408,2030
mus,6.443,2035
mus,6.294,2040
mus,6.08,2045
mus,5.891,2050
myt,6.25,1950
myt,10.53,1955
myt,8.696,1960
myt,9.677,1965
myt,10.81,1970
myt,10.87,1975
myt,10.91,1980
myt,11.27,1985
myt,11.96,1990
myt,11.38,1995
myt,10.81,2000
myt,10.92,2005
myt,11.62,2010
myt,12.16,2015
myt,10.53,2020
myt,9.091,2025
myt,8.609,2030
myt,8.589,2035
myt,8.382,2040
myt,7.902,2045
myt,7.013,2050
mex,10.24,1950
mex,9.477,1955
mex,9.773,1960
mex,9.683,1965
mex,10.73,1970
mex,10.85,1975
mex,10.93,1980
mex,11.28,1985
mex,12.03,1990
mex,11.15,1995
mex,10.2,2000
mex,9.557,2005
mex,9.435,2010
mex,8.748,2015
mex,8.146,2020
mex,7.563,2025
mex,6.949,2030
mex,6.326,2035
mex,6.03,2040
mex,5.907,2045
mex,5.707,2050
fsm,9.375,1950
fsm,10.81,1955
fsm,9.091,1960
fsm,9.434,1965
fsm,11.48,1970
fsm,11.29,1975
fsm,11.11,1980
fsm,11.76,1985
fsm,11.58,1990
fsm,12.15,1995
fsm,12.15,2000
fsm,11.82,2005
fsm,11.71,2010
fsm,11.5,2015
fsm,11.02,2020
fsm,9.917,2025
fsm,9.6,2030
fsm,9.375,2035
fsm,8.462,2040
fsm,8.594,2045
fsm,7.812,2050
mda,9.522,1950
mda,9.939,1955
mda,7.495,1960
mda,6.897,1965
mda,9.711,1970
mda,10.39,1975
mda,9.458,1980
mda,7.97,1985
mda,7.793,1990
mda,8.435,1995
mda,8.951,2000
mda,10.14,2005
mda,8.138,2010
mda,5.544,2015
mda,4.796,2020
mda,6.013,2025
mda,6.376,2030
mda,6.195,2035
mda,5.552,2040
mda,4.989,2045
mda,4.936,2050
mng,10.01,1950
mng,10.13,1955
mng,10.3,1960
mng,10.34,1965
mng,10.3,1970
mng,10.37,1975
mng,10.58,1980
mng,10.68,1985
mng,11.05,1990
mng,11.02,1995
mng,11.31,2000
mng,12.42,2005
mng,10.19,2010
mng,8.237,2015
mng,7.095,2020
mng,7.464,2025
mng,7.417,2030
mng,7.281,2035
mng,6.948,2040
mng,6.296,2045
mng,5.809,2050
mne,10.83,1950
mne,10.77,1955
mne,8.137,1960
mne,9.467,1965
mne,10.79,1970
mne,10.2,1975
mne,9.879,1980
mne,8.696,1985
mne,8.362,1990
mne,8.36,1995
mne,8.194,2000
mne,8.013,2005
mne,6.72,2010
mne,6.72,2015
mne,6.329,2020
mne,5.854,2025
mne,5.984,2030
mne,5.854,2035
mne,5.873,2040
mne,5.751,2045
mne,5.636,2050
mar,10.39,1950
mar,10.43,1955
mar,10.46,1960
mar,9.358,1965
mar,9.726,1970
mar,11.04,1975
mar,10.76,1980
mar,10.71,1985
mar,10.9,1990
mar,10.93,1995
mar,11.49,2000
mar,10.8,2005
mar,9.814,2010
mar,8.718,2015
mar,7.97,2020
mar,8.044,2025
mar,7.996,2030
mar,7.657,2035
mar,7.114,2040
mar,6.595,2045
mar,6.282,2050
moz,10.09,1950
moz,10.08,1955
moz,10.07,1960
moz,9.927,1965
moz,9.946,1970
moz,10.13,1975
moz,10.2,1980
moz,10.34,1985
moz,11.12,1990
moz,10.83,1995
moz,10.56,2000
moz,10.47,2005
moz,10.59,2010
moz,11.03,2015
moz,11.8,2020
moz,11.49,2025
moz,11.02,2030
moz,10.6,2035
moz,10.3,2040
moz,10.02,2045
moz,9.67,2050
mmr,10.09,1950
mmr,8.604,1955
mmr,8.01,1960
mmr,8.551,1965
mmr,10.71,1970
mmr,10.55,1975
mmr,10.38,1980
mmr,10.47,1985
mmr,10.99,1990
mmr,10.75,1995
mmr,10.78,2000
mmr,9.817,2005
mmr,8.948,2010
mmr,8.083,2015
mmr,7.936,2020
mmr,7.792,2025
mmr,7.56,2030
mmr,7.123,2035
mmr,6.662,2040
mmr,6.326,2045
mmr,6.135,2050
nam,9.691,1950
nam,9.363,1955
nam,9.667,1960
nam,9.81,1965
nam,10.14,1970
nam,10.18,1975
nam,10.26,1980
nam,10.76,1985
nam,11.24,1990
nam,11.18,1995
nam,10.91,2000
nam,11.34,2005
nam,11.43,2010
nam,10.58,2015
nam,10.06,2020
nam,9.9,2025
nam,9.595,2030
nam,9.37,2035
nam,9.066,2040
nam,8.657,2045
nam,8.22,2050
npl,10.72,1950
npl,10.75,1955
npl,10.65,1960
npl,9.62,1965
npl,10.02,1970
npl,10.18,1975
npl,10.27,1980
npl,10.34,1985
npl,10.51,1990
npl,10.61,1995
npl,10.68,2000
npl,10.78,2005
npl,11.09,2010
npl,11.05,2015
npl,10.14,2020
npl,9.027,2025
npl,8.66,2030
npl,8.585,2035
npl,8.314,2040
npl,7.829,2045
npl,7.336,2050
nld,8.019,1950
nld,7.599,1955
nld,7.96,1960
nld,9.624,1965
nld,8.522,1970
nld,8.575,1975
nld,8.871,1980
nld,8.517,1985
nld,7.209,1990
nld,5.988,1995
nld,5.838,2000
nld,6.08,2005
nld,6.131,2010
nld,6.006,2015
nld,6.003,2020
nld,5.545,2025
nld,5.321,2030
nld,5.395,2035
nld,5.586,2040
nld,5.655,2045
nld,5.633,2050
ant,9.009,1950
ant,8.197,1955
ant,8.889,1960
ant,10.27,1965
ant,11.46,1970
ant,11.98,1975
ant,11.3,1980
ant,9.392,1985
ant,7.937,1990
ant,7.33,1995
ant,7.182,2000
ant,7.027,2005
ant,6.468,2010
ant,5.366,2015
ant,5.263,2020
ant,5.189,2025
ant,5.238,2030
ant,4.878,2035
ant,4.455,2040
ant,4.545,2045
ant,4.145,2050
ncl,9.524,1950
ncl,8.824,1955
ncl,9.091,1960
ncl,8.696,1965
ncl,9.346,1970
ncl,10.08,1975
ncl,10.64,1980
ncl,10.97,1985
ncl,10.53,1990
ncl,9.375,1995
ncl,8.796,2000
ncl,8.898,2005
ncl,8.627,2010
ncl,8.487,2015
ncl,7.586,2020
ncl,6.908,2025
ncl,6.875,2030
ncl,6.667,2035
ncl,6.377,2040
ncl,6.215,2045
ncl,6.061,2050
nzl,6.971,1950
nzl,6.976,1955
nzl,7.715,1960
nzl,9.247,1965
nzl,9.287,1970
nzl,9.666,1975
nzl,9.94,1980
nzl,9.196,1985
nzl,8.565,1990
nzl,7.3,1995
nzl,7.108,2000
nzl,7.47,2005
nzl,7.412,2010
nzl,6.658,2015
nzl,6.361,2020
nzl,6.312,2025
nzl,6.253,2030
nzl,6.089,2035
nzl,5.933,2040
nzl,5.744,2045
nzl,5.627,2050
nic,10.74,1950
nic,10.21,1955
nic,9.859,1960
nic,8.968,1965
nic,11.34,1970
