geo,females_aged_65plus_labour_force_participation_rate_percent,time
ecu,22.6,2000
ecu,29.1,2001
ecu,30.4,2002
ecu,31.7,2003
ecu,32.8,2004
ecu,34.1,2005
ecu,35.5,2006
ecu,34.3,2007
egy,14.7,1980
egy,17.9,1981
egy,21.7,1982
egy,26.0,1983
egy,23.7,1984
egy,21.5,1985
egy,19.4,1986
egy,17.5,1987
egy,15.8,1988
egy,14.1,1989
egy,12.7,1990
egy,7.7,1991
egy,3.5,1992
egy,1.9,1993
egy,1.6,1994
egy,2.1,1995
egy,2.1,1996
egy,2.1,1997
egy,2.1,1998
egy,2.3,1999
egy,2.3,2000
egy,2.3,2001
egy,1.4,2002
egy,1.4,2003
egy,1.4,2004
egy,1.3,2005
egy,1.2,2006
egy,2.7,2007
slv,17.4,1980
slv,17.8,1981
slv,18.2,1982
slv,18.6,1983
slv,19.0,1984
slv,19.4,1985
slv,19.8,1986
slv,20.3,1987
slv,20.7,1988
slv,21.1,1989
slv,21.6,1990
slv,21.3,1991
slv,19.6,1992
slv,19.8,1993
slv,19.1,1994
slv,17.0,1995
slv,18.7,1996
slv,18.5,1997
slv,17.8,1998
slv,17.6,1999
slv,18.0,2000
slv,18.4,2001
slv,18.8,2002
slv,15.6,2003
slv,16.1,2004
slv,15.7,2005
slv,15.6,2006
slv,15.6,2007
gnq,22.7,1980
gnq,22.7,1981
gnq,22.7,1982
gnq,22.7,1983
gnq,22.7,1984
gnq,22.8,1985
gnq,22.8,1986
gnq,22.8,1987
gnq,22.8,1988
gnq,22.9,1989
gnq,22.9,1990
gnq,22.9,1991
gnq,22.9,1992
gnq,22.9,1993
gnq,23.0,1994
gnq,23.0,1995
gnq,23.0,1996
gnq,23.0,1997
gnq,23.0,1998
gnq,23.0,1999
gnq,23.0,2000
gnq,23.1,2001
gnq,23.1,2002
gnq,23.1,2003
gnq,23.1,2004
gnq,23.0,2005
gnq,23.0,2006
gnq,23.1,2007
eri,32.7,1980
eri,32.6,1981
eri,32.7,1982
eri,32.7,1983
eri,32.9,1984
eri,33.0,1985
eri,32.9,1986
eri,32.8,1987
eri,32.7,1988
eri,32.8,1989
eri,32.8,1990
eri,32.8,1991
eri,33.0,1992
eri,31.9,1993
eri,30.4,1994
eri,30.3,1995
eri,29.6,1996
eri,29.2,1997
eri,29.4,1998
eri,29.7,1999
eri,31.2,2000
eri,30.9,2001
eri,31.2,2002
eri,31.3,2003
eri,31.5,2004
eri,31.5,2005
eri,31.7,2006
eri,33.8,2007
est,12.4,1980
est,12.4,1981
est,12.4,1982
est,12.4,1983
est,12.3,1984
est,12.2,1985
est,12.1,1986
est,12.0,1987
est,11.9,1988
est,11.7,1989
est,12.1,1990
est,12.0,1991
est,12.0,1992
est,11.9,1993
est,11.8,1994
est,11.8,1995
est,10.6,1996
est,9.6,1997
est,6.8,1998
est,8.6,1999
est,10.9,2000
est,12.0,2001
est,14.3,2002
est,13.6,2003
est,7.8,2004
est,14.1,2005
est,13.3,2006
est,13.8,2007
eth,37.6,1980
eth,37.5,1981
eth,37.7,1982
eth,37.2,1983
eth,37.7,1984
eth,38.3,1985
eth,38.8,1986
eth,39.4,1987
eth,40.0,1988
eth,40.6,1989
eth,41.2,1990
eth,41.7,1991
eth,42.3,1992
eth,42.9,1993
eth,43.5,1994
eth,40.1,1995
eth,36.7,1996
eth,33.5,1997
eth,30.4,1998
eth,27.5,1999
eth,29.4,2000
eth,31.4,2001
eth,33.4,2002
eth,35.5,2003
eth,37.7,2004
eth,39.9,2005
eth,39.4,2006
eth,38.7,2007
fji,6.0,1980
fji,6.1,1981
fji,5.9,1982
fji,6.5,1983
fji,7.1,1984
fji,7.8,1985
fji,8.6,1986
fji,9.5,1987
fji,10.6,1988
fji,11.7,1989
fji,13.0,1990
fji,14.4,1991
fji,15.8,1992
fji,17.5,1993
fji,19.2,1994
fji,21.1,1995
fji,23.1,1996
fji,22.9,1997
fji,23.1,1998
fji,23.7,1999
fji,22.6,2000
fji,23.0,2001
fji,23.2,2002
fji,23.5,2003
fji,23.8,2004
fji,23.9,2005
fji,24.2,2006
fji,24.0,2007
fin,5.6,1980
fin,6.0,1981
fin,5.2,1982
fin,4.7,1983
fin,4.3,1984
fin,4.8,1985
fin,4.4,1986
fin,3.5,1987
fin,3.9,1988
fin,3.4,1989
fin,3.4,1990
fin,3.4,1991
fin,2.5,1992
fin,2.1,1993
fin,2.0,1994
fin,2.0,1995
fin,1.6,1996
fin,1.6,1997
fin,1.6,1998
fin,1.6,1999
fin,1.6,2000
fin,1.6,2001
fin,2.5,2002
fin,2.0,2003
fin,2.4,2004
fin,3.2,2005
fin,4.4,2006
fin,3.9,2007
fra,3.4,1980
fra,3.1,1981
fra,2.4,1982
fra,2.2,1983
fra,2.4,1984
fra,2.2,1985
fra,2.0,1986
fra,1.9,1987
fra,1.8,1988
fra,1.9,1989
fra,1.5,1990
fra,1.5,1991
fra,1.4,1992
fra,1.4,1993
fra,1.4,1994
fra,1.2,1995
fra,1.3,1996
fra,1.0,1997
fra,1.0,1998
fra,0.9,1999
fra,0.9,2000
fra,0.9,2001
fra,0.9,2002
fra,0.9,2003
fra,0.9,2004
fra,0.9,2005
fra,0.8,2006
fra,0.8,2007
guf,5.6,1980
guf,5.4,1981
guf,5.3,1982
guf,5.1,1983
guf,4.9,1984
guf,4.8,1985
guf,4.6,1986
guf,4.4,1987
guf,4.3,1988
guf,4.1,1989
guf,4.0,1990
guf,4.0,1991
guf,3.9,1992
guf,3.9,1993
guf,3.8,1994
guf,3.8,1995
guf,3.7,1996
guf,3.6,1997
guf,3.6,1998
guf,3.5,1999
guf,3.6,2000
guf,3.7,2001
guf,3.7,2002
guf,3.8,2003
guf,3.9,2004
guf,4.0,2005
guf,4.1,2006
guf,4.0,2007
pyf,5.6,1980
pyf,5.8,1981
pyf,5.9,1982
pyf,6.0,1983
pyf,6.1,1984
pyf,6.2,1985
pyf,6.3,1986
pyf,6.5,1987
pyf,6.5,1988
pyf,6.5,1989
pyf,6.5,1990
pyf,6.6,1991
pyf,6.5,1992
pyf,6.5,1993
pyf,6.4,1994
pyf,6.4,1995
pyf,6.3,1996
pyf,6.4,1997
pyf,6.5,1998
pyf,6.5,1999
pyf,6.6,2000
pyf,6.6,2001
pyf,6.6,2002
pyf,6.7,2003
pyf,6.7,2004
pyf,6.8,2005
pyf,6.9,2006
pyf,6.9,2007
gab,35.5,1980
gab,35.4,1981
gab,35.9,1982
gab,35.6,1983
gab,35.5,1984
gab,35.8,1985
gab,36.1,1986
gab,38.0,1987
gab,37.2,1988
gab,36.9,1989
gab,36.3,1990
gab,36.1,1991
gab,36.4,1992
gab,36.6,1993
gab,36.5,1994
gab,36.0,1995
gab,35.8,1996
gab,35.8,1997
gab,35.9,1998
gab,36.7,1999
gab,36.6,2000
gab,36.7,2001
gab,36.6,2002
gab,36.8,2003
gab,36.9,2004
gab,37.4,2005
gab,37.5,2006
gab,38.6,2007
gmb,61.4,1980
gmb,61.4,1981
gmb,61.6,1982
gmb,60.7,1983
gmb,61.3,1984
gmb,61.3,1985
gmb,60.2,1986
gmb,62.0,1987
gmb,61.9,1988
gmb,61.1,1989
gmb,60.9,1990
gmb,61.3,1991
gmb,61.6,1992
gmb,61.7,1993
gmb,62.0,1994
gmb,62.2,1995
gmb,62.3,1996
gmb,62.2,1997
gmb,61.9,1998
gmb,61.7,1999
gmb,61.5,2000
gmb,61.2,2001
gmb,61.8,2002
gmb,61.5,2003
gmb,61.4,2004
gmb,61.3,2005
gmb,61.0,2006
gmb,60.9,2007
geo,29.9,1980
geo,30.7,1981
geo,30.9,1982
geo,31.5,1983
geo,32.2,1984
geo,32.7,1985
geo,31.3,1986
geo,31.4,1987
geo,32.1,1988
geo,30.8,1989
geo,27.3,1990
geo,33.2,1991
geo,40.1,1992
geo,44.0,1993
geo,45.0,1994
geo,44.2,1995
geo,43.0,1996
geo,42.3,1997
geo,42.0,1998
geo,41.5,1999
geo,42.7,2000
geo,44.7,2001
geo,41.2,2002
geo,42.1,2003
geo,42.1,2004
geo,42.3,2005
geo,40.9,2006
geo,41.9,2007
deu,3.0,1980
deu,2.8,1981
deu,2.7,1982
deu,2.8,1983
deu,2.5,1984
deu,2.1,1985
deu,2.1,1986
deu,2.1,1987
deu,1.8,1988
deu,1.6,1989
deu,2.0,1990
deu,1.6,1991
deu,1.6,1992
deu,1.6,1993
deu,1.5,1994
deu,1.6,1995
deu,1.6,1996
deu,1.7,1997
deu,1.6,1998
deu,1.6,1999
deu,1.5,2000
deu,1.8,2001
deu,1.8,2002
deu,1.8,2003
deu,1.6,2004
deu,2.2,2005
deu,2.3,2006
deu,2.1,2007
gha,80.6,1980
gha,81.2,1981
gha,82.2,1982
gha,83.0,1983
gha,82.5,1984
gha,82.3,1985
gha,82.1,1986
gha,81.9,1987
gha,81.7,1988
gha,81.5,1989
gha,81.5,1990
gha,81.3,1991
gha,81.3,1992
gha,81.1,1993
gha,81.1,1994
gha,81.0,1995
gha,80.8,1996
gha,80.7,1997
gha,80.5,1998
gha,80.4,1999
gha,52.2,2000
gha,52.1,2001
gha,52.0,2002
gha,51.9,2003
gha,51.7,2004
gha,51.5,2005
gha,51.3,2006
gha,43.1,2007
grc,7.2,1980
grc,7.6,1981
grc,7.6,1982
grc,7.6,1983
grc,6.6,1984
grc,5.4,1985
grc,6.1,1986
grc,5.3,1987
grc,5.1,1988
grc,4.1,1989
grc,4.5,1990
grc,3.9,1991
grc,4.2,1992
grc,3.7,1993
grc,3.9,1994
grc,3.7,1995
grc,4.2,1996
grc,3.4,1997
grc,3.6,1998
grc,2.9,1999
grc,2.7,2000
grc,2.7,2001
grc,2.3,2002
grc,2.4,2003
grc,2.0,2004
grc,1.9,2005
grc,2.1,2006
grc,1.9,2007
glp,3.8,1980
glp,3.7,1981
glp,3.6,1982
glp,3.4,1983
glp,3.2,1984
glp,3.0,1985
glp,2.8,1986
glp,2.7,1987
glp,2.7,1988
glp,2.6,1989
glp,2.5,1990
glp,2.5,1991
glp,2.4,1992
glp,2.3,1993
glp,2.3,1994
glp,2.2,1995
glp,2.2,1996
glp,2.1,1997
glp,2.0,1998
glp,2.0,1999
glp,2.0,2000
glp,2.0,2001
glp,2.0,2002
glp,2.0,2003
glp,2.0,2004
glp,2.0,2005
glp,2.1,2006
glp,2.0,2007
gum,20.4,1980
gum,20.8,1981
gum,21.2,1982
gum,21.6,1983
gum,22.0,1984
gum,22.5,1985
gum,23.0,1986
gum,23.6,1987
gum,24.2,1988
gum,24.5,1989
gum,24.5,1990
gum,24.1,1991
gum,23.6,1992
gum,22.8,1993
gum,22.2,1994
gum,21.8,1995
gum,21.5,1996
gum,21.4,1997
gum,21.5,1998
gum,21.6,1999
gum,21.7,2000
gum,21.9,2001
gum,22.1,2002
gum,22.4,2003
gum,22.7,2004
gum,23.1,2005
gum,23.5,2006
gum,23.4,2007
gtm,13.7,1980
gtm,13.7,1981
gtm,13.6,1982
gtm,13.4,1983
gtm,13.5,1984
gtm,13.5,1985
gtm,13.5,1986
gtm,13.7,1987
gtm,13.7,1988
gtm,13.7,1989
gtm,12.4,1990
gtm,11.3,1991
gtm,10.2,1992
gtm,9.2,1993
gtm,8.3,1994
gtm,7.5,1995
gtm,6.7,1996
gtm,6.1,1997
gtm,5.5,1998
gtm,4.9,1999
gtm,6.9,2000
gtm,9.6,2001
gtm,13.2,2002
gtm,17.8,2003
gtm,23.7,2004
gtm,23.6,2005
gtm,23.6,2006
gtm,23.5,2007
gin,31.7,1980
gin,31.8,1981
gin,31.9,1982
gin,32.2,1983
gin,32.4,1984
gin,32.3,1985
gin,32.2,1986
gin,32.3,1987
gin,32.0,1988
gin,31.8,1989
gin,31.9,1990
gin,32.1,1991
gin,32.2,1992
gin,32.4,1993
gin,32.4,1994
gin,32.2,1995
gin,32.1,1996
gin,31.8,1997
gin,31.6,1998
gin,31.5,1999
gin,31.5,2000
gin,31.3,2001
gin,31.3,2002
gin,31.4,2003
gin,31.4,2004
gin,31.3,2005
gin,31.3,2006
gin,31.3,2007
gnb,33.4,1980
gnb,32.6,1981
gnb,32.4,1982
gnb,32.9,1983
gnb,32.4,1984
gnb,33.1,1985
gnb,32.4,1986
gnb,32.0,1987
gnb,31.7,1988
gnb,31.5,1989
gnb,31.4,1990
gnb,31.0,1991
gnb,31.2,1992
gnb,31.2,1993
gnb,31.3,1994
gnb,31.1,1995
gnb,30.4,1996
gnb,30.2,1997
gnb,33.0,1998
gnb,32.6,1999
gnb,32.3,2000
gnb,32.3,2001
gnb,33.5,2002
gnb,33.7,2003
gnb,33.7,2004
gnb,33.7,2005
gnb,33.7,2006
gnb,36.1,2007
guy,15.2,1980
guy,15.3,1981
guy,14.6,1982
guy,14.1,1983
guy,13.8,1984
guy,13.6,1985
guy,13.5,1986
guy,13.8,1987
guy,13.2,1988
guy,13.3,1989
guy,12.8,1990
guy,12.7,1991
guy,12.5,1992
guy,12.2,1993
guy,12.1,1994
guy,11.9,1995
guy,11.9,1996
guy,11.9,1997
guy,11.5,1998
guy,11.1,1999
guy,10.7,2000
guy,10.4,2001
guy,10.1,2002
guy,9.6,2003
guy,9.3,2004
guy,9.0,2005
guy,8.9,2006
guy,8.8,2007
hti,45.8,1980
hti,45.3,1981
hti,44.7,1982
hti,44.7,1983
hti,42.9,1984
hti,41.1,1985
hti,39.3,1986
hti,37.5,1987
hti,35.8,1988
hti,36.9,1989
hti,38.0,1990
hti,38.1,1991
hti,36.0,1992
hti,35.5,1993
hti,34.2,1994
hti,33.7,1995
hti,34.2,1996
hti,34.7,1997
hti,35.2,1998
hti,35.7,1999
hti,35.9,2000
hti,35.7,2001
hti,35.6,2002
hti,35.3,2003
hti,34.6,2004
hti,34.2,2005
hti,33.6,2006
hti,34.1,2007
hnd,19.9,1980
hnd,19.2,1981
hnd,18.5,1982
hnd,17.9,1983
hnd,17.4,1984
hnd,17.7,1985
hnd,18.0,1986
hnd,18.4,1987
hnd,18.7,1988
hnd,19.0,1989
hnd,19.4,1990
hnd,19.8,1991
hnd,20.1,1992
hnd,20.5,1993
hnd,20.9,1994
hnd,21.2,1995
hnd,21.6,1996
hnd,22.0,1997
hnd,22.4,1998
hnd,22.8,1999
hnd,19.5,2000
hnd,16.5,2001
hnd,16.7,2002
hnd,16.7,2003
hnd,16.6,2004
hnd,16.1,2005
hnd,16.1,2006
hnd,14.5,2007
hkg,11.8,1980
hkg,12.3,1981
hkg,11.8,1982
hkg,11.1,1983
hkg,12.2,1984
hkg,11.1,1985
hkg,10.0,1986
hkg,9.9,1987
hkg,8.5,1988
hkg,7.5,1989
hkg,5.9,1990
hkg,6.4,1991
hkg,4.4,1992
hkg,3.8,1993
hkg,3.2,1994
hkg,3.0,1995
hkg,2.6,1996
hkg,1.9,1997
hkg,1.9,1998
hkg,1.8,1999
hkg,1.7,2000
hkg,1.9,2001
hkg,2.0,2002
hkg,1.9,2003
hkg,1.9,2004
hkg,2.0,2005
hkg,1.8,2006
hkg,1.8,2007
hun,3.2,1980
hun,3.4,1981
hun,3.5,1982
hun,3.7,1983
hun,3.9,1984
hun,4.1,1985
hun,4.4,1986
hun,4.6,1987
hun,4.8,1988
hun,5.1,1989
hun,5.3,1990
hun,5.6,1991
hun,5.9,1992
hun,4.6,1993
hun,4.0,1994
hun,1.7,1995
hun,1.3,1996
hun,1.1,1997
hun,0.9,1998
hun,0.9,1999
hun,1.8,2000
hun,1.3,2001
hun,1.5,2002
hun,2.0,2003
hun,2.0,2004
hun,1.6,2005
hun,1.6,2006
hun,2.0,2007
isl,17.1,1980
isl,17.6,1981
isl,18.5,1982
isl,20.7,1983
isl,18.3,1984
isl,17.9,1985
isl,16.5,1986
isl,15.1,1987
isl,18.0,1988
isl,18.6,1989
isl,18.2,1990
isl,18.8,1991
isl,20.9,1992
isl,20.6,1993
isl,19.8,1994
isl,17.4,1995
isl,17.3,1996
isl,16.1,1997
isl,15.2,1998
isl,14.5,1999
isl,12.0,2000
isl,12.4,2001
isl,13.3,2002
isl,13.4,2003
isl,11.7,2004
isl,10.9,2005
isl,10.4,2006
isl,10.6,2007
ind,9.0,1980
ind,9.1,1981
ind,9.1,1982
ind,9.2,1983
ind,9.3,1984
ind,9.3,1985
ind,9.4,1986
ind,9.5,1987
ind,9.6,1988
ind,9.7,1989
ind,9.9,1990
ind,10.0,1991
ind,10.3,1992
ind,10.5,1993
ind,10.9,1994
ind,11.2,1995
ind,11.7,1996
ind,12.2,1997
ind,12.7,1998
ind,13.3,1999
ind,13.8,2000
ind,14.4,2001
ind,15.0,2002
ind,15.5,2003
ind,16.0,2004
ind,16.4,2005
ind,16.8,2006
ind,18.0,2007
idn,22.6,1980
idn,23.1,1981
idn,23.2,1982
idn,23.1,1983
idn,23.0,1984
idn,23.0,1985
idn,22.9,1986
idn,24.2,1987
idn,25.4,1988
idn,24.9,1989
idn,25.0,1990
idn,25.0,1991
idn,25.1,1992
idn,24.0,1993
idn,23.0,1994
idn,24.6,1995
idn,26.3,1996
idn,26.6,1997
idn,25.4,1998
idn,25.6,1999
idn,25.8,2000
idn,25.7,2001
idn,25.9,2002
idn,26.3,2003
idn,26.6,2004
idn,27.0,2005
idn,27.4,2006
idn,26.9,2007
irn,6.2,1980
irn,7.1,1981
irn,5.7,1982
irn,4.9,1983
irn,5.2,1984
irn,5.4,1985
irn,7.0,1986
irn,7.1,1987
irn,7.3,1988
irn,7.4,1989
irn,7.5,1990
irn,7.7,1991
irn,8.2,1992
irn,8.8,1993
irn,9.4,1994
irn,10.0,1995
irn,10.7,1996
irn,10.9,1997
irn,11.1,1998
irn,11.3,1999
irn,11.6,2000
irn,11.8,2001
irn,12.0,2002
irn,12.2,2003
irn,12.5,2004
irn,12.7,2005
irn,12.9,2006
irn,13.2,2007
irq,2.7,1980
irq,3.2,1981
irq,3.9,1982
irq,3.9,1983
irq,3.9,1984
irq,4.5,1985
irq,5.8,1986
irq,5.7,1987
irq,6.1,1988
irq,6.1,1989
irq,4.9,1990
irq,4.1,1991
irq,3.4,1992
irq,3.2,1993
irq,3.1,1994
irq,3.0,1995
irq,3.0,1996
irq,2.9,1997
irq,3.0,1998
irq,3.1,1999
irq,3.1,2000
irq,3.0,2001
irq,2.7,2002
irq,2.5,2003
irq,2.4,2004
irq,2.2,2005
irq,2.1,2006
irq,2.2,2007
irl,4.8,1980
irl,4.8,1981
irl,4.7,1982
irl,4.6,1983
irl,3.5,1984
irl,3.9,1985
irl,3.8,1986
irl,3.3,1987
irl,3.8,1988
irl,3.5,1989
irl,3.4,1990
irl,3.2,1991
irl,3.3,1992
irl,3.2,1993
irl,2.6,1994
irl,3.0,1995
irl,3.2,1996
irl,3.3,1997
irl,3.0,1998
irl,2.8,1999
irl,2.9,2000
irl,2.9,2001
irl,3.0,2002
irl,3.3,2003
irl,3.1,2004
irl,3.3,2005
irl,4.2,2006
irl,3.4,2007
isr,6.6,1980
isr,6.6,1981
isr,6.4,1982
isr,5.9,1983
isr,5.8,1984
isr,5.6,1985
isr,6.4,1986
isr,6.9,1987
isr,6.3,1988
isr,6.3,1989
isr,6.4,1990
isr,5.6,1991
isr,5.5,1992
isr,5.5,1993
isr,5.7,1994
isr,5.4,1995
isr,5.1,1996
isr,4.9,1997
isr,5.2,1998
isr,4.6,1999
isr,4.2,2000
isr,5.0,2001
isr,5.0,2002
isr,5.0,2003
isr,5.4,2004
isr,5.7,2005
isr,5.2,2006
isr,5.4,2007
ita,3.5,1980
ita,3.4,1981
ita,3.2,1982
ita,2.6,1983
ita,2.1,1984
ita,2.1,1985
ita,2.5,1986
ita,2.4,1987
ita,2.0,1988
ita,2.2,1989
ita,2.2,1990
ita,2.2,1991
ita,2.5,1992
ita,2.0,1993
ita,1.8,1994
ita,1.8,1995
ita,1.8,1996
ita,2.0,1997
ita,1.7,1998
ita,1.7,1999
ita,1.6,2000
ita,1.6,2001
ita,1.6,2002
ita,1.6,2003
ita,1.2,2004
ita,1.1,2005
ita,1.2,2006
ita,1.1,2007
jam,29.7,1980
jam,29.7,1981
jam,26.1,1982
jam,25.8,1983
jam,25.5,1984
jam,25.2,1985
jam,24.8,1986
jam,24.5,1987
jam,24.2,1988
jam,23.9,1989
jam,23.6,1990
jam,23.5,1991
jam,23.5,1992
jam,23.4,1993
jam,23.4,1994
jam,20.5,1995
jam,19.2,1996
jam,16.5,1997
jam,18.4,1998
jam,18.4,1999
jam,17.8,2000
jam,17.2,2001
jam,17.3,2002
jam,15.6,2003
jam,17.3,2004
jam,17.4,2005
jam,17.4,2006
jam,16.5,2007
jpn,15.5,1980
jpn,15.6,1981
jpn,16.0,1982
jpn,16.1,1983
jpn,15.9,1984
jpn,15.5,1985
jpn,15.2,1986
jpn,15.4,1987
jpn,15.7,1988
jpn,15.8,1989
jpn,16.2,1990
jpn,16.6,1991
jpn,16.7,1992
jpn,16.0,1993
jpn,15.9,1994
jpn,15.6,1995
jpn,15.4,1996
jpn,15.4,1997
jpn,15.2,1998
jpn,14.9,1999
jpn,14.4,2000
jpn,13.8,2001
jpn,13.2,2002
jpn,13.1,2003
jpn,12.9,2004
jpn,12.7,2005
jpn,13.0,2006
jpn,12.7,2007
jor,0.1,1980
jor,0.1,1981
jor,0.1,1982
jor,0.1,1983
jor,0.1,1984
jor,0.1,1985
jor,0.1,1986
jor,0.1,1987
jor,0.1,1988
jor,0.2,1989
jor,0.2,1990
jor,0.3,1991
jor,0.2,1992
jor,0.3,1993
jor,0.3,1994
jor,0.3,1995
jor,0.3,1996
jor,0.3,1997
jor,0.3,1998
jor,0.3,1999
jor,0.3,2000
jor,0.3,2001
jor,0.3,2002
jor,0.5,2003
jor,0.5,2004
jor,0.5,2005
jor,0.5,2006
jor,0.5,2007
kaz,3.6,1980
kaz,3.7,1981
kaz,3.8,1982
kaz,3.8,1983
kaz,4.0,1984
kaz,4.0,1985
kaz,3.9,1986
kaz,3.9,1987
kaz,4.0,1988
kaz,4.0,1989
kaz,4.3,1990
kaz,4.7,1991
kaz,5.1,1992
kaz,5.5,1993
kaz,6.0,1994
kaz,6.5,1995
kaz,7.0,1996
kaz,7.6,1997
kaz,8.2,1998
kaz,8.9,1999
kaz,9.7,2000
kaz,10.4,2001
kaz,11.3,2002
kaz,9.3,2003
kaz,7.5,2004
kaz,7.1,2005
kaz,6.7,2006
kaz,7.8,2007
ken,44.6,1980
ken,44.6,1981
ken,44.7,1982
ken,45.0,1983
ken,45.2,1984
ken,45.2,1985
ken,44.9,1986
ken,44.6,1987
ken,44.4,1988
ken,44.4,1989
ken,44.1,1990
ken,43.8,1991
ken,43.4,1992
ken,43.1,1993
ken,42.8,1994
ken,42.5,1995
ken,42.1,1996
ken,41.8,1997
ken,41.5,1998
ken,41.2,1999
ken,41.4,2000
ken,41.2,2001
ken,41.5,2002
ken,41.4,2003
ken,41.3,2004
ken,41.4,2005
ken,41.1,2006
ken,41.2,2007
prk,19.9,1980
prk,21.1,1981
prk,22.2,1982
prk,23.4,1983
prk,24.5,1984
prk,25.7,1985
prk,27.0,1986
prk,28.2,1987
prk,29.3,1988
prk,30.0,1989
prk,30.2,1990
prk,29.7,1991
prk,28.9,1992
prk,27.8,1993
prk,26.8,1994
prk,26.0,1995
prk,25.6,1996
prk,25.4,1997
prk,25.4,1998
prk,25.5,1999
prk,25.8,2000
prk,26.1,2001
prk,26.6,2002
prk,27.2,2003
prk,27.9,2004
prk,28.6,2005
prk,29.4,2006
prk,29.0,2007
kor,13.9,1980
kor,14.2,1981
kor,14.6,1982
kor,15.1,1983
kor,15.6,1984
kor,15.9,1985
kor,16.6,1986
kor,17.2,1987
kor,17.8,1988
kor,18.2,1989
kor,18.4,1990
kor,18.5,1991
kor,19.3,1992
kor,18.2,1993
kor,19.2,1994
kor,20.2,1995
kor,21.1,1996
kor,22.2,1997
kor,19.8,1998
kor,21.5,1999
kor,22.8,2000
kor,22.9,2001
kor,23.0,2002
kor,21.5,2003
kor,22.2,2004
kor,22.5,2005
kor,22.7,2006
kor,22.8,2007
kwt,1.3,1980
kwt,1.1,1981
kwt,1.3,1982
kwt,1.3,1983
kwt,1.2,1984
kwt,1.2,1985
kwt,1.1,1986
kwt,1.0,1987
kwt,1.0,1988
kwt,0.9,1989
kwt,0.9,1990
kwt,1.0,1991
kwt,1.1,1992
kwt,1.3,1993
kwt,1.5,1994
kwt,1.7,1995
kwt,1.9,1996
kwt,1.9,1997
kwt,1.9,1998
kwt,2.0,1999
kwt,2.0,2000
kwt,2.1,2001
kwt,2.2,2002
kwt,2.5,2003
kwt,2.5,2004
kwt,2.6,2005
kwt,2.7,2006
kwt,2.8,2007
kgz,1.9,1980
kgz,2.2,1981
kgz,2.3,1982
kgz,2.5,1983
kgz,2.9,1984
kgz,3.3,1985
kgz,2.9,1986
kgz,2.7,1987
kgz,3.6,1988
kgz,3.7,1989
kgz,4.1,1990
kgz,4.5,1991
kgz,5.0,1992
kgz,5.4,1993
kgz,6.0,1994
kgz,6.6,1995
kgz,7.2,1996
kgz,7.9,1997
kgz,8.6,1998
kgz,9.4,1999
kgz,10.3,2000
kgz,11.3,2001
kgz,12.3,2002
kgz,9.4,2003
kgz,7.2,2004
kgz,7.3,2005
kgz,7.2,2006
kgz,8.0,2007
lao,17.1,1980
lao,17.3,1981
lao,17.5,1982
lao,17.8,1983
lao,18.0,1984
lao,18.1,1985
lao,18.3,1986
lao,18.0,1987
lao,17.6,1988
lao,18.4,1989
lao,18.7,1990
lao,18.8,1991
lao,19.1,1992
lao,19.4,1993
lao,19.8,1994
lao,20.2,1995
lao,20.5,1996
lao,21.1,1997
lao,21.2,1998
lao,21.5,1999
lao,22.0,2000
lao,22.3,2001
lao,22.6,2002
lao,23.0,2003
lao,23.3,2004
lao,24.0,2005
lao,24.5,2006
lao,24.8,2007
lva,13.1,1980
lva,13.1,1981
lva,13.1,1982
lva,13.0,1983
lva,12.8,1984
lva,12.8,1985
lva,12.7,1986
lva,12.6,1987
lva,12.3,1988
lva,11.9,1989
lva,10.8,1990
lva,9.8,1991
lva,8.9,1992
lva,8.1,1993
lva,7.3,1994
lva,6.6,1995
lva,6.0,1996
lva,8.7,1997
lva,7.1,1998
lva,6.5,1999
lva,5.8,2000
lva,5.0,2001
lva,9.4,2002
lva,8.9,2003
lva,10.7,2004
lva,10.4,2005
lva,14.0,2006
lva,11.3,2007
lbn,3.3,1980
lbn,3.3,1981
lbn,3.3,1982
lbn,3.3,1983
lbn,3.3,1984
lbn,3.3,1985
lbn,3.3,1986
lbn,3.3,1987
lbn,3.3,1988
lbn,3.3,1989
lbn,3.3,1990
lbn,3.5,1991
lbn,3.5,1992
lbn,3.5,1993
lbn,3.5,1994
lbn,3.5,1995
lbn,3.5,1996
lbn,3.6,1997
lbn,3.6,1998
lbn,3.6,1999
lbn,3.6,2000
lbn,3.6,2001
lbn,3.6,2002
lbn,3.6,2003
lbn,3.6,2004
lbn,3.6,2005
lbn,3.6,2006
lbn,3.6,2007
lso,58.5,1980
lso,59.0,1981
lso,60.0,1982
lso,60.8,1983
lso,60.1,1984
lso,59.4,1985
lso,59.5,1986
lso,59.3,1987
lso,58.2,1988
lso,57.2,1989
lso,56.8,1990
lso,56.0,1991
lso,55.4,1992
lso,55.1,1993
lso,54.6,1994
lso,54.1,1995
lso,53.0,1996
lso,52.2,1997
lso,52.6,1998
lso,52.6,1999
lso,52.5,2000
lso,52.1,2001
lso,51.9,2002
lso,51.6,2003
lso,51.4,2004
lso,51.3,2005
lso,50.7,2006
lso,50.9,2007
lbr,27.8,1980
lbr,27.9,1981
lbr,28.0,1982
lbr,28.2,1983
lbr,28.4,1984
lbr,28.4,1985
lbr,28.2,1986
lbr,28.4,1987
lbr,28.3,1988
lbr,28.2,1989
lbr,28.2,1990
lbr,28.2,1991
