geo,time,sg_gdp_p_cap_const_ppp2011_dollar
bgr,2009,14692.0
bgr,2010,14886.0
bgr,2011,15278.0
bgr,2012,15443.0
bgr,2013,15695.0
bgr,2014,16048.0
bgr,2015,16371.0
bgr,2016,16749.0
bgr,2017,17170.0
bgr,2018,17653.0
bgr,2019,18186.0
bgr,2020,18646.0
bgr,2021,19119.0
bgr,2022,19621.0
bgr,2023,20147.0
bgr,2024,20692.0
bgr,2025,21246.0
bgr,2026,21804.0
bgr,2027,22378.0
bgr,2028,22967.0
bgr,2029,23568.0
bgr,2030,24183.0
bgr,2031,24810.0
bgr,2032,25451.0
bgr,2033,26106.0
bgr,2034,26776.0
bgr,2035,27460.0
bgr,2036,28158.0
bgr,2037,28871.0
bgr,2038,29599.0
bgr,2039,30343.0
bgr,2040,31102.0
bhr,1800,1235.0
bhr,1801,1240.0
bhr,1802,1246.0
bhr,1803,1251.0
bhr,1804,1256.0
bhr,1805,1262.0
bhr,1806,1267.0
bhr,1807,1273.0
bhr,1808,1278.0
bhr,1809,1284.0
bhr,1810,1289.0
bhr,1811,1295.0
bhr,1812,1300.0
bhr,1813,1306.0
bhr,1814,1312.0
bhr,1815,1317.0
bhr,1816,1323.0
bhr,1817,1329.0
bhr,1818,1334.0
bhr,1819,1340.0
bhr,1820,1346.0
bhr,1821,1352.0
bhr,1822,1358.0
bhr,1823,1363.0
bhr,1824,1369.0
bhr,1825,1375.0
bhr,1826,1381.0
bhr,1827,1387.0
bhr,1828,1393.0
bhr,1829,1399.0
bhr,1830,1405.0
bhr,1831,1411.0
bhr,1832,1417.0
bhr,1833,1423.0
bhr,1834,1430.0
bhr,1835,1436.0
bhr,1836,1442.0
bhr,1837,1448.0
bhr,1838,1454.0
bhr,1839,1461.0
bhr,1840,1467.0
bhr,1841,1473.0
bhr,1842,1480.0
bhr,1843,1486.0
bhr,1844,1492.0
bhr,1845,1499.0
bhr,1846,1505.0
bhr,1847,1512.0
bhr,1848,1518.0
bhr,1849,1525.0
bhr,1850,1531.0
bhr,1851,1549.0
bhr,1852,1567.0
bhr,1853,1584.0
bhr,1854,1602.0
bhr,1855,1621.0
bhr,1856,1639.0
bhr,1857,1658.0
bhr,1858,1677.0
bhr,1859,1696.0
bhr,1860,1715.0
bhr,1861,1735.0
bhr,1862,1755.0
bhr,1863,1775.0
bhr,1864,1795.0
bhr,1865,1815.0
bhr,1866,1836.0
bhr,1867,1857.0
bhr,1868,1878.0
bhr,1869,1900.0
bhr,1870,1921.0
bhr,1871,1943.0
bhr,1872,1965.0
bhr,1873,1988.0
bhr,1874,2010.0
bhr,1875,2033.0
bhr,1876,2057.0
bhr,1877,2080.0
bhr,1878,2104.0
bhr,1879,2128.0
bhr,1880,2152.0
bhr,1881,2177.0
bhr,1882,2201.0
bhr,1883,2226.0
bhr,1884,2252.0
bhr,1885,2278.0
bhr,1886,2303.0
bhr,1887,2330.0
bhr,1888,2356.0
bhr,1889,2383.0
bhr,1890,2410.0
bhr,1891,2438.0
bhr,1892,2466.0
bhr,1893,2494.0
bhr,1894,2522.0
bhr,1895,2551.0
bhr,1896,2580.0
bhr,1897,2610.0
bhr,1898,2639.0
bhr,1899,2669.0
bhr,1900,2700.0
bhr,1901,2701.0
bhr,1902,2703.0
bhr,1903,2705.0
bhr,1904,2706.0
bhr,1905,2708.0
bhr,1906,2710.0
bhr,1907,2711.0
bhr,1908,2713.0
bhr,1909,2715.0
bhr,1910,2717.0
bhr,1911,2718.0
bhr,1912,2720.0
bhr,1913,2722.0
bhr,1914,2723.0
bhr,1915,2725.0
bhr,1916,2727.0
bhr,1917,2728.0
bhr,1918,2730.0
bhr,1919,2732.0
bhr,1920,2733.0
bhr,1921,2748.0
bhr,1922,2763.0
bhr,1923,2778.0
bhr,1924,2793.0
bhr,1925,2808.0
bhr,1926,2823.0
bhr,1927,2838.0
bhr,1928,2853.0
bhr,1929,2868.0
bhr,1930,2883.0
bhr,1931,2898.0
bhr,1932,2913.0
bhr,1933,2927.0
bhr,1934,2942.0
bhr,1935,3272.0
bhr,1936,3637.0
bhr,1937,4044.0
bhr,1938,4496.0
bhr,1939,4999.0
bhr,1940,5557.0
bhr,1941,6178.0
bhr,1942,6868.0
bhr,1943,7635.0
bhr,1944,8487.0
bhr,1945,9434.0
bhr,1946,10487.0
bhr,1947,11656.0
bhr,1948,12956.0
bhr,1949,14401.0
bhr,1950,16007.0
bhr,1951,16689.0
bhr,1952,17391.0
bhr,1953,18107.0
bhr,1954,18839.0
bhr,1955,19556.0
bhr,1956,20266.0
bhr,1957,20938.0
bhr,1958,21541.0
bhr,1959,22078.0
bhr,1960,22540.0
bhr,1961,22941.0
bhr,1962,23418.0
bhr,1963,24022.0
bhr,1964,24751.0
bhr,1965,25662.0
bhr,1966,26651.0
bhr,1967,27726.0
bhr,1968,28802.0
bhr,1969,29943.0
bhr,1970,31232.0
bhr,1971,31102.0
bhr,1972,33824.0
bhr,1973,35688.0
bhr,1974,36456.0
bhr,1975,33509.0
bhr,1976,41062.0
bhr,1977,40589.0
bhr,1978,36597.0
bhr,1979,40292.0
bhr,1980,44996.0
bhr,1981,42034.0
bhr,1982,38841.0
bhr,1983,38395.0
bhr,1984,41099.0
bhr,1985,32131.0
bhr,1986,29586.0
bhr,1987,28401.0
bhr,1988,31346.0
bhr,1989,32515.0
bhr,1990,35398.0
bhr,1991,38315.0
bhr,1992,39854.0
bhr,1993,43894.0
bhr,1994,42712.0
bhr,1995,43244.0
bhr,1996,43781.0
bhr,1997,43798.0
bhr,1998,44399.0
bhr,1999,44619.0
bhr,2000,45063.0
bhr,2001,44169.0
bhr,2002,43654.0
bhr,2003,43914.0
bhr,2004,44206.0
bhr,2005,44031.0
bhr,2006,43358.0
bhr,2007,43251.0
bhr,2008,42507.0
bhr,2009,40825.0
bhr,2010,40553.0
bhr,2011,40083.0
bhr,2012,40732.0
bhr,2013,42444.0
bhr,2014,43963.0
bhr,2015,44138.0
bhr,2016,44320.0
bhr,2017,44685.0
bhr,2018,45061.0
bhr,2019,45448.0
bhr,2020,45751.0
bhr,2021,46057.0
bhr,2022,46420.0
bhr,2023,46845.0
bhr,2024,47301.0
bhr,2025,47787.0
bhr,2026,48304.0
bhr,2027,48864.0
bhr,2028,49466.0
bhr,2029,50107.0
bhr,2030,50790.0
bhr,2031,51515.0
bhr,2032,52286.0
bhr,2033,53104.0
bhr,2034,53971.0
bhr,2035,54888.0
bhr,2036,55857.0
bhr,2037,56881.0
bhr,2038,57962.0
bhr,2039,59102.0
bhr,2040,60305.0
bhs,1800,1445.0
bhs,1801,1445.0
bhs,1802,1445.0
bhs,1803,1446.0
bhs,1804,1446.0
bhs,1805,1446.0
bhs,1806,1446.0
bhs,1807,1447.0
bhs,1808,1447.0
bhs,1809,1447.0
bhs,1810,1447.0
bhs,1811,1447.0
bhs,1812,1448.0
bhs,1813,1448.0
bhs,1814,1448.0
bhs,1815,1448.0
bhs,1816,1449.0
bhs,1817,1449.0
bhs,1818,1449.0
bhs,1819,1449.0
bhs,1820,1449.0
bhs,1821,1459.0
bhs,1822,1469.0
bhs,1823,1479.0
bhs,1824,1489.0
bhs,1825,1499.0
bhs,1826,1509.0
bhs,1827,1519.0
bhs,1828,1530.0
bhs,1829,1540.0
bhs,1830,1550.0
bhs,1831,1561.0
bhs,1832,1571.0
bhs,1833,1582.0
bhs,1834,1593.0
bhs,1835,1603.0
bhs,1836,1614.0
bhs,1837,1625.0
bhs,1838,1636.0
bhs,1839,1647.0
bhs,1840,1658.0
bhs,1841,1670.0
bhs,1842,1681.0
bhs,1843,1692.0
bhs,1844,1704.0
bhs,1845,1715.0
bhs,1846,1727.0
bhs,1847,1738.0
bhs,1848,1750.0
bhs,1849,1762.0
bhs,1850,1774.0
bhs,1851,1786.0
bhs,1852,1798.0
bhs,1853,1810.0
bhs,1854,1822.0
bhs,1855,1835.0
bhs,1856,1847.0
bhs,1857,1860.0
bhs,1858,1872.0
bhs,1859,1885.0
bhs,1860,1897.0
bhs,1861,1910.0
bhs,1862,1923.0
bhs,1863,1936.0
bhs,1864,1949.0
bhs,1865,1962.0
bhs,1866,1976.0
bhs,1867,1989.0
bhs,1868,2003.0
bhs,1869,2016.0
bhs,1870,2030.0
bhs,1871,2043.0
bhs,1872,2057.0
bhs,1873,2071.0
bhs,1874,2085.0
bhs,1875,2099.0
bhs,1876,2113.0
bhs,1877,2128.0
bhs,1878,2142.0
bhs,1879,2156.0
bhs,1880,2171.0
bhs,1881,2186.0
bhs,1882,2200.0
bhs,1883,2215.0
bhs,1884,2230.0
bhs,1885,2245.0
bhs,1886,2261.0
bhs,1887,2276.0
bhs,1888,2291.0
bhs,1889,2307.0
bhs,1890,2322.0
bhs,1891,2338.0
bhs,1892,2354.0
bhs,1893,2370.0
bhs,1894,2386.0
bhs,1895,2402.0
bhs,1896,2418.0
bhs,1897,2434.0
bhs,1898,2451.0
bhs,1899,2467.0
bhs,1900,2484.0
bhs,1901,2501.0
bhs,1902,2518.0
bhs,1903,2535.0
bhs,1904,2552.0
bhs,1905,2569.0
bhs,1906,2586.0
bhs,1907,2604.0
bhs,1908,2622.0
bhs,1909,2639.0
bhs,1910,2657.0
bhs,1911,2675.0
bhs,1912,2693.0
bhs,1913,2711.0
bhs,1914,2809.0
bhs,1915,2911.0
bhs,1916,3016.0
bhs,1917,3125.0
bhs,1918,3238.0
bhs,1919,3355.0
bhs,1920,3476.0
bhs,1921,3604.0
bhs,1922,3738.0
bhs,1923,3876.0
bhs,1924,4020.0
bhs,1925,4169.0
bhs,1926,4323.0
bhs,1927,4483.0
bhs,1928,4649.0
bhs,1929,4821.0
bhs,1930,4999.0
bhs,1931,5184.0
bhs,1932,5375.0
bhs,1933,5574.0
bhs,1934,5780.0
bhs,1935,5994.0
bhs,1936,6215.0
bhs,1937,6445.0
bhs,1938,6683.0
bhs,1939,6930.0
bhs,1940,7186.0
bhs,1941,7451.0
bhs,1942,7726.0
bhs,1943,8011.0
bhs,1944,8307.0
bhs,1945,8614.0
bhs,1946,8932.0
bhs,1947,9261.0
bhs,1948,9603.0
bhs,1949,9957.0
bhs,1950,10324.0
bhs,1951,10705.0
bhs,1952,11100.0
bhs,1953,11509.0
bhs,1954,11933.0
bhs,1955,12373.0
bhs,1956,12829.0
bhs,1957,13302.0
bhs,1958,13792.0
bhs,1959,14300.0
bhs,1960,14826.0
bhs,1961,15618.0
bhs,1962,16405.0
bhs,1963,17248.0
bhs,1964,18160.0
bhs,1965,19156.0
bhs,1966,20007.0
bhs,1967,21048.0
bhs,1968,21975.0
bhs,1969,23154.0
bhs,1970,21210.0
bhs,1971,21018.0
bhs,1972,19856.0
bhs,1973,20957.0
bhs,1974,17127.0
bhs,1975,14320.0
bhs,1976,14767.0
bhs,1977,15790.0
bhs,1978,17660.0
bhs,1979,21812.0
bhs,1980,22747.0
bhs,1981,21634.0
bhs,1982,22519.0
bhs,1983,23560.0
bhs,1984,23646.0
bhs,1985,24154.0
bhs,1986,24343.0
bhs,1987,24818.0
bhs,1988,24959.0
bhs,1989,25109.0
bhs,1990,24281.0
bhs,1991,22841.0
bhs,1992,21555.0
bhs,1993,21222.0
bhs,1994,21516.0
bhs,1995,22119.0
bhs,1996,22758.0
bhs,1997,22971.0
bhs,1998,23799.0
bhs,1999,25193.0
bhs,2000,25858.0
bhs,2001,26078.0
bhs,2002,26260.0
bhs,2003,25387.0
bhs,2004,25073.0
bhs,2005,25397.0
bhs,2006,25530.0
bhs,2007,25412.0
bhs,2008,24373.0
bhs,2009,22950.0
bhs,2010,22915.0
bhs,2011,22689.0
bhs,2012,22841.0
bhs,2013,22518.0
bhs,2014,22439.0
bhs,2015,22818.0
bhs,2016,22962.0
bhs,2017,23092.0
bhs,2018,23183.0
bhs,2019,23277.0
bhs,2020,23449.0
bhs,2021,23621.0
bhs,2022,23769.0
bhs,2023,23931.0
bhs,2024,24111.0
bhs,2025,24316.0
bhs,2026,24547.0
bhs,2027,24792.0
bhs,2028,25059.0
bhs,2029,25348.0
bhs,2030,25660.0
bhs,2031,25995.0
bhs,2032,26354.0
bhs,2033,26738.0
bhs,2034,27148.0
bhs,2035,27584.0
bhs,2036,28049.0
bhs,2037,28542.0
bhs,2038,29065.0
bhs,2039,29621.0
bhs,2040,30209.0
bih,1800,669.0
bih,1801,669.0
bih,1802,669.0
bih,1803,669.0
bih,1804,669.0
bih,1805,669.0
bih,1806,669.0
bih,1807,669.0
bih,1808,669.0
bih,1809,669.0
bih,1810,670.0
bih,1811,670.0
bih,1812,670.0
bih,1813,670.0
bih,1814,670.0
bih,1815,670.0
bih,1816,670.0
bih,1817,670.0
bih,1818,670.0
bih,1819,670.0
bih,1820,671.0
bih,1821,674.0
bih,1822,677.0
bih,1823,681.0
bih,1824,684.0
bih,1825,688.0
bih,1826,691.0
bih,1827,695.0
bih,1828,698.0
bih,1829,702.0
bih,1830,706.0
bih,1831,709.0
bih,1832,713.0
bih,1833,716.0
bih,1834,720.0
bih,1835,724.0
bih,1836,727.0
bih,1837,731.0
bih,1838,735.0
bih,1839,739.0
bih,1840,742.0
bih,1841,746.0
bih,1842,750.0
bih,1843,754.0
bih,1844,758.0
bih,1845,762.0
bih,1846,765.0
bih,1847,769.0
bih,1848,773.0
bih,1849,777.0
bih,1850,781.0
bih,1851,782.0
bih,1852,782.0
bih,1853,783.0
bih,1854,783.0
bih,1855,783.0
bih,1856,784.0
bih,1857,784.0
bih,1858,785.0
bih,1859,785.0
bih,1860,786.0
bih,1861,786.0
bih,1862,787.0
bih,1863,787.0
bih,1864,787.0
bih,1865,788.0
bih,1866,788.0
bih,1867,789.0
bih,1868,789.0
bih,1869,790.0
bih,1870,790.0
bih,1871,801.0
bih,1872,812.0
bih,1873,823.0
bih,1874,835.0
bih,1875,846.0
bih,1876,858.0
bih,1877,870.0
bih,1878,881.0
bih,1879,894.0
bih,1880,906.0
bih,1881,918.0
bih,1882,931.0
bih,1883,944.0
bih,1884,957.0
bih,1885,970.0
bih,1886,983.0
bih,1887,997.0
bih,1888,1011.0
bih,1889,1025.0
bih,1890,1039.0
bih,1891,1042.0
bih,1892,1045.0
bih,1893,1048.0
bih,1894,1052.0
bih,1895,1055.0
bih,1896,1058.0
bih,1897,1062.0
bih,1898,1065.0
bih,1899,1068.0
bih,1900,1072.0
bih,1901,1085.0
bih,1902,1098.0
bih,1903,1111.0
bih,1904,1125.0
bih,1905,1139.0
bih,1906,1152.0
bih,1907,1166.0
bih,1908,1181.0
bih,1909,1195.0
bih,1910,1209.0
bih,1911,1205.0
bih,1912,1200.0
bih,1913,1196.0
bih,1914,1187.0
bih,1915,1178.0
bih,1916,1169.0
bih,1917,1160.0
bih,1918,1152.0
bih,1919,1143.0
bih,1920,1135.0
bih,1921,1136.0
bih,1922,1142.0
bih,1923,1174.0
bih,1924,1230.0
bih,1925,1261.0
bih,1926,1318.0
bih,1927,1266.0
bih,1928,1346.0
bih,1929,1384.0
bih,1930,1326.0
bih,1931,1256.0
bih,1932,1113.0
bih,1933,1122.0
bih,1934,1137.0
bih,1935,1094.0
bih,1936,1207.0
bih,1937,1199.0
bih,1938,1265.0
bih,1939,1304.0
bih,1940,1280.0
bih,1941,1256.0
bih,1942,1233.0
bih,1943,1210.0
bih,1944,1188.0
bih,1945,1166.0
bih,1946,1144.0
bih,1947,1123.0
bih,1948,1308.0
bih,1949,1404.0
bih,1950,1284.0
bih,1951,1304.0
bih,1952,1174.0
bih,1953,1318.0
bih,1954,1360.0
bih,1955,1412.0
bih,1956,1354.0
bih,1957,1550.0
bih,1958,1583.0
bih,1959,1742.0
bih,1960,1815.0
bih,1961,1858.0
bih,1962,1853.0
bih,1963,2004.0
bih,1964,2152.0
bih,1965,2164.0
bih,1966,2234.0
bih,1967,2227.0
bih,1968,2229.0
bih,1969,2431.0
bih,1970,2500.0
bih,1971,2732.0
bih,1972,2768.0
bih,1973,2803.0
bih,1974,3100.0
bih,1975,3036.0
bih,1976,3064.0
bih,1977,3217.0
bih,1978,3325.0
bih,1979,3480.0
bih,1980,3582.0
bih,1981,3579.0
bih,1982,3538.0
bih,1983,3504.0
bih,1984,3528.0
bih,1985,3494.0
bih,1986,3572.0
bih,1987,3471.0
bih,1988,3363.0
bih,1989,3263.0
bih,1990,2974.0
bih,1991,2613.0
bih,1992,1970.0
bih,1993,1466.0
bih,1994,1574.0
bih,1995,1976.0
bih,1996,3771.0
bih,1997,4996.0
bih,1998,5609.0
bih,1999,5965.0
bih,2000,6158.0
bih,2001,6354.0
bih,2002,6660.0
bih,2003,6929.0
bih,2004,7369.0
bih,2005,7751.0
bih,2006,8242.0
bih,2007,8820.0
bih,2008,9316.0
bih,2009,9063.0
bih,2010,9145.0
bih,2011,9248.0
bih,2012,9149.0
bih,2013,9387.0
bih,2014,9516.0
bih,2015,9833.0
bih,2016,10213.0
bih,2017,10621.0
bih,2018,11053.0
bih,2019,11513.0
bih,2020,11961.0
bih,2021,12426.0
bih,2022,12914.0
bih,2023,13417.0
bih,2024,13932.0
bih,2025,14457.0
bih,2026,14989.0
bih,2027,15533.0
bih,2028,16088.0
bih,2029,16653.0
bih,2030,17226.0
bih,2031,17809.0
bih,2032,18400.0
bih,2033,18999.0
bih,2034,19605.0
bih,2035,20219.0
bih,2036,20839.0
bih,2037,21465.0
bih,2038,22097.0
bih,2039,22733.0
bih,2040,23373.0
blr,1800,608.0
blr,1801,608.0
blr,1802,608.0
blr,1803,609.0
blr,1804,609.0
blr,1805,609.0
blr,1806,610.0
blr,1807,610.0
blr,1808,610.0
blr,1809,611.0
blr,1810,611.0
blr,1811,611.0
blr,1812,612.0
blr,1813,612.0
blr,1814,612.0
blr,1815,613.0
blr,1816,613.0
blr,1817,613.0
blr,1818,614.0
blr,1819,614.0
blr,1820,614.0
blr,1821,618.0
blr,1822,622.0
blr,1823,625.0
blr,1824,629.0
blr,1825,633.0
blr,1826,636.0
blr,1827,640.0
blr,1828,644.0
blr,1829,647.0
blr,1830,651.0
blr,1831,655.0
blr,1832,659.0
blr,1833,663.0
blr,1834,666.0
blr,1835,670.0
blr,1836,674.0
blr,1837,678.0
blr,1838,682.0
blr,1839,686.0
blr,1840,690.0
blr,1841,694.0
blr,1842,698.0
blr,1843,702.0
blr,1844,706.0
blr,1845,710.0
blr,1846,715.0
blr,1847,719.0
blr,1848,723.0
blr,1849,727.0
blr,1850,731.0
blr,1851,736.0
blr,1852,740.0
blr,1853,744.0
blr,1854,749.0
blr,1855,753.0
blr,1856,757.0
blr,1857,762.0
blr,1858,766.0
blr,1859,771.0
blr,1860,775.0
blr,1861,780.0
blr,1862,784.0
blr,1863,789.0
blr,1864,793.0
blr,1865,798.0
blr,1866,803.0
blr,1867,807.0
blr,1868,812.0
blr,1869,817.0
blr,1870,822.0
blr,1871,826.0
blr,1872,831.0
blr,1873,836.0
blr,1874,841.0
blr,1875,846.0
blr,1876,851.0
blr,1877,856.0
blr,1878,861.0
blr,1879,866.0
blr,1880,871.0
blr,1881,876.0
blr,1882,881.0
blr,1883,886.0
blr,1884,891.0
blr,1885,896.0
blr,1886,861.0
blr,1887,1007.0
blr,1888,968.0
blr,1889,899.0
blr,1890,895.0
blr,1891,820.0
blr,1892,897.0
blr,1893,1016.0
blr,1894,1154.0
blr,1895,1068.0
blr,1896,1175.0
blr,1897,1155.0
blr,1898,1185.0
blr,1899,1257.0
blr,1900,1229.0
blr,1901,1259.0
blr,1902,1368.0
blr,1903,1273.0
blr,1904,1407.0
blr,1905,1245.0
blr,1906,1189.0
blr,1907,1142.0
blr,1908,1246.0
blr,1909,1293.0
blr,1910,1380.0
blr,1911,1274.0
blr,1912,1376.0
blr,1913,1444.0
blr,1914,1379.0
blr,1915,1418.0
blr,1916,1260.0
blr,1917,1106.0
blr,1918,677.0
blr,1919,583.0
blr,1920,585.0
blr,1921,535.0
blr,1922,621.0
blr,1923,714.0
blr,1924,904.0
blr,1925,1129.0
blr,1926,1267.0
blr,1927,1319.0
blr,1928,1386.0
blr,1929,1400.0
blr,1930,1462.0
blr,1931,1474.0
blr,1932,1451.0
blr,1933,1504.0
blr,1934,1640.0
blr,1935,1874.0
blr,1936,2000.0
blr,1937,2164.0
blr,1938,2156.0
blr,1939,2241.0
blr,1940,2146.0
blr,1941,2104.0
blr,1942,2063.0
blr,1943,2022.0
blr,1944,1982.0
blr,1945,1943.0
blr,1946,1905.0
blr,1947,2115.0
blr,1948,2387.0
blr,1949,2605.0
blr,1950,2819.0
blr,1951,2781.0
blr,1952,2908.0
blr,1953,2981.0
blr,1954,3070.0
blr,1955,3271.0
blr,1956,3518.0
blr,1957,3524.0
blr,1958,3719.0
blr,1959,3610.0
blr,1960,3878.0
blr,1961,4026.0
blr,1962,4066.0
blr,1963,3913.0
blr,1964,4357.0
blr,1965,4547.0
blr,1966,4712.0
blr,1967,4866.0
blr,1968,5099.0
blr,1969,5120.0
blr,1970,5461.0
blr,1971,5549.0
blr,1972,5523.0
blr,1973,5929.0
blr,1974,6108.0
blr,1975,6132.0
blr,1976,6429.0
blr,1977,6591.0
blr,1978,6769.0
blr,1979,6752.0
blr,1980,6776.0
blr,1981,6855.0
blr,1982,7039.0
blr,1983,7279.0
blr,1984,7381.0
blr,1985,7459.0
blr,1986,7780.0
blr,1987,7896.0
blr,1988,8084.0
blr,1989,8251.0
blr,1990,8084.0
blr,1991,7983.0
blr,1992,7201.0
blr,1993,6639.0
blr,1994,5869.0
blr,1995,5275.0
blr,1996,5441.0
blr,1997,6087.0
blr,1998,6630.0
blr,1999,6879.0
blr,2000,7300.0
blr,2001,7704.0
blr,2002,8144.0
blr,2003,8778.0
blr,2004,9851.0
blr,2005,10851.0
blr,2006,12010.0
blr,2007,13103.0
blr,2008,14488.0
blr,2009,14549.0
blr,2010,15703.0
blr,2011,16603.0
blr,2012,16907.0
blr,2013,17085.0
blr,2014,17349.0
blr,2015,17415.0
blr,2016,17537.0
blr,2017,17691.0
blr,2018,17840.0
blr,2019,18018.0
blr,2020,18155.0
blr,2021,18293.0
blr,2022,18458.0
blr,2023,18640.0
blr,2024,18836.0
blr,2025,19045.0
blr,2026,19266.0
blr,2027,19503.0
blr,2028,19757.0
blr,2029,20025.0
blr,2030,20310.0
blr,2031,20612.0
blr,2032,20931.0
blr,2033,21269.0
blr,2034,21626.0
blr,2035,22002.0
blr,2036,22399.0
blr,2037,22817.0
blr,2038,23258.0
blr,2039,23722.0
blr,2040,24210.0
blz,1800,579.0
blz,1801,579.0
blz,1802,579.0
blz,1803,579.0
blz,1804,579.0
blz,1805,579.0
blz,1806,579.0
blz,1807,579.0
blz,1808,579.0
blz,1809,579.0
blz,1810,580.0
blz,1811,580.0
blz,1812,580.0
blz,1813,580.0
blz,1814,580.0
blz,1815,580.0
blz,1816,580.0
blz,1817,580.0
blz,1818,580.0
blz,1819,580.0
blz,1820,580.0
blz,1821,584.0
blz,1822,588.0
blz,1823,592.0
blz,1824,596.0
blz,1825,600.0
blz,1826,604.0
blz,1827,608.0
blz,1828,613.0
blz,1829,617.0
blz,1830,621.0
blz,1831,625.0
blz,1832,629.0
blz,1833,634.0
blz,1834,638.0
blz,1835,642.0
blz,1836,646.0
blz,1837,651.0
blz,1838,655.0
blz,1839,660.0
blz,1840,664.0
blz,1841,669.0
blz,1842,673.0
blz,1843,678.0
blz,1844,682.0
blz,1845,687.0
blz,1846,692.0
blz,1847,696.0
blz,1848,701.0
blz,1849,706.0
blz,1850,710.0
blz,1851,715.0
blz,1852,720.0
blz,1853,725.0
blz,1854,730.0
blz,1855,735.0
blz,1856,740.0
blz,1857,745.0
blz,1858,750.0
blz,1859,755.0
blz,1860,760.0
blz,1861,765.0
blz,1862,770.0
blz,1863,775.0
blz,1864,781.0
blz,1865,786.0
blz,1866,791.0
blz,1867,797.0
blz,1868,802.0
blz,1869,807.0
blz,1870,813.0
blz,1871,818.0
blz,1872,824.0
blz,1873,829.0
blz,1874,835.0
blz,1875,841.0
blz,1876,846.0
blz,1877,852.0
blz,1878,858.0
blz,1879,864.0
blz,1880,869.0
blz,1881,875.0
blz,1882,881.0
blz,1883,887.0
blz,1884,893.0
blz,1885,899.0
blz,1886,905.0
blz,1887,911.0
blz,1888,918.0
blz,1889,924.0
blz,1890,930.0
blz,1891,936.0
blz,1892,943.0
blz,1893,949.0
blz,1894,955.0
blz,1895,962.0
blz,1896,968.0
blz,1897,975.0
blz,1898,981.0
blz,1899,988.0
blz,1900,995.0
blz,1901,1002.0
blz,1902,1008.0
blz,1903,1015.0
blz,1904,1022.0
blz,1905,1029.0
blz,1906,1036.0
blz,1907,1043.0
blz,1908,1050.0
blz,1909,1057.0
blz,1910,1064.0
blz,1911,1071.0
blz,1912,1079.0
blz,1913,1086.0
blz,1914,1102.0
blz,1915,1119.0
blz,1916,1136.0
blz,1917,1153.0
blz,1918,1170.0
blz,1919,1188.0
blz,1920,1205.0
blz,1921,1223.0
blz,1922,1241.0
blz,1923,1259.0
blz,1924,1278.0
blz,1925,1297.0
blz,1926,1316.0
blz,1927,1335.0
blz,1928,1355.0
blz,1929,1375.0
blz,1930,1395.0
blz,1931,1415.0
blz,1932,1436.0
blz,1933,1457.0
blz,1934,1478.0
blz,1935,1500.0
blz,1936,1522.0
blz,1937,1544.0
blz,1938,1567.0
blz,1939,1590.0
blz,1940,1613.0
blz,1941,1637.0
blz,1942,1661.0
blz,1943,1685.0
blz,1944,1710.0
blz,1945,1734.0
blz,1946,1760.0
blz,1947,1786.0
blz,1948,1812.0
blz,1949,1838.0
blz,1950,1865.0
blz,1951,1879.0
blz,1952,1892.0
blz,1953,1906.0
blz,1954,1920.0
blz,1955,1934.0
blz,1956,1949.0
blz,1957,1963.0
blz,1958,1977.0
blz,1959,1992.0
blz,1960,2006.0
blz,1961,2032.0
blz,1962,2056.0
blz,1963,2082.0
blz,1964,2114.0
blz,1965,2153.0
blz,1966,2196.0
blz,1967,2248.0
blz,1968,2362.0
blz,1969,2435.0
blz,1970,2509.0
blz,1971,2570.0
blz,1972,2797.0
blz,1973,2911.0
blz,1974,3259.0
blz,1975,3315.0
blz,1976,3244.0
blz,1977,3370.0
blz,1978,3539.0
blz,1979,3701.0
blz,1980,4148.0
blz,1981,4091.0
blz,1982,3973.0
blz,1983,3809.0
blz,1984,3763.0
blz,1985,3705.0
blz,1986,3777.0
blz,1987,4083.0
blz,1988,4344.0
blz,1989,4820.0
blz,1990,5166.0
blz,1991,5594.0
blz,1992,6154.0
blz,1993,6424.0
blz,1994,6310.0
blz,1995,6209.0
blz,1996,6137.0
blz,1997,6177.0
blz,1998,6220.0
blz,1999,6568.0
blz,2000,7215.0
blz,2001,7373.0
blz,2002,7548.0
blz,2003,8042.0
blz,2004,8203.0
blz,2005,8202.0
blz,2006,8360.0
blz,2007,8240.0
blz,2008,8293.0
blz,2009,8145.0
blz,2010,8209.0
blz,2011,8178.0
blz,2012,8287.0
blz,2013,8215.0
blz,2014,8418.0
blz,2015,8501.0
blz,2016,8557.0
blz,2017,8607.0
blz,2018,8650.0
blz,2019,8692.0
blz,2020,8748.0
blz,2021,8804.0
blz,2022,8861.0
blz,2023,8924.0
blz,2024,8993.0
blz,2025,9071.0
blz,2026,9157.0
blz,2027,9250.0
blz,2028,9351.0
blz,2029,9460.0
blz,2030,9577.0
blz,2031,9703.0
blz,2032,9838.0
blz,2033,9982.0
blz,2034,10136.0
blz,2035,10299.0
blz,2036,10473.0
blz,2037,10658.0
blz,2038,10854.0
blz,2039,11062.0
blz,2040,11282.0
bmu,1800,1227.0
bmu,1801,1227.0
bmu,1802,1228.0
bmu,1803,1228.0
bmu,1804,1228.0
bmu,1805,1228.0
bmu,1806,1228.0
bmu,1807,1229.0
bmu,1808,1229.0
bmu,1809,1229.0
bmu,1810,1229.0
