geo,aged_65plus_labour_force_participation_rate_percent,time
ecu,37.8,2000
ecu,43.8,2001
ecu,44.5,2002
ecu,45.2,2003
ecu,46.0,2004
ecu,46.7,2005
ecu,47.5,2006
ecu,46.8,2007
egy,32.0,1980
egy,36.0,1981
egy,40.2,1982
egy,44.6,1983
egy,45.9,1984
egy,42.6,1985
egy,39.2,1986
egy,35.8,1987
egy,32.3,1988
egy,29.0,1989
egy,25.7,1990
egy,22.1,1991
egy,18.2,1992
egy,15.0,1993
egy,16.6,1994
egy,17.7,1995
egy,17.2,1996
egy,16.7,1997
egy,16.2,1998
egy,15.7,1999
egy,13.0,2000
egy,10.6,2001
egy,8.0,2002
egy,8.0,2003
egy,7.9,2004
egy,7.9,2005
egy,7.7,2006
egy,10.5,2007
slv,37.8,1980
slv,37.4,1981
slv,37.0,1982
slv,36.7,1983
slv,36.3,1984
slv,36.0,1985
slv,35.7,1986
slv,35.5,1987
slv,35.2,1988
slv,34.9,1989
slv,34.6,1990
slv,32.6,1991
slv,36.4,1992
slv,35.9,1993
slv,35.8,1994
slv,33.5,1995
slv,32.6,1996
slv,33.1,1997
slv,31.8,1998
slv,30.4,1999
slv,30.1,2000
slv,29.9,2001
slv,29.6,2002
slv,28.7,2003
slv,28.3,2004
slv,27.9,2005
slv,27.6,2006
slv,26.6,2007
gnq,36.4,1980
gnq,36.5,1981
gnq,36.6,1982
gnq,36.7,1983
gnq,36.7,1984
gnq,36.8,1985
gnq,36.9,1986
gnq,37.0,1987
gnq,37.1,1988
gnq,37.2,1989
gnq,37.3,1990
gnq,37.4,1991
gnq,37.5,1992
gnq,37.6,1993
gnq,37.7,1994
gnq,37.8,1995
gnq,37.9,1996
gnq,38.0,1997
gnq,38.2,1998
gnq,38.3,1999
gnq,38.3,2000
gnq,38.4,2001
gnq,38.4,2002
gnq,38.4,2003
gnq,38.4,2004
gnq,38.4,2005
gnq,38.3,2006
gnq,38.4,2007
eri,48.0,1980
eri,48.1,1981
eri,48.2,1982
eri,48.1,1983
eri,48.0,1984
eri,47.7,1985
eri,47.3,1986
eri,46.9,1987
eri,46.5,1988
eri,46.2,1989
eri,45.9,1990
eri,45.8,1991
eri,45.8,1992
eri,45.3,1993
eri,44.5,1994
eri,44.3,1995
eri,43.8,1996
eri,43.4,1997
eri,43.2,1998
eri,43.0,1999
eri,43.4,2000
eri,42.9,2001
eri,42.7,2002
eri,42.5,2003
eri,42.3,2004
eri,42.2,2005
eri,42.1,2006
eri,41.3,2007
est,14.9,1980
est,14.9,1981
est,14.8,1982
est,14.8,1983
est,14.6,1984
est,14.5,1985
est,14.3,1986
est,14.2,1987
est,14.0,1988
est,13.8,1989
est,14.3,1990
est,14.4,1991
est,14.5,1992
est,14.6,1993
est,14.7,1994
est,14.8,1995
est,13.1,1996
est,11.5,1997
est,9.1,1998
est,10.7,1999
est,12.7,2000
est,13.9,2001
est,15.7,2002
est,16.0,2003
est,10.6,2004
est,16.1,2005
est,15.3,2006
est,16.0,2007
eth,55.3,1980
eth,55.3,1981
eth,55.3,1982
eth,55.2,1983
eth,55.4,1984
eth,55.8,1985
eth,56.3,1986
eth,56.8,1987
eth,57.2,1988
eth,57.7,1989
eth,58.2,1990
eth,58.6,1991
eth,59.1,1992
eth,59.6,1993
eth,60.0,1994
eth,57.1,1995
eth,54.0,1996
eth,51.0,1997
eth,48.0,1998
eth,44.9,1999
eth,46.8,2000
eth,48.7,2001
eth,50.7,2002
eth,52.6,2003
eth,54.5,2004
eth,56.5,2005
eth,56.1,2006
eth,55.6,2007
fji,23.5,1980
fji,23.4,1981
fji,23.5,1982
fji,24.7,1983
fji,26.0,1984
fji,27.3,1985
fji,28.5,1986
fji,29.1,1987
fji,29.6,1988
fji,30.2,1989
fji,30.9,1990
fji,31.6,1991
fji,32.4,1992
fji,33.3,1993
fji,34.3,1994
fji,35.3,1995
fji,36.4,1996
fji,36.3,1997
fji,36.3,1998
fji,36.3,1999
fji,36.0,2000
fji,36.0,2001
fji,35.9,2002
fji,35.9,2003
fji,36.0,2004
fji,35.9,2005
fji,36.0,2006
fji,35.9,2007
fin,9.7,1980
fin,9.8,1981
fin,8.7,1982
fin,7.6,1983
fin,7.0,1984
fin,6.9,1985
fin,6.5,1986
fin,5.7,1987
fin,5.9,1988
fin,6.0,1989
fin,5.5,1990
fin,4.9,1991
fin,4.0,1992
fin,3.7,1993
fin,3.4,1994
fin,3.3,1995
fin,2.8,1996
fin,3.2,1997
fin,3.4,1998
fin,3.2,1999
fin,3.4,2000
fin,3.4,2001
fin,3.9,2002
fin,4.2,2003
fin,4.4,2004
fin,4.9,2005
fin,5.7,2006
fin,5.8,2007
fra,5.3,1980
fra,4.7,1981
fra,3.8,1982
fra,3.4,1983
fra,3.6,1984
fra,3.4,1985
fra,3.2,1986
fra,3.0,1987
fra,2.9,1988
fra,2.9,1989
fra,2.4,1990
fra,2.3,1991
fra,2.2,1992
fra,2.1,1993
fra,1.9,1994
fra,1.7,1995
fra,1.8,1996
fra,1.5,1997
fra,1.5,1998
fra,1.3,1999
fra,1.3,2000
fra,1.2,2001
fra,1.3,2002
fra,1.3,2003
fra,1.2,2004
fra,1.3,2005
fra,1.2,2006
fra,1.1,2007
guf,10.8,1980
guf,10.8,1981
guf,11.0,1982
guf,10.7,1983
guf,10.4,1984
guf,10.1,1985
guf,9.8,1986
guf,9.6,1987
guf,9.3,1988
guf,9.0,1989
guf,8.8,1990
guf,8.4,1991
guf,7.9,1992
guf,7.6,1993
guf,7.2,1994
guf,6.9,1995
guf,6.6,1996
guf,6.3,1997
guf,5.9,1998
guf,5.7,1999
guf,5.6,2000
guf,5.6,2001
guf,5.6,2002
guf,5.6,2003
guf,5.6,2004
guf,5.5,2005
guf,5.5,2006
guf,5.4,2007
pyf,8.5,1980
pyf,8.5,1981
pyf,8.5,1982
pyf,8.5,1983
pyf,8.4,1984
pyf,8.4,1985
pyf,8.5,1986
pyf,8.5,1987
pyf,8.5,1988
pyf,8.5,1989
pyf,8.5,1990
pyf,8.5,1991
pyf,8.5,1992
pyf,8.5,1993
pyf,8.5,1994
pyf,8.5,1995
pyf,8.5,1996
pyf,8.5,1997
pyf,8.5,1998
pyf,8.5,1999
pyf,8.5,2000
pyf,8.5,2001
pyf,8.5,2002
pyf,8.5,2003
pyf,8.5,2004
pyf,8.5,2005
pyf,8.6,2006
pyf,8.6,2007
gab,44.7,1980
gab,45.0,1981
gab,45.5,1982
gab,45.7,1983
gab,45.9,1984
gab,46.3,1985
gab,46.6,1986
gab,47.5,1987
gab,47.4,1988
gab,47.4,1989
gab,47.2,1990
gab,47.2,1991
gab,47.3,1992
gab,47.3,1993
gab,47.2,1994
gab,46.9,1995
gab,46.6,1996
gab,46.4,1997
gab,46.2,1998
gab,46.2,1999
gab,45.9,2000
gab,45.5,2001
gab,45.1,2002
gab,44.8,2003
gab,44.4,2004
gab,44.2,2005
gab,43.9,2006
gab,46.0,2007
gmb,74.4,1980
gmb,74.4,1981
gmb,74.5,1982
gmb,74.1,1983
gmb,74.4,1984
gmb,74.4,1985
gmb,73.8,1986
gmb,74.6,1987
gmb,74.5,1988
gmb,74.0,1989
gmb,73.9,1990
gmb,74.0,1991
gmb,74.1,1992
gmb,74.1,1993
gmb,74.2,1994
gmb,74.3,1995
gmb,74.3,1996
gmb,74.1,1997
gmb,74.0,1998
gmb,73.8,1999
gmb,73.7,2000
gmb,73.5,2001
gmb,73.7,2002
gmb,73.5,2003
gmb,73.4,2004
gmb,73.3,2005
gmb,73.1,2006
gmb,73.0,2007
geo,37.6,1980
geo,38.2,1981
geo,38.3,1982
geo,38.7,1983
geo,39.2,1984
geo,39.5,1985
geo,38.4,1986
geo,38.4,1987
geo,39.0,1988
geo,38.0,1989
geo,35.0,1990
geo,39.2,1991
geo,45.9,1992
geo,49.5,1993
geo,50.6,1994
geo,49.9,1995
geo,48.9,1996
geo,48.3,1997
geo,48.1,1998
geo,47.7,1999
geo,49.4,2000
geo,50.9,2001
geo,48.3,2002
geo,48.7,2003
geo,48.1,2004
geo,47.2,2005
geo,45.9,2006
geo,47.1,2007
deu,4.6,1980
deu,4.2,1981
deu,3.9,1982
deu,4.1,1983
deu,3.6,1984
deu,3.2,1985
deu,3.1,1986
deu,3.0,1987
deu,2.8,1988
deu,2.6,1989
deu,3.1,1990
deu,2.4,1991
deu,2.6,1992
deu,2.5,1993
deu,2.5,1994
deu,2.5,1995
deu,2.6,1996
deu,2.7,1997
deu,2.7,1998
deu,2.6,1999
deu,2.6,2000
deu,2.8,2001
deu,2.8,2002
deu,2.9,2003
deu,2.7,2004
deu,3.3,2005
deu,3.4,2006
deu,3.2,2007
gha,81.5,1980
gha,81.8,1981
gha,82.2,1982
gha,82.5,1983
gha,82.3,1984
gha,82.2,1985
gha,82.1,1986
gha,81.9,1987
gha,81.8,1988
gha,81.6,1989
gha,81.5,1990
gha,81.4,1991
gha,81.2,1992
gha,81.0,1993
gha,80.8,1994
gha,80.5,1995
gha,80.2,1996
gha,80.0,1997
gha,79.6,1998
gha,79.3,1999
gha,59.0,2000
gha,58.8,2001
gha,58.5,2002
gha,58.2,2003
gha,57.9,2004
gha,57.6,2005
gha,57.3,2006
gha,51.8,2007
grc,12.3,1980
grc,12.8,1981
grc,13.0,1982
grc,13.0,1983
grc,11.3,1984
grc,9.6,1985
grc,10.2,1986
grc,9.1,1987
grc,8.8,1988
grc,7.4,1989
grc,7.7,1990
grc,7.0,1991
grc,7.5,1992
grc,6.9,1993
grc,7.4,1994
grc,7.2,1995
grc,7.5,1996
grc,6.6,1997
grc,6.3,1998
grc,5.6,1999
grc,5.3,2000
grc,4.9,2001
grc,4.8,2002
grc,4.9,2003
grc,4.2,2004
grc,4.2,2005
grc,4.4,2006
grc,3.8,2007
glp,5.4,1980
glp,5.3,1981
glp,5.4,1982
glp,4.7,1983
glp,4.1,1984
glp,3.6,1985
glp,3.2,1986
glp,3.2,1987
glp,3.2,1988
glp,3.1,1989
glp,3.1,1990
glp,3.1,1991
glp,3.1,1992
glp,3.1,1993
glp,3.0,1994
glp,3.0,1995
glp,3.0,1996
glp,3.0,1997
glp,3.0,1998
glp,3.0,1999
glp,2.9,2000
glp,2.9,2001
glp,2.9,2002
glp,2.8,2003
glp,2.9,2004
glp,2.8,2005
glp,2.8,2006
glp,2.8,2007
gum,31.5,1980
gum,31.6,1981
gum,31.7,1982
gum,31.8,1983
gum,31.9,1984
gum,32.0,1985
gum,32.3,1986
gum,32.5,1987
gum,32.7,1988
gum,32.7,1989
gum,32.6,1990
gum,32.1,1991
gum,31.6,1992
gum,30.9,1993
gum,30.3,1994
gum,29.9,1995
gum,29.5,1996
gum,29.4,1997
gum,29.3,1998
gum,29.3,1999
gum,29.4,2000
gum,29.6,2001
gum,29.8,2002
gum,30.1,2003
gum,30.4,2004
gum,30.8,2005
gum,31.1,2006
gum,31.2,2007
gtm,35.5,1980
gtm,35.7,1981
gtm,36.5,1982
gtm,37.2,1983
gtm,37.4,1984
gtm,37.9,1985
gtm,38.1,1986
gtm,38.1,1987
gtm,37.9,1988
gtm,37.8,1989
gtm,35.6,1990
gtm,33.5,1991
gtm,31.4,1992
gtm,29.3,1993
gtm,27.2,1994
gtm,25.2,1995
gtm,23.3,1996
gtm,21.5,1997
gtm,19.8,1998
gtm,18.1,1999
gtm,22.2,2000
gtm,26.9,2001
gtm,32.1,2002
gtm,37.9,2003
gtm,44.1,2004
gtm,43.9,2005
gtm,43.5,2006
gtm,43.4,2007
gin,51.5,1980
gin,51.6,1981
gin,51.6,1982
gin,51.7,1983
gin,51.8,1984
gin,51.8,1985
gin,51.8,1986
gin,51.8,1987
gin,51.7,1988
gin,51.7,1989
gin,51.7,1990
gin,51.8,1991
gin,51.8,1992
gin,51.9,1993
gin,51.8,1994
gin,51.6,1995
gin,51.5,1996
gin,51.3,1997
gin,51.0,1998
gin,50.8,1999
gin,50.7,2000
gin,50.5,2001
gin,50.4,2002
gin,50.3,2003
gin,50.2,2004
gin,50.0,2005
gin,49.9,2006
gin,49.7,2007
gnb,45.2,1980
gnb,45.1,1981
gnb,45.1,1982
gnb,45.4,1983
gnb,45.3,1984
gnb,45.7,1985
gnb,45.5,1986
gnb,45.3,1987
gnb,45.3,1988
gnb,45.2,1989
gnb,45.2,1990
gnb,45.2,1991
gnb,45.3,1992
gnb,45.4,1993
gnb,45.6,1994
gnb,45.6,1995
gnb,45.5,1996
gnb,45.5,1997
gnb,46.7,1998
gnb,46.7,1999
gnb,46.7,2000
gnb,46.8,2001
gnb,47.3,2002
gnb,47.5,2003
gnb,47.6,2004
gnb,47.7,2005
gnb,47.8,2006
gnb,49.0,2007
guy,24.9,1980
guy,24.8,1981
guy,24.9,1982
guy,24.9,1983
guy,24.8,1984
guy,24.6,1985
guy,24.4,1986
guy,24.0,1987
guy,24.0,1988
guy,23.6,1989
guy,23.5,1990
guy,23.3,1991
guy,23.1,1992
guy,23.0,1993
guy,22.8,1994
guy,22.5,1995
guy,22.1,1996
guy,21.6,1997
guy,21.4,1998
guy,21.2,1999
guy,21.0,2000
guy,20.7,2001
guy,20.6,2002
guy,20.7,2003
guy,20.7,2004
guy,20.8,2005
guy,20.8,2006
guy,21.0,2007
hti,56.0,1980
hti,56.2,1981
hti,56.3,1982
hti,56.4,1983
hti,55.5,1984
hti,54.6,1985
hti,53.7,1986
hti,52.9,1987
hti,52.0,1988
hti,53.4,1989
hti,54.8,1990
hti,54.7,1991
hti,54.7,1992
hti,54.6,1993
hti,54.6,1994
hti,54.6,1995
hti,54.7,1996
hti,54.9,1997
hti,55.1,1998
hti,55.3,1999
hti,55.4,2000
hti,55.5,2001
hti,55.4,2002
hti,55.3,2003
hti,55.1,2004
hti,54.8,2005
hti,54.5,2006
hti,54.7,2007
hnd,41.6,1980
hnd,40.2,1981
hnd,40.7,1982
hnd,40.2,1983
hnd,43.0,1984
hnd,43.0,1985
hnd,43.0,1986
hnd,43.0,1987
hnd,43.0,1988
hnd,43.0,1989
hnd,43.0,1990
hnd,43.0,1991
hnd,43.0,1992
hnd,43.0,1993
hnd,43.0,1994
hnd,43.0,1995
hnd,43.0,1996
hnd,43.0,1997
hnd,43.0,1998
hnd,43.0,1999
hnd,40.5,2000
hnd,38.2,2001
hnd,37.3,2002
hnd,37.1,2003
hnd,36.9,2004
hnd,37.0,2005
hnd,36.7,2006
hnd,35.3,2007
hkg,20.2,1980
hkg,21.5,1981
hkg,20.5,1982
hkg,19.2,1983
hkg,19.1,1984
hkg,17.7,1985
hkg,16.3,1986
hkg,15.8,1987
hkg,15.2,1988
hkg,14.0,1989
hkg,12.6,1990
hkg,12.7,1991
hkg,10.6,1992
hkg,9.6,1993
hkg,8.7,1994
hkg,8.5,1995
hkg,7.6,1996
hkg,6.4,1997
hkg,6.1,1998
hkg,6.0,1999
hkg,5.9,2000
hkg,5.7,2001
hkg,5.6,2002
hkg,5.4,2003
hkg,5.5,2004
hkg,5.6,2005
hkg,5.7,2006
hkg,5.1,2007
hun,3.5,1980
hun,3.7,1981
hun,4.0,1982
hun,4.3,1983
hun,4.5,1984
hun,4.8,1985
hun,5.2,1986
hun,5.5,1987
hun,5.9,1988
hun,6.3,1989
hun,6.7,1990
hun,7.1,1991
hun,7.6,1992
hun,5.9,1993
hun,5.0,1994
hun,2.4,1995
hun,1.9,1996
hun,1.5,1997
hun,1.5,1998
hun,1.5,1999
hun,2.6,2000
hun,2.0,2001
hun,2.2,2002
hun,2.7,2003
hun,2.9,2004
hun,2.5,2005
hun,2.6,2006
hun,3.0,2007
isl,27.1,1980
isl,27.3,1981
isl,28.0,1982
isl,30.1,1983
isl,27.7,1984
isl,27.2,1985
isl,25.7,1986
isl,23.9,1987
isl,26.7,1988
isl,27.3,1989
isl,26.9,1990
isl,27.6,1991
isl,29.2,1992
isl,26.6,1993
isl,24.9,1994
isl,25.1,1995
isl,24.4,1996
isl,23.4,1997
isl,23.5,1998
isl,21.6,1999
isl,19.6,2000
isl,19.9,2001
isl,20.2,2002
isl,18.1,2003
isl,17.5,2004
isl,17.4,2005
isl,17.1,2006
isl,16.0,2007
ind,30.9,1980
ind,30.7,1981
ind,30.5,1982
ind,30.3,1983
ind,30.1,1984
ind,29.9,1985
ind,29.7,1986
ind,29.5,1987
ind,29.3,1988
ind,29.2,1989
ind,29.1,1990
ind,29.0,1991
ind,28.9,1992
ind,28.9,1993
ind,28.9,1994
ind,28.9,1995
ind,28.9,1996
ind,29.0,1997
ind,29.0,1998
ind,29.1,1999
ind,29.1,2000
ind,29.1,2001
ind,29.1,2002
ind,29.1,2003
ind,29.0,2004
ind,28.8,2005
ind,28.6,2006
ind,29.2,2007
idn,38.9,1980
idn,39.0,1981
idn,39.0,1982
idn,38.7,1983
idn,38.3,1984
idn,38.0,1985
idn,37.7,1986
idn,38.6,1987
idn,39.5,1988
idn,39.1,1989
idn,39.3,1990
idn,39.4,1991
idn,39.6,1992
idn,38.4,1993
idn,37.2,1994
idn,38.5,1995
idn,39.8,1996
idn,39.9,1997
idn,39.5,1998
idn,39.5,1999
idn,39.6,2000
idn,39.5,2001
idn,39.5,2002
idn,39.6,2003
idn,39.7,2004
idn,39.8,2005
idn,39.8,2006
idn,39.6,2007
irn,28.5,1980
irn,29.4,1981
irn,28.2,1982
irn,27.5,1983
irn,27.9,1984
irn,28.4,1985
irn,30.1,1986
irn,31.0,1987
irn,32.0,1988
irn,32.9,1989
irn,33.8,1990
irn,34.7,1991
irn,34.5,1992
irn,34.4,1993
irn,34.1,1994
irn,33.9,1995
irn,33.7,1996
irn,32.9,1997
irn,32.1,1998
irn,31.4,1999
irn,30.6,2000
irn,29.8,2001
irn,29.0,2002
irn,28.2,2003
irn,27.5,2004
irn,26.7,2005
irn,26.5,2006
irn,24.9,2007
irq,12.5,1980
irq,12.9,1981
irq,13.5,1982
irq,13.5,1983
irq,13.5,1984
irq,13.9,1985
irq,14.9,1986
irq,14.8,1987
irq,15.1,1988
irq,15.1,1989
irq,14.2,1990
irq,13.5,1991
irq,12.9,1992
irq,12.7,1993
irq,12.6,1994
irq,12.5,1995
irq,12.5,1996
irq,12.4,1997
irq,12.5,1998
irq,12.6,1999
irq,12.6,2000
irq,12.4,2001
irq,12.2,2002
irq,11.9,2003
irq,11.8,2004
irq,11.6,2005
irq,11.4,2006
irq,11.5,2007
irl,13.4,1980
irl,13.3,1981
irl,12.4,1982
irl,11.6,1983
irl,10.2,1984
irl,9.4,1985
irl,9.9,1986
irl,9.6,1987
irl,10.2,1988
irl,9.4,1989
irl,9.0,1990
irl,9.0,1991
irl,9.1,1992
irl,8.6,1993
irl,8.2,1994
irl,8.2,1995
irl,8.5,1996
irl,8.4,1997
irl,8.1,1998
irl,8.0,1999
irl,8.0,2000
irl,7.8,2001
irl,8.2,2002
irl,8.0,2003
irl,7.7,2004
irl,8.3,2005
irl,8.7,2006
irl,8.1,2007
isr,16.7,1980
isr,16.3,1981
isr,15.1,1982
isr,14.4,1983
isr,13.9,1984
isr,12.9,1985
isr,13.9,1986
isr,13.8,1987
isr,13.9,1988
isr,13.1,1989
isr,12.6,1990
isr,11.5,1991
isr,11.1,1992
isr,11.3,1993
isr,10.9,1994
isr,10.5,1995
isr,10.2,1996
isr,9.4,1997
isr,9.4,1998
isr,8.9,1999
isr,8.4,2000
isr,9.2,2001
isr,9.4,2002
isr,9.3,2003
isr,9.6,2004
isr,10.2,2005
isr,10.0,2006
isr,9.8,2007
ita,7.2,1980
ita,6.8,1981
ita,5.3,1982
ita,5.6,1983
ita,4.9,1984
ita,4.6,1985
ita,5.1,1986
ita,4.8,1987
ita,4.5,1988
ita,4.5,1989
ita,4.2,1990
ita,4.4,1991
ita,4.8,1992
ita,4.1,1993
ita,3.7,1994
ita,3.7,1995
ita,3.6,1996
ita,4.0,1997
ita,3.6,1998
ita,3.4,1999
ita,3.3,2000
ita,3.4,2001
ita,3.5,2002
ita,3.4,2003
ita,3.2,2004
ita,3.1,2005
ita,3.3,2006
ita,3.1,2007
jam,46.0,1980
jam,46.2,1981
jam,42.7,1982
jam,42.1,1983
jam,41.4,1984
jam,40.7,1985
jam,40.0,1986
jam,39.2,1987
jam,38.5,1988
jam,37.7,1989
jam,37.1,1990
jam,36.6,1991
jam,36.2,1992
jam,35.7,1993
jam,35.3,1994
jam,33.9,1995
jam,32.6,1996
jam,29.9,1997
jam,31.5,1998
jam,31.7,1999
jam,31.5,2000
jam,31.2,2001
jam,28.7,2002
jam,28.0,2003
jam,28.4,2004
jam,28.2,2005
jam,28.0,2006
jam,27.2,2007
jpn,26.3,1980
jpn,26.3,1981
jpn,25.5,1982
jpn,25.5,1983
jpn,24.8,1984
jpn,24.3,1985
jpn,23.8,1986
jpn,23.6,1987
jpn,23.8,1988
jpn,23.9,1989
jpn,24.3,1990
jpn,25.3,1991
jpn,25.4,1992
jpn,24.8,1993
jpn,24.8,1994
jpn,24.5,1995
jpn,24.2,1996
jpn,24.2,1997
jpn,23.8,1998
jpn,23.4,1999
jpn,22.6,2000
jpn,21.8,2001
jpn,20.7,2002
jpn,20.1,2003
jpn,19.7,2004
jpn,19.8,2005
jpn,19.9,2006
jpn,18.6,2007
jor,14.3,1980
jor,14.7,1981
jor,14.9,1982
jor,15.3,1983
jor,15.1,1984
jor,15.2,1985
jor,14.9,1986
jor,14.7,1987
jor,14.6,1988
jor,15.4,1989
jor,15.3,1990
jor,15.6,1991
jor,15.2,1992
jor,14.9,1993
jor,13.9,1994
jor,13.0,1995
jor,12.1,1996
jor,11.2,1997
jor,10.4,1998
jor,9.0,1999
jor,7.7,2000
jor,7.4,2001
jor,8.5,2002
jor,7.2,2003
jor,7.1,2004
jor,7.0,2005
jor,7.0,2006
jor,6.3,2007
kaz,5.3,1980
kaz,5.4,1981
kaz,5.5,1982
kaz,5.5,1983
kaz,5.6,1984
kaz,5.7,1985
kaz,5.6,1986
kaz,5.5,1987
kaz,5.6,1988
kaz,5.6,1989
kaz,6.0,1990
kaz,6.5,1991
kaz,7.0,1992
kaz,7.5,1993
kaz,8.1,1994
kaz,8.7,1995
kaz,9.4,1996
kaz,10.0,1997
kaz,10.7,1998
kaz,11.5,1999
kaz,12.3,2000
kaz,13.1,2001
kaz,14.0,2002
kaz,11.5,2003
kaz,9.4,2004
kaz,8.9,2005
kaz,8.5,2006
kaz,10.4,2007
ken,60.0,1980
ken,60.1,1981
ken,60.2,1982
ken,60.3,1983
ken,60.4,1984
ken,60.4,1985
ken,60.2,1986
ken,60.1,1987
ken,59.9,1988
ken,59.7,1989
ken,59.4,1990
ken,59.1,1991
ken,58.8,1992
ken,58.5,1993
ken,58.1,1994
ken,57.8,1995
ken,57.5,1996
ken,57.1,1997
ken,56.7,1998
ken,56.4,1999
ken,56.1,2000
ken,55.7,2001
ken,55.5,2002
ken,55.3,2003
ken,55.0,2004
ken,54.9,2005
ken,54.7,2006
ken,54.1,2007
prk,26.5,1980
prk,27.4,1981
prk,28.3,1982
prk,29.1,1983
prk,29.9,1984
prk,30.8,1985
prk,31.8,1986
prk,32.8,1987
prk,33.7,1988
prk,34.2,1989
prk,34.2,1990
prk,33.6,1991
prk,32.7,1992
prk,31.5,1993
prk,30.4,1994
prk,29.6,1995
prk,29.1,1996
prk,28.8,1997
prk,28.7,1998
prk,28.8,1999
prk,29.1,2000
prk,29.5,2001
prk,30.2,2002
prk,30.9,2003
prk,31.7,2004
prk,32.5,2005
prk,33.3,2006
prk,33.0,2007
kor,25.6,1980
kor,25.5,1981
kor,25.4,1982
kor,25.3,1983
kor,25.3,1984
kor,25.2,1985
kor,25.4,1986
kor,25.6,1987
kor,25.8,1988
kor,26.0,1989
kor,26.2,1990
kor,26.4,1991
kor,27.4,1992
kor,26.7,1993
kor,27.6,1994
kor,28.2,1995
kor,28.8,1996
kor,29.9,1997
kor,27.8,1998
kor,29.1,1999
kor,29.9,2000
kor,30.2,2001
kor,30.9,2002
kor,29.0,2003
kor,30.0,2004
kor,30.2,2005
kor,30.6,2006
kor,30.6,2007
kwt,5.8,1980
kwt,6.6,1981
kwt,7.1,1982
kwt,7.0,1983
kwt,7.3,1984
kwt,7.6,1985
kwt,7.9,1986
kwt,8.2,1987
kwt,8.5,1988
kwt,7.8,1989
kwt,7.6,1990
kwt,7.5,1991
kwt,7.3,1992
kwt,7.3,1993
kwt,7.3,1994
kwt,7.3,1995
kwt,7.5,1996
kwt,7.7,1997
kwt,7.7,1998
kwt,7.8,1999
kwt,7.9,2000
kwt,7.9,2001
kwt,7.9,2002
kwt,7.7,2003
kwt,7.8,2004
kwt,7.8,2005
kwt,7.8,2006
kwt,7.9,2007
kgz,3.3,1980
kgz,3.7,1981
kgz,3.8,1982
kgz,4.1,1983
kgz,4.6,1984
kgz,5.0,1985
kgz,4.5,1986
kgz,4.3,1987
kgz,5.5,1988
kgz,5.6,1989
kgz,6.1,1990
kgz,6.7,1991
kgz,7.4,1992
kgz,8.1,1993
kgz,8.9,1994
kgz,9.8,1995
kgz,10.7,1996
kgz,11.6,1997
kgz,12.6,1998
kgz,13.7,1999
kgz,14.9,2000
kgz,16.1,2001
kgz,17.5,2002
kgz,14.2,2003
kgz,11.5,2004
kgz,11.6,2005
kgz,11.5,2006
kgz,13.7,2007
lao,30.8,1980
lao,30.9,1981
lao,30.9,1982
lao,31.0,1983
lao,31.0,1984
lao,31.1,1985
lao,31.1,1986
lao,31.1,1987
lao,31.0,1988
lao,31.2,1989
lao,31.3,1990
lao,31.3,1991
lao,31.4,1992
lao,31.5,1993
lao,31.6,1994
lao,31.7,1995
lao,31.8,1996
lao,31.9,1997
lao,32.0,1998
lao,32.1,1999
lao,32.2,2000
lao,32.3,2001
lao,32.4,2002
lao,32.5,2003
lao,32.6,2004
lao,32.8,2005
lao,32.9,2006
lao,33.0,2007
lva,16.7,1980
lva,16.6,1981
lva,16.5,1982
lva,16.3,1983
lva,15.9,1984
lva,16.0,1985
lva,15.7,1986
lva,15.5,1987
lva,15.1,1988
lva,14.6,1989
lva,13.4,1990
lva,12.2,1991
lva,11.1,1992
lva,10.2,1993
lva,9.3,1994
lva,8.4,1995
lva,7.7,1996
lva,9.6,1997
lva,9.0,1998
lva,9.1,1999
lva,7.5,2000
lva,7.0,2001
lva,12.3,2002
lva,11.3,2003
lva,13.2,2004
lva,14.3,2005
lva,17.6,2006
lva,15.6,2007
lbn,24.0,1980
lbn,24.2,1981
lbn,24.4,1982
lbn,24.4,1983
lbn,24.3,1984
lbn,24.4,1985
lbn,24.7,1986
lbn,24.6,1987
lbn,24.6,1988
lbn,24.6,1989
lbn,23.5,1990
lbn,21.6,1991
lbn,21.6,1992
lbn,21.6,1993
lbn,21.5,1994
lbn,21.7,1995
lbn,21.6,1996
lbn,21.5,1997
lbn,21.5,1998
lbn,21.6,1999
lbn,21.6,2000
lbn,21.3,2001
lbn,21.1,2002
lbn,20.6,2003
lbn,20.4,2004
lbn,20.2,2005
lbn,20.2,2006
lbn,19.8,2007
lso,63.7,1980
lso,63.9,1981
lso,64.3,1982
lso,64.6,1983
lso,64.3,1984
lso,63.9,1985
lso,64.0,1986
lso,64.0,1987
lso,63.5,1988
lso,63.0,1989
lso,62.8,1990
lso,62.5,1991
lso,62.2,1992
lso,62.0,1993
lso,61.7,1994
lso,61.3,1995
lso,60.6,1996
lso,60.1,1997
lso,60.0,1998
lso,59.8,1999
lso,59.5,2000
lso,59.1,2001
lso,58.8,2002
lso,58.5,2003
lso,58.1,2004
lso,57.9,2005
lso,57.4,2006
lso,56.6,2007
lbr,49.3,1980
lbr,49.4,1981
lbr,49.4,1982
lbr,49.6,1983
lbr,49.7,1984
lbr,49.7,1985
lbr,49.7,1986
lbr,49.8,1987
lbr,49.9,1988
lbr,49.9,1989
lbr,49.9,1990
lbr,49.9,1991
