"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"pse",1947,,2097,44.9,252.196044271
"qat",1947,,1096,43.6,227.332085714
"rou",1947,,2589,25,324.994957627
"rus",1947,,5611,32.7,99.200801791
"rwa",1947,,522,44.7,303.818411843
"sau",1947,,1371,42.6,333.492368421
"sdn",1947,,1686,42,279.076470865
"sen",1947,,1639,38.9,363.5
"sgp",1947,,5108,41,125.89
"slb",1947,,895,46.7,339.725200484
"sle",1947,,1075,45.8,442.439266695
"slv",1947,,3143,40.5,274.19711474
"smr",1947,,7038,,
"som",1947,,976,44.1,386.801602733
"srb",1947,,3849,36.7,98.7768252442
"ssd",1947,,1769,41.96,388.618751454
"stp",1947,,1185,,237.706834629
"sur",1947,,5274,33.9,176.56381994
"svk",1947,,5236,38.2,148.334867508
"svn",1947,,4361,35.5,109.248918002
"swe",1947,,10787,40.7,32.4082378001
"swz",1947,,1312,44.7,273.644968854
"syc",1947,,4330,,120.6
"syr",1947,,1724,43.4,319.641160637
"tca",1947,,1814,,
"tcd",1947,,1165,40.7,358.106423991
"tgo",1947,,1039,38.3,340.8
"tha",1947,,1178,39.9,233.848418417
"tjk",1947,,1855,43.2,223.676420908
"tkm",1947,,3743,39.9,207.63005329
"tls",1947,,685,48.3,418.008290509
"ton",1947,,1337,,140.860056038
"tto",1947,,4563,44.5,115.988744305
"tun",1947,,1688,38.5,324.767625
"tur",1947,,2812,53,329.107547726
"tuv",1947,,1378,,
"twn",1947,,1024,,
"tza",1947,,920,41.4,303.839908283
"uga",1947,,815,43.7,357.490953764
"ukr",1947,,2971,40,238.652208092
"ury",1947,,7744,47.4,98.3820050934
"usa",1947,,14267,41.5,40.8242375618
"uzb",1947,,1297,40,219.681140903
"vct",1947,,2106,,199.869943759
"ven",1947,,10306,43.5,150.049768657
"vnm",1947,,974,41.2,205.147548479
"vut",1947,,1246,,187.678281799
"wsm",1947,,2874,,256.693186516
"yem",1947,,1345,44.5,499.91511194
"zaf",1947,,6690,66.8,271.991182411
"zmb",1947,,2400,40.3,318.788005416
"zwe",1947,,1405,46.1,252.302243379
