"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1925,,2098,,
"afg",1925,,885,38.8,462.485117788
"ago",1925,,1452,50.5,460.04
"alb",1925,,1610,26.6,355.39
"and",1925,,4560,,
"are",1925,,2278,44.4,411.620763957
"arg",1925,,7531,45.5,188.45
"arm",1925,,696,39.2,241.519335349
"atg",1925,,1907,,171.653260116
"aus",1925,,9129,41.4,70.3710364964
"aut",1925,,6615,37.3,184.69
"aze",1925,,1402,42.4,245.167251258
"bdi",1925,,473,47.1,401.348481361
"bel",1925,,8956,51.7,129.53
"ben",1925,,1025,44.8,410.047998542
"bfa",1925,,536,41,431.429443155
"bgd",1925,,1171,38.2,493.071772134
"bgr",1925,,1544,28.7,254.76
"bhr",1925,,2808,37.9,416.332231735
"bhs",1925,,4169,,159.30305686
"bih",1925,,1261,45.3,328.74
"blr",1925,,1129,30.3,205.13
"blz",1925,,1297,,191.067059407
"bmu",1925,,3904,,
"bol",1925,,2319,36.9,381.52097888
"bra",1925,,1797,39.5,393.252148148
"brb",1925,,2053,,507.677639618
"brn",1925,,2165,,315.87
"btn",1925,,782,47.4,417.51895762
"bwa",1925,,684,39.1,373.242610683
"caf",1925,,817,46.9,425.08323321
"can",1925,,7211,41.7,121.758856648
"che",1925,,12980,38.9,77.08
"chl",1925,,4613,73.5,419.101697571
"chn",1925,,1035,44.3,395.4
"civ",1925,,1489,41.1,404.638201531
"cmr",1925,,1107,43.9,436.887268475
"cod",1925,,973,43.9,400.33
"cog",1925,,1036,39.4,388.789726567
"col",1925,,2038,58,190.396035852
"com",1925,,790,41,394.19
"cpv",1925,,808,47.8,373.87
"cri",1925,,2448,46.7,319.08
"cub",1925,,4775,38.7,272.13219496
"cym",1925,,3312,,
"cyp",1925,,2885,41.2,223.51
"cze",1925,,5995,40.5,187.4
"deu",1925,,5857,45.4,158.51
"dji",1925,,1524,43,421.65
"dma",1925,,1487,,
"dnk",1925,,7951,46.6,94.6342610294
"dom",1925,,1344,42.7,406.149960122
"dza",1925,,2654,39.5,431.429990659
"ecu",1925,,1495,43.2,385.417089607
"egy",1925,,1523,45.1,385.634076705
"eri",1925,,713,48,417.83
"esp",1925,,3970,35.9,227.327775369
"est",1925,,2661,40.4,186.57
"eth",1925,,552,51,424.23
"fin",1925,,3914,43.2,121.74
"fji",1925,,1456,43.3,495.72399375
"fra",1925,,6075,60.2,120.822549601
"fsm",1925,,705,,197.355235559
"gab",1925,,465,49.3,412.78
"gbr",1925,,8407,42.4,112.340033447
"geo",1925,,793,38.5,251.575807715
"gha",1925,,2094,43.3,426.972428183
"gin",1925,,564,44.8,381.573641568
"gmb",1925,,912,46.5,435.633364808
"gnb",1925,,844,53.3,395.4
"gnq",1925,,444,51,422.94
"grc",1925,,4562,41.3,131.135246244
"grd",1925,,1503,,188.434797198
"grl",1925,,1539,,
"gtm",1925,,2220,41.8,474.88897384
"guy",1925,,2766,42.2,291.314402027
"hkg",1925,,2451,,
"hnd",1925,,2515,42.6,371.679696833
"hrv",1925,,3759,,304.34
"hti",1925,,1849,42.9,455.911876927
"hun",1925,,4419,31,272.153709016
"idn",1925,,1562,48.4,418.3418107
"ind",1925,,1254,31.3,283.014535009
"irl",1925,,4409,54.8,93.5338515901
"irn",1925,,2008,40.9,479.64
"irq",1925,,2033,50.3,405.144950974
"isl",1925,,3108,,67.4125122549
"isr",1925,,1405,44.9,209.1
"ita",1925,,5580,50.9,192.12
"jam",1925,,1410,41.6,278.612861155
"jor",1925,,2056,42.3,398.288381236
