"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1936,,2756,,
"afg",1936,,949,36.4,452.644917575
"ago",1936,,2036,51.5,447.5
"alb",1936,,1758,25.3,280.14
"and",1936,,5503,,
"are",1936,,1323,44.7,400.623661117
"arg",1936,,6689,43.2,143.755670873
"arm",1936,,1356,40.9,182.738538389
"atg",1936,,2505,,156.987548657
"aus",1936,,9010,40.3,56.6349288321
"aut",1936,,5733,37.5,136.56
"aze",1936,,2526,41.4,201.535780432
"bdi",1936,,487,46.2,388.150927066
"bel",1936,,8965,47.3,105.18
"ben",1936,,1118,44,400.528383673
"bfa",1936,,531,40.7,420.213654292
"bgd",1936,,1186,37.9,380.550684449
"bgr",1936,,2498,26.9,193.73
"bhr",1936,,3637,36.6,396.144599315
"bhs",1936,,6215,,144.807396634
"bih",1936,,1207,45.1,259.95
"blr",1936,,2000,28,148.98
"blz",1936,,1522,,177.122180746
"bmu",1936,,6391,,
"bol",1936,,2585,36.5,367.279924908
"bra",1936,,2330,41.2,348.350371852
"brb",1936,,2425,,323.257979714
"brn",1936,,6395,,232.39
"btn",1936,,811,47.3,412.93508592
"bwa",1936,,747,40.9,360.167998075
"caf",1936,,974,46.2,421.917655904
"can",1936,,6824,40.1,85.4399629113
"che",1936,,13689,39.7,59.67
"chl",1936,,4091,65.5,409.639179947
"chn",1936,,1052,49.1,350.12
"civ",1936,,1721,39.8,392.92939881
"cmr",1936,,1244,42.7,425.852049751
"cod",1936,,1199,44.3,384.218206239
"cog",1936,,1335,38.8,381.026877343
"col",1936,,2668,55.9,248.153704896
"com",1936,,798,39,383.678849469
"cpv",1936,,798,47.7,354.841001141
"cri",1936,,2375,47.7,247.827953333
"cub",1936,,5740,37.7,160.37
"cym",1936,,5400,,
"cyp",1936,,3238,40.7,217.42
"cze",1936,,5999,40.8,141.62
"deu",1936,,7852,46.1,90.4667158672
"dji",1936,,2099,42,410.16
"dma",1936,,1750,,
"dnk",1936,,9856,46.1,81.0546617647
"dom",1936,,1622,41.5,372.49975493
"dza",1936,,3274,40.3,385.902256127
"ecu",1936,,1988,42,375.862116926
"egy",1936,,1693,43.9,398.002533381
"eri",1936,,746,47.8,406.918305329
"esp",1936,,3418,35.9,169.180535126
"est",1936,,3765,39.1,150.48
"eth",1936,,564,48.7,413.055113024
"fin",1936,,5531,41.2,93.77
"fji",1936,,1920,42.4,355.03648375
"fra",1936,,5869,60.4,84.2388149943
"fsm",1936,,880,,183.527142097
"gab",1936,,546,47.3,401.53
"gbr",1936,,9459,38,83.0701706297
"geo",1936,,1637,40,196.685882153
"gha",1936,,2095,43.1,344
"gin",1936,,586,44.3,359.102634185
"gmb",1936,,946,46.4,423.432008974
"gnb",1936,,840,48.7,361.38
"gnq",1936,,463,50.8,411.41
"grc",1936,,5036,39.5,175.146356427
"grd",1936,,1578,,173.797083498
"grl",1936,,2166,,
"gtm",1936,,3487,43.8,439.371833861
"guy",1936,,3367,42.1,236.454626478
"hkg",1936,,2810,,
"hnd",1936,,2115,42.3,337.057515426
"hrv",1936,,3988,,213.08
"hti",1936,,2069,42.3,412.693902712
"hun",1936,,5650,28.8,220.530464481
"idn",1936,,1766,51.3,352.700017147
"ind",1936,,1134,33.3,264.084113106
"irl",1936,,5367,53.9,103.406532244
"irn",1936,,2738,43.4,459.972824382
"irq",1936,,2417,54.8,394.009158256
"isl",1936,,4439,,67.8237647059
"isr",1936,,2642,44.9,95.2563642612
"ita",1936,,6300,45.9,145.33
"jam",1936,,1828,42.3,203.88546519
"jor",1936,,2459,41.7,376.239086226
"jpn",1936,,3065,46.5,181.841854778
"kaz",1936,,4154,39.4,270.470051836
"ken",1936,,1588,62,470.915049383
"kgz",1936,,1765,40.1,254.522641849
"khm",1936,,1079,45.7,350.148326861
"kir",1936,,1179,,275.279049037
"kna",1936,,2874,,
"kor",1936,,1120,31.5,314.965056225
"kwt",1936,,1483,40.2,464.29231991
"lao",1936,,1119,41.2,385.82
"lbn",1936,,4926,50.1,412.435794552
