"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1888,,1320,,
"afg",1888,,761,37.8,481.39
"ago",1888,,909,29.5,485.68
"alb",1888,,979,29.6,375.2
"and",1888,,2773,,
"are",1888,,1682,43.4,434.46
"arg",1888,,5531,39.9,399.7
"arm",1888,,711,35.4,330.842161368
"atg",1888,,1200,,231.80185595
"aus",1888,,7492,37.3,179.05
"aut",1888,,4580,36.7,404.5
"aze",1888,,1203,45.3,320.701558096
"bdi",1888,,453,43.7,423.95
"bel",1888,,6046,49.4,248.31
"ben",1888,,831,43,430.46
"bfa",1888,,519,37.5,454.69
"bgd",1888,,954,40.5,546.81
"bgr",1888,,1831,36.1,325.72
"bhr",1888,,2356,41.9,439.79
"bhs",1888,,2291,,219.579038203
"bih",1888,,1011,45.5,378.8
"blr",1888,,968,50,365.67
"blz",1888,,918,,248.958899736
"bmu",1888,,1946,,
"bol",1888,,1630,36.9,404.69
"bra",1888,,1345,26.4,417.44
"brb",1888,,1448,,640.225246208
"brn",1888,,1910,,454.69
"btn",1888,,722,48,430.593958791
"bwa",1888,,553,35.6,397.2
"caf",1888,,591,49.1,443.79
"can",1888,,3746,41.5,269.96
"che",1888,,7505,36.4,203.9
"chl",1888,,2753,68.3,417.44
"chn",1888,,945,25.7,417.44
"civ",1888,,1155,45.1,427.86
"cmr",1888,,872,33.7,460.21
"cod",1888,,697,42.1,422.65
"cog",1888,,737,42.3,408.51
"col",1888,,1151,44.1,417.44
"com",1888,,761,47.4,416.16
"cpv",1888,,709,48.1,394.71
"cri",1888,,1662,43.6,441.12
"cub",1888,,2398,41.7,288.3
"cym",1888,,1647,,
"cyp",1888,,1912,42.5,339.12
"cze",1888,,3353,43.4,379.99
"deu",1888,,3598,40.8,354.43
"dji",1888,,993,46,445.15
"dma",1888,,1051,,
"dnk",1888,,4330,45.9,211.9
"dom",1888,,967,46.1,445.15
"dza",1888,,1536,34.3,460.21
"ecu",1888,,820,47,405.96
"egy",1888,,1142,34.6,404.69
"eri",1888,,635,48.7,441.12
"esp",1888,,2505,31.6,299.15
"est",1888,,1581,33.9,307.25
"eth",1888,,537,47.5,447.88
"fin",1888,,2173,37.3,231.76
"fji",1888,,991,46.2,498.88
"fra",1888,,3500,49,241.77
"fsm",1888,,547,,251.979860109
"gab",1888,,395,45.9,435.79
"gbr",1888,,6995,38.5,212.93
"geo",1888,,798,29.7,330.046829917
"gha",1888,,766,39.9,471.38
"gin",1888,,519,32.7,438.46
"gmb",1888,,858,47,460.21
"gnb",1888,,824,49.8,417.44
"gnq",1888,,400,51.7,446.51
"grc",1888,,2560,35.3,345.92
"grd",1888,,1283,,247.336022824
"grl",1888,,814,,
"gtm",1888,,1494,35.3,503.36
"guy",1888,,1925,38.2,429.16
"hkg",1888,,1473,,
"hnd",1888,,1612,44,393.46
"hrv",1888,,2543,,366.84
"hti",1888,,1269,44.7,485.467077931
"hun",1888,,2428,40.5,413.665897281
"idn",1888,,1127,39,443.79
"ind",1888,,1146,28.9,521.6
"irl",1888,,3555,33.6,143.79
"irn",1888,,1218,39.5,506.38
"irq",1888,,1374,39,427.86
"isl",1888,,1848,,182.73
"isr",1888,,983,44.9,447.146289018
"ita",1888,,3176,46.5,348.38
"jam",1888,,955,39.1,263.54
"jor",1888,,1383,44.3,421.34
"jpn",1888,,1433,47.2,350.52
"kaz",1888,,1922,43.3,488.61
"ken",1888,,1124,34.6,507.88
"kgz",1888,,925,38.5,376.35915721
"khm",1888,,1002,46,379.99
"kir",1888,,595,,328.371752355
"kna",1888,,1846,,
"kor",1888,,527,32.1,503.36
"kwt",1888,,1850,43,500.35
"lao",1888,,1019,38.4,418.74
"lbn",1888,,1852,38,447.88
"lbr",1888,,959,46.2,429.16
"lby",1888,,2423,41.8,404.69
"lca",1888,,1096,,266.267256266
"lka",1888,,1524,43.5,409.79
"lso",1888,,413,51.7,407.24
"ltu",1888,,2141,36.8,360.97
"lux",1888,,3255,40.2,307.25
"lva",1888,,1266,36.8,297.7
"mac",1888,,1253,,
"mar",1888,,807,36.9,403.44
"mco",1888,,4408,,
"mda",1888,,956,36.1,336.949305132
"mdg",1888,,798,41,437.13
"mdv",1888,,839,,400.41306023
"mex",1888,,1787,47.5,487.15
"mhl",1888,,569,,
"mkd",1888,,1304,30.6,383.649195244
"mli",1888,,618,47.2,494.48
"mlt",1888,,1461,,139.566012208
"mmr",1888,,1029,34.3,433.13
"mne",1888,,1998,42.3,375.2
"mng",1888,,666,48.1,420.04
"moz",1888,,411,43.2,439.79
"mrt",1888,,735,47.9,417.44
"mus",1888,,1309,44.5,266.83
"mwi",1888,,355,42,439.79
"mys",1888,,1207,40.9,435.79
"nam",1888,,1495,40.9,412.34
"ner",1888,,621,43.3,433.13
"nga",1888,,1202,37.5,438.46
"nic",1888,,2009,42.9,509.39
"nld",1888,,6093,43.7,267.25
"nor",1888,,3066,43.2,168.18
"npl",1888,,753,41,407.24
"nru",1888,,771,,
"nzl",1888,,5928,38.2,98.52
"omn",1888,,1306,44.7,413.61
"pak",1888,,1112,37,501.85
"pan",1888,,1828,43.4,405.96
"per",1888,,1444,42.8,371.61
"phl",1888,,1086,39.2,431.79
"plw",1888,,1060,,
"png",1888,,690,36.9,423.95
"pol",1888,,2091,25.3,358.63
"pri",1888,,1994,,
"prk",1888,,529,49.8,500.35
"prt",1888,,2067,40.6,372.81
"pry",1888,,1961,43,374
"pse",1888,,1293,44.5,434.363890416
"qat",1888,,1850,43,433.13
"rou",1888,,2112,36.1,323.63
"rus",1888,,2411,50,406.11
"rwa",1888,,482,49.6,420.04
"sau",1888,,954,46.4,416.16
"sdn",1888,,722,33.8,425.25
"sen",1888,,692,42.4,512.4
"sgp",1888,,1883,42.7,392.21
"slb",1888,,463,50.7,504.87
"sle",1888,,1022,46.3,513.91
"slv",1888,,1729,43.5,461.6
"smr",1888,,2033,,
"som",1888,,755,38.4,451.96
"srb",1888,,2565,30.6,224.05
"ssd",1888,,706,33.78,490.08
"stp",1888,,1001,,307.530100287
"sur",1888,,2594,41.3,405.96
"svk",1888,,2497,43.4,363.32
"svn",1888,,2661,41.2,360.97
"swe",1888,,2634,59.3,160.73
"swz",1888,,682,48.6,413.61
"syc",1888,,1122,,204.981324959
"syr",1888,,1363,35.8,429.16
"tca",1888,,771,,
"tcd",1888,,582,46.9,431.79
"tgo",1888,,950,46.1,426.55
"tha",1888,,1265,34.4,438.46
"tjk",1888,,873,39.7,313.953240412
"tkm",1888,,1590,30.4,475.542524258
"tls",1888,,620,48.5,458.052646306
"ton",1888,,837,,223.303642344
"tto",1888,,1784,43.2,335.73
"tun",1888,,995,36.9,460.21
"tur",1888,,1809,34.9,379.99
"tuv",1888,,908,,
"twn",1888,,1075,,
"tza",1888,,676,37.6,414.89
"uga",1888,,646,41,510.9
"ukr",1888,,1286,40,360.97
"ury",1888,,7118,50.6,405.96
"usa",1888,,5461,51,279.184
"uzb",1888,,660,36.8,379.582582451
"vct",1888,,1329,,280.760426516
"ven",1888,,1421,44.2,414.89
"vnm",1888,,974,40.4,417.44
"vut",1888,,739,,260.177904716
"wsm",1888,,1768,,317.739063513
"yem",1888,,1125,40,540.44
"zaf",1888,,2990,35.9,398.45
"zmb",1888,,820,47,409.79
"zwe",1888,,966,34.6,395.95
