"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1828,,881,,
"afg",1828,,621,30.5,472.81
"ago",1828,,698,46.7,485.68
"alb",1828,,682,41.2,375.2
"and",1828,,1365,,
"are",1828,,1108,44.5,434.46
"arg",1828,,1693,43.5,402.19
"arm",1828,,531,29.1,357.851609939
"atg",1828,,801,,377.295421375
"aus",1828,,1092,42.7,390.99
"aut",1828,,2278,48.7,305.71
"aze",1828,,814,36,362.610029021
"bdi",1828,,429,43.7,423.95
"bel",1828,,2474,59.9,317.011935754
"ben",1828,,622,47.4,430.46
"bfa",1828,,485,37.5,454.69
"bgd",1828,,875,41.8,507.88
"bgr",1828,,1136,47.8,356.28
"bhr",1828,,1393,44,439.79
"bhs",1828,,1530,,369.480093008
"bih",1828,,698,32.3,378.8
"blr",1828,,644,56.8,365.67
"blz",1828,,613,,382.401707551
"bmu",1828,,1299,,
"bol",1828,,924,36.9,404.69
"bra",1828,,1131,39.7,417.44
"brb",1828,,967,,518.391331727
"brn",1828,,1558,,454.69
"btn",1828,,641,47.2,452.67265022
"bwa",1828,,414,35.6,397.2
"caf",1828,,442,45.7,443.79
"can",1828,,1618,40.2,333.47
"che",1828,,2947,43.8,344.77
"chl",1828,,996,51.5,417.44
"chn",1828,,985,42.3,417.44
"civ",1828,,909,38.9,427.86
"cmr",1828,,653,53.5,460.21
"cod",1828,,544,42.1,422.65
"cog",1828,,622,50,408.51
"col",1828,,986,58.9,417.44
"com",1828,,716,37.6,416.16
"cpv",1828,,549,49.8,394.71
"cri",1828,,850,48,441.12
"cub",1828,,1196,38.1,370.41
"cym",1828,,1100,,
"cyp",1828,,941,33.3,339.12
"cze",1828,,2050,38.6,379.99
"deu",1828,,1996,50.5,363.605812428
"dji",1828,,822,42.9,445.15
"dma",1828,,702,,
"dnk",1828,,2251,58.5,335.056489211
"dom",1828,,699,42,445.15
"dza",1828,,802,59.2,460.21
"ecu",1828,,559,40.9,405.96
"egy",1828,,823,59.2,404.69
"eri",1828,,545,46.2,441.12
"esp",1828,,1552,36.3,450.6
"est",1828,,1011,48.9,362.15
"eth",1828,,526,47.5,447.88
"fin",1828,,1346,50.6,353.98
"fji",1828,,809,47.1,498.88
"fra",1828,,1742,57.8,312.83
"fsm",1828,,527,,374.496481192
"gab",1828,,392,45.9,435.79
"gbr",1828,,3566,55.1,307.25
"geo",1828,,566,29.7,374.212559712
"gha",1828,,712,54.3,471.38
"gin",1828,,459,32.7,446.51
"gmb",1828,,827,45.6,460.21
"gnb",1828,,785,49.8,417.44
"gnq",1828,,369,47.1,446.51
"grc",1828,,1516,49.9,360.97
"grd",1828,,995,,384.453203457
"grl",1828,,430,,
"gtm",1828,,917,35.3,503.36
"guy",1828,,1285,38.2,429.16
"hkg",1828,,1028,,
"hnd",1828,,749,56.2,393.46
"hrv",1828,,1441,,366.84
"hti",1828,,689,42.6,486.102966857
"hun",1828,,1333,43.6,368.01
"idn",1828,,1009,49.1,443.79
"ind",1828,,1051,34.4,509.39
"irl",1828,,1626,40.6,348.22
"irn",1828,,995,59.2,506.38
"irq",1828,,1005,59.2,427.86
"isl",1828,,1013,,412.34
"isr",1828,,883,44.9,447.728188034
"ita",1828,,2513,57.9,453.33
"jam",1828,,1098,39.1,389.77
"jor",1828,,1012,40.5,421.34
"jpn",1828,,1091,51.2,363.32
"kaz",1828,,1229,43.3,497.41
"ken",1828,,932,46.3,507.88
"kgz",1828,,547,46,380.684520101
"khm",1828,,917,40.9,379.99
"kir",1828,,565,,408.993417726
"kna",1828,,1233,,
"kor",1828,,560,32.1,503.36
"kwt",1828,,1218,44.4,500.35
"lao",1828,,884,38.4,418.74
"lbn",1828,,1161,59.2,447.88
"lbr",1828,,817,40.7,429.16
"lby",1828,,1161,44,404.69
"lca",1828,,900,,386.277643602
"lka",1828,,908,47.4,409.79
"lso",1828,,399,54.6,407.24
"ltu",1828,,1369,48.9,458.81
"lux",1828,,1601,30.3,357.45
"lva",1828,,810,48.9,404.69
"mac",1828,,1023,,
"mar",1828,,727,59.2,403.44
"mco",1828,,2196,,
"mda",1828,,650,47.8,376.685146874
"mdg",1828,,597,41,437.13
"mdv",1828,,844,,438.987738729
"mex",1828,,1359,37.8,487.15
"mhl",1828,,548,,
"mkd",1828,,739,32.5,392.567477963
"mli",1828,,606,47.2,494.48
"mlt",1828,,843,,314.512168342
"mmr",1828,,844,30.5,433.13
"mne",1828,,1132,34,375.2
"mng",1828,,602,38,420.04
"moz",1828,,397,45.8,439.79
"mrt",1828,,550,49,417.44
"mus",1828,,980,40,427.86
"mwi",1828,,351,45.7,439.79
"mys",1828,,1017,25.3,435.79
"nam",1828,,610,52.6,412.34
"ner",1828,,465,43.3,433.13
"nga",1828,,915,52.8,438.46
"nic",1828,,1063,52.3,509.39
"nld",1828,,4245,54.2,323.5
"nor",1828,,1386,44.8,279.949717585
"npl",1828,,657,41,407.24
"nru",1828,,577,,
"nzl",1828,,661,38.2,390.99
"omn",1828,,949,44.9,413.61
"pak",1828,,1020,28.7,501.85
"pan",1828,,930,54,405.96
"per",1828,,1233,54.1,371.61
"phl",1828,,976,32.5,431.79
"plw",1828,,865,,
"png",1828,,563,25.8,423.95
"pol",1828,,1349,35,369.21
"pri",1828,,1440,,
"prk",1828,,563,46.5,500.35
"prt",1828,,1692,49.3,372.81
"pry",1828,,926,51.9,374
"pse",1828,,1226,37.3,434.933790703
"qat",1828,,1218,44.4,433.13
"rou",1828,,912,47.8,371.61
"rus",1828,,1542,56.8,418.74
"rwa",1828,,447,59,420.04
"sau",1828,,866,45.4,416.16
"sdn",1828,,540,33.8,425.25
"sen",1828,,518,45.5,512.4
"sgp",1828,,1043,41.2,392.21
"slb",1828,,374,46.8,504.87
"sle",1828,,765,55.7,513.91
"slv",1828,,1045,50,461.6
"smr",1828,,1474,,
"som",1828,,712,50.9,451.96
"srb",1828,,1454,32.5,374
"ssd",1828,,529,33.78,490.08
"stp",1828,,896,,398.230928528
"sur",1828,,1732,35.1,405.96
"svk",1828,,1527,38.6,363.32
"svn",1828,,1508,27.7,360.97
"swe",1828,,1544,64.9,282.11
"swz",1828,,510,56.8,413.61
"syc",1828,,884,,348.648478018
"syr",1828,,1095,59.2,429.16
"tca",1828,,515,,
"tcd",1828,,436,50.6,431.79
"tgo",1828,,711,38.8,426.55
"tha",1828,,945,46,438.46
"tjk",1828,,586,47.4,358.525769877
"tkm",1828,,1017,41.4,490.687972095
"tls",1828,,551,36.2,449.414980212
"ton",1828,,683,,357.576183074
"tto",1828,,1289,44.3,405.96
"tun",1828,,746,59.2,460.21
"tur",1828,,1278,52.3,379.99
"tuv",1828,,740,,
"twn",1828,,1000,,
"tza",1828,,576,37.6,414.89
"uga",1828,,483,41,510.9
"ukr",1828,,823,41.5,360.97
"ury",1828,,2127,48.1,405.96
"usa",1828,,2459,63.3,447.866
"uzb",1828,,516,44.4,380.848019735
"vct",1828,,887,,395.082413417
"ven",1828,,709,43.6,414.89
"vnm",1828,,859,40.4,417.44
"vut",1828,,603,,364.28490756
"wsm",1828,,1443,,415.578218884
"yem",1828,,949,59.2,540.44
"zaf",1828,,1708,35.9,398.45
"zmb",1828,,710,40.8,409.79
"zwe",1828,,899,34.6,395.95
