"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"gtm",1845,,1053,35.3,503.36
"guy",1845,,1441,38.2,429.16
"hkg",1845,,1068,,
"hnd",1845,,931,52.7,393.46
"hrv",1845,,1656,,366.84
"hti",1845,,819,43.2,485.922713811
"hun",1845,,1522,35.5,369.253093784
"idn",1845,,1035,43.6,443.79
"ind",1845,,1054,37.7,509.39
"irl",1845,,1709,32.1,348.22
"irn",1845,,1027,62.2,506.38
"irq",1845,,1077,62.2,427.86
"isl",1845,,1219,,279.27
"isr",1845,,885,44.9,447.563239806
"ita",1845,,2490,52.2,451.96
"jam",1845,,954,39.1,389.77
"jor",1845,,1084,41.6,421.34
"jpn",1845,,1117,47,363.32
"kaz",1845,,1372,43.3,497.41
"ken",1845,,983,46.3,507.88
"kgz",1845,,635,46,379.453978334
"khm",1845,,940,42.3,379.99
"kir",1845,,573,,384.326504231
"kna",1845,,1382,,
"kor",1845,,550,32.1,503.36
"kwt",1845,,1298,44,500.35
"lao",1845,,920,38.4,418.74
"lbn",1845,,1304,62.2,447.88
"lbr",1845,,855,42.3,429.16
"lby",1845,,1430,43.4,404.69
"lca",1845,,952,,347.630650038
"lka",1845,,923,46.3,409.79
"lso",1845,,403,53.8,407.24
"ltu",1845,,1528,48.9,458.81
"lux",1845,,1958,33.1,357.45
"lva",1845,,904,48.9,404.69
"mac",1845,,1083,,
"mar",1845,,749,62.2,403.44
"mco",1845,,2675,,
"mda",1845,,713,47.8,364.973401759
"mdg",1845,,648,41,437.13
"mdv",1845,,843,,427.695695536
"mex",1845,,1308,33,487.15
"mhl",1845,,554,,
"mkd",1845,,849,32.5,390.019789653
"mli",1845,,609,47.2,494.48
"mlt",1845,,986,,249.839487815
"mmr",1845,,846,30.5,433.13
"mne",1845,,1301,36.3,375.2
"mng",1845,,619,40.8,420.04
"moz",1845,,401,47,439.79
"mrt",1845,,597,48.7,417.44
"mus",1845,,1064,41.3,427.86
"mwi",1845,,352,45.7,439.79
"mys",1845,,1053,25.3,435.79
"nam",1845,,787,52.6,412.34
"ner",1845,,505,43.3,433.13
"nga",1845,,989,48.5,438.46
"nic",1845,,1273,49.6,509.39
"nld",1845,,4359,49.8,273.18
"nor",1845,,1716,47.2,182.81
"npl",1845,,658,41,407.24
"nru",1845,,627,,
"nzl",1845,,1121,38.2,390.99
"omn",1845,,1019,44.8,413.61
"pak",1845,,1023,28.7,501.85
"pan",1845,,1126,51,405.96
"per",1845,,1290,47.1,371.61
"phl",1845,,1001,32.5,431.79
"plw",1845,,916,,
"png",1845,,596,25.8,423.95
"pol",1845,,1440,35.9,369.21
"pri",1845,,1579,,
"prk",1845,,553,47.5,500.35
"prt",1845,,1697,37.1,372.81
"pry",1845,,1145,49.3,374
"pse",1845,,1229,39.4,434.772243082
"qat",1845,,1298,44,433.13
"rou",1845,,1151,47.8,371.61
"rus",1845,,1721,54.6,418.74
"rwa",1845,,456,59,420.04
"sau",1845,,884,45.7,416.16
"sdn",1845,,586,33.8,425.25
"sen",1845,,563,44.6,512.4
"sgp",1845,,1083,41.6,392.21
"slb",1845,,398,47.9,504.87
"sle",1845,,830,53,513.91
"slv",1845,,1205,48.1,461.6
"smr",1845,,1520,,
"som",1845,,724,50.9,451.96
"srb",1845,,1670,32.5,374
"ssd",1845,,574,33.78,490.08
"stp",1845,,924,,370.110638527
"sur",1845,,1942,36.8,405.96
"svk",1845,,1754,46.3,363.32
"svn",1845,,1733,27.7,360.97
"swe",1845,,1677,59.6,214.84
"swz",1845,,554,54.5,413.61
"syc",1845,,946,,299.937169232
"syr",1845,,1119,62.2,429.16
"tca",1845,,578,,
"tcd",1845,,473,50.6,431.79
"tgo",1845,,772,40.9,426.55
"tha",1845,,968,42.9,438.46
"tjk",1845,,645,47.4,345.290538659
"tkm",1845,,1135,41.4,486.34844387
"tls",1845,,569,39.7,451.84564687
"ton",1845,,723,,312.920943236
"tto",1845,,1413,44,335.73
"tun",1845,,809,62.2,460.21
"tur",1845,,1399,40.8,379.99
"tuv",1845,,784,,
"twn",1845,,1003,,
"tza",1845,,603,37.6,414.89
"uga",1845,,525,41,510.9
"ukr",1845,,918,32.8,360.97
"ury",1845,,3169,48.1,405.96
"usa",1845,,2951,56.4,409.36
"uzb",1845,,544,44.4,380.489051469
"vct",1845,,995,,358.636664535
"ven",1845,,764,43.8,414.89
"vnm",1845,,849,40.4,417.44
"vut",1845,,639,,331.151043626
"wsm",1845,,1529,,385.142250382
"yem",1845,,996,62.2,540.44
"zaf",1845,,1268,35.9,398.45
"zmb",1845,,740,42.5,409.79
"zwe",1845,,917,34.6,395.95
