"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"esp",1994,39641740,25015,32.9,8.9
"est",1994,1457145,9870,37.3,16.8
"eth",1994,55366517,562,35,182
"fin",1994,5086499,26301,21.5,5.5
"fji",1994,765666,6002,45.2,26.6
"flk",1994,2338,,,
"fra",1994,57991973,30303,32.4,7
"fro",1994,44600,,,
"fsm",1994,106057,3016,,55.3
"gab",1994,1058625,19298,49.6,88.6
"gbg",1994,62357,,,
"gbm",1994,71726,,,
"gbr",1994,57736667,27691,33.7,7.4
"geo",1994,5156079,2181,36.9,45.2
"gha",1994,16339344,2036,41.1,115.1
"gib",1994,27235,,,
"gin",1994,7536389,1046,44.9,212.9
"glp",1994,404480,,,15.203
"gmb",1994,1036627,1475,48.7,147.5
"gnb",1994,1155111,1599,44.8,210.4
"gnq",1994,433197,1586,50.5,174.6
"grc",1994,10542970,21147,35.2,10.5
"grd",1994,99403,7401,,19.3
"grl",1994,55817,16500,,
"gtm",1994,10106463,5691,59,66.4
"guf",1994,133187,,,22.854
"gum",1994,142806,,,23.08
"guy",1994,723230,4331,47.6,54.1
"hkg",1994,6048585,32240,,6.292
"hnd",1994,5455481,3293,55,48.4
"hos",1994,780,,,
"hrv",1994,4657799,11764,,10.4
"hti",1994,7674911,1621,58,129.1
"hun",1994,10361134,14852,29.9,14.7
"idn",1994,193939912,5727,35.2,70.1
"ind",1994,942604211,1959,38.6,112.1
"irl",1994,3620616,25156,36.9,7.4
"irn",1994,59501292,10344,43,47.4
"irq",1994,19606895,6420,39.4,50
"isl",1994,264893,27789,,5.5
"isr",1994,5163901,19010,38.1,9.2
"ita",1994,57119163,31813,29,8
"jam",1994,2466903,8514,61,26.9
"jey",1994,85754,,,
"jor",1994,4154813,7312,43.1,32.4
"jpn",1994,124101546,30746,33,5.9
"kaz",1994,16123445,8647,31.3,53.1
"ken",1994,26608089,2168,42.1,105.8
"kgz",1994,4543602,1812,37.7,63
"khm",1994,10355253,1058,38.3,120
"kir",1994,76674,1468,,83.8
"kna",1994,42363,15979,,23.8
"kor",1994,44342530,15577,33,5.8
"korea_union",1994,66102260,,,
"kos",1994,2472210,5166,,
"kwt",1994,1691891,75577,39.3,15.2
"lao",1994,4742685,1828,33.2,144.7
"lbn",1994,2974647,11729,45.3,27
"lbr",1994,2019148,153,39.7,245.5
"lby",1994,4785488,27202,38.8,34.4
"lca",1994,145262,8677,,20.6
"lie",1994,30365,,,
"lka",1994,18099591,3915,31.5,20.8
"lso",1994,1725118,1461,63.2,86.4
"ltu",1994,3652120,9599,33.2,18.4
"lux",1994,402431,64557,26.7,6.8
"lva",1994,2525444,8081,29,24
"mac",1994,391783,43778,,13.069
"mar",1994,26747660,4197,39.5,66.4
"mco",1994,30423,43791,,6.5
"mda",1994,4357283,2620,43.5,37
"mdg",1994,13039754,1422,45.3,142.9
"mdv",1994,248263,5037,,75.7
"mex",1994,92663664,13516,51.9,37.2
"mhl",1994,50577,3321,,43.4
"mkd",1994,1956165,7779,33.4,27.8
"mli",1994,9383608,1087,50.5,242
"mlt",1994,369142,19616,,9.9
"mmr",1994,44164109,1839,44.3,98.2
"mne",1994,620088,6788,32,15.2
"mng",1994,2280495,4020,35.9,89
"mnp",1994,54817,,,
"moz",1994,15363065,468,46,218.5
"mrt",1994,2266745,2660,43.7,113.9
"msr",1994,10717,,,
"mtq",1994,366259,,,15.277
"mus",1994,1114140,8764,37.1,21.6
"mwi",1994,9725612,514,51.3,206.4
"mys",1994,20205992,13107,48.2,13.8
"myt",1994,117464,,,15.326
"nam",1994,1605828,5850,72.9,64.9
"ncl",1994,184883,,,27.325
"ner",1994,9039088,818,41.5,292.2
"nfk",1994,1827,,,
"nga",1994,105753088,2817,45.2,209.7
"nic",1994,4520727,2833,48,55.5
"niu",1994,2203,,,17
"nld",1994,15347792,34348,23.1,7.1
"nor",1994,4334434,48850,30.7,6.1
"npl",1994,20859421,1393,36,113.7
"nru",1994,9863,15564,,49.6
"nzl",1994,3623181,24716,33.9,9.1
"omn",1994,2139539,38131,40.9,26.8
"pak",1994,119564925,3183,39.2,128.3
"pan",1994,2682720,8823,54,28.4
"pcn",1994,62,,,
"per",1994,23619358,5875,44.9,62
"phl",1994,68240134,3882,42.9,47.4
"plw",1994,16805,12882,,32.3
"png",1994,4596131,2270,50.4,84.1
"pol",1994,38553355,10386,28.6,15.5
"pri",1994,3657368,27764,,13.555
"prk",1994,21478544,1605,46.9,67.7
"prt",1994,10033600,21146,37,10.5
"pry",1994,4651222,6306,53,40.5
"pse",1994,2501613,2722,36,37.2
"pyf",1994,211584,,,16.833
"qat",1994,495179,76944,43.7,16.1
"reu",1994,660561,,,15.326
"rou",1994,23115921,9794,28.2,33.2
"rus",1994,148416292,12535,42.2,26.4
"rwa",1994,5995987,509,46,293.8
"sau",1994,18373412,36526,42.4,31.8
"scg",1994,10703404,,,
"scg_ex_kos",1994,7621768,,,
"sdn",1994,23805536,1879,35.8,120.2
"sen",1994,8475136,1731,41.4,140.6
"sgp",1994,3389119,43231,41.5,5.4
"shn",1994,5328,,,
"sjm",1994,2967,,,
"slb",1994,349250,2171,46.5,36.2
"sle",1994,3858559,1124,41.2,259.9
"slv",1994,5528012,5318,51,47.4
"smr",1994,25519,38698,,8.3
"som",1994,6278911,644,39.8,174.4
"spm",1994,6305,,,
"srb",1994,9863781,6786,33.6,21.8
"ssd",1994,5425099,2125,35.79,230.3
"stbar",1994,5778,,,
"stmar",1994,25888,,,
"stp",1994,123318,2196,,108.7
"sur",1994,438280,9873,59.4,42.2
"svk",1994,5350643,12204,26.3,15
"svn",1994,1995615,17576,23.2,7.9
"swe",1994,8788696,30000,25.2,5.2
"swz",1994,944223,4909,60.7,75.7
"sxm",1994,30471,,,
"syc",1994,75493,15507,,14.7
"syr",1994,13941025,4693,40.2,30.9
"tca",1994,14597,13055,,
"tcd",1994,6773104,1066,41.4,204.8
"tgo",1994,4180689,1138,44.8,137.7
"tha",1994,58722767,8529,43.5,29.7
"tjk",1994,5702611,1465,49.8,121.4
"tkl",1994,1524,,,
"tkm",1994,4095512,5094,42,89.6
"tls",1994,842752,1365,34.5,147
"ton",1994,95678,4125,,19.3
"tto",1994,1250316,13562,40.2,29.2
"tun",1994,8956590,6031,40.7,47.5
"tur",1994,57608769,10857,49,58.8
"tuv",1994,9188,2839,,52.9
"twn",1994,21089667,26091,,
"tza",1994,29030288,1362,35,156.4
"uga",1994,19791266,842,44.1,161.1
"ukr",1994,51052752,5732,36.4,20.2
"ury",1994,3201604,11766,41.4,21.1
"usa",1994,263301323,38892,36.6,9.8
"ussr",1994,291308562,,,
"uzb",1994,22276140,2274,47.2,70.2
"vct",1994,108129,5983,,22.4
"ven",1994,21726808,15124,44,26.8
"vgb",1994,18051,,,
"vir",1994,106241,,,16.998
"vnm",1994,73923849,1895,36.3,43
"vut",1994,164209,2647,,31
"wlf",1994,14074,,,
"wsm",1994,168786,3483,,26.9
"yem",1994,14633091,3598,39.8,113.2
"yem_north",1994,11050381,,,
"yem_south",1994,3075866,,,
"yug",1994,22954514,,,
"zaf",1994,40558495,9643,58,61
"zmb",1994,9018229,2098,49.2,177.7
"zwe",1994,11476807,2456,53.5,79.2
