"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"mar",1958,11576713,2027,46.7,249.3
"mco",1958,21400,15701,,
"mda",1958,2852995,3558,23.1,109.684559169
"mdg",1958,4864631,2254,42.5,235.612701494
"mdv",1958,85437,1064,,341.29740129
"mex",1958,35840645,5678,53.3,154.44474624
"mhl",1958,14206,1644,,
"mkd",1958,1451017,3425,38.2,183.730849502
"mli",1958,5147344,744,42.8,478.942867714
"mlt",1958,313920,2777,,45
"mmr",1958,20562006,1067,36,291.353737737
"mne",1958,469786,5541,38.3,101.402255597
"mng",1958,909885,1128,44.1,236.331466864
"mnp",1958,9307,,,
"moz",1958,7211446,508,47.9,321.516620295
"mrt",1958,810796,1516,49.5,269.6
"msr",1958,12918,,,
"mtq",1958,267208,,,
"mus",1958,623275,2621,40.8,111.7
"mwi",1958,3464050,424,46.8,365.072241471
"mys",1958,7669106,2702,44.9,104
"myt",1958,21832,,,
"nam",1958,574907,4247,49.9,169.744166735
"ncl",1958,73439,,,
"ner",1958,3212101,1144,34.6,322.960358223
"nfk",1958,1729,,,
"nga",1958,43470429,3090,50.6,343.616087702
"nic",1958,1664607,4450,46.8,203.7
"niu",1958,4750,,,
"nld",1958,11113776,11859,45.5,22.2
"nor",1958,3522361,14285,35.5,23.9
"npl",1958,9747060,954,48.1,332.9
"nru",1958,4052,12312,,
"nzl",1958,2275392,15688,31.4,29.5
"omn",1958,527598,4288,40.9,395.626535771
"pak",1958,42936961,1180,38.4,284.4
"pan",1958,1068473,3719,48,97.4
"pcn",1958,144,,,
"per",1958,9520048,5007,61.1,241.1
"phl",1958,24570174,2542,48.3,114.5
"plw",1958,9084,14223,,
"png",1958,1904053,1083,47.8,212.8
"pol",1958,28792427,5923,24.9,84.3
"pri",1958,2298566,7188,,
"prk",1958,10843979,1498,46.9,160.526709612
"prt",1958,8811959,4954,47.1,119.5
"pry",1958,1806515,3067,44.1,87.5
"pse",1958,1032161,1297,43.3,202.582313547
"pyf",1958,73822,,,
"qat",1958,41487,9937,43.7,145.473394142
"reu",1958,316881,,,
"rou",1958,18202623,5611,23.1,95.1282451108
"rus",1958,116615781,10037,29.2,65.4338953437
"rwa",1958,2779550,607,50.7,229.6
"sau",1958,3855089,6881,42.4,248.484388216
"scg",1958,7784929,,,
"scg_ex_kos",1958,6198228,,,
"sdn",1958,7109305,2112,39.4,185.1
"sen",1958,3009966,2005,54.8,306.9
"sgp",1958,1508061,4134,42.1,56.9
"shn",1958,4831,,,
"sjm",1958,1729,,,
"slb",1958,111181,1076,46.5,204.826858221
"sle",1958,2127479,1257,51.5,406.5
"slv",1958,2616276,3891,47.1,195.1
"smr",1958,14670,12455,,
"som",1958,2645219,1175,43.1,309.459968471
"spm",1958,4843,,,
"srb",1958,7439609,5879,37.2,73.7236606922
"ssd",1958,2851644,2273,39.38,365.1
"stbar",1958,2191,,,
"stmar",1958,18704,,,
"stp",1958,62316,1302,,167.571305421
"sur",1958,273383,6660,32.4,112.326272837
"svk",1958,4016885,7849,32,47.5776558427
"svn",1958,1564356,6918,30.9,49.9207714039
"swe",1958,7388317,14031,39.4,20.3
"swz",1958,332264,1573,47.4,217.3
"sxm",1958,2463,,,
"syc",1958,40252,5576,,106.2
"syr",1958,4307809,2260,42.6,201
"tca",1958,5558,2265,,
"tcd",1958,2891526,1459,35.6,287.097668804
"tgo",1958,1535969,1152,47,284.1
"tha",1958,25833554,1276,42.1,158.8
"tjk",1958,1934134,3232,39.9,189.147932936
"tkl",1958,1778,,,
"tkm",1958,1489418,6726,37.5,160.994997289
"tls",1958,483024,695,45.8,367.21107174
"ton",1958,58508,1508,,103.246959317
"tto",1958,808663,7621,44.8,73.7
"tun",1958,4075967,2064,42.3,286.462561716
"tur",1958,26214022,5252,55.4,261.2
"tuv",1958,5863,1534,,
"twn",1958,10505667,2367,,
"tza",1958,9510501,1027,51.7,247.8
"uga",1958,6396454,834,49.6,234.1
"ukr",1958,41606286,5299,38.3,60.9536184971
"ury",1958,2471152,8834,42.1,64.6
"usa",1958,180107612,16961,38,31.2
"ussr",1958,206244183,,,
"uzb",1958,8337474,2248,37.3,181.815731152
"vct",1958,78168,2789,,144.092386845
"ven",1958,7560821,13548,43.3,87.7
"vgb",1958,7852,,,
"vir",1958,30045,,,
"vnm",1958,30754603,1132,39,119.749770689
"vut",1958,59984,1437,,162.7
"wlf",1958,8262,,,
"wsm",1958,102352,3264,,180.823307532
"yem",1958,5001572,1428,44.1,439.9
"yem_north",1958,4502195,,,
"yem_south",1958,1393957,,,
"yug",1958,17807603,,,
"zaf",1958,16546324,7897,55,205.463576285
"zmb",1958,2876213,2916,47.8,216.5
"zwe",1958,3519806,1920,54,159.5
