"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"egy",1885,,1106,36.8,404.69
"eri",1885,,630,48.5,441.12
"esp",1885,,2533,32,312.26
"est",1885,,1461,36.4,312.61
"eth",1885,,536,47.5,447.88
"fin",1885,,2054,39.5,288.08
"fji",1885,,981,46.2,498.88
"fra",1885,,3438,50.5,240.22
"fsm",1885,,546,,257.021779452
"gab",1885,,395,45.9,435.79
"gbr",1885,,6633,40.3,218.87
"geo",1885,,741,29.7,332.125870289
"gha",1885,,761,42.6,471.38
"gin",1885,,516,32.7,438.46
"gmb",1885,,856,46.9,460.21
"gnb",1885,,822,49.8,417.44
"gnq",1885,,398,51.4,446.51
"grc",1885,,2449,37.8,350.52
"grd",1885,,1267,,252.851292863
"grl",1885,,789,,
"gtm",1885,,1458,35.3,503.36
"guy",1885,,1886,38.2,429.16
"hkg",1885,,1409,,
"hnd",1885,,1551,44.6,393.46
"hrv",1885,,2415,,366.84
"hti",1885,,1231,44.6,485.498852612
"hun",1885,,2320,41.3,406.836438918
"idn",1885,,1154,39,443.79
"ind",1885,,1127,29.3,515.42
"irl",1885,,3447,34.4,140.16
"irn",1885,,1193,41.2,506.38
"irq",1885,,1342,40.9,427.86
"isl",1885,,1810,,228.56
"isr",1885,,966,44.9,447.175366
"ita",1885,,3024,47.3,356.51
"jam",1885,,946,39.1,258.46
"jor",1885,,1351,44.1,421.34
"jpn",1885,,1378,47,352.82
"kaz",1885,,1776,43.3,497.41
"ken",1885,,1114,36.5,507.88
"kgz",1885,,901,39.8,376.574253491
"khm",1885,,997,45.7,379.99
"kir",1885,,594,,331.996356059
"kna",1885,,1809,,
"kor",1885,,528,32.1,503.36
"kwt",1885,,1771,43,500.35
"lao",1885,,1012,38.4,418.74
"lbn",1885,,1797,39.1,447.88
"lbr",1885,,951,45.9,429.16
"lby",1885,,2335,41.9,404.69
"lca",1885,,1086,,271.266930792
"lka",1885,,1393,43.7,409.79
"lso",1885,,412,51.8,407.24
"ltu",1885,,1979,38.8,376.4
"lux",1885,,3141,39.7,323.5
"lva",1885,,1170,38.8,308.32
"mac",1885,,1241,,
"mar",1885,,803,38.9,403.44
"mco",1885,,4257,,
"mda",1885,,886,38,338.832657199
"mdg",1885,,786,41,437.13
"mdv",1885,,839,,402.258696692
"mex",1885,,1681,48,487.15
"mhl",1885,,568,,
"mkd",1885,,1238,30.9,384.090258821
"mli",1885,,618,47.2,494.48
"mlt",1885,,1422,,145.35251773
"mmr",1885,,997,36.3,433.13
"mne",1885,,1897,41.8,375.2
"mng",1885,,663,47.6,420.04
"moz",1885,,410,44.2,439.79
"mrt",1885,,724,47.9,417.44
"mus",1885,,1290,44.3,281.07
"mwi",1885,,354,42.6,439.79
"mys",1885,,1190,40.9,435.79
"nam",1885,,1429,42.8,412.34
"ner",1885,,612,43.3,433.13
"nga",1885,,1186,38.3,438.46
"nic",1885,,1946,43.4,509.39
"nld",1885,,6012,45.8,270.48
"nor",1885,,2907,44.2,159.47
"npl",1885,,737,41,407.24
"nru",1885,,760,,
"nzl",1885,,5980,38.2,129.42
"omn",1885,,1275,44.7,413.61
"pak",1885,,1094,38.6,501.85
"pan",1885,,1767,43.9,405.96
"per",1885,,1433,44.6,371.61
"phl",1885,,1078,41.5,431.79
"plw",1885,,1049,,
"png",1885,,683,38.3,423.95
"pol",1885,,1996,25.6,369.21
"pri",1885,,1962,,
"prk",1885,,531,49.7,500.35
"prt",1885,,1944,42.5,372.81
"pry",1885,,1888,43.4,374
"pse",1885,,1283,44.2,434.392367687
"qat",1885,,1771,43,433.13
"rou",1885,,2021,38,276.23
"rus",1885,,2229,50,438.48
"rwa",1885,,480,51.1,420.04
"sau",1885,,946,46.3,416.16
"sdn",1885,,711,33.8,425.25
"sen",1885,,682,42.6,512.4
"sgp",1885,,1733,42.6,392.21
"slb",1885,,458,50.5,504.87
"sle",1885,,1007,46.8,513.91
"slv",1885,,1686,43.8,461.6
"smr",1885,,1988,,
"som",1885,,752,40.5,451.96
"srb",1885,,2436,30.9,261.278061013
"ssd",1885,,696,33.78,490.08
"stp",1885,,995,,311.530087941
"sur",1885,,2543,41,405.96
"svk",1885,,2402,45.2,363.32
"svn",1885,,2527,41.5,360.97
"swe",1885,,2644,59,195
"swz",1885,,672,49,413.61
"syc",1885,,1108,,210.497998082
"syr",1885,,1325,39.7,429.16
"tca",1885,,756,,
"tcd",1885,,574,47.1,431.79
"tgo",1885,,937,45.8,426.55
"tha",1885,,1217,34.8,438.46
"tjk",1885,,809,41,316.044138613
"tkm",1885,,1469,32.2,476.288572232
"tls",1885,,616,47.9,457.616846429
"ton",1885,,828,,228.622750771
"tto",1885,,1755,43.3,335.73
"tun",1885,,980,38.9,460.21
"tur",1885,,1768,38.8,379.99
"tuv",1885,,898,,
"twn",1885,,1064,,
"tza",1885,,671,37.6,414.89
"uga",1885,,637,41,510.9
"ukr",1885,,1189,41.3,360.97
"ury",1885,,6725,50.2,405.96
"usa",1885,,5439,51.8,308.05
"uzb",1885,,615,38.1,379.645754339
"vct",1885,,1302,,285.596896467
"ven",1885,,1347,44.2,414.89
"vnm",1885,,949,40.4,417.44
"vut",1885,,732,,264.593365419
"wsm",1885,,1751,,322.032511826
"yem",1885,,1115,40.8,540.44
"zaf",1885,,1900,35.9,398.45
"zmb",1885,,815,46.7,409.79
"zwe",1885,,963,34.6,395.95
