"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1851,,1029,,
"afg",1851,,672,31.5,475.67
"ago",1851,,773,40.1,485.68
"alb",1851,,718,41.2,375.2
"and",1851,,1791,,
"are",1851,,1207,44.1,434.46
"arg",1851,,2346,33.3,402.19
"arm",1851,,581,30.6,347.246726578
"atg",1851,,935,,313.026973013
"aus",1851,,3879,46.4,390.99
"aut",1851,,2937,36.1,393.18
"aze",1851,,924,39.6,345.934036125
"bdi",1851,,438,43.7,423.95
"bel",1851,,3478,52.8,258.48
"ben",1851,,695,45.7,430.46
"bfa",1851,,498,37.5,454.69
"bgd",1851,,878,42.2,507.88
"bgr",1851,,1272,47.8,344.77
"bhr",1851,,1549,43.2,439.79
"bhs",1851,,1786,,302.661825634
"bih",1851,,782,37.4,378.8
"blr",1851,,736,53.8,365.67
"blz",1851,,715,,324.391519658
"bmu",1851,,1517,,
"bol",1851,,1148,36.9,404.69
"bra",1851,,1267,38.8,417.44
"brb",1851,,1129,,562.082208821
"brn",1851,,1684,,454.69
"btn",1851,,671,47.5,444.078415993
"bwa",1851,,463,35.6,397.2
"caf",1851,,494,47,443.79
"can",1851,,2222,27.6,310.45
"che",1851,,3781,49.6,344.77
"chl",1851,,1413,63.8,417.44
"chn",1851,,975,37,430.46
"civ",1851,,996,41.3,427.86
"cmr",1851,,729,45.9,460.21
"cod",1851,,598,42.1,422.65
"cog",1851,,664,47.1,408.51
"col",1851,,1046,58.9,417.44
"com",1851,,733,41.3,416.16
"cpv",1851,,606,49.1,394.71
"cri",1851,,1099,46.3,441.12
"cub",1851,,1561,39.5,364.49
"cym",1851,,1284,,
"cyp",1851,,1235,36.8,339.12
"cze",1851,,2462,48.9,379.99
"deu",1851,,2152,43.8,466.08
"dji",1851,,884,44.1,445.15
"dma",1851,,819,,
"dnk",1851,,2853,51.7,239.92
"dom",1851,,791,43.6,445.15
"dza",1851,,1029,62.2,460.21
"ecu",1851,,647,43.2,405.96
