"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abkh",1860,,,40,
"abw",1860,23786,1093,40,
"afg",1860,3973968,692,40.0467452123,477.1
"ago",1860,2110747,804,37.5292242857,485.68
"aia",1860,2693,,40,
"akr_a_dhe",1860,,,40,
"alb",1860,552800,733,41.2354,375.2
"and",1860,3436,1992,40,
"ant",1860,,,40,
"arg",1860,1421333,2666,42.943375,402.19
"arm",1860,595928,601,44.331295,343.183059372
"asm",1860,7564,,40,
"atg",1860,36532,994,40,290.969231957
"aus",1860,1256048,4795,44.426225,390.99
"aut",1860,4235926,3206,36.229374,385.13
"aze",1860,1270556,971,40,339.619393985
"bdi",1860,1214527,442,43.69366,423.95
"bel",1860,4753088,4240,52.78706,223.96
"ben",1860,941469,726,45.0245366667,430.46
"bfa",1860,2229242,503,37.4998,454.69
"bgd",1860,23665237,880,46.010915,507.88
"bgr",1860,2543199,1330,47.82681,340.25
"bhr",1860,64469,1715,40,439.79
"bhs",1860,33625,1897,40,279.935271514
"bih",1860,1210294,786,40,378.8
"blr",1860,3404323,775,52,365.67
"blz",1860,25755,760,40,304.166000464
"bmu",1860,11682,1612,40,
"bol",1860,1454100,1250,40,404.69
"bra",1860,8466005,1358,38.0443785112,417.44
"brb",1860,149452,1199,40,580.164430328
"brn",1860,4866,1737,40,454.69
"btn",1860,109811,683,40,440.760042933
"bwa",1860,121300,483,35.60809,397.2
"caf",1860,581194,516,45.24579,443.79
"can",1860,3231465,2406,35.264625,306.18
"cck",1860,,,40,
"chanisl",1860,56992,,40,
"cheslo",1860,,,40,
"chl",1860,1669298,1632,61.505,417.44
"chn",1860,380047548,1023,36.8406325,464.39
"civ",1860,1427565,1033,38.09856,427.86
"cmr",1860,2095258,762,42.9490371429,460.21
"cod",1860,6725315,621,42.12181,422.65
"cog",1860,420500,681,45.9308677778,408.51
"cok",1860,14290,,40,
"col",1860,2234376,1071,58.94312,417.44
"com",1860,77147,740,36.30614,416.16
"cpv",1860,79725,629,40,394.71
"cri",1860,115687,1215,40,441.12
"cub",1860,1324000,1733,40,365.67
"cxr",1860,,,40,
"cym",1860,3364,1364,40,
"cyp",1860,185677,1373,40,339.12
"cyp_nor",1860,,,40,
"cze",1860,6388450,2551,51.48423,379.99
"deu",1860,36383150,2509,44.143995,422.24
"deu_east",1860,,,40,
"dji",1860,31072,909,40,445.15
"dma",1860,24853,871,40,
"dnk",1860,1694397,3029,50.1479636486,217.52
"dom",1860,190922,831,40,445.15
"dza",1860,3536468,1134,53.9305011233,460.21
"ecu",1860,917213,685,40,405.96
"egy",1860,6335975,954,53.9305011233,404.69
"eri",1860,348752,591,40,441.12
"eri_a_eth",1860,,,40,
"est",1860,482924,1243,48.87745,362.15
"eth",1860,5187597,531,47.51967,447.88
"fin",1860,1734254,1594,50.58427,370.979725563
"fji",1860,133713,902,40,498.88
"flk",1860,139,,40,
"fra",1860,37461341,3086,56.1649,243.26
"fro",1860,17580,,40,
"fsm",1860,20130,537,40,303.159178984
"gab",1860,221711,394,45.85316,435.79
"gbg",1860,,,40,
"gbm",1860,30635,,40,
"geo",1860,1548450,658,29.74723,349.968430274
"gha",1860,1658980,730,49.4955,471.38
"gib",1860,12368,,40,
"gin",1860,1401319,490,32.73783,442.46
"glp",1860,108402,,40,
"gmb",1860,139176,843,40,460.21
"gnb",1860,286188,805,49.84899,417.44
"gnq",1860,91867,385,40,446.51
"grc",1860,3333279,1888,49.93078,360.97
"grd",1860,33575,1139,40,303.864681709
"grl",1860,12549,604,40,
"gtm",1860,963300,1190,35.30002,503.36
"guf",1860,13240,,40,
"gum",1860,26866,,40,
"guy",1860,218524,1594,38.23119,429.16
"hkg",1860,68983,1105,48.7,
"hnd",1860,377151,1127,40,393.46
"hos",1860,906,,40,
"hrv",1860,1747990,1794,35.547695,366.84
"hti",1860,1042297,954,40,485.763722514
"hun",1860,5529257,1711,39.10702,406.723422226
"idn",1860,24209376,1058,40.4848,443.79
"ind",1860,204966302,1056,39.28781,509.39
"irl",1860,4174177,2565,34.08652,206.366077527
"irn",1860,7986219,1057,56.2307961233,506.38
"irq",1860,1468222,1145,56.8219911233,427.86
"isl",1860,79662,1435,40,530.36
"isr",1860,229141,887,44.86531,447.417747718
"ita",1860,26127905,2403,50.80882,449.24
"jam",1860,447153,909,39.10361,389.77
"jey",1860,,,40,
"jor",1860,254044,1153,40,421.34
"jpn",1860,33176900,1168,45.864215,363.32
"kaz",1860,2946007,1511,43.31751,497.41
"ken",1860,2585052,1030,46.31273,507.88
"kgz",1860,765414,724,45.95004,378.371509851
"khm",1860,2292897,961,40,379.99
"kir",1860,20867,581,40,363.800007478
"kna",1860,,1529,40,
"kor",1860,9650608,542,32.12819,503.36
"kos",1860,,,40,
"kwt",1860,81014,1373,40,500.35
"lao",1860,687183,954,38.40764,418.74
"lbn",1860,438438,1445,53.9305011233,447.88
"lbr",1860,437090,890,40,429.16
"lby",1860,665152,1719,40,404.69
"lca",1860,,1000,40,316.754364706
"lie",1860,7571,,40,
"lso",1860,373508,407,40,407.24
"ltu",1860,1126227,1684,48.87745,458.81
"lux",1860,164944,2338,40,357.45
"lva",1860,854350,996,48.87745,404.69
"mac",1860,68345,1140,40,
"mar",1860,3531477,769,55.8722911233,403.44
"mco",1860,10428,3184,40,
"mda",1860,1028627,774,47.82681,354.942278415
"mdg",1860,2211039,697,41.00953,437.13
"mdv",1860,52965,842,40,417.973589082
"mex",1860,8432207,1265,41.3552925,487.15
"mhl",1860,7461,559,40,
"mkd",1860,558999,919,32.52048,387.785563549
"mli",1860,2034750,613,47.15742,494.48
"mlt",1860,174027,1131,40,203.913808067
"mmr",1860,4096564,848,38.279605,433.13
"mne",1860,180155,1409,40,375.2
"mng",1860,657420,635,40,420.04
"mnp",1860,4212,,40,
"moz",1860,2955262,404,48.13914,439.79
"mrt",1860,452032,642,40,417.44
"msr",1860,7651,,40,
"mtq",1860,113411,,40,
"mus",1860,279009,1144,40,427.86
"mwi",1860,741675,353,45.71369,439.79
"mys",1860,655673,1085,33.09381,435.79
"myt",1860,9906,,40,
"nam",1860,229599,984,52.60693,412.34
"ncl",1860,37578,,40,
"ner",1860,1543423,543,43.34556,433.13
"nfk",1860,,,40,
"nga",1860,14374142,1058,44.6378385714,438.46
"ngokar",1860,,,40,
"nic",1860,375911,1492,40,509.39
"niu",1860,4516,,40,
"nld",1860,3342346,4642,52.49731,317.48
"nor",1860,1580366,2033,43.569925,172.76
"npl",1860,4542078,660,40.99217,407.24
"nru",1860,2121,674,40,
"nzl",1860,157114,3674,38.15322644,147.32894757
"omn",1860,356413,1084,40,413.61
"pak",1860,15586758,1025,37.653635,501.85
"pan",1860,154637,1333,40,405.96
"pcn",1860,,,40,
"per",1860,2294268,1341,49.24761,371.61
"phl",1860,3746791,1023,42.6016,431.79
"plw",1860,4738,964,40,
"png",1860,970939,627,35.498665,423.95
"pol",1860,14848599,1525,37.217435,369.21
"pri",1860,575756,1713,35.18422,
"prk",1860,4542395,545,40,500.35
"prt",1860,4039181,1637,42.52598,372.81
"pry",1860,367617,1381,40,374
"pyf",1860,53754,,40,
"qat",1860,14031,1373,40,433.13
"reu",1860,125440,,40,
"rou",1860,8568953,1413,47.82681,387.249608585
"rus",1860,44966686,1896,52,411.409444466
"rwa",1860,1197896,465,59.01018,420.04
"sau",1860,,901,40,416.16
"shn",1860,,,40,
"slv",1860,426145,1367,40,461.6
"smr",1860,,1652,40,
"spm",1860,,,40,
"stp",1860,,950,40,346.952267037
"tcd",1860,1439871,509,49.381952848,431.79
"vct",1860,,1100,40,329.281048238
"vgb",1860,6709,,40,
"wsm",1860,,1608,40,360.14353418
