"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"gtm",1852,,1115,35.3,503.36
"guy",1852,,1510,38.2,429.16
"hkg",1852,,1085,,
"hnd",1852,,1018,51.3,393.46
"hrv",1852,,1739,,366.84
"hti",1852,,880,43.4,485.848511398
"hun",1852,,1607,34.3,372.17
"idn",1852,,1046,41.7,443.79
"ind",1852,,1055,38,509.39
"irl",1852,,2289,30.5,348.22
"irn",1852,,1041,61.7,506.38
"irq",1852,,1108,61.8,427.86
"isl",1852,,1315,,279.4
"isr",1852,,886,44.9,447.495337612
"ita",1852,,2400,50.6,450.6
"jam",1852,,914,39.1,389.77
"jor",1852,,1116,42,421.34
"jpn",1852,,1134,45.8,363.32
"kaz",1852,,1435,43.3,497.41
"ken",1852,,1004,46.3,507.88
"kgz",1852,,675,46,378.948441534
"khm",1852,,950,42.9,379.99
"kir",1852,,577,,374.60718885
"kna",1852,,1449,,
"kor",1852,,546,32.1,503.36
"kwt",1852,,1333,43.8,500.35
"lao",1852,,936,38.4,418.74
"lbn",1852,,1368,61.3,447.88
"lbr",1852,,871,42.9,429.16
"lby",1852,,1558,43.1,404.69
"lca",1852,,974,,332.864016521
"lka",1852,,967,45.9,409.79
"lso",1852,,405,53.5,407.24
"ltu",1852,,1599,48.9,458.81
"lux",1852,,2127,34.3,357.45
"lva",1852,,946,48.9,404.69
"mac",1852,,1109,,
"mar",1852,,758,61.7,403.44
"mco",1852,,2902,,
"mda",1852,,741,47.8,360.257410917
"mdg",1852,,670,41,437.13
"mdv",1852,,842,,423.130886509
"mex",1852,,1288,33.5,487.15
"mhl",1852,,556,,
"mkd",1852,,891,32.5,388.975553391
"mli",1852,,611,47.2,494.48
"mlt",1852,,1051,,227.245001662
"mmr",1852,,847,32,433.13
"mne",1852,,1366,37.3,375.2
"mng",1852,,627,42,420.04
"moz",1852,,402,47.5,439.79
"mrt",1852,,617,48.6,417.44
"mus",1852,,1100,41.8,427.86
"mwi",1852,,353,45.7,439.79
"mys",1852,,1068,26.8,435.79
"nam",1852,,873,52.6,412.34
"ner",1852,,522,43.3,433.13
"nga",1852,,1020,46.7,438.46
"nic",1852,,1371,48.5,509.39
"nld",1852,,4644,49.3,315.44
"nor",1852,,1764,48,182.78
"npl",1852,,659,41,407.24
"nru",1852,,648,,
"nzl",1852,,2166,38.2,390.99
"omn",1852,,1049,44.8,413.61
"pak",1852,,1024,30.5,501.85
"pan",1852,,1219,49.7,405.96
"per",1852,,1314,45.9,371.61
"phl",1852,,1011,34.6,431.79
"plw",1852,,938,,
"png",1852,,611,27.7,423.95
"pol",1852,,1479,35.3,369.21
"pri",1852,,1641,,
"prk",1852,,549,47.9,500.35
"prt",1852,,1789,35.3,372.81
"pry",1852,,1250,48.3,374
"pse",1852,,1230,40.2,434.705740916
"qat",1852,,1333,43.8,433.13
"rou",1852,,1267,47.8,371.61
"rus",1852,,1801,53.6,418.74
"rwa",1852,,460,59,420.04
"sau",1852,,892,45.8,416.16
"sdn",1852,,607,33.8,425.25
"sen",1852,,582,44.3,512.4
"sgp",1852,,1100,41.8,392.21
"slb",1852,,407,48.3,504.87
"sle",1852,,859,51.9,513.91
"slv",1852,,1278,47.4,461.6
"smr",1852,,1557,,
"som",1852,,729,50.9,451.96
"srb",1852,,1754,32.5,374
"ssd",1852,,594,33.78,490.08
"stp",1852,,936,,359.117065651
"sur",1852,,2036,37.5,405.96
"svk",1852,,1841,49.2,363.32
"svn",1852,,1819,29.3,360.97
"swe",1852,,1717,57.9,250.3
"swz",1852,,573,53.5,413.61
"syc",1852,,973,,281.915128781
"syr",1852,,1128,62.7,429.16
"tca",1852,,605,,
"tcd",1852,,489,50.4,431.79
"tgo",1852,,799,41.7,426.55
"tha",1852,,978,41.4,438.46
"tjk",1852,,672,47.4,339.983792566
"tkm",1852,,1187,41.4,484.5727535
"tls",1852,,577,41.1,452.850326636
"ton",1852,,741,,296.196193733
"tto",1852,,1468,43.9,335.73
"tun",1852,,837,61.7,460.21
"tur",1852,,1451,39.5,379.99
"tuv",1852,,803,,
"twn",1852,,1004,,
"tza",1852,,614,37.6,414.89
"uga",1852,,543,41,510.9
"ukr",1852,,961,32,360.97
"ury",1852,,3734,48.1,405.96
"usa",1852,,3347,54.4,380.296
"uzb",1852,,556,44.4,380.341339368
"vct",1852,,1043,,344.625156418
"ven",1852,,788,43.9,414.89
"vnm",1852,,845,40.4,417.44
"vut",1852,,654,,318.399862813
"wsm",1852,,1565,,373.26727044
"yem",1852,,1016,61.3,540.44
"zaf",1852,,1624,35.9,398.45
"zmb",1852,,752,43.3,409.79
"zwe",1852,,925,34.6,395.95
