"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1896,,1393,,
"afg",1896,,782,38.3,482.69
"ago",1896,,941,32.5,485.55
"alb",1896,,1095,28.2,375.1
"and",1896,,3048,,
"are",1896,,1888,43.5,434.35
"arg",1896,,7449,42.9,392.11
"arm",1896,,853,34,327.398409973
"atg",1896,,1266,,217.224242818
"aus",1896,,6137,38,175.3
"aut",1896,,5296,36.8,373.78
"aze",1896,,1457,45,315.492643972
"bdi",1896,,457,43.7,423.84
"bel",1896,,6625,49.3,217.03
"ben",1896,,864,42.4,430.35
"bfa",1896,,524,37.5,454.57
"bgd",1896,,885,39.2,563.05
"bgr",1896,,1980,33.7,322.31
"bhr",1896,,2580,41.2,439.68
"bhs",1896,,2418,,204.860167285
"bih",1896,,1058,45.8,378.7
"blr",1896,,1175,50,365.57
"blz",1896,,968,,235.112309216
"bmu",1896,,2054,,
"bol",1896,,1758,36.9,404.58
"bra",1896,,1260,25.2,417.33
"brb",1896,,1529,,658.500543598
"brn",1896,,1962,,454.57
"btn",1896,,733,47.9,427.732669895
"bwa",1896,,575,35.6,397.1
"caf",1896,,614,48.8,443.67
"can",1896,,3816,41.1,289.517120808
"che",1896,,8887,35.6,178.4
"chl",1896,,3216,70.1,480.097563418
"chn",1896,,895,28.8,417.33
"civ",1896,,1193,44.6,427.74
"cmr",1896,,906,35.9,460.09
"cod",1896,,720,42.1,422.54
"cog",1896,,754,41.3,408.41
"col",1896,,1175,47.1,417.33
"com",1896,,767,46.5,416.05
"cpv",1896,,733,48,394.6
"cri",1896,,1817,44,403.34
"cub",1896,,2631,41.2,574.88
"cym",1896,,1739,,
"cyp",1896,,2102,42.5,331.17
"cze",1896,,3743,41,358.53
"deu",1896,,4216,41.4,338.26
"dji",1896,,1019,45.6,445.04
"dma",1896,,1109,,
"dnk",1896,,5201,45.4,166.21
"dom",1896,,1010,45.7,445.04
"dza",1896,,1676,34.2,460.09
"ecu",1896,,863,46.5,405.86
"egy",1896,,1241,35.7,404.58
"eri",1896,,648,48.6,441.01
"esp",1896,,2364,32.5,320.513025666
"est",1896,,1930,33.7,292.38
"eth",1896,,538,47.5,447.76
"fin",1896,,2623,36.6,215.98
"fji",1896,,1019,45.7,498.75
"fra",1896,,4005,50,203.2
"fsm",1896,,550,,239.013028997
"gab",1896,,396,45.9,435.68
"gbr",1896,,7629,38.7,225.2
"geo",1896,,962,31.8,324.566127028
"gha",1896,,743,38.8,468.753040696
"gin",1896,,527,35.3,437.01
"gmb",1896,,862,46.9,460.09
"gnb",1896,,829,49.8,417.33
"gnq",1896,,404,51.7,446.4
"grc",1896,,2865,35,331.17
"grd",1896,,1327,,233.209672054
"grl",1896,,887,,
"gtm",1896,,1595,36.2,503.23
"guy",1896,,2031,39.5,397.853464536
"hkg",1896,,1657,,
"hnd",1896,,1785,43.4,393.35
"hrv",1896,,2744,,366.74
"hti",1896,,1376,44.5,485.382355614
"hun",1896,,2713,38.5,367.32
"idn",1896,,1139,40,443.67
"ind",1896,,1063,29.4,532.34
"irl",1896,,3857,34.3,140.16
"irn",1896,,1287,38.1,506.24
"irq",1896,,1463,39.6,427.74
"isl",1896,,2353,,150.79
"isr",1896,,1028,44.9,447.068759645
"ita",1896,,3367,46.9,308.52
"jam",1896,,979,38.9,286.02
"jor",1896,,1473,44,421.23
"jpn",1896,,1651,48.8,342.42
"kaz",1896,,2346,40.2,465.67
"ken",1896,,1153,38.3,507.75
"kgz",1896,,992,39.1,375.786167594
