"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"eri",1905,,663,48.4,437.58
"esp",1905,,2719,34.2,261.86
"est",1905,,2056,35.8,266.81
"eth",1905,,540,47.5,444.28
"fin",1905,,2914,37.8,216.25
"fji",1905,,1050,44.9,494.87
"fra",1905,,4367,53.1,190.65
"fsm",1905,,553,,225.221210874
"gab",1905,,404,45.9,432.29
"gbr",1905,,8208,40.7,185.88
"geo",1905,,1011,34.8,306.384916341
"gha",1905,,808,39.8,459.537908958
"gin",1905,,537,39.2,423.65378611
"gmb",1905,,872,46.8,456.51
"gnb",1905,,835,49.8,414.08
"gnq",1905,,413,51.5,442.93
"grc",1905,,3227,37,310.1
"grd",1905,,1379,,218.279596142
"grl",1905,,976,,
"gtm",1905,,1716,37.6,499.32
"guy",1905,,2158,41.4,304.08
"hkg",1905,,1893,,
"hnd",1905,,2002,43.1,390.3
"hrv",1905,,3056,,363.89
"hti",1905,,1508,44,480.148115216
"hun",1905,,3124,36.1,377.02
"idn",1905,,1188,41.4,440.23
"ind",1905,,1283,30.5,443.892228582
"irl",1905,,4228,36.2,140.16
"irn",1905,,1368,37.7,502.31
"irq",1905,,1570,42.5,424.42
"isl",1905,,2699,,148.02
"isr",1905,,1081,44.9,384.921871004
"ita",1905,,4007,48.4,273.03
"jam",1905,,1007,38.6,268.45
"jor",1905,,1581,43.5,417.96
"jpn",1905,,1788,51.1,328.6
"kaz",1905,,2499,35.5,448.33
"ken",1905,,1218,45.8,503.8
"kgz",1905,,1074,41.2,359.498730806
"khm",1905,,1027,46,376.94
"kir",1905,,604,,308.567234095
"kna",1905,,2070,,
"kor",1905,,529,32.1,512.81
"kwt",1905,,2366,42,496.33
"lao",1905,,1062,38.4,415.38
"lbn",1905,,2194,41.9,444.28
"lbr",1905,,1004,46,425.71
"lby",1905,,2984,41,401.44
"lca",1905,,1159,,239.627275647
"lka",1905,,1956,44.5,420.54
"lso",1905,,417,51.6,403.97
"ltu",1905,,2784,39,282.92
"lux",1905,,3979,39,256
"lva",1905,,1646,39,240.65
"mac",1905,,1328,,
"mar",1905,,832,36.3,400.2
"mco",1905,,5370,,
"mda",1905,,1221,32.2,308.41373108
"mdg",1905,,866,41,433.61
"mdv",1905,,838,,390.113270116
"mex",1905,,2589,50.3,484.69
"mhl",1905,,575,,
"mkd",1905,,1566,35.8,365.596603548
"mli",1905,,622,47.2,490.51
"mlt",1905,,1708,,110.867255758
"mmr",1905,,1000,33.2,429.65
"mne",1905,,2400,41.8,372.19
"mng",1905,,685,48.1,416.67
"moz",1905,,415,37.9,436.26
"mrt",1905,,797,48.2,410.137157867
"mus",1905,,1421,44,312.26
"mwi",1905,,355,38.4,436.26
"mys",1905,,1309,41,432.29
"nam",1905,,1926,41.5,409.03
"ner",1905,,674,43.3,429.65
"nga",1905,,1299,40,434.94
"nic",1905,,2406,46.1,505.3
"nld",1905,,6509,45.9,190.35
"nor",1905,,3711,44.6,117.1
"npl",1905,,852,41,403.97
"nru",1905,,837,,
"nzl",1905,,8109,38.2,93.6
"omn",1905,,1498,43.7,411.617802296
"pak",1905,,1244,44.4,497.82
"pan",1905,,2214,42.4,402.7
"per",1905,,2288,39.8,368.62
"phl",1905,,1186,43.5,428.33
"plw",1905,,1122,,
"png",1905,,731,40.3,420.54
"pol",1905,,2712,27.3,299.49
"pri",1905,,2186,,
"prk",1905,,533,49.2,511.28
"prt",1905,,2286,44.3,281.389765272
"pry",1905,,2425,42.2,371
"pse",1905,,1353,44.8,429.604166112
"qat",1905,,2366,43.1,429.65
"rou",1905,,2681,32.2,445.950462246
"rus",1905,,3136,50,441.72
"rwa",1905,,492,40.7,416.67
"sau",1905,,994,45.4,412.82
"sdn",1905,,783,33.8,421.84
"sen",1905,,751,41.6,508.29
"sgp",1905,,2516,42.3,389.06
"slb",1905,,491,49.7,500.81
"sle",1905,,1109,45.9,509.78
"slv",1905,,1994,42.6,457.9
"smr",1905,,2450,,
"som",1905,,767,39.2,448.33
"srb",1905,,3082,34.7,265.2
"ssd",1905,,767,33.78,477.086879682
"stp",1905,,1033,,285.814470022
"sur",1905,,2909,39.5,402.7
"svk",1905,,3167,43,326.4
"svn",1905,,3197,39.1,358.07
"swe",1905,,3730,57.6,131.81
"swz",1905,,740,47.3,410.29
"syc",1905,,1200,,176.342425767
"syr",1905,,1594,43,425.71
"tca",1905,,865,,
"tcd",1905,,632,45.7,428.33
"tgo",1905,,1032,44.2,423.13
"tha",1905,,1362,40.1,434.94
"tjk",1905,,1120,42.8,302.363435501
"tkm",1905,,2067,37,438.274048712
"tls",1905,,641,48.8,454.880262752
"ton",1905,,886,,195.41678025
"tto",1905,,1956,43.5,333.04
"tun",1905,,1079,36.3,456.51
"tur",1905,,2063,42.5,376.94
"tuv",1905,,961,,
"twn",1905,,1031,,
"tza",1905,,708,38.2,411.55
"uga",1905,,701,41,506.79
"ukr",1905,,1673,42.3,358.07
"ury",1905,,6128,52.9,402.7
"usa",1905,,7744,51,217.53
"uzb",1905,,818,39.1,363.057470686
"vct",1905,,1490,,254.860706221
"ven",1905,,1298,44.1,411.55
"vnm",1905,,1127,40.4,414.08
"vut",1905,,783,,236.513187582
"wsm",1905,,1873,,294.468603971
"yem",1905,,1180,42.7,536.1
"zaf",1905,,5458,42.4,395.25
"zmb",1905,,855,45.4,406.5
"zwe",1905,,986,37.8,392.77
