"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"eth",1935,,563,49.2,414.067483617
"fin",1935,,5216,41.7,94.3
"fji",1935,,1873,42.5,366.568864583
"fra",1935,,5785,60.6,84.0553178449
"fsm",1935,,862,,184.743145429
"gab",1935,,538,47.7,402.56
"gbr",1935,,9095,38.6,80.3074504834
"geo",1935,,1532,39.9,203.215161815
"gha",1935,,2023,43.2,350.4
"gin",1935,,584,44.5,361.010312771
"gmb",1935,,943,46.4,424.540461603
"gnb",1935,,841,49.5,365.76
"gnq",1935,,461,50.8,412.46
"grc",1935,,5102,39.9,173.285233723
"grd",1935,,1571,,175.079414708
"grl",1935,,2100,,
"gtm",1935,,2591,43.6,450.00794557
"guy",1935,,3308,42.1,239.335152449
"hkg",1935,,2774,,
"hnd",1935,,2120,42.3,342.418664439
"hrv",1935,,3579,,220.58
"hti",1935,,2048,42.4,418.508382083
"hun",1935,,5288,29,244.344866803
"idn",1935,,1662,51.1,359.318106996
"ind",1935,,1116,33,267.356953321
"irl",1935,,5203,54.7,93.4925088339
"irn",1935,,2664,43.2,462.468798479
"irq",1935,,2379,54.4,395.026748149
"isl",1935,,4451,,99.1821650327
"isr",1935,,3195,44.9,87.1974905498
"ita",1935,,6186,46.7,150.64
"jam",1935,,1787,42.3,216.922206092
"jor",1935,,2420,41.7,387.890822939
"jpn",1935,,2903,47.3,163.007279741
"kaz",1935,,3887,39.4,276.962811611
"ken",1935,,1574,61.4,474.458073217
"kgz",1935,,1733,40.3,260.527970176
"khm",1935,,1077,45.7,351.01
"kir",1935,,1145,,276.303482548
"kna",1935,,2840,,
"kor",1935,,1028,31.6,325.784551061
"kwt",1935,,1469,40.2,465.287149485
"lao",1935,,1118,41.5,386.8
"lbn",1935,,4751,49.9,413.496938706
"lbr",1935,,1089,45.4,376.891664286
"lby",1935,,4322,39.5,372.619740662
"lca",1935,,1311,,198.98362461
"lka",1935,,1763,46.8,236.650565538
"lso",1935,,423,51.5,364.929757009
"ltu",1935,,4849,39.4,159.18
"lux",1935,,10384,36.1,133.914194539
"lva",1935,,2834,39.4,141.26
"mac",1935,,2483,,
"mar",1935,,1463,37.9,369.984854001
"mco",1935,,8584,,
"mda",1935,,1814,27,196.311660605
"mdg",1935,,1407,43.1,393.19859754
"mdv",1935,,860,,371.283402655
"mex",1935,,2823,54.2,291.34542054
"mhl",1935,,963,,
"mkd",1935,,1851,43.9,261.270307165
"mli",1935,,637,45.7,436.312089632
"mlt",1935,,2250,,73.8540653284
"mmr",1935,,1684,33.5,400.730617734
"mne",1935,,2900,40.4,228.52
"mng",1935,,779,47.4,388.01
"moz",1935,,432,40.7,407.004733834
"mrt",1935,,1013,48.9,359.898397688
"mus",1935,,1993,42.5,222.122107011
"mwi",1935,,356,40.6,400.715642495
"mys",1935,,2465,41,336.562600945
"nam",1935,,3043,43.8,379.012924025
"ner",1935,,844,44.8,400.781576825
"nga",1935,,2046,46,411.650220641
"nic",1935,,2844,53.2,389.305834924
"nld",1935,,8135,44,52.452883679
"nor",1935,,7785,43.3,54.7560984848
"npl",1935,,850,42.5,373.856213663
"nru",1935,,2287,,
"nzl",1935,,8380,38.3,50.1987790041
"omn",1935,,2311,41.8,403.20238484
"pak",1935,,1333,40.7,438.045630796
"pan",1935,,3115,41.3,308.490003404
"per",1935,,4043,60.3,341.544759874
"phl",1935,,2101,49.2,328.027607412
"plw",1935,,3927,,
"png",1935,,868,47.2,391.452354452
"pol",1935,,2926,25.5,199.629425059
"pri",1935,,3695,,
"prk",1935,,1096,47.7,302.92
"prt",1935,,3085,47.2,240.65
"pry",1935,,3477,41.3,298.442222346
"pse",1935,,1799,44.8,353.017314739
"qat",1935,,1143,43.5,400.947335714
"rou",1935,,3212,27,312.127686441
"rus",1935,,4880,27.6,156.189293197
"rwa",1935,,513,46.8,370.487015488
"sau",1935,,931,43.4,384.33073839
"sdn",1935,,1299,44.8,393.890089153
"sen",1935,,1259,41.5,464.083016493
"sgp",1935,,4905,41.4,258.46
"slb",1935,,732,47.6,465.924763875
"sle",1935,,1117,45.9,480.126914792
"slv",1935,,2410,41.1,381.612540709
"smr",1935,,4429,,
"som",1935,,898,45.2,417.5
"srb",1935,,3456,41.5,130.241217407
"ssd",1935,,1323,44.76,411.994838653
"stp",1935,,1130,,250.780199726
"sur",1935,,4346,35.5,281.84
"svk",1935,,4118,44.5,186.02
"svn",1935,,3763,40.4,200.89
"swe",1935,,7821,52,60.5984425423
"swz",1935,,1084,45.4,379.211965023
"syc",1935,,2783,,135.284880716
"syr",1935,,1522,44.3,400.91874228
"tca",1935,,1423,,
"tcd",1935,,951,42.9,397.415618257
"tgo",1935,,1055,40,394.171920111
"tha",1935,,1225,44.7,323.309314133
"tjk",1935,,1661,46.7,268.570722425
"tkm",1935,,3239,42.6,270.971897764
"tls",1935,,674,48.4,425.089601841
"ton",1935,,1172,,154.598117782
"tto",1935,,3420,44.3,147.891768223
"tun",1935,,1481,37.9,388.179314259
"tur",1935,,2544,56.9,341.677713489
"tuv",1935,,1224,,
"twn",1935,,2210,,
"tza",1935,,836,42.4,383.5128
"uga",1935,,781,44.8,461.093430608
"ukr",1935,,2593,41.1,212.278046243
"ury",1935,,6849,53.3,152.813669355
"usa",1935,,8872,50,72.9264849777
"uzb",1935,,1168,43,269.930553641
"vct",1935,,1907,,214.56457333
"ven",1935,,4836,43.6,219.22080597
"vnm",1935,,1040,43.6,366.149725285
"vut",1935,,1065,,200.449572547
"wsm",1935,,2500,,257.482616856
"yem",1935,,1294,44.2,509.069349813
"zaf",1935,,5805,68.5,340.19858004
"zmb",1935,,1694,41.8,381.894201791
"zwe",1935,,1104,43.9,365.871388704
