"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1863,,1116,,
"afg",1863,,699,42.9,477.1
"ago",1863,,814,36.7,485.68
"alb",1863,,738,41.2,375.2
"and",1863,,2064,,
"are",1863,,1262,43.9,434.46
"arg",1863,,2781,28.2,402.19
"arm",1863,,608,48.9,341.839099078
"atg",1863,,1014,,283.967629709
"aus",1863,,4525,44.4,304.372317916
"aut",1863,,3274,36.3,420.61
"aze",1863,,987,41.4,337.540232816
"bdi",1863,,443,43.7,423.95
"bel",1863,,4449,52.8,280.07
"ben",1863,,736,44.8,430.46
"bfa",1863,,505,37.5,454.69
"bgd",1863,,880,47.3,507.88
"bgr",1863,,1350,47.8,337.99
"bhr",1863,,1775,42.8,439.79
"bhs",1863,,1936,,272.745512734
"bih",1863,,787,40,378.8
"blr",1863,,789,51.4,365.67
"blz",1863,,775,,297.708379557
"bmu",1863,,1644,,
"bol",1863,,1286,36.9,404.69
"bra",1863,,1311,40.8,417.44
"brb",1863,,1224,,586.320193607
"brn",1863,,1754,,454.69
"btn",1863,,687,47.6,439.659438096
"bwa",1863,,490,35.6,397.2
"caf",1863,,523,47.7,443.79
"can",1863,,2522,37.8,302.98
"che",1863,,4946,50.3,344.77
"chl",1863,,1640,66.3,417.44
"chn",1863,,1095,36.8,438.46
"civ",1863,,1045,42.5,427.86
"cmr",1863,,773,42,460.21
"cod",1863,,629,42.1,422.65
"cog",1863,,687,45.5,408.51
"col",1863,,1079,58.9,417.44
"com",1863,,742,43.3,416.16
"cpv",1863,,637,48.8,394.71
"cri",1863,,1257,45.4,441.12
"cub",1863,,1794,40.2,377.6
"cym",1863,,1392,,
"cyp",1863,,1423,38.6,339.12
"cze",1863,,2581,52.4,379.99
"deu",1863,,2678,44.5,483.95
"dji",1863,,918,44.7,445.15
"dma",1863,,888,,
"dnk",1863,,3266,53.8,195.52
"dom",1863,,845,44.4,445.15
"dza",1863,,1172,51.2,460.21
"ecu",1863,,699,44.4,405.96
"egy",1863,,967,53,404.69
"eri",1863,,595,47.6,441.12
"esp",1863,,1941,32.9,308.99
"est",1863,,1268,48.9,356.28
"eth",1863,,532,47.5,447.88
"fin",1863,,1592,50.6,362.610457835
"fji",1863,,911,46.6,498.88
"fra",1863,,3342,56.7,275.21
"fsm",1863,,538,,297.212196079
"gab",1863,,394,45.9,435.79
"gbr",1863,,5351,47.1,279.46
"geo",1863,,668,29.7,347.777699107
"gha",1863,,732,51.5,471.38
