"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"nzl",1897,,6597,38.2,100.18
"omn",1897,,1404,44.2,413.4
"pak",1897,,1217,39.9,501.59
"pan",1897,,2023,42.7,405.75
"per",1897,,1593,40.8,371.41
"phl",1897,,1111,40.4,431.57
"plw",1897,,1092,,
"png",1897,,711,38,423.73
"pol",1897,,2447,26.2,327.76
"pri",1897,,2094,,
"prk",1897,,525,49.6,500.09
"prt",1897,,2188,41.7,372.61
"pry",1897,,2194,42.5,373.81
"pse",1897,,1324,44.8,434.278469804
"qat",1897,,2107,43,432.9
"rou",1897,,2380,33.6,349.57
"rus",1897,,2895,50,422.24
"rwa",1897,,487,44.9,419.82
"sau",1897,,975,45.9,415.94
"sdn",1897,,754,33.8,425.03
"sen",1897,,723,42,512.14
"sgp",1897,,2415,42.5,392
"slb",1897,,477,50.3,504.61
"sle",1897,,1067,46,513.64
"slv",1897,,1865,42.9,461.36
"smr",1897,,2173,,
"som",1897,,761,38.1,451.73
"srb",1897,,2787,32.4,271.62
"ssd",1897,,738,33.78,489.82
"stp",1897,,1018,,295.835662558
"sur",1897,,2757,40.5,405.75
"svk",1897,,2828,42.5,356.09
"svn",1897,,2891,40.1,360.78
"swe",1897,,3278,58.6,148.55
"swz",1897,,712,47.8,413.4
"syc",1897,,1162,,189.28372513
"syr",1897,,1480,37.8,428.93
"tca",1897,,820,,
"tcd",1897,,608,46.3,431.57
"tgo",1897,,993,45.4,426.33
"tha",1897,,1328,36.9,438.23
"tjk",1897,,1041,40.7,307.763178666
"tkm",1897,,1908,32.8,473.311384573
"tls",1897,,631,48.8,459.362537658
"ton",1897,,863,,208.077389381
"tto",1897,,1873,43.3,335.56
"tun",1897,,1038,35.9,459.97
"tur",1897,,1939,37.1,379.79
"tuv",1897,,936,,
"twn",1897,,1112,,
"tza",1897,,693,37.9,414.67
"uga",1897,,675,41,510.63
"ukr",1897,,1544,40.6,360.78
"ury",1897,,6538,51.8,405.75
"usa",1897,,6280,50.7,242.47
"uzb",1897,,772,37.4,379.393129852
"vct",1897,,1412,,266.736914306
"ven",1897,,1183,44.2,414.67
"vnm",1897,,1052,40.4,417.22
"vut",1897,,762,,247.368728558
"wsm",1897,,1823,,305.199126467
"yem",1897,,1154,41,540.16
"zaf",1897,,3646,38.9,398.24
"zmb",1897,,838,46.4,409.57
"zwe",1897,,977,36.1,395.75
