"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1957,48242,4632,,
"afg",1957,8534913,1134,34.4,380.4
"ago",1957,4992439,3592,49.9,360.451336099
"aia",1957,5777,,,
"akr_a_dhe",1957,11200,,,
"ala",1957,21191,,,
"alb",1957,1500152,2387,24.3,142.343093474
"and",1957,10781,12056,,
"ant",1957,127514,,,
"are",1957,82870,1278,45.1,223.189632942
"arg",1957,19614848,7863,44.6,93.5106139154
"arm",1957,1677837,2299,45.1,89.22
"asm",1957,19597,,,
"atg",1957,53411,4213,,100.339687343
"aus",1957,9637408,13191,31.8,26.6
"aut",1957,6981105,10578,44.7,49.9
"aze",1957,3539858,4597,38.4,119.709800186
"bdi",1957,2627880,601,40.7,257.913788242
"bel",1957,8974221,12252,48,40.1
"ben",1957,2345782,1092,41.6,326.2
"bfa",1957,4635954,619,41.9,363.1
"bgd",1957,44315145,1017,37.2,287.1
"bgr",1957,7668139,3895,23.2,100.1
"bhr",1957,145185,20938,35,258.6
"bhs",1957,95604,13302,,106.7
"bih",1957,3042428,1550,41.9,162.514934981
"blr",1957,7938612,3524,29.8,68.6441535744
"blz",1957,84503,1963,,129.965677419
"bmu",1957,42393,17648,,
"bol",1957,3490685,2713,43.5,293.295097029
"bra",1957,66400362,3668,45.2,187
"brb",1957,229214,4243,,111.2
"brn",1957,70465,60541,,114.552735632
"btn",1957,209449,920,47,363.270070575
"bwa",1957,490433,933,43.8,185.5
"caf",1957,1436392,1403,51.1,309.252797453
"can",1957,16624767,14177,35,35.8
"cck",1957,356,,,
"chanisl",1957,106967,,,
"che",1957,5082993,25738,38.3,29
"cheslo",1957,13353862,,,
"chl",1957,7182786,6016,54.2,182.537517517
"chn",1957,615992182,780,38.1,251.137986432
"civ",1957,3153472,2317,43,334.4
"cmr",1957,5055386,1710,43.4,310.6
"cod",1957,14161242,2177,44.2,273.31635348
"cog",1957,941590,2099,38.7,201.442980908
"cok",1957,17156,,,137.1
"col",1957,15075304,3452,57.8,146.732792805
"com",1957,179386,929,45,313.619849108
"cpv",1957,197933,751,48,203.146466629
"cri",1957,1198946,3633,49.7,118.713819027
"cub",1957,6764787,10636,36.5,46.87
"cxr",1957,743,,,
"cym",1957,7178,13709,,
"cyp",1957,549459,4959,38.1,47.9712562226
"cze",1957,9457027,10023,27.4,33.2313345977
"deu",1957,71955005,12385,39.3,47.6913535321
"deu_east",1957,17918620,,,
"deu_west",1957,53365605,,,
"dji",1957,73703,3508,40.8,252.120359004
"dma",1957,56631,2325,,
"dnk",1957,4494306,13741,37,27.1
"dom",1957,2975809,2627,49.2,151.8
"dza",1957,10316288,5166,40.2,249
"ecu",1957,4179314,4151,39.5,195.8
"egy",1957,24959391,1780,42.3,341.3
"eri",1957,1314633,841,47.5,311.645339414
"eri_a_eth",1957,24363763,,,
"esh",1957,24837,,,
"esp",1957,29596934,5692,33.6,68.3
"est",1957,1181025,6213,32,52.529943105
"eth",1957,20764427,622,44.6,311.6515755
"fin",1957,4320250,9302,31.7,32.3
"fji",1957,356817,3252,43.5,83.7
"flk",1957,2180,,,
"fra",1957,44376073,10442,50.2,34.8
"fro",1957,32715,,,
"fsm",1957,40372,1341,,142.290600349
"gab",1957,487537,1134,63,289.059525723
"gbg",1957,46408,,,
"gbm",1957,50379,,,
"gbr",1957,51543847,12702,25.8,28
"geo",1957,3967337,2962,39.8,103.40589207
"gha",1957,6052159,1936,41.2,220.9
"gib",1957,21127,,,
"gin",1957,3414094,745,43.5,358.9
"glp",1957,252057,,,
"gmb",1957,330603,1119,46,382.1
"gnb",1957,592124,1184,41.5,280.473602334
"gnq",1957,242509,588,50.5,317.938887876
"grc",1957,8097202,5656,38,59.1
"grd",1957,84647,1972,,129.423460271
"grl",1957,27734,4901,,
"gtm",1957,3811577,3284,50.9,232.3
"guf",1957,29621,,,
"gum",1957,63925,,,
"guy",1957,516218,3619,41.8,108.9
"hkg",1957,2713176,4276,,
"hnd",1957,1824081,2490,48.9,232.3
"hos",1957,912,,,
"hrv",1957,4098126,6325,,99.1365748073
"hti",1957,3647806,2222,48.3,306.7
"hun",1957,9914136,7795,26.7,70.5
"idn",1957,81230749,1779,44.2,241.7
"ind",1957,424541513,959,31,260.4
"irl",1957,2862366,7159,49.8,39.7
"irn",1957,20288440,4211,53.5,312.435718221
"irq",1957,6795399,5045,63.4,235.3
"isl",1957,164721,10295,,22.9
"isr",1957,1868581,5557,45,49.768145189
"ita",1957,48868412,8816,43.3,57.5
"jam",1957,1577372,5057,41.6,97.1
"jey",1957,61002,,,
"jor",1957,739263,3900,40.2,186.6
"jpn",1957,90084818,3843,35.6,50.3
"kaz",1957,8764961,7558,37.1,137.645925355
"ken",1957,7401422,1963,68.6,229.9
"kgz",1957,1994697,2624,36.3,154.910762943
"khm",1957,5307886,1363,44.3,267.705652104
"kir",1957,38348,2158,,218.862253982
"kna",1957,49955,3681,,
"kor",1957,22681233,1226,30.9,142.7
"korea_union",1957,32050319,,,
"kos",1957,1299419,,,
"kwt",1957,208907,14325,39.3,166.861758726
"lao",1957,1979060,1211,36.6,260.045175612
"lbn",1957,1637126,9638,55.5,85.4
"lbr",1957,1051225,1301,44.3,314.1
"lby",1957,1304045,8625,38.8,341.7
"lca",1957,87722,1885,,153.136969496
"lie",1957,15429,,,
"lka",1957,9229560,1797,32.4,115.3
"lso",1957,811453,503,52.5,201.5
"ltu",1957,2677885,8591,32.6,72.9399126456
"lux",1957,308562,21516,32.4,48.5642225049
"lva",1957,2058457,4938,32.7,55.4934840358
"mac",1957,173329,6086,,
"mar",1957,11210889,2067,45.7,254.4
"mco",1957,20785,15036,,
"mda",1957,2776552,3373,23.2,113.400351881
"mdg",1957,4753685,2211,41.9,247.795927337
"mdv",1957,83423,1039,,343.455375628
"mex",1957,34726719,5549,53.7,161.371021304
"mhl",1957,14087,1607,,
"mkd",1957,1432014,3315,38.4,182.404071836
"mli",1957,5089507,732,42.7,477.009217308
"mlt",1957,314063,2752,,47.7
"mmr",1957,20117611,1112,35.1,298.957848546
"mne",1957,461811,5356,38.5,106.829393657
"mng",1957,890279,1091,44.5,239.577306771
"mnp",1957,8864,,,
"moz",1957,7079363,494,47,332.379831461
"mrt",1957,788504,1474,49.5,276.2
"msr",1957,13421,,,
"mtq",1957,259881,,,
"mus",1957,605482,2620,41,121.1
"mwi",1957,3390798,418,45.7,366.608424397
"mys",1957,7442649,2776,44.4,110
"myt",1957,20843,,,
"nam",1957,561936,4233,48.9,180.666263483
"ncl",1957,71364,,,
"ner",1957,3126010,1121,35,323.845672215
"nfk",1957,1724,,,
"nga",1957,42656058,2975,50.4,346.838216986
"nic",1957,1610819,4580,47.1,205.8
"niu",1957,4722,,,
"nld",1957,10966358,12151,45.8,23.1
"nor",1957,3491657,14379,35.7,24.6
