"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1868,,1154,,
"afg",1868,,711,47.7,478.53
"ago",1868,,832,35.2,485.68
"alb",1868,,747,41.2,375.2
"and",1868,,2189,,
"are",1868,,1286,43.8,434.46
"arg",1868,,2986,26.1,402.19
"arm",1868,,620,56.5,339.610850997
"atg",1868,,1049,,272.670686074
"aus",1868,,5235,43.6,200.510746747
"aut",1868,,3391,36.4,402.88
"aze",1868,,1015,42.2,334.103211686
"bdi",1868,,445,43.7,423.95
"bel",1868,,4761,52.8,270.42
"ben",1868,,754,44.4,430.46
"bfa",1868,,508,37.5,454.69
"bgd",1868,,881,49.4,507.88
"bgr",1868,,1384,47.8,335.73
"bhr",1868,,1878,42.6,439.79
"bhs",1868,,2003,,261.170588142
"bih",1868,,789,41.1,378.8
"blr",1868,,812,50.4,365.67
"blz",1868,,802,,287.248902651
"bmu",1868,,1701,,
"bol",1868,,1349,36.9,404.69
"bra",1868,,1604,41.7,417.44
"brb",1868,,1266,,596.725285375
"brn",1868,,1784,,454.69
"btn",1868,,694,47.7,437.831200596
"bwa",1868,,502,35.6,397.2
"caf",1868,,536,47.9,443.79
"can",1868,,2728,42.1,297.7
"che",1868,,5089,50.6,329.779968223
"chl",1868,,1752,67.3,417.44
"chn",1868,,1113,36.7,422.65
"civ",1868,,1066,43.1,427.86
"cmr",1868,,792,40.3,460.21
"cod",1868,,642,42.1,422.65
"cog",1868,,697,44.9,408.51
"col",1868,,1093,58.9,417.44
"com",1868,,746,44.1,416.16
"cpv",1868,,651,48.7,394.71
"cri",1868,,1329,45,441.12
"cub",1868,,1901,40.5,435.79
"cym",1868,,1440,,
"cyp",1868,,1510,39.4,339.12
"cze",1868,,2633,53.8,379.99
"deu",1868,,2852,44.8,498.56
"dji",1868,,932,45,445.15
"dma",1868,,919,,
"dnk",1868,,3262,54.6,220.88
"dom",1868,,868,44.8,445.15
"dza",1868,,1237,46.6,460.21
"ecu",1868,,721,44.9,405.96
"egy",1868,,990,49.1,404.69
"eri",1868,,603,47.8,441.12
"esp",1868,,1748,33.4,344.73
"est",1868,,1309,48.9,345.92
"eth",1868,,533,47.5,447.88
"fin",1868,,1670,50.6,636.6
"fji",1868,,926,46.5,498.88
"fra",1868,,3644,57.6,288.41
"fsm",1868,,540,,287.558670784
"gab",1868,,394,45.9,435.79
"gbr",1868,,5844,48.4,262.91
"geo",1868,,684,29.7,344.156912595
"gha",1868,,735,54.8,471.38
"gin",1868,,498,32.7,441.12
"gmb",1868,,847,46.5,460.21
"gnb",1868,,810,49.8,417.44
"gnq",1868,,389,50.2,446.51
"grc",1868,,1948,49.9,360.97
"grd",1868,,1178,,286.509752849
"grl",1868,,658,,
"gtm",1868,,1270,35.3,503.36
"guy",1868,,1682,38.2,429.16
"hkg",1868,,1125,,
"hnd",1868,,1248,48.1,393.46
"hrv",1868,,1851,,366.84
"hti",1868,,1035,44,485.678948427
"hun",1868,,1821,43.9,370.212052786
"idn",1868,,1071,39.3,443.79
"ind",1868,,1058,32.2,509.39
"irl",1868,,2875,37.6,140.16
"irn",1868,,1073,50.7,506.38
"irq",1868,,1183,51.8,427.86
"isl",1868,,1565,,341.3
"isr",1868,,888,44.9,447.340171278
"ita",1868,,2456,51,446.703222088
"jam",1868,,904,39.1,389.77
"jor",1868,,1191,43,421.34
"jpn",1868,,1204,45.9,362.15
"kaz",1868,,1592,43.3,537.25
"ken",1868,,1056,46.3,507.88
"kgz",1868,,776,46,377.795456519
"khm",1868,,973,44.3,379.99
"kir",1868,,585,,353.30460648
"kna",1868,,1614,,
"kor",1868,,537,32.1,503.36
"kwt",1868,,1415,43.4,500.35
"lao",1868,,972,38.4,418.74
"lbn",1868,,1526,46.6,447.88
"lbr",1868,,909,44.3,429.16
"lby",1868,,1896,42.5,404.69
"lca",1868,,1027,,301.42437326
"lka",1868,,1348,44.8,409.79
"lso",1868,,408,52.7,407.24
"ltu",1868,,1773,48.9,458.81
"lux",1868,,2570,36.9,357.45
"lva",1868,,1049,48.9,371.61
"mac",1868,,1171,,
"mar",1868,,780,50.1,403.44
"mco",1868,,3494,,
"mda",1868,,808,47.8,349.705563823
"mdg",1868,,724,41,437.13
"mdv",1868,,841,,412.879150967
"mex",1868,,1243,48.9,487.15
"mhl",1868,,562,,
"mkd",1868,,949,32.5,386.599214234
"mli",1868,,614,47.2,494.48
"mlt",1868,,1217,,182.97802291
"mmr",1868,,849,44.5,433.13
"mne",1868,,1454,39.5,375.2
"mng",1868,,644,44.7,420.04
"moz",1868,,406,48.7,439.79
"mrt",1868,,667,48.3,417.44
"mus",1868,,1189,43,254.305478525
"mwi",1868,,353,45.7,439.79
"mys",1868,,1103,39.4,435.79
"nam",1868,,1109,52.6,412.34
"ner",1868,,564,43.3,433.13
"nga",1868,,1097,42.6,438.46
"nic",1868,,1625,46,509.39
"nld",1868,,4954,55.7,337.31
"nor",1868,,2402,48.9,202.74
"npl",1868,,661,41,407.24
"nru",1868,,700,,
"nzl",1868,,4818,38.2,141.98
"omn",1868,,1121,44.7,413.61
"pak",1868,,1026,44.8,501.85
"pan",1868,,1459,46.9,405.96
"per",1868,,1370,52.6,371.61
"phl",1868,,1035,50.6,431.79
"plw",1868,,990,,
"png",1868,,645,43.3,423.95
"pol",1868,,1572,27.8,369.21
"pri",1868,,1789,,
"prk",1868,,540,48.7,500.35
"prt",1868,,1743,49.8,372.81
"pry",1868,,1527,45.9,374
"pse",1868,,1233,42.1,434.553774158
"qat",1868,,1415,43.4,433.13
"rou",1868,,1577,47.8,330.14
"rus",1868,,1997,50.4,485.57
"rwa",1868,,470,59,420.04
"sau",1868,,910,46,416.16
"sdn",1868,,655,33.8,425.25
"sen",1868,,629,43.5,512.4
"sgp",1868,,1140,42.2,392.21
"slb",1868,,431,49.4,504.87
"sle",1868,,928,49.4,513.91
"slv",1868,,1462,45.7,461.6
"smr",1868,,1753,,
"som",1868,,740,50.9,451.96
"srb",1868,,1866,32.5,374
"ssd",1868,,641,33.78,490.08
"stp",1868,,964,,335.199541085
"sur",1868,,2268,39.2,405.96
"svk",1868,,1961,53.8,363.32
"svn",1868,,1936,41.8,360.97
"swe",1868,,1856,57.5,249.45
"swz",1868,,619,51.3,413.61
"syc",1868,,1036,,244.683934456
"syr",1868,,1151,59.7,429.16
"tca",1868,,674,,
"tcd",1868,,529,48.4,431.79
"tgo",1868,,863,43.7,426.55
"tha",1868,,1001,37,438.46
"tjk",1868,,735,47.4,328.158334577
"tkm",1868,,1317,41.4,480.53833951
"tls",1868,,596,44.4,455.155134075
"ton",1868,,782,,261.248255675
"tto",1868,,1600,43.6,335.73
"tun",1868,,904,50.1,460.21
"tur",1868,,1580,56.3,379.99
"tuv",1868,,848,,
"twn",1868,,1006,,
"tza",1868,,641,37.6,414.89
"uga",1868,,586,41,510.9
"ukr",1868,,1065,46.2,360.97
"ury",1868,,5434,48.1,405.96
"usa",1868,,4066,55.3,316.496
"uzb",1868,,584,44.4,380.003927005
"vct",1868,,1161,,314.620121919
"ven",1868,,846,44,414.89
"vnm",1868,,835,40.4,417.44
"vut",1868,,691,,291.067691068
"wsm",1868,,1653,,347.481216498
"yem",1868,,1063,46.6,540.44
"zaf",1868,,1579,35.9,398.45
"zmb",1868,,782,44.9,409.79
"zwe",1868,,943,34.6,395.95
