"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1960,54208,4988,,
"afg",1960,8994793,1206,34.8,362.4
"ago",1960,5270844,3775,50.5,336.184670259
"aia",1960,5863,,,
"akr_a_dhe",1960,11439,,,
"ala",1960,20994,,,
"alb",1960,1636054,2724,24.6,133.552000448
"and",1960,13414,15234,,
"ant",1960,134755,,,
"are",1960,92612,1801,45.1,204.6
"arg",1960,20619075,7868,42,73.2046287528
"arm",1960,1867396,2515,46,79.1
"asm",1960,20012,,,
"atg",1960,54681,4537,,87.4459112379
"aus",1960,10292328,14346,35,24.8
"aut",1960,7065525,12027,47.7,42.9
"aze",1960,3897889,5081,37.7,108.361229554
"bdi",1960,2786740,632,39.9,244.572593193
"bel",1960,9140563,12608,47.1,33.9
"ben",1960,2431620,1137,42.1,314
"bfa",1960,4829291,659,43.4,347.6
"bgd",1960,48200702,1048,37.1,264.3
"bgr",1960,7866472,4866,22.7,66.8
"bhr",1960,162501,22540,35,200
"bhs",1960,109526,14826,,80.2126192182
"bih",1960,3214520,1815,40.6,154.119483791
"blr",1960,8190027,3878,28,46.42
"blz",1960,92068,2006,,115.516741935
"bmu",1960,44948,20853,,
"bol",1960,3693451,2703,47.1,287.1
"bra",1960,72493585,4433,55.4,171.8
"brb",1960,230934,4925,,83.6
"brn",1960,81825,63442,,99.9120057471
"btn",1960,224108,952,47,339.885020797
"bwa",1960,524029,970,44.2,170.6
"caf",1960,1503501,1436,53.5,285.8
"can",1960,17909232,14414,34.6,32.6
"cck",1960,371,,,
"chanisl",1960,109419,,,
"che",1960,5296120,27258,39.6,26.5
"cheslo",1960,13665858,,,
"chl",1960,7695692,6020,57,157.3
"chn",1960,644450173,889,30.5,308.99
"civ",1960,3474724,2510,45,310.6
"cmr",1960,5361367,1813,45.1,281.9
"cod",1960,15248246,2225,44.2,265.986017615
"cog",1960,1013581,2198,39.3,184.4
"cok",1960,18259,,,112.2
"col",1960,16480384,3535,64.5,127.3
"com",1960,188732,1026,48.7,326.230603448
"cpv",1960,202316,826,48.1,195.441959067
"cri",1960,1333042,4110,50,106.467861418
"cub",1960,7141129,9213,36.5,49.0154290218
"cxr",1960,808,,,
"cym",1960,7867,15658,,
"cyp",1960,572929,5592,37.3,37.32
"cze",1960,9578587,11860,29.2,26.3975007097
"deu",1960,73179665,14808,39.1,42.8661697417
"deu_east",1960,17721109,,,
"deu_west",1960,54883804,,,
"dji",1960,83636,3727,40.9,232.897467284
"dma",1960,60016,2404,,139
"dnk",1960,4580708,15198,33.3,25
"dom",1960,3294039,2655,43.4,147.8
"dza",1960,11124892,6470,40.2,245.7
"ecu",1960,4545548,4473,39.2,179.2
"egy",1960,27072397,2052,42.9,312.8
"eri",1960,1407631,885,47.5,292.354188704
"eri_a_eth",1960,25788256,,,
"esh",1960,32758,,,
"esp",1960,30450994,5792,27.8,55.6
"est",1960,1216831,6861,30.9,45.06
"eth",1960,22151218,657,44.6,286.451679976
"fin",1960,4430228,10560,47.4,26.8
"fji",1960,393383,3505,44.4,71.8
"flk",1960,2144,,,
"fra",1960,45865699,11642,52,28.5
"fro",1960,34266,,,
"fsm",1960,44539,1424,,129.642441099
"gab",1960,499189,1431,66.8,271.474967846
"gbg",1960,46953,,,
"gbm",1960,48441,,,
"gbr",1960,52410496,13697,28.5,26.6
"geo",1960,4159769,3271,38.9,92.432219163
"gha",1960,6652285,2246,41.2,210.9
"gib",1960,21529,,,
"gin",1960,3577413,806,44.4,353.3
"glp",1960,275169,,,
"gmb",1960,367929,1196,45.8,362.4
"gnb",1960,616407,1208,43.1,278.720530123
"gnq",1960,252115,678,50.5,299.014694622
"grc",1960,8311386,6219,39.7,55.8
"grd",1960,89861,2113,,116.676217054
"grl",1960,31238,5773,,
"gtm",1960,4127555,3377,52,218.5
"guf",1960,32034,,,
"gum",1960,66741,,,
"guy",1960,564222,3356,41.8,93.3
"hkg",1960,3075752,4736,,
"hnd",1960,2002333,2526,51.9,210.2
"hos",1960,906,,,
"hrv",1960,4192634,7651,,92.0639355672
"hti",1960,3866160,2292,51.2,291.4
"hun",1960,10001270,9087,28.3,59.4
"idn",1960,87792512,1737,40,222.4
"ind",1960,449661874,1048,37.3,247.7
"irl",1960,2819059,7869,52.8,35.3
"irn",1960,21906905,5203,56.5,300.129603875
"irq",1960,7289759,5989,64.5,195.7
"isl",1960,175520,10993,,21.4
"isr",1960,2089891,6464,43.3,40.1494810997
"ita",1960,49714962,10276,44.4,52
"jam",1960,1630914,5447,41.5,84.4
"jey",1960,62958,,,
"jor",1960,888632,4330,39.9,156.4
"jpn",1960,92500754,4756,38.1,39.7
"kaz",1960,9995997,8353,36.3,124.62696327
"ken",1960,8105440,1887,68,198.6
"kgz",1960,2172500,2782,35.8,141.074057675
"khm",1960,5722370,1539,43.7,256.377516181
"kir",1960,41234,2353,,198.757736792
"kna",1960,51197,3813,,
"kor",1960,25074028,1178,31.7,113
"korea_union",1960,35158897,,,
"kos",1960,1335658,,,
"kwt",1960,261962,19461,39.3,146.9
"lao",1960,2119944,1239,35.9,250.743451051
"lbn",1960,1804927,8805,56.3,77.4
"lbr",1960,1120314,1323,43.9,316.3
"lby",1960,1434576,12271,38.8,281.5
"lca",1960,89901,2136,,131.861031167
"lie",1960,16504,,,
"lka",1960,9896172,1785,47.3,101
"lso",1960,851412,546,53,191.5
"ltu",1960,2770737,9503,31.7,48.54
"lux",1960,314586,22285,31.4,37.3648737201
"lva",1960,2132368,5450,31.9,39.03
"mac",1960,171456,7489,,
"mar",1960,12328534,1948,48.7,239.4
"mco",1960,22454,17120,,
"mda",1960,3003557,3706,22.7,103.053284091
"mdg",1960,5099371,2284,43.8,213.002392173
"mdv",1960,89875,1114,,337.021970116
"mex",1960,38174114,5970,52.6,142.936276237
"mhl",1960,14665,1723,,129
"mkd",1960,1488664,4017,37.7,186.413426237
"mli",1960,5263730,764,43,482.832688113
"mlt",1960,312788,2828,,40.7
"mmr",1960,21486424,1238,38,276.720794403
"mne",1960,487416,6517,37.9,91.5664626866
"mng",1960,955514,1208,43.4,229.971057638
"mnp",1960,10070,,,
"moz",1960,7493278,528,49.7,300.84370681
"mrt",1960,858170,1672,49.5,255.9
"msr",1960,12102,,,
"mtq",1960,281625,,,
"mus",1960,660023,2800,40.6,102.1
"mwi",1960,3618604,430,49.1,362.018052291
"mys",1960,8160975,2937,45.9,92.8
"myt",1960,24019,,,
"nam",1960,602545,4682,52,149.840749487
"ncl",1960,78058,,,
"ner",1960,3395212,1220,33.9,321.196939929
"nfk",1960,1739,,,
"nga",1960,45211614,3810,51,337.259323606
"nic",1960,1774696,4292,46.2,199.3
"niu",1960,4829,,,
"nld",1960,11418652,13223,44.9,20.8
"nor",1960,3582016,15542,35.2,22.6
"npl",1960,10056945,976,48.6,327.1
"nru",1960,4433,15900,,
"nzl",1960,2371999,16179,30.6,27.9
"omn",1960,551737,4654,40.9,376.8
"pak",1960,44911810,1191,38.7,261.9
"pan",1960,1132924,3970,49.8,92.1
"pcn",1960,142,,,
