"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1898,,1412,,
"afg",1898,,788,38.9,482.38
"ago",1898,,950,33.7,485.24
"alb",1898,,1125,28.1,374.86
"and",1898,,3121,,
"are",1898,,1944,43.6,434.06
"arg",1898,,6139,43.3,374.86
"arm",1898,,857,34.4,326.54308773
"atg",1898,,1283,,213.725399659
"aus",1898,,6483,38.5,201.61
"aut",1898,,5625,36.9,364.1
"aze",1898,,1469,44.9,314.203688953
"bdi",1898,,458,43.7,423.56
"bel",1898,,6746,49.5,224.04
"ben",1898,,872,42.2,430.07
"bfa",1898,,525,37.5,454.27
"bgd",1898,,1045,39.1,564.37
"bgr",1898,,2011,33.4,321.01
"bhr",1898,,2639,40.9,439.39
"bhs",1898,,2451,,201.337273981
"bih",1898,,1065,45.8,378.45
"blr",1898,,1185,50,365.33
"blz",1898,,981,,231.772707883
"bmu",1898,,2081,,
"bol",1898,,1792,36.9,404.32
"bra",1898,,1271,25.3,417.05
"brb",1898,,1549,,663.150304398
"brn",1898,,1975,,454.27
"btn",1898,,736,47.9,427.020323435
"bwa",1898,,581,35.6,396.84
"caf",1898,,620,48.7,443.39
"can",1898,,4309,41,296.709228193
"che",1898,,9295,35.9,197.56
"chl",1898,,3441,70.7,507.719306171
"chn",1898,,876,30.2,417.05
"civ",1898,,1202,44.4,427.47
"cmr",1898,,915,36.8,459.79
"cod",1898,,726,42.1,422.26
"cog",1898,,758,41,408.14
"col",1898,,1181,48.6,417.05
"com",1898,,769,46.2,415.78
"cpv",1898,,740,48,394.34
"cri",1898,,1858,44.2,393.1
"cub",1898,,2693,41.1,603.67
"cym",1898,,1762,,
"cyp",1898,,2152,42.4,316.67
"cze",1898,,3850,40.7,338.81
"deu",1898,,4384,41.7,341.52
"dji",1898,,1025,45.4,444.75
"dma",1898,,1125,,
"dnk",1898,,5279,45.6,164.77
"dom",1898,,1021,45.4,444.75
"dza",1898,,1712,34.5,459.79
"ecu",1898,,874,46.3,405.59
"egy",1898,,1268,36.6,404.32
"eri",1898,,651,48.6,440.72
"esp",1898,,2653,32.9,326.088027065
"est",1898,,1949,34.1,290.1
"eth",1898,,538,47.5,447.47
"fin",1898,,2788,36.9,207.96
"fji",1898,,1026,45.5,498.43
"fra",1898,,4117,50.7,228.46
"fsm",1898,,550,,235.876954617
"gab",1898,,396,45.9,435.39
"gbr",1898,,7909,39.2,231.16
"geo",1898,,969,32.4,323.210231344
"gha",1898,,745,39,467.206945408
"gin",1898,,530,36.2,435.639385571
"gmb",1898,,863,46.9,459.79
"gnb",1898,,830,49.8,417.05
"gnq",1898,,405,51.6,446.11
"grc",1898,,2945,35.5,326.53
"grd",1898,,1338,,229.805995263
"grl",1898,,906,,
"gtm",1898,,1621,36.5,502.9
"guy",1898,,2059,39.9,378.261740069
"hkg",1898,,1707,,
"hnd",1898,,1831,43.3,393.1
"hrv",1898,,2782,,366.51
"hti",1898,,1405,44.4,485.361177345
"hun",1898,,2787,37.9,367.32
"idn",1898,,1132,40.3,443.39
"ind",1898,,1255,29.6,535.17
"irl",1898,,3937,34.7,167.82
"irn",1898,,1304,38,505.91
"irq",1898,,1486,40.2,427.47
"isl",1898,,2268,,212.35
"isr",1898,,1039,44.9,447.049379403
"ita",1898,,3404,47.3,290.65
"jam",1898,,986,38.8,284.37
"jor",1898,,1496,43.9,420.96
"jpn",1898,,1955,49.3,339.94
"kaz",1898,,2369,39.2,465.37
"ken",1898,,1160,40,507.42
"kgz",1898,,1010,39.6,375.643056546
"khm",1898,,1017,46.1,379.65
"kir",1898,,601,,316.573119603
"kna",1898,,1975,,
"kor",1898,,521,32.1,502.9
"kwt",1898,,2138,42.4,499.89
"lao",1898,,1044,38.4,418.36
"lbn",1898,,2046,39.7,447.47
"lbr",1898,,985,46.2,428.77
"lby",1898,,2738,41.3,404.32
"lca",1898,,1133,,250.257707248
"lka",1898,,1935,44,409.41
"lso",1898,,415,51.6,406.87
"ltu",1898,,2639,37.3,313.41
"lux",1898,,3663,39.7,254.91
"lva",1898,,1561,37.3,263.76
"mac",1898,,1297,,
"mar",1898,,821,36,403.07
"mco",1898,,4951,,
"mda",1898,,1166,33.4,330.746743332
"mdg",1898,,837,41,436.73
"mdv",1898,,838,,394.321879399
"mex",1898,,2326,48.8,485.24
"mhl",1898,,572,,
"mkd",1898,,1426,33.3,382.182638021
"mli",1898,,620,47.2,494.03
"mlt",1898,,1602,,121.890550689
"mmr",1898,,1145,33.1,432.73
"mne",1898,,2185,42.2,374.86
"mng",1898,,677,48.3,419.66
"moz",1898,,413,40.1,439.39
"mrt",1898,,771,48,417.05
"mus",1898,,1374,44.3,310.63
