"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1963,56697,5371,,
"afg",1963,9531555,1185,33.3,345
"ago",1963,5565808,4176,51.1,312.849871659
"aia",1963,6001,,,
"akr_a_dhe",1963,11683,,,
"ala",1963,20886,,,
"alb",1963,1790533,2926,25,125.30362342
"and",1963,16410,19248,,
"ant",1963,141689,,,
"are",1963,125216,2954,45.1,172.7
"arg",1963,21621845,7600,38,61.0234091929
"arm",1963,2070427,2536,46.9,69.69
"asm",1963,21883,,,
"atg",1963,57368,4886,,76.176924749
"aus",1963,10892700,15357,34.7,23.2
"aut",1963,7199962,13225,47.6,35.9
"aze",1963,4307315,5155,37,97.0633243494
"bdi",1963,2950903,582,39.1,241.827945705
"bel",1963,9323467,14163,34.8,30
"ben",1963,2543335,1110,46.5,298.2
"bfa",1963,5027818,702,42.4,334.5
"bgd",1963,52532595,1147,35.5,245.6
"bgr",1963,8073469,5711,22.5,46.4
"bhr",1963,178048,24022,35,152.6
"bhs",1963,127331,17248,,55.0531198026
"bih",1963,3406466,2004,39.3,125.473100172
"blr",1963,8438535,3913,26.5,40.64
"blz",1963,100166,2082,,113.075315505
"bmu",1963,47601,21544,,
"bol",1963,3913397,2899,45.6,270.8
"bra",1963,79368453,4697,46.7,158.2
"brb",1963,233587,5432,,68.7
"brn",1963,93650,66479,,86.8937988506
"btn",1963,240364,985,47,318.581064549
"bwa",1963,564316,1019,44.6,157
"caf",1963,1585765,1360,50.7,268
"can",1963,19007305,15752,36.4,29.4
"cck",1963,386,,,
"chanisl",1963,112595,,,
"che",1963,5618160,29877,39.7,24.6
"cheslo",1963,13952732,,,
"chl",1963,8237555,6538,50.7,135.8
"chn",1963,677332765,635,29.7,148.138761592
"civ",1963,3889859,2901,48.6,288.1
"cmr",1963,5719135,1874,47.3,267
"cod",1963,16461914,2147,44.2,261.145945445
"cog",1963,1096502,2263,39.8,172.3
"cok",1963,18570,,,89.8
"col",1963,18033548,3650,48.5,119.4
"com",1963,198205,1278,49.2,288.690926735
"cpv",1963,216913,882,48.3,189.835824283
"cri",1963,1484512,4427,52.1,95.4850412811
"cub",1963,7618359,9244,36.6,47.3
"cxr",1963,880,,,
"cym",1963,8228,17883,,
"cyp",1963,577912,6306,36.4,36.9097646425
"cze",1963,9730996,12009,27.8,26.8782017649
"deu",1963,74820389,16221,42.6,36.4188849097
"deu_east",1963,17525774,,,
"deu_west",1963,56445194,,,
"dji",1963,100622,3734,41,214.513146497
"dma",1963,62920,2486,,107.2
"dnk",1963,4686155,16793,32.2,23
"dom",1963,3638628,2943,45.2,141.4
"dza",1963,11985130,5551,40.2,246.7
"ecu",1963,4953735,4590,38.8,164.3
"egy",1963,29322709,2128,43.1,283.5
"eri",1963,1512671,927,47.5,267.165443139
"eri_a_eth",1963,27358488,,,
"esh",1963,42309,,,
"esp",1963,31479529,7896,32.3,45.3
"est",1963,1260239,6936,29.7,35.58
"eth",1963,23798378,690,45.5,263.289407213
