"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"mlt",1849,,1022,,236.666740064
"mmr",1849,,846,30.5,433.13
"mne",1849,,1344,36.9,375.2
"mng",1849,,624,41.5,420.04
"moz",1849,,402,47.3,439.79
"mrt",1849,,609,48.6,417.44
"mus",1849,,1084,41.6,427.86
"mwi",1849,,352,45.7,439.79
"mys",1849,,1061,25.3,435.79
"nam",1849,,835,52.6,412.34
"ner",1849,,515,43.3,433.13
"nga",1849,,1007,47.4,438.46
"nic",1849,,1328,49,509.39
"nld",1849,,4568,48.8,274.71
"nor",1849,,1634,47.7,182.11
"npl",1849,,659,41,407.24
"nru",1849,,639,,
"nzl",1849,,1708,38.2,390.99
"omn",1849,,1036,44.8,413.61
"pak",1849,,1023,28.7,501.85
"pan",1849,,1178,50.3,405.96
"per",1849,,1303,45.5,371.61
"phl",1849,,1007,32.5,431.79
"plw",1849,,928,,
"png",1849,,604,25.8,423.95
"pol",1849,,1462,36.1,369.21
"pri",1849,,1614,,
"prk",1849,,551,47.7,500.35
"prt",1849,,1698,34.2,372.81
"pry",1849,,1204,48.7,374
"pse",1849,,1229,39.8,434.734240599
"qat",1849,,1318,43.9,433.13
"rou",1849,,1216,47.8,371.61
"rus",1849,,1766,54.1,418.74
"rwa",1849,,459,59,420.04
"sau",1849,,889,45.8,416.16
"sdn",1849,,598,33.8,425.25
"sen",1849,,574,44.4,512.4
"sgp",1849,,1093,41.7,392.21
"slb",1849,,403,48.1,504.87
"sle",1849,,847,52.4,513.91
"slv",1849,,1247,47.7,461.6
"smr",1849,,1531,,
"som",1849,,727,50.9,451.96
"srb",1849,,1726,32.5,374
"ssd",1849,,585,33.78,490.08
"stp",1849,,931,,363.788035509
"sur",1849,,1995,37.2,405.96
"svk",1849,,1812,48.1,363.32
"svn",1849,,1790,27.7,360.97
"swe",1849,,1743,58.3,227
"swz",1849,,565,53.9,413.61
"syc",1849,,961,,289.502325392
"syr",1849,,1124,62.9,429.16
"tca",1849,,593,,
"tcd",1849,,482,50.6,431.79
"tgo",1849,,787,41.4,426.55
"tha",1849,,974,42.2,438.46
"tjk",1849,,660,47.4,342.248051724
"tkm",1849,,1164,41.4,485.332968419
"tls",1849,,574,40.5,452.419476343
"ton",1849,,733,,303.251607848
"tto",1849,,1444,43.9,335.73
"tun",1849,,825,62.9,460.21
"tur",1849,,1429,38.1,379.99
"tuv",1849,,795,,
"twn",1849,,1003,,
"tza",1849,,609,37.6,414.89
"uga",1849,,535,41,510.9
"ukr",1849,,942,30.8,360.97
"ury",1849,,3481,48.1,405.96
"usa",1849,,3046,54.7,395.912
"uzb",1849,,551,44.4,380.404637531
"vct",1849,,1022,,350.561780871
"ven",1849,,778,43.8,414.89
"vnm",1849,,846,40.4,417.44
"vut",1849,,648,,323.803404222
"wsm",1849,,1549,,378.311043513
"yem",1849,,1007,62.9,540.44
"zaf",1849,,1262,35.9,398.45
"zmb",1849,,747,43,409.79
"zwe",1849,,922,34.6,395.95
