"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"egy",1998,65922626,7207,33.9,52.8
"eri",1998,3337227,1603,47.5,99.2
"eri_a_eth",1998,65637476,,,
"esh",1998,277466,,,85.81
"esp",1998,40151723,28238,31.9,7
"est",1998,1406388,13705,37.6,12.8
"eth",1998,62707547,591,32.5,156.2
"fin",1998,5153229,31423,24.3,4.6
"fji",1998,800314,6108,46,25.1
"flk",1998,2737,,,
"fra",1998,58867465,32764,27.6,5.6
"fro",1998,45126,,,
"fsm",1998,108236,2966,,55.6
"gab",1998,1173114,20729,46.9,85.4
"gbg",1998,63525,,,
"gbm",1998,74853,,,
"gbr",1998,58456989,30614,34,6.8
"geo",1998,4859954,3072,41.3,39.8
"gha",1998,17969006,2199,40.8,106.9
"gib",1998,27211,,,
"gin",1998,8497582,1107,39.1,184.8
"glp",1998,421653,,,12.467
"gmb",1998,1159001,1477,50.2,127.9
"gnb",1998,1260424,1305,39.1,188.9
"gnq",1998,496330,8437,50.5,160.1
"grc",1998,10859311,23535,33.4,8.8
"grd",1998,101302,8633,,16.8
"grl",1998,55948,18955,,
"gtm",1998,11136814,6149,55.8,55.1
"guf",1998,151200,,,19.334
"gum",1998,152275,,,19.365
"guy",1998,737316,5041,44.5,49
"hkg",1998,6559656,31394,,4.947
"hnd",1998,5985675,3500,57.4,60
"hos",1998,785,,,
"hrv",1998,4491742,14965,,8.9
"hti",1998,8258484,1733,52.7,112.4
"hun",1998,10282937,16365,28.4,12.2
"idn",1998,205753493,5721,36,57.6
"ind",1998,1016402907,2332,49.1,98.3
"irl",1998,3743948,34985,31.8,7.3
"irn",1998,63616065,11311,44.1,38.9
"irq",1998,22200835,10490,39.4,46.5
"isl",1998,275568,31601,,4.5
"isr",1998,5764197,24009,37.4,7.5
"ita",1998,57010940,34269,37.6,6.2
"jam",1998,2558241,8086,44.9,23.4
"jey",1998,87930,,,
"jor",1998,4621329,7503,38.8,29.1
"jpn",1998,125266403,31656,32.6,5
"kaz",1998,15238339,8500,34.7,48.1
"ken",1998,29564614,2194,46.1,106.2
"kgz",1998,4817608,1950,36,53.7
"khm",1998,11641509,1176,40.8,120.4
"kir",1998,81556,1702,,75.1
"kna",1998,44391,18189,,20.2
"kor",1998,45599569,17493,37.2,5.4
"korea_union",1998,68073746,,,
"kos",1998,2647314,5604,,
"kwt",1998,1766247,80971,39.3,13.3
"lao",1998,5165072,2123,37.1,126.4
"lbn",1998,3113960,12703,43.2,22.3
"lbr",1998,2558085,346,39.3,205.8
"lby",1998,5153764,22502,38.8,29.9
"lca",1998,153066,9574,,18.6
"lie",1998,32357,,,
"lka",1998,18572347,4550,41.7,17.8
"lso",1998,1821632,1572,61.5,99.8
"ltu",1998,3544668,12200,32.1,12.8
"lux",1998,425830,71147,26.7,5.4
"lva",1998,2414650,9912,33.5,20.1
"mac",1998,418810,40077,,10.801
"mar",1998,28292299,4448,39.5,54.8
"mco",1998,31517,47144,,5.5
"mda",1998,4253280,2353,39,36.6
"mdg",1998,14790245,1404,39.6,121.7
"mdv",1998,270292,6564,,55.2
"mex",1998,99632299,14033,49,29.1
"mhl",1998,51922,2854,,41.5
"mkd",1998,1984242,7983,28.1,18.1
"mli",1998,10444822,1217,44.2,231.7
"mlt",1998,381844,23347,,8.4
"mmr",1998,46509586,1944,44.3,87.4
"mne",1998,616308,10482,31.4,14.6
"mng",1998,2355588,4544,30.3,71.5
"mnp",1998,65374,,,
"moz",1998,17317376,562,43.3,185.5
"mrt",1998,2551429,2711,38.3,113.9
"msr",1998,6936,,,
"mtq",1998,379667,,,12.416
"mus",1998,1165288,10375,41.6,21.6
"mwi",1998,10563554,639,44.6,189.9
"mys",1998,22358128,14231,49.1,11.7
"myt",1998,139582,,,11.895
"nam",1998,1809920,5991,67,68.7
"ncl",1998,201883,,,23.655
"ner",1998,10432657,854,48.4,245.8
"nfk",1998,1874,,,
"nga",1998,116860691,2818,48.8,197
"nic",1998,4869627,3175,45.2,50.3
"niu",1998,2012,,,20.9
"nld",1998,15721627,38816,27.4,6.4
"nor",1998,4440109,56502,28.1,5.1
"npl",1998,22866496,1487,46.6,90.8
"nru",1998,10054,9952,,43.5
"nzl",1998,3783516,26077,33.6,7.8
"omn",1998,2224922,43621,40.9,19.2
"pak",1998,132013680,3266,33,117.6
"pan",1998,2911383,9713,57.5,27
"pcn",1998,59,,,
"per",1998,25199744,6418,56.2,45.3
"phl",1998,74656228,4115,46.1,41.6
"plw",1998,18524,14930,,28.5
"png",1998,5101633,1969,50.6,80.2
"pol",1998,38550777,13225,32.3,10.8
"pri",1998,3769718,31597,,12.446
"prk",1998,22444986,1267,46.9,72.9
"prt",1998,10198310,24560,37.8,8.2
"pry",1998,5089306,6527,51,35.7
"pse",1998,3000312,4163,35.2,31.9
"pyf",1998,228380,,,11.514
"qat",1998,548618,107276,43.7,13.4
"reu",1998,711993,,,11.895
"rou",1998,22458737,9855,29.4,29.2
"rus",1998,147385440,11173,39.6,25
"rwa",1998,7047196,768,49.7,227.5
"sau",1998,20302193,37671,42.4,25
"scg",1998,10974638,,,
"scg_ex_kos",1998,7568895,,,
"sdn",1998,26777059,2175,35.7,111.4
"sen",1998,9386923,1834,43.2,142.4
"sgp",1998,3735531,45863,44.3,4.6
"shn",1998,5242,,,
"sjm",1998,2615,,,
"slb",1998,390489,2142,46.5,33.9
"sle",1998,3878475,1006,39.1,246
"slv",1998,5736075,5994,54.5,36.6
"smr",1998,26795,47258,,6.3
"som",1998,6904231,607,43,174.4
"spm",1998,6284,,,
"srb",1998,9669648,8121,39.3,13.9
"ssd",1998,6092688,2407,35.65,200.3
"stbar",1998,6624,,,
"stmar",1998,26841,,,
"stp",1998,132284,2174,,97
"sur",1998,469108,10283,54.2,37
"svk",1998,5382521,15085,26.6,12.7
"svn",1998,1988166,20585,28.4,6.2
"swe",1998,8861204,33709,23.4,4.2
"swz",1998,1028694,5189,55.8,98.3
"sxm",1998,31372,,,
"syc",1998,79213,18361,,14.2
"syr",1998,15568797,5620,37.3,25.6
"tca",1998,17114,15429,,
"tcd",1998,7760157,1090,40.6,195.8
"tgo",1998,4624826,1351,43.9,127
"tha",1998,61250974,8363,41.5,24.6
"tjk",1998,6012308,1086,41,105.6
"tkl",1998,1566,,,
"tkm",1998,4395293,4460,40.8,85.8
"tls",1998,845106,1738,33.2,121.9
"ton",1998,96937,4331,,18.1
"tto",1998,1262544,16064,39.9,28.8
"tun",1998,9499387,6879,41.2,36.5
"tur",1998,61344874,13008,43.9,45.4
"tuv",1998,9334,3172,,46
"twn",1998,21827000,31879,,
"tza",1998,32323953,1421,38,141.8
"uga",1998,22336812,996,40.8,154.1
"ukr",1998,49655175,4463,28.2,19.9
"ury",1998,3292134,13508,43.8,18.3
"usa",1998,276354096,43166,35.7,8.7
"ussr",1998,290130938,,,
"uzb",1998,23845788,2340,45.3,66.5
"vct",1998,107923,7310,,22.4
"ven",1998,23565734,15416,48.1,23.5
"vgb",1998,19726,,,
"vir",1998,108271,,,15.022
"vnm",1998,78462888,2437,35.5,36.5
"vut",1998,178074,2761,,29.1
"wlf",1998,14394,,,
"wsm",1998,172979,3997,,23.2
"yem",1998,16829935,3857,33.4,103.3
"yem_north",1998,12672148,,,
"yem_south",1998,3527284,,,
"yug",1998,23199235,,,
"zaf",1998,43584030,9770,57.3,69.8
"zmb",1998,10034412,2136,53.4,168.3
"zwe",1998,12226742,2680,58.6,86.8
