"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"ecu",1834,,580,41.5,405.96
"egy",1834,,846,60.2,404.69
"eri",1834,,553,46.4,441.12
"esp",1834,,1575,35,450.6
"est",1834,,1051,48.9,362.15
"eth",1834,,527,47.5,447.88
"fin",1834,,1389,50.6,379.99
"fji",1834,,826,47,498.88
"fra",1834,,1879,56.8,338.03
"fsm",1834,,529,,359.947822203
"gab",1834,,392,45.9,435.79
"gbr",1834,,3755,51.9,291.305160819
"geo",1834,,582,29.7,369.542234281
"gha",1834,,715,51.2,471.38
"gin",1834,,465,32.7,445.15
"gmb",1834,,830,45.7,460.21
"gnb",1834,,788,49.8,417.44
"gnq",1834,,372,47.6,446.51
"grc",1834,,1592,49.9,360.97
"grd",1834,,1020,,367.864494707
"grl",1834,,458,,
"gtm",1834,,963,35.3,503.36
"guy",1834,,1338,38.2,429.16
"hkg",1834,,1042,,
"hnd",1834,,809,55,393.46
"hrv",1834,,1514,,366.84
"hti",1834,,732,42.8,486.039340501
"hun",1834,,1397,40.7,368.01
"idn",1834,,1018,47.2,443.79
"ind",1834,,1052,35.6,509.39
"irl",1834,,1772,37.6,348.22
"irn",1834,,1006,60.2,506.38
"irq",1834,,1030,60.2,427.86
"isl",1834,,1082,,394.612725735
"isr",1834,,884,44.9,447.669964072
"ita",1834,,2615,55.9,453.33
"jam",1834,,1045,39.1,389.77
"jor",1834,,1037,40.9,421.34
"jpn",1834,,1100,49.7,363.32
"kaz",1834,,1278,43.3,497.41
"ken",1834,,949,46.3,507.88
"kgz",1834,,576,46,380.249756238
"khm",1834,,925,41.4,379.99
"kir",1834,,568,,400.11171351
"kna",1834,,1283,,
"kor",1834,,556,32.1,503.36
"kwt",1834,,1246,44.2,500.35
"lao",1834,,896,38.4,418.74
"lbn",1834,,1210,60.2,447.88
"lbr",1834,,830,41.3,429.16
"lby",1834,,1250,43.8,404.69
"lca",1834,,918,,372.170025661
"lka",1834,,913,47,409.79
"lso",1834,,401,54.3,407.24
"ltu",1834,,1424,48.9,458.81
"lux",1834,,1719,31.3,357.45
"lva",1834,,842,48.9,404.69
"mac",1834,,1044,,
"mar",1834,,735,60.2,403.44
"mco",1834,,2354,,
"mda",1834,,672,47.8,372.509285421
"mdg",1834,,615,41,437.13
"mdv",1834,,844,,434.968667997
"mex",1834,,1341,36.1,487.15
"mhl",1834,,550,,
"mkd",1834,,776,32.5,391.666399131
"mli",1834,,607,47.2,494.48
"mlt",1834,,891,,289.969069191
"mmr",1834,,844,30.5,433.13
"mne",1834,,1189,34.8,375.2
"mng",1834,,608,39,420.04
"moz",1834,,398,46.2,439.79
"mrt",1834,,566,48.9,417.44
"mus",1834,,1009,40.5,427.86
"mwi",1834,,352,45.7,439.79
"mys",1834,,1029,25.3,435.79
"nam",1834,,668,52.6,412.34
"ner",1834,,479,43.3,433.13
"nga",1834,,940,51.3,438.46
"nic",1834,,1132,51.4,509.39
"nld",1834,,4261,52.7,299.514900917
"nor",1834,,1528,45.7,227.942469635
"npl",1834,,657,41,407.24
"nru",1834,,594,,
"nzl",1834,,662,38.2,390.99
"omn",1834,,973,44.9,413.61
"pak",1834,,1021,28.7,501.85
"pan",1834,,995,52.9,405.96
"per",1834,,1253,51.7,371.61
"phl",1834,,985,32.5,431.79
"plw",1834,,882,,
"png",1834,,575,25.8,423.95
"pol",1834,,1381,35.3,369.21
"pri",1834,,1488,,
"prk",1834,,559,46.9,500.35
"prt",1834,,1694,45,372.81
"pry",1834,,998,51,374
"pse",1834,,1227,38,434.876767043
"qat",1834,,1246,44.2,433.13
"rou",1834,,990,47.8,371.61
"rus",1834,,1603,56.1,418.74
"rwa",1834,,450,59,420.04
"sau",1834,,872,45.5,416.16
"sdn",1834,,556,33.8,425.25
"sen",1834,,533,45.2,512.4
"sgp",1834,,1057,41.3,392.21
"slb",1834,,382,47.2,504.87
"sle",1834,,788,54.8,513.91
"slv",1834,,1099,49.3,461.6
"smr",1834,,1490,,
"som",1834,,716,50.9,451.96
"srb",1834,,1527,32.5,374
"ssd",1834,,544,33.78,490.08
"stp",1834,,906,,388.070160949
"sur",1834,,1803,35.7,405.96
"svk",1834,,1604,41.3,363.32
"svn",1834,,1584,27.7,360.97
"swe",1834,,1585,63,252.64
"swz",1834,,525,56,413.61
"syc",1834,,906,,330.61338025
"syr",1834,,1103,60.2,429.16
"tca",1834,,536,,
"tcd",1834,,449,50.6,431.79
"tgo",1834,,732,39.5,426.55
"tha",1834,,953,44.9,438.46
"tjk",1834,,607,47.4,353.797562373
"tkm",1834,,1057,41.4,489.151970259
"tls",1834,,557,37.4,450.27136587
"ton",1834,,697,,341.131093581
"tto",1834,,1331,44.2,347.07
"tun",1834,,768,60.2,460.21
"tur",1834,,1319,48.2,379.99
"tuv",1834,,756,,
"twn",1834,,1001,,
"tza",1834,,585,37.6,414.89
"uga",1834,,498,41,510.9
"ukr",1834,,855,38.4,360.97
"ury",1834,,2448,48.1,405.96
"usa",1834,,2768,60.9,438.032
"uzb",1834,,526,44.4,380.721286398
"vct",1834,,924,,381.814588108
"ven",1834,,728,43.7,414.89
"vnm",1834,,855,40.4,417.44
"vut",1834,,616,,352.228182633
"wsm",1834,,1473,,404.570824726
"yem",1834,,965,60.2,540.44
"zaf",1834,,1526,35.9,398.45
"zmb",1834,,720,41.4,409.79
"zwe",1834,,905,34.6,395.95
