"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1955,43727,4409,,
"afg",1955,8270024,1125,34.1,398.065509597
"ago",1955,4808114,3437,49.5,375.721031789
"aia",1955,5697,,,
"akr_a_dhe",1955,11043,,,
"ala",1955,21333,,,
"alb",1955,1419969,2222,24,148.522861673
"and",1955,9235,10315,,
"ant",1955,122794,,,
"are",1955,79566,1262,45.1,236.511868145
"arg",1955,18929350,7631,46.3,84.1652987722
"arm",1955,1563508,2141,44.5,95.57
"asm",1955,19706,,,
"atg",1955,52611,4010,,108.998200824
"aus",1955,9212824,13082,29.7,28
"aut",1955,6949482,9373,42.7,53.3
"aze",1955,3327733,4254,38.9,127.129976766
"bdi",1955,2531800,576,41.2,270.750421681
"bel",1955,8870792,11728,48.6,45.5
"ben",1955,2303585,1136,41.3,332.7
"bfa",1955,4517155,590,40.8,372.3
"bgd",1955,42122171,972,37.3,304.1
"bgr",1955,7541295,3590,23.6,126.94
"bhr",1955,133653,19556,35,305.9
"bhs",1955,88619,12373,,113.69
"bih",1955,2931849,1412,42.7,168.362121614
"blr",1955,7803537,3271,31,74.4159794685
"blz",1955,79872,1934,,139.8216
"bmu",1955,40758,15789,,
"bol",1955,3365363,3113,41.1,297.497843505
"bra",1955,62655984,3543,38.4,198.1
"brb",1955,227076,3842,,145.5
"brn",1955,63401,58680,,124.479887931
"btn",1955,200089,899,47,379.002242033
"bwa",1955,469671,907,43.5,196.1
"caf",1955,1399493,1352,49.4,328.308010556
"can",1955,15733858,13513,35.2,38.3
"cck",1955,347,,,
"chanisl",1955,105608,,,
"che",1955,4970810,23981,37.4,31.7
"cheslo",1955,13091258,,,
"chl",1955,6862211,5613,52.3,197.042844703
"chn",1955,598574241,706,43.2,290.96
"civ",1955,2979491,2245,41.6,350.6
"cmr",1955,4873726,1632,42.3,335.6
"cod",1955,13517519,2128,44.2,278.309472247
"cog",1955,898832,2028,38.4,222.207460354
"cok",1955,16373,,,154.5
"col",1955,14225197,3418,53.4,165.619324597
"com",1955,173149,901,42.5,305.484665608
"cpv",1955,197422,778,47.8,208.99383514
"cri",1955,1119619,3709,49.5,127.6506
"cub",1955,6539470,8757,36.5,45.49
"cxr",1955,702,,,
"cym",1955,6676,12546,,
"cyp",1955,529971,4577,38.6,56.7118823528
"cze",1955,9353086,9096,26.2,37.1648748552
