"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"gha",2007,22528041,2751,41.51118,82.2
"gib",2007,29770,,40,
"gin",2007,10152521,1203,38.56784,125.9
"glp",2007,453904,,40,8.03
"gmb",2007,1536424,1528,43.9688090909,90.6
"gnb",2007,1527342,1313,38.74488,133.6
"gnq",2007,665798,36788,40,122.7
"grc",2007,11131302,32408,31.8,5
"grd",2007,103587,12042,40,13.7
"grl",2007,56896,23858,40,
"gtm",2007,13797629,6906,55.89,38.4
"guf",2007,216382,,40,12.598
"gum",2007,158332,,40,13.358
"guy",2007,745638,5143,43.24,42.1
"hkg",2007,6878566,45937,53.38,3.185
"hnd",2007,7133737,4297,58.76,27.6
"hos",2007,799,,40,
"hrv",2007,4357114,21426,39.32527,6.2
"hti",2007,9556958,1607,50.11135,85.5
"hun",2007,10064138,23091,29.2208,7.5
"idn",2007,232296830,7516,50,37.9
"ind",2007,1179685631,3806,47.3951125139,68.5
"irl",2007,4388612,50001,45.2131483249,4.6
"irn",2007,71720859,15903,42.8940866667,22.8
"irq",2007,28423538,11157,39.3621,39.1
"isl",2007,305415,42598,40,2.8
"isr",2007,6920762,28091,50.7,5.1
"ita",2007,59138599,38125,36.71773,4.2
"jam",2007,2704606,9047,43.24268,19.2
"jey",2007,91321,,40,
"jor",2007,5759424,10386,43.45407,22.7
"jpn",2007,127250015,35183,33.2731950357,3.5
"kaz",2007,15755242,18419,33.03789,28.1
"ken",2007,37250540,2416,51.14705,76.4
"kgz",2007,5228937,2599,34.44,36.3
"khm",2007,13728700,2321,44.0785647059,55.8
"kir",2007,96310,1782,40,64.8
"kna",2007,,22327,40,14
"kor",2007,48205062,28063,37.2,4.8
"korea_union",2007,72346515,,,
"kos",2007,2421609,7431,40,
"kwt",2007,2538591,94915,40,11.5
"lao",2007,5939634,3298,41.58851,89.8
"lbn",2007,4085426,13122,38.6341463415,12.1
"lbr",2007,3522337,555,40,107.8
"lby",2007,6017794,29553,40,20.2
"lca",2007,,10636,40,16.8
"lie",2007,35431,,40,
"lso",2007,1955656,1947,51,115.6
"ltu",2007,3264304,22396,41.6515,8.8
"lux",2007,474705,96245,42.5935090909,3
"lva",2007,2171378,21438,42.16743,11.1
"mac",2007,493022,79813,40,7.037
"mar",2007,31011322,5825,46.03109,37.3
"mco",2007,35046,60930,40,4.3
"mda",2007,4128459,3603,37.64,18
"mdg",2007,19371031,1468,45.871918,70.8
"mdv",2007,315515,11040,40,17.8
"mex",2007,113139374,15805,46.76,18.4
"mhl",2007,52136,3454,40,39.7
"mkd",2007,2051427,10319,46.16,12.5
"mli",2007,13759226,1576,37.3868675,155.1
"mlt",2007,403076,27001,40,6.7
"mmr",2007,50698814,2846,44.27483,65.8
"mne",2007,618592,13288,40,8.9
"mng",2007,2592776,7046,42.9010323529,37.4
"mnp",2007,59791,,40,
"moz",2007,22359637,835,51.89102,120.9
"mrt",2007,3328285,3412,43.6651205882,105.5
"msr",2007,4888,,40,
"mtq",2007,396748,,40,8.895
"mus",2007,1232997,13901,40.9960637,16
"mwi",2007,13498377,641,39.40953,105.8
"mys",2007,26730607,19394,48.89753,8
"myt",2007,190100,,40,6.722
"nam",2007,2083174,8095,63.9,65.2
"ncl",2007,235854,,40,17.762
"ner",2007,14527631,799,37.6633333333,151.3
"nfk",2007,2110,,40,
"nga",2007,147152502,4528,51.15548,146.4
"ngokar",2007,,,40,
"nic",2007,5522119,3998,44.6355323529,29.2
"niu",2007,1645,,40,27.6
"nld",2007,16463031,46605,32.0505047549,5
"nor",2007,4716584,65781,30.5029422,3.7
"npl",2007,26063619,1779,46.1079357577,53.6
"nru",2007,10075,4925,40,39.3
"nzl",2007,4238021,32928,37.3960086811,6.4
"omn",2007,2593750,44585,40,12.1
"pak",2007,159767672,4194,40.68571,97.4
"pan",2007,3438398,13087,57.55,21.7
"pcn",2007,50,,40,
"per",2007,28292768,8563,50.55,24.5
"phl",2007,88965508,5205,49.6,34.2
"plw",2007,20118,14231,40,21.4
"png",2007,6387470,1903,50.30525,71.5
"pol",2007,38500356,19254,34.5,7
"pri",2007,3738549,36298,55.8,8.995
"prk",2007,24111945,1392,40,32.4
"prt",2007,10550695,27732,47.84859,4.2
"pry",2007,5966160,6398,57.7,26.6
"pyf",2007,260361,,40,9.607
"qat",2007,1178955,126364,40,9.8
"reu",2007,808870,,40,6.722
"rou",2007,20979708,16442,33.40205,17.6
"rus",2007,143180249,21374,40.0111151207,14.4
"rwa",2007,9481083,1087,52.636,87.5
"sau",2007,,41464,40,18.7
"shn",2007,,,40,
"slv",2007,5986414,7391,45.4117647059,22.6
"smr",2007,,56644,40,3.9
"spm",2007,,,40,
"stp",2007,,2524,40,63.6
"tcd",2007,10779504,1755,39.7764,171.5
"vct",2007,,10357,40,21.6
"vgb",2007,24735,,40,
"wsm",2007,,5711,40,18.9
