"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"nam",1904,,1898,41.4,409.64
"ner",1904,,671,43.3,430.29
"nga",1904,,1293,39.8,435.59
"nic",1904,,2381,45.9,506.06
"nld",1904,,6295,45.7,207.52
"nor",1904,,3695,44.4,108.13
"npl",1904,,846,41,404.57
"nru",1904,,833,,
"nzl",1904,,7641,38.2,98.52
"omn",1904,,1486,43.8,411.838006105
"pak",1904,,1275,43.8,498.57
"pan",1904,,2189,42.5,403.31
"per",1904,,2159,39.9,369.18
"phl",1904,,1136,43.1,428.97
"plw",1904,,1119,,
"png",1904,,728,40,421.17
"pol",1904,,2685,27.2,303.12
"pri",1904,,2175,,
"prk",1904,,531,49.2,504.56
"prt",1904,,2371,44,297.54676011
"pry",1904,,2395,42.2,371.56
"pse",1904,,1349,44.8,430.529339487
"qat",1904,,2332,43.1,430.29
"rou",1904,,2638,32.4,461.431520596
"rus",1904,,3542,50,377.02
"rwa",1904,,492,41.2,417.29
"sau",1904,,992,45.5,413.44
"sdn",1904,,780,33.8,422.47
"sen",1904,,748,41.6,509.05
"sgp",1904,,2272,42.3,389.64
"slb",1904,,489,49.8,501.56
"sle",1904,,1104,45.9,510.55
"slv",1904,,1978,42.6,458.58
"smr",1904,,2402,,
"som",1904,,766,39.1,449.01
"srb",1904,,3033,34.4,214.72
"ssd",1904,,763,33.78,479.449977796
"stp",1904,,1031,,287.04831473
"sur",1904,,2890,39.6,403.31
"svk",1904,,3122,42.9,330.19
"svn",1904,,3147,39.2,358.61
"swe",1904,,3784,57.7,127.22
"swz",1904,,736,47.4,410.9
"syc",1904,,1195,,177.910413314
"syr",1904,,1579,42.3,426.35
"tca",1904,,859,,
"tcd",1904,,629,45.8,428.97
"tgo",1904,,1027,44.4,423.76
"tha",1904,,1357,39.7,435.59
"tjk",1904,,1266,42.6,303.033187939
"tkm",1904,,2335,36.5,444.92809916
"tls",1904,,640,48.8,455.859980882
"ton",1904,,883,,196.956234694
"tto",1904,,1945,43.5,333.53
"tun",1904,,1074,36.3,457.19
"tur",1904,,2047,41.8,377.51
"tuv",1904,,958,,
"twn",1904,,1274,,
"tza",1904,,706,38.2,412.17
"uga",1904,,698,41,507.55
"ukr",1904,,1890,42.1,358.61
"ury",1904,,6929,52.8,403.31
"usa",1904,,7355,50.9,224.23
"uzb",1904,,926,38.9,366.255150222
"vct",1904,,1480,,256.315820175
"ven",1904,,1321,44.1,412.17
"vnm",1904,,1118,40.4,414.7
"vut",1904,,781,,237.843638887
"wsm",1904,,1867,,295.789009811
"yem",1904,,1177,42.5,536.9
"zaf",1904,,5054,41.9,395.84
"zmb",1904,,853,45.5,407.11
"zwe",1904,,985,37.5,393.36
