"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1907,,1501,,
"afg",1907,,812,41.6,478.69
"ago",1907,,988,39.1,480.11
"alb",1907,,1269,27.8,370.9
"and",1907,,3471,,
"are",1907,,2214,43.8,429.48
"arg",1907,,7844,45.4,278.465973985
"arm",1907,,814,36.2,299.533719033
"atg",1907,,1364,,198.66503768
"aus",1907,,7701,40.6,115.43
"aut",1907,,6715,37,339.88
"aze",1907,,1411,44,292.254683575
"bdi",1907,,462,43.7,419.08
"bel",1907,,7355,50,188.63
"ben",1907,,911,41.6,425.52
"bfa",1907,,530,37.5,449.47
"bgd",1907,,1020,38.8,561.75
"bgr",1907,,2312,31.8,282.96
"bhr",1907,,2711,39.9,434.75
"bhs",1907,,2604,,186.219072523
"bih",1907,,1166,45.6,374.45
"blr",1907,,1142,50,316.55
"blz",1907,,1043,,217.321888217
"bmu",1907,,2212,,
"bol",1907,,1951,36.9,400.05
"bra",1907,,1445,26,412.65
"brb",1907,,1646,,490.44
"brn",1907,,2037,,449.47
"btn",1907,,749,47.7,423.82941686
"bwa",1907,,606,35.6,392.64
"caf",1907,,647,48.1,438.7
"can",1907,,6472,40.8,264.186218414
"che",1907,,10555,37.1,154.74
"chl",1907,,3769,73.2,483.95
"chn",1907,,917,36.7,412.65
"civ",1907,,1246,43.3,422.95
"cmr",1907,,956,41,454.93
"cod",1907,,754,42.1,417.8
"cog",1907,,778,39.9,403.83
"col",1907,,1268,55.5,412.65
"com",1907,,776,44.5,411.39
"cpv",1907,,769,47.9,390.18
"cri",1907,,2055,45,375.63
"cub",1907,,2989,40.3,380.46
"cym",1907,,1872,,
"cyp",1907,,2393,42,261.95
"cze",1907,,4374,39.1,286.01
"deu",1907,,5002,43.2,286.02
"dji",1907,,1055,44.6,440.05
"dma",1907,,1195,,
"dnk",1907,,6499,46.4,136.16
"dom",1907,,1072,44.5,440.05
"dza",1907,,1888,36,454.93
"ecu",1907,,925,45.3,401.31
"egy",1907,,1340,40.4,400.05
"eri",1907,,666,48.4,436.06
"esp",1907,,2902,34.5,256.73
"est",1907,,1889,36.2,259
"eth",1907,,540,47.5,442.74
"fin",1907,,3070,38,194.59
"fji",1907,,1057,44.8,493.16
"fra",1907,,4648,53.8,183.96
"fsm",1907,,553,,222.266098041
"gab",1907,,408,45.9,430.79
"gbr",1907,,8428,41.2,176.03
"geo",1907,,926,35.4,300.405258234
"gha",1907,,896,40,456.711314639
"gin",1907,,539,40,420.032191059
"gmb",1907,,875,46.8,454.93
"gnb",1907,,836,49.8,412.65
"gnq",1907,,416,51.4,441.39
"grc",1907,,3311,37.4,305.83
"grd",1907,,1390,,215.093822633
"grl",1907,,997,,
"gtm",1907,,1744,37.9,497.59
"guy",1907,,2188,41.8,415.74
"hkg",1907,,1949,,
"hnd",1907,,2054,43.1,388.94
"hrv",1907,,3155,,362.63
"hti",1907,,1539,43.9,478.08694585
"hun",1907,,3235,35.6,344.73
"idn",1907,,1223,41.7,438.7
"ind",1907,,1225,30.7,403.496922152
"irl",1907,,4316,36.6,134.77
"irn",1907,,1387,37.6,500.57
"irq",1907,,1595,43.1,422.95
"isl",1907,,2866,,164.25
"isr",1907,,1093,44.9,362.565900099
"ita",1907,,4247,48.7,254.74
"jam",1907,,1014,38.5,364.1
"jor",1907,,1606,43.4,416.51
"jpn",1907,,2042,51.6,324.17
"kaz",1907,,2296,34.5,440.05
"ken",1907,,1239,47.5,502.06
"kgz",1907,,1093,41.7,353.290801089
"khm",1907,,1030,46,375.63
"kir",1907,,605,,306.317251608
"kna",1907,,2098,,
"kor",1907,,533,32.1,524.79
"kwt",1907,,2436,41.9,494.61
"lao",1907,,1067,38.4,413.93
"lbn",1907,,2239,42.5,442.74
"lbr",1907,,1009,46,424.23
"lby",1907,,3058,40.9,400.05
"lca",1907,,1167,,236.673803315
"lka",1907,,2046,44.7,425.52
"lso",1907,,417,51.5,402.57
"ltu",1907,,2558,39.5,274.86
"lux",1907,,4074,38.8,228.61
"lva",1907,,1512,39.5,234.19
"mac",1907,,1337,,
"mar",1907,,834,36.4,398.81
"mco",1907,,5496,,
"mda",1907,,1120,31.8,300.354730153
"mdg",1907,,874,41,432.11
"mdv",1907,,838,,388.919081741
"mex",1907,,2653,50.8,465.97
"mhl",1907,,575,,
"mkd",1907,,1617,36.5,359.275579753
"mli",1907,,622,47.2,488.81
"mlt",1907,,1739,,107.904950955
"mmr",1907,,972,33.2,428.16
"mne",1907,,2478,41.7,370.9
"mng",1907,,688,48.1,415.22
"moz",1907,,415,37.3,434.75
"mrt",1907,,805,48.3,407.149083924
"mus",1907,,1435,43.9,261.86
"mwi",1907,,356,38,434.75
"mys",1907,,1321,41,430.79
"nam",1907,,1984,41.8,407.61
"ner",1907,,681,43.3,428.16
"nga",1907,,1310,40.4,433.43
"nic",1907,,2458,46.6,503.55
"nld",1907,,6325,46.4,171.63
"nor",1907,,4015,44.8,96.66
"npl",1907,,864,41,402.57
"nru",1907,,845,,
"nzl",1907,,8931,38.2,129.42
"omn",1907,,1522,43.6,411.177747834
"pak",1907,,1188,45.5,496.1
"pan",1907,,2264,42.3,401.31
"per",1907,,2561,39.6,367.34
"phl",1907,,1250,44.3,426.84
"plw",1907,,1130,,
"png",1907,,736,40.9,419.08
"pol",1907,,2765,27.6,292.21
"pri",1907,,2210,,
"prk",1907,,538,49.1,524.79
"prt",1907,,2317,45,251.660143625
"pry",1907,,2487,42.2,369.71
"pse",1907,,1360,44.8,427.759779461
"qat",1907,,2436,43.1,428.16
"rou",1907,,2769,31.8,416.529091585
"rus",1907,,2881,50,365.73
"rwa",1907,,494,39.6,415.22
"sau",1907,,999,45.3,411.39
