"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"ind",1913,,1320,31.1,317.13
"irl",1913,,4599,40.7,143.764595406
"irn",1913,,1461,38.2,493.9
"irq",1913,,1675,45.3,417.284247189
"isl",1913,,3305,,85.7910220588
"isr",1913,,1130,44.9,302.991229907
"ita",1913,,4720,49.5,228.94
"jam",1913,,1050,39.1,279.232098892
"jor",1913,,1693,43,410.792852495
"jpn",1913,,2100,52.2,302.135279919
"kaz",1913,,2915,34,409.69
"ken",1913,,1303,51.3,495.875392918
"kgz",1913,,1152,42.2,335.302841362
"khm",1913,,1040,45.9,370.63
"kir",1913,,609,,299.665263809
"kna",1913,,2185,,
"kor",1913,,585,32.1,507.273466437
"kwt",1913,,2657,41.5,488.02
"lao",1913,,1082,39.1,408.42
"lbn",1913,,2414,44.2,436.84
"lbr",1913,,1026,45.9,418.58
"lby",1913,,3291,40.6,394.72
"lca",1913,,1190,,228.030011346
"lka",1913,,2029,45.1,428.833649485
"lso",1913,,419,51.5,396.683527022
"ltu",1913,,3248,40.3,250.76
"lux",1913,,4373,38.2,214.77
"lva",1913,,1921,40.3,213.88
"mac",1913,,1364,,
"mar",1913,,853,36.8,393.5
"mco",1913,,5893,,
"mda",1913,,1413,30.8,277.419374045
"mdg",1913,,900,41.7,426.35
"mdv",1913,,837,,385.358405301
"mex",1913,,2389,52,450.23
"mhl",1913,,578,,
"mkd",1913,,1697,38.8,340.960711178
"mli",1913,,624,47.2,482.3
"mlt",1913,,1838,,99.4845393566
"mmr",1913,,1178,33.2,422.45
"mne",1913,,2601,41.4,365.96
"mng",1913,,695,47.9,409.69
"moz",1913,,417,37,428.96
"mrt",1913,,829,48.4,397.070176648
"mus",1913,,1477,43.6,227.77
"mwi",1913,,356,38.1,428.96
"mys",1913,,1522,41,425.05
"nam",1913,,2170,42.6,402.18
"ner",1913,,701,44,422.45
"nga",1913,,1347,41.6,427.65
"nic",1913,,2619,48,496.84
"nld",1913,,7229,46.3,140.444856327
"nor",1913,,4864,45.3,89.7495977273
"npl",1913,,903,41,396.905563953
"nru",1913,,869,,
"nzl",1913,,8625,38.4,79.1359835729
"omn",1913,,1597,43.2,409.86040517
"pak",1913,,1303,46.4,491.277357226
"pan",1913,,2423,42.1,396.229589787
"per",1913,,2690,42.9,362.370798398
"phl",1913,,1656,46,421.15
"plw",1913,,1153,,
"png",1913,,751,42.6,413.5
"pol",1913,,2952,27.7,281.800081335
"pri",1913,,2283,,
"prk",1913,,596,48.8,502.72
"prt",1913,,2318,46.7,260.17
"pry",1913,,2680,42,364.79
"pse",1913,,1359,44.8,422.273993855
"qat",1913,,2657,43.2,422.45
"rou",1913,,3210,30.8,378.64
"rus",1913,,3658,46.1,357.268708854
"rwa",1913,,497,39.6,409.69
"sau",1913,,1014,44.9,405.91
"sdn",1913,,814,35.7,414.77
"sen",1913,,781,41.5,499.845075521
"sgp",1913,,2182,42,382.55
"slb",1913,,505,49.1,492.43
"sle",1913,,1153,45.9,501.25
"slv",1913,,2133,42.2,450.23
"smr",1913,,2864,,
"som",1913,,773,40.9,440.83
"srb",1913,,3340,37.4,208.40329525
"ssd",1913,,797,35.74,458.596606044
"stp",1913,,1048,,276.132737235
"sur",1913,,3070,38.4,395.96
"svk",1913,,3581,43.9,295.51
"svn",1913,,3465,39.2,352.08
"swe",1913,,4836,56,98.0767978158
"swz",1913,,769,46.8,403.057871028
"syc",1913,,1238,,164.296327688
"syr",1913,,1711,46,418.58
"tca",1913,,913,,
"tcd",1913,,657,45.1,421.15
"tgo",1913,,1072,43.1,416.059249229
"tha",1913,,1384,42.8,427.573815321
"tjk",1913,,1298,44.8,297.0584315
"tkm",1913,,2412,40.3,388.501883089
"tls",1913,,651,48.7,447.117939541
"ton",1913,,911,,183.526514423
"tto",1913,,2043,43.7,270.143855381
"tun",1913,,1135,36.8,448.87
"tur",1913,,2200,48,370.63
"tuv",1913,,988,,
"twn",1913,,1343,,
"tza",1913,,723,39.2,404.683123429
"uga",1913,,729,41.7,498.31
"ukr",1913,,1952,43.1,352.08
"ury",1913,,8520,54,332.510299453
"usa",1913,,8824,51.6,185.262319415
"uzb",1913,,932,40.8,338.460877791
"vct",1913,,1572,,243.513275036
"ven",1913,,1663,43.9,404.77743864
"vnm",1913,,1196,41.1,407.15
"vut",1913,,805,,226.162033967
"wsm",1913,,1925,,284.115356843
"yem",1913,,1207,43.8,527.12
"zaf",1913,,4940,48.5,388.63
"zmb",1913,,872,44.4,399.843983028
"zwe",1913,,996,39.4,386.2
