"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"irq",1820,1112536,973,57.71468,427.86
"isl",1820,62498,929,40,412.34
"isr",1820,209954,882,44.86531,447.805831764
"ita",1820,20341608,2474,53.863275,454.69
"jam",1820,400825,1174,39.10361,389.77
"jey",1820,,,40,
"jor",1820,219348,979,40,421.34
"jpn",1820,30993147,1079,53.15753,363.32
"kaz",1820,2091782,1167,43.31751,497.41
"ken",1820,2574000,909,46.31273,507.88
"kgz",1820,543453,510,45.95004,381.264978607
"khm",1820,2102468,906,40,379.99
"kir",1820,18014,561,40,421.143131729
"kna",1820,,1168,40,
"kor",1820,9408016,564,32.12819,503.36
"kos",1820,,,40,
"kwt",1820,81280,1182,40,500.35
"lao",1820,482066,867,38.40764,418.74
"lbn",1820,338427,1099,57.71468,447.88
"lbr",1820,320479,799,40,429.16
"lby",1820,544295,1053,40,404.69
"lca",1820,,877,40,405.923145087
"lie",1820,5905,,40,
"lso",1820,281945,398,40,407.24
"ltu",1820,797987,1300,48.87745,458.81
"lux",1820,129245,1457,40,357.45
"lva",1820,605262,769,48.87745,404.69
"mac",1820,26077,995,40,
"mar",1820,2713079,717,57.71468,403.44
"mco",1820,7941,2001,40,
"mda",1820,730194,623,47.82681,382.325870983
"mdg",1820,1694950,574,41.00953,437.13
"mdv",1820,43038,845,40,444.404325793
"mex",1820,6621314,1383,40.1136444854,487.15
"mhl",1820,5924,546,40,
"mkd",1820,401178,692,32.52048,393.77214197
"mli",1820,1438308,604,47.15742,494.48
"mlt",1820,136406,784,40,350.497687701
"mmr",1820,3541573,843,30.4921,433.13
"mne",1820,129599,1061,40,375.2
"mng",1820,621483,594,40,420.04
"mnp",1820,3411,,40,
"moz",1820,2129723,395,45.18978,439.79
"mrt",1820,386926,529,40,417.44
"msr",1820,5370,,40,
"mtq",1820,85728,,40,
"mus",1820,96755,943,40,427.86
"mwi",1820,737000,351,45.71369,439.79
"mys",1820,303530,1000,25.26073,435.79
"myt",1820,8322,,40,
"nam",1820,229000,542,52.60693,412.34
"ncl",1820,29910,,40,
"ner",1820,1262280,447,43.34556,433.13
"nfk",1820,,,40,
"nga",1820,12238319,882,54.85265,438.46
"ngokar",1820,,,40,
"nic",1820,229075,976,40,509.39
"niu",1820,4520,,40,
"nld",1820,2407847,3900,56.33,323.5
"nor",1820,995904,1320,43.73409,319.13
"npl",1820,3920333,656,40.99217,407.24
"nru",1820,1852,556,40,
"nzl",1820,100000,660,38.15322644,390.99
"omn",1820,320411,918,40,413.61
"pak",1820,13699962,1019,28.68893,501.85
"pan",1820,82788,850,40,405.96
"pcn",1820,,,40,
"per",1820,1367155,1207,57.39507,371.61
"phl",1820,1983383,965,32.54966,431.79
"plw",1820,3927,841,40,
"png",1820,767591,548,25.7537,423.95
"pol",1820,10508375,1309,34.5105190678,369.21
"pri",1820,250914,1379,35.18422,
"prk",1820,4353556,567,40,500.35
"prt",1820,3312025,1690,55.06711,372.81
"pry",1820,155438,838,40,374
"pyf",1820,64123,,40,
"qat",1820,14092,1182,40,433.13
"reu",1820,94632,,40,
"rou",1820,6390450,818,47.82681,371.61
"rus",1820,31861526,1464,57.85028,418.74
"rwa",1820,943716,442,59.01018,420.04
"sau",1820,,858,40,416.16
"shn",1820,,,40,
"slv",1820,256823,977,40,461.6
"smr",1820,,1453,40,
"spm",1820,,,40,
"stp",1820,,882,40,412.193653397
"tcd",1820,1432000,419,40,431.79
"vct",1820,,840,40,413.492787546
"vgb",1820,6700,,40,
"wsm",1820,,1404,40,430.722011351
