"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1824,,858,,
"afg",1824,,613,30.5,471.38
"ago",1824,,686,47.8,485.68
"alb",1824,,676,41.2,375.2
"and",1824,,1302,,
"are",1824,,1091,44.6,434.46
"arg",1824,,1600,45.3,402.19
"arm",1824,,523,29.1,359.728723941
"atg",1824,,780,,389.749748219
"aus",1824,,968,42,390.99
"aut",1824,,2136,51,312.26
"aze",1824,,796,35.4,365.59119515
"bdi",1824,,427,43.7,423.95
"bel",1824,,2447,61.1,320.22
"ben",1824,,610,47.7,430.46
"bfa",1824,,483,37.5,454.69
"bgd",1824,,875,41.8,507.88
"bgr",1824,,1114,47.8,357.45
"bhr",1824,,1369,44.2,439.79
"bhs",1824,,1489,,382.523148723
"bih",1824,,684,31.5,378.8
"blr",1824,,629,57.3,365.67
"blz",1824,,596,,393.501115048
"bmu",1824,,1265,,
"bol",1824,,889,36.9,404.69
"bra",1824,,1122,39.9,417.44
"brb",1824,,941,,511.147286802
"brn",1824,,1537,,454.69
"btn",1824,,636,47.1,454.184188208
"bwa",1824,,406,35.6,397.2
"caf",1824,,434,45.5,443.79
"can",1824,,1553,42.7,333.47
"che",1824,,2826,42.8,344.77
"chl",1824,,962,49.3,417.44
"chn",1824,,985,43.2,417.44
"civ",1824,,894,38.5,427.86
"cmr",1824,,640,54.8,460.21
"cod",1824,,535,42.1,422.65
"cog",1824,,615,50.6,408.51
"col",1824,,976,58.9,417.44
"com",1824,,713,37,416.16
"cpv",1824,,540,49.9,394.71
"cri",1824,,813,48.2,441.12
"cub",1824,,1141,37.9,363.32
"cym",1824,,1071,,
"cyp",1824,,897,32.7,339.12
"cze",1824,,1985,36.7,379.99
"deu",1824,,1941,51.8,340.25
"dji",1824,,811,42.7,445.15
"dma",1824,,683,,
"dnk",1824,,2191,59.7,352.82
"dom",1824,,684,41.7,445.15
"dza",1824,,768,58.4,460.21
"ecu",1824,,545,40.5,405.96
"egy",1824,,808,58.4,404.69
"eri",1824,,539,46,441.12
"esp",1824,,1537,37.2,450.6
"est",1824,,985,48.9,362.15
