"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"grd",1838,,1038,,357.204947519
"grl",1838,,478,,
"gtm",1838,,995,35.3,503.36
"guy",1838,,1375,38.2,429.16
"hkg",1838,,1051,,
"hnd",1838,,851,54.2,393.46
"hrv",1838,,1564,,366.84
"hti",1838,,763,42.9,485.996927557
"hun",1838,,1441,38.8,368.01
"idn",1838,,1024,45.9,443.79
"ind",1838,,1053,36.4,509.39
"irl",1838,,1875,35.6,348.22
"irn",1838,,1014,60.9,506.38
"irq",1838,,1047,60.9,427.86
"isl",1838,,1130,,383.22
"isr",1838,,884,44.9,447.631152304
"ita",1838,,2466,54.5,451.96
"jam",1838,,1011,39.1,389.77
"jor",1838,,1054,41.1,421.34
"jpn",1838,,1107,48.7,363.32
"kaz",1838,,1311,43.3,497.41
"ken",1838,,961,46.3,507.88
"kgz",1838,,597,46,379.960189545
"khm",1838,,931,41.7,379.99
"kir",1838,,570,,394.29799067
"kna",1838,,1318,,
"kor",1838,,554,32.1,503.36
"kwt",1838,,1265,44.1,500.35
"lao",1838,,905,38.4,418.74
"lbn",1838,,1243,60.9,447.88
"lbr",1838,,839,41.6,429.16
"lby",1838,,1313,43.6,404.69
"lca",1838,,930,,363.052366275
"lka",1838,,917,46.8,409.79
"lso",1838,,402,54.1,407.24
"ltu",1838,,1461,48.9,458.81
"lux",1838,,1802,32,357.45
"lva",1838,,864,48.9,404.69
"mac",1838,,1058,,
"mar",1838,,740,60.9,403.44
"mco",1838,,2466,,
"mda",1838,,687,47.8,369.751127818
"mdg",1838,,627,41,437.13
"mdv",1838,,843,,432.30975051
"mex",1838,,1329,35,487.15
"mhl",1838,,552,,
"mkd",1838,,802,32.5,391.066829252
"mli",1838,,608,47.2,494.48
"mlt",1838,,924,,274.680495566
"mmr",1838,,845,30.5,433.13
"mne",1838,,1229,35.4,375.2
"mng",1838,,612,39.6,420.04
"moz",1838,,399,46.5,439.79
"mrt",1838,,577,48.8,417.44
"mus",1838,,1028,40.8,427.86
"mwi",1838,,352,45.7,439.79
"mys",1838,,1038,25.3,435.79
"nam",1838,,709,52.6,412.34
"ner",1838,,488,43.3,433.13
"nga",1838,,958,50.3,438.46
"nic",1838,,1182,50.7,509.39
"nld",1838,,4509,51.6,277.308117068
"nor",1838,,1467,46.2,214.72
"npl",1838,,658,41,407.24
"nru",1838,,606,,
"nzl",1838,,662,38.2,390.99
"omn",1838,,989,44.9,413.61
"pak",1838,,1022,28.7,501.85
"pan",1838,,1041,52.2,405.96
"per",1838,,1266,50,371.61
"phl",1838,,991,32.5,431.79
"plw",1838,,894,,
"png",1838,,582,25.8,423.95
"pol",1838,,1402,35.5,369.21
"pri",1838,,1521,,
"prk",1838,,557,47.1,500.35
"prt",1838,,1695,42.1,372.81
"pry",1838,,1049,50.4,374
"pse",1838,,1227,38.5,434.838755423
"qat",1838,,1265,44.1,433.13
"rou",1838,,1046,47.8,371.61
"rus",1838,,1645,55.5,418.74
"rwa",1838,,452,59,420.04
"sau",1838,,877,45.6,416.16
"sdn",1838,,567,33.8,425.25
"sen",1838,,544,45,512.4
"sgp",1838,,1066,41.4,392.21
"slb",1838,,388,47.4,504.87
"sle",1838,,803,54.1,513.91
"slv",1838,,1137,48.9,461.6
"smr",1838,,1501,,
"som",1838,,719,50.9,451.96
"srb",1838,,1578,32.5,374
"ssd",1838,,555,33.78,490.08
"stp",1838,,912,,381.440755265
"sur",1838,,1853,36.1,405.96
"svk",1838,,1657,43.1,363.32
"svn",1838,,1637,27.7,360.97
"swe",1838,,1592,61.8,253.56
"swz",1838,,536,55.4,413.61
"syc",1838,,920,,319.111307989
"syr",1838,,1109,60.9,429.16
"tca",1838,,551,,
"tcd",1838,,457,50.6,431.79
"tgo",1838,,747,40,426.55
"tha",1838,,959,44.2,438.46
"tjk",1838,,620,47.4,350.6801168
"tkm",1838,,1085,41.4,488.130641161
"tls",1838,,562,38.2,450.843196056
"ton",1838,,706,,330.590057494
"tto",1838,,1360,44.1,335.73
"tun",1838,,783,60.9,460.21
"tur",1838,,1348,45.5,379.99
"tuv",1838,,766,,
"twn",1838,,1002,,
"tza",1838,,592,37.6,414.89
"uga",1838,,507,41,510.9
"ukr",1838,,878,36.4,360.97
"ury",1838,,2689,48.1,405.96
"usa",1838,,2800,59.2,430.124
"uzb",1838,,532,44.4,380.636820937
"vct",1838,,949,,373.217841916
"ven",1838,,741,43.7,414.89
"vnm",1838,,853,40.4,417.44
"vut",1838,,624,,344.412879847
"wsm",1838,,1493,,397.395016322
"yem",1838,,976,60.9,540.44
"zaf",1838,,1488,35.9,398.45
"zmb",1838,,727,41.8,409.79
"zwe",1838,,910,34.6,395.95
