"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1961,55435,5112,,
"afg",1961,9164945,1192,34.3,356.5
"ago",1961,5367287,4212,50.7,328.342956789
"aia",1961,5901,,,
"akr_a_dhe",1961,11519,,,
"ala",1961,20949,,,
"alb",1961,1685901,2744,24.8,130.743937457
"and",1961,14376,16469,,
"ant",1961,137090,,,
"are",1961,100985,2019,45.1,193.8
"arg",1961,20953079,8254,40.7,68.8955520479
"arm",1961,1934239,2611,46.3,76.08
"asm",1961,20478,,,
"atg",1961,55403,4651,,83.2489216903
"aus",1961,10494911,14126,34.9,24.3
"aut",1961,7105654,12584,47.6,40.2
"aze",1961,4030130,5285,37.5,104.736683086
"bdi",1961,2840375,531,39.6,243.558816856
"bel",1961,9200393,13122,39.7,32.4
"ben",1961,2466002,1149,43.6,309.2
"bfa",1961,4894578,681,43.1,343.1
"bgd",1961,49593610,1087,36.6,257.5
"bgr",1961,7935058,5133,22.6,55.34
"bhr",1961,167924,22941,35,183.1
"bhs",1961,115108,15618,,70.754778684
"bih",1961,3277096,1858,40.2,143.90961071
"blr",1961,8274486,4026,27.5,39.53
"blz",1961,94701,2032,,114.697143284
"bmu",1961,45834,21331,,
"bol",1961,3764815,2699,46.6,281.4
"bra",1961,74706888,4663,52.5,167.1
"brb",1961,231674,5289,,78
"brn",1961,85687,64439,,95.2529310345
"btn",1961,229297,963,47,332.629957666
"bwa",1961,536576,989,44.3,165.7
"caf",1961,1529229,1461,52.6,280.2
"can",1961,18295922,14545,35,31.6
"cck",1961,376,,,
"chanisl",1961,110399,,,
"che",1961,5393411,28621,39.6,26
"cheslo",1961,13763549,,,
"chl",1961,7873504,6155,54.9,148.5
"chn",1961,654625069,558,30.2,261.86
"civ",1961,3602075,2751,46.2,302.9
"cmr",1961,5474509,1808,45.8,275.6
"cod",1961,15637715,1948,44.2,264.363867581
"cog",1961,1039966,2535,39.4,180.2
"cok",1961,18435,,,104.5
"col",1961,16982313,3592,59.2,124.6
"com",1961,191828,1013,48.8,313.20415546
"cpv",1961,205958,849,48.2,193.555144457
"cri",1961,1381920,4123,50.7,102.673299005
"cub",1961,7289828,9248,36.5,49.7521774961
"cxr",1961,831,,,
"cym",1961,8026,16367,,
"cyp",1961,576395,5820,37,37.1827507473
"cze",1961,9626727,12223,28.7,25.7510570238
"deu",1961,73686490,15317,40.3,40.5993117453
"deu_east",1961,17655756,,,
"deu_west",1961,55399408,,,
"dji",1961,88499,3752,40.9,226.151968732
"dma",1961,61035,2431,,127.2
"dnk",1961,4613769,16061,32.9,24.5
"dom",1961,3406299,2514,44,146
"dza",1961,11404859,5602,40.2,245.9
"ecu",1961,4676858,4474,39.1,174.1
"egy",1961,27810001,2105,43,302.9
"eri",1961,1441297,899,47.5,283.704645886
"eri_a_eth",1961,26294813,,,
"esh",1961,35723,,,
"esp",1961,30777097,6498,29.3,51.6
"est",1961,1230521,7128,30.5,39.87
"eth",1961,22671131,668,44.9,278.512942565
"fin",1961,4463432,11286,42.2,25.2
"fji",1961,407152,3508,44.8,68.7
"flk",1961,2131,,,
"fra",1961,46471083,12168,47.2,27
"fro",1961,34730,,,
"fsm",1961,45956,1452,,125.560340314
"gab",1961,504174,1638,56,265.722568328
"gbg",1961,47332,,,
"gbm",1961,48353,,,
"gbr",1961,52765864,13887,24.4,26.1
"geo",1961,4225733,3404,38.6,90.6129348531
"gha",1961,6866545,2267,41.2,208.6
"gib",1961,21797,,,
"gin",1961,3633778,846,45,351.3
"glp",1961,281412,,,
"gmb",1961,376736,1353,45.8,356.3
"gnb",1961,623413,1260,43.7,277.942961088
"gnq",1961,255100,732,50.5,292.803539654
"grc",1961,8366020,6708,39.5,54.3
"grd",1961,91260,2162,,113.008466085
"grl",1961,32474,6097,,
"gtm",1961,4240084,3421,52,214.1
"guf",1961,33126,,,
"gum",1961,68073,,,
"guy",1961,582034,3426,42.1,89.2
"hkg",1961,3227426,4900,,
"hnd",1961,2069085,2501,52.9,203.4
"hos",1961,904,,,
"hrv",1961,4222502,7916,,84.6081389682
"hti",1961,3943363,2154,51.2,286.6
"hun",1961,10031496,9539,25.9,56.6
"idn",1961,90138235,1791,40.3,216.5
"ind",1961,458691457,1051,39.1,243.7
"irl",1961,2816832,8297,49.8,33.9
"irn",1961,22480420,5505,49.2,293.818385956
"irq",1961,7475354,6480,62.6,184.5
"isl",1961,179106,10801,,21.1
"isr",1961,2174271,6915,42.7,38.9217249223
"ita",1961,50067464,10973,40,49.9
"jam",1961,1654461,5549,41.8,80.8
"jey",1961,63615,,,
"jor",1961,927850,4994,39.8,147.3
"jpn",1961,93357259,5276,34.9,36.2
"kaz",1961,10411040,8680,36,120.016555095
"ken",1961,8361442,1765,63.2,190.1
"kgz",1961,2245062,2836,35.6,139.11822378
"khm",1961,5872247,1484,43.5,252.610265372
"kir",1961,42261,2422,,192.475341422
"kna",1961,51195,3858,,
"kor",1961,25808542,1201,32.4,106.5
"korea_union",1961,36259675,,,
"kos",1961,1348203,,,
"kwt",1961,294639,21554,39.3,136.6
"lao",1961,2169287,1249,35.7,248.173382679
"lbn",1961,1864605,9242,56.2,75.1
"lbr",1961,1144896,1310,43.8,316.4
"lby",1961,1483856,13113,38.8,263.4
"lca",1961,90913,2227,,124.70949431
"lie",1961,16894,,,
"lka",1961,10129134,1769,41.9,96.4
"lso",1961,866253,541,53.2,190.2
"ltu",1961,2807763,9879,31.4,45.3
"lux",1961,317442,23005,31.1,32.12825
"lva",1961,2158546,5661,31.6,34.65
"mac",1961,175135,8025,,
"mar",1961,12713043,1971,48.7,234.5
"mco",1961,22812,17876,,
"mda",1961,3075927,3847,22.6,99.5522296238
"mdg",1961,5223621,2288,44.2,202.51891686
"mdv",1961,92327,1140,,334.904344332
"mex",1961,39394125,6082,52.6,138.258395802
"mhl",1961,15052,1763,,123.7
"mkd",1961,1507653,4159,37.4,178.706893091
"mli",1961,5322267,754,43,469.441930207
"mlt",1961,311702,2860,,39.1
"mmr",1961,21961594,1250,38.3,263.579608497
"mne",1961,498128,6756,37.8,86.5870942164
"mng",1961,982180,1249,43,226.855306454
"mnp",1961,10340,,,
"moz",1961,7643290,533,49.8,291.011177066
"mrt",1961,883223,1941,49.1,249
"msr",1961,11882,,,
"mtq",1961,288483,,,
"mus",1961,679045,3352,40.5,98.6
"mwi",1961,3700032,441,48.1,360.5
"mys",1961,8429369,3061,46.4,87.8
"myt",1961,25240,,,
"nam",1961,617282,4618,51.8,140.397094588
"ncl",1961,80585,,,
"ner",1961,3493636,1248,36,320.318822668
"nfk",1961,1744,,,
"nga",1961,46144154,3551,52.7,334.12417669
"nic",1961,1830400,4466,45.1,197
"niu",1961,4878,,,
"nld",1961,11576024,13448,44.2,20.3
"nor",1961,3610710,16425,33.6,22.1
"npl",1961,10215153,984,48.9,323
"nru",1961,4675,18069,,
"nzl",1961,2423769,16664,30.4,26.8
"omn",1961,564895,4611,40.9,359.1
"pak",1961,45988447,1231,34.6,251.6
"pan",1961,1167041,4274,50.7,89.5
"pcn",1961,136,,,
"per",1961,10350239,5652,62.8,220.7
"phl",1961,27164618,2663,51.4,102.4
"plw",1961,9901,16820,,
"png",1961,2001048,1165,48.1,194
"pol",1961,30138099,6669,25.6,59.4
"pri",1961,2395612,8809,,
"prk",1961,11665593,1624,46.9,121.658552917
"prt",1961,8899331,5786,48.3,110.3
"pry",1961,1953331,2987,45.3,84.3
"pse",1961,1096903,1266,42.7,184.586560056
"pyf",1961,80706,,,
"qat",1961,51355,19865,43.7,127.009697274
"reu",1961,345407,,,
"rou",1961,18780105,6429,22.6,85.8906779661
"rus",1961,121390327,10908,27.5,49.4475950783
"rwa",1961,2996091,601,51.4,211.2
"sau",1961,4218879,10684,42.4,235.197348081
"scg",1961,8011046,,,
"scg_ex_kos",1961,6372978,,,
"sdn",1961,7749884,2230,38.7,175.2
"sen",1961,3265558,2076,55.8,302.5
"sgp",1961,1690353,5520,41,43.8
"shn",1961,4708,,,
"sjm",1961,1850,,,
"slb",1961,121403,1132,46.5,185.6
"sle",1961,2210169,1317,53.7,390.3
"slv",1961,2843246,3966,49.6,183.3
"smr",1961,15787,14552,,
"som",1961,2814683,1243,42.8,287.817076721
"spm",1961,4951,,,
"srb",1961,7613356,7057,37.5,68.0300241526
"ssd",1961,3011112,2416,38.68,357.1
"stbar",1961,2187,,,
"stmar",1961,19218,,,
"stp",1961,64549,1397,,132.628444643
