"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"mmr",1875,,895,42.8,433.13
"mne",1875,,1597,40.5,375.2
"mng",1875,,652,45.9,420.04
"moz",1875,,408,47.3,439.79
"mrt",1875,,690,48.1,417.44
"mus",1875,,1229,43.6,270.05
"mwi",1875,,354,44.7,439.79
"mys",1875,,1134,40.9,435.79
"nam",1875,,1231,49.3,412.34
"ner",1875,,583,43.3,433.13
"nga",1875,,1133,40.8,438.46
"nic",1875,,1750,44.9,509.39
"nld",1875,,5449,52.9,324.95
"nor",1875,,2861,47.4,191.08
"npl",1875,,685,41,407.24
"nru",1875,,724,,
"nzl",1875,,6139,38.2,197.85
"omn",1875,,1177,44.7,413.61
"pak",1875,,1039,43.9,501.85
"pan",1875,,1579,45.7,405.96
"per",1875,,1395,50.5,371.61
"phl",1875,,1052,48.9,431.79
"plw",1875,,1014,,
"png",1875,,660,42.9,423.95
"pol",1875,,1711,26.4,369.21
"pri",1875,,1858,,
"prk",1875,,536,49.1,500.35
"prt",1875,,1771,48.5,372.81
"pry",1875,,1666,44.9,374
"pse",1875,,1250,43,434.487305408
"qat",1875,,1533,43.3,433.13
"rou",1875,,1744,44.6,330.14
"rus",1875,,2089,50,431.98
"rwa",1875,,474,56.4,420.04
"sau",1875,,923,46.2,416.16
"sdn",1875,,678,33.8,425.25
"sen",1875,,650,43.1,512.4
"sgp",1875,,1314,42.3,392.21
"slb",1875,,442,49.8,504.87
"sle",1875,,960,48.3,513.91
"slv",1875,,1551,44.9,461.6
"smr",1875,,1846,,
"som",1875,,745,47.4,451.96
"srb",1875,,2050,32,374
"ssd",1875,,663,33.78,490.08
"stp",1875,,977,,325.242949193
"sur",1875,,2377,39.9,405.96
"svk",1875,,2109,51.3,363.32
"svn",1875,,2127,42.8,360.97
"swe",1875,,2393,57.9,232.51
"swz",1875,,640,50.4,413.61
"syc",1875,,1065,,229.981842762
"syr",1875,,1209,52.8,429.16
"tca",1875,,707,,
"tcd",1875,,547,47.8,431.79
"tgo",1875,,893,44.5,426.55
"tha",1875,,1071,35.9,438.46
"tjk",1875,,765,45.2,323.114892128
"tkm",1875,,1377,38.3,478.783862215
"tls",1875,,604,45.8,456.167172492
"ton",1875,,801,,247.285266848
"tto",1875,,1662,43.4,335.73
"tun",1875,,934,45.4,460.21
"tur",1875,,1576,51.9,379.99
"tuv",1875,,868,,
"twn",1875,,1025,,
"tza",1875,,653,37.6,414.89
"uga",1875,,607,41,510.9
"ukr",1875,,1115,45.7,360.97
"ury",1875,,5077,48.8,405.96
"usa",1875,,4316,54.2,334.48
"uzb",1875,,596,42.3,379.856403237
"vct",1875,,1217,,302.328287793
"ven",1875,,986,44.1,414.89
"vnm",1875,,871,40.4,417.44
"vut",1875,,708,,279.859945149
"wsm",1875,,1692,,336.767428354
"yem",1875,,1084,43.5,540.44
"zaf",1875,,2433,35.9,398.45
"zmb",1875,,795,45.7,409.79
"zwe",1875,,951,34.6,395.95
