"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1856,,1064,,
"afg",1856,,683,36.2,477.1
"ago",1856,,790,38.7,485.68
"alb",1856,,727,41.2,375.2
"and",1856,,1900,,
"are",1856,,1230,44,434.46
"arg",1856,,2519,31.2,402.19
"arm",1856,,592,38.2,344.983229353
"atg",1856,,967,,300.573975908
"aus",1856,,5054,45.6,390.99
"aut",1856,,3084,36.2,391.57
"aze",1856,,950,40.3,342.411544652
"bdi",1856,,440,43.7,423.95
"bel",1856,,4009,52.8,278.97
"ben",1856,,712,45.3,430.46
"bfa",1856,,501,37.5,454.69
"bgd",1856,,879,44.3,507.88
"bgr",1856,,1304,47.8,341.38
"bhr",1856,,1639,43,439.79
"bhs",1856,,1847,,289.817296045
"bih",1856,,784,38.5,378.8
"blr",1856,,757,52.8,365.67
"blz",1856,,740,,312.994576066
"bmu",1856,,1569,,
"bol",1856,,1204,36.9,404.69
"bra",1856,,1170,39.6,417.44
"brb",1856,,1168,,572.057162827
"brn",1856,,1713,,454.69
"btn",1856,,678,47.5,442.231803041
"bwa",1856,,474,35.6,397.2
"caf",1856,,506,47.3,443.79
"can",1856,,2322,31.9,308.32
"che",1856,,3934,49.9,344.77
"chl",1856,,1475,64.8,417.44
"chn",1856,,1013,36.9,500.35
"civ",1856,,1016,41.8,427.86
"cmr",1856,,747,44.3,460.21
"cod",1856,,611,42.1,422.65
"cog",1856,,673,46.4,408.51
"col",1856,,1060,58.9,417.44
"com",1856,,737,42.2,416.16
"cpv",1856,,619,49,394.71
"cri",1856,,1162,45.9,441.12
"cub",1856,,1654,39.8,362.15
"cym",1856,,1328,,
"cyp",1856,,1310,37.6,339.12
"cze",1856,,2511,50.3,379.99
"deu",1856,,2343,44.1,410.94
"dji",1856,,898,44.4,445.15
"dma",1856,,847,,
"dnk",1856,,2967,52.5,199.8
"dom",1856,,813,43.9,445.15
"dza",1856,,1086,57.6,460.21
"ecu",1856,,668,43.7,405.96
"egy",1856,,936,58.4,404.69
"eri",1856,,585,47.3,441.12
"esp",1856,,1767,32.2,311.792209675
"est",1856,,1212,48.9,362.15
"eth",1856,,531,47.5,447.88
"fin",1856,,1561,50.6,382.44
"fji",1856,,889,46.7,498.88
"fra",1856,,3228,55.4,268.57
"fsm",1856,,536,,311.274002187
"gab",1856,,394,45.9,435.79
"gbr",1856,,5188,45.1,247.31
"geo",1856,,646,29.7,352.910886709
"gha",1856,,728,46.9,471.38
"gin",1856,,486,32.7,442.46
"gmb",1856,,841,46.2,460.21
"gnb",1856,,803,49.8,417.44
"gnq",1856,,383,49.2,446.51
"grc",1856,,1859,49.9,360.97
"grd",1856,,1120,,312.932473002
"grl",1856,,579,,
"gtm",1856,,1152,35.3,503.36
"guy",1856,,1552,38.2,429.16
"hkg",1856,,1095,,
"hnd",1856,,1071,50.5,393.46
"hrv",1856,,1766,,366.84
"hti",1856,,916,43.6,485.806115106
"hun",1856,,1658,36.7,398.04
"idn",1856,,1052,41.1,443.79
"ind",1856,,1056,36.6,509.39
"irl",1856,,2423,32.3,292.49284309
"irn",1856,,1049,59,506.38
"irq",1856,,1127,59.3,427.86
"isl",1856,,1374,,289.77
"isr",1856,,887,44.9,447.456540983
"ita",1856,,2222,50.7,450.6
"jam",1856,,911,39.1,389.77
"jor",1856,,1134,42.3,421.34
"jpn",1856,,1151,45.8,363.32
"kaz",1856,,1473,43.3,497.41
"ken",1856,,1017,46.3,507.88
"kgz",1856,,699,46,378.659865815
"khm",1856,,956,43.2,379.99
"kir",1856,,579,,369.164053105
"kna",1856,,1488,,
"kor",1856,,544,32.1,503.36
"kwt",1856,,1353,43.7,500.35
"lao",1856,,945,38.4,418.74
"lbn",1856,,1406,57.6,447.88
"lbr",1856,,880,43.3,429.16
"lby",1856,,1637,43,404.69
"lca",1856,,987,,324.709300894
"lka",1856,,1051,45.6,409.79
"lso",1856,,406,53.3,407.24
"ltu",1856,,1641,48.9,458.81
"lux",1856,,2230,34.9,357.45
"lva",1856,,970,48.9,404.69
"mac",1856,,1124,,
"mar",1856,,763,58.8,403.44
"mco",1856,,3040,,
"mda",1856,,757,47.8,357.589969444
"mdg",1856,,683,41,437.13
"mdv",1856,,842,,420.544332129
"mex",1856,,1277,37.4,487.15
"mhl",1856,,558,,
"mkd",1856,,905,32.5,388.380102706
"mli",1856,,612,47.2,494.48
"mlt",1856,,1090,,215.263544645
"mmr",1856,,847,35.2,433.13
"mne",1856,,1387,37.9,375.2
"mng",1856,,631,42.7,420.04
"moz",1856,,403,47.8,439.79
"mrt",1856,,629,48.5,417.44
"mus",1856,,1122,42.1,427.86
"mwi",1856,,353,45.7,439.79
"mys",1856,,1076,30,435.79
"nam",1856,,927,52.6,412.34
"ner",1856,,532,43.3,433.13
"nga",1856,,1039,45.7,438.46
"nic",1856,,1430,47.9,509.39
"nld",1856,,4841,50.9,308.95
"nor",1856,,1959,48.2,170.74
"npl",1856,,660,41,407.24
"nru",1856,,661,,
"nzl",1856,,2821,38.2,240.0086357
"omn",1856,,1066,44.8,413.61
"pak",1856,,1024,34.1,501.85
"pan",1856,,1275,49,405.96
"per",1856,,1327,47.6,371.61
"phl",1856,,1017,38.6,431.79
"plw",1856,,951,,
"png",1856,,619,31.6,423.95
"pol",1856,,1502,33.4,369.21
"pri",1856,,1677,,
"prk",1856,,547,48.1,500.35
"prt",1856,,1679,38.9,372.81
"pry",1856,,1314,47.7,374
"pse",1856,,1231,40.7,434.667744245
"qat",1856,,1353,43.7,433.13
"rou",1856,,1338,47.8,376.75173186
"rus",1856,,1848,52.8,418.74
"rwa",1856,,463,59,420.04
"sau",1856,,896,45.9,416.16
"sdn",1856,,618,33.8,425.25
"sen",1856,,593,44.1,512.4
"sgp",1856,,1110,41.9,392.21
"slb",1856,,413,48.6,504.87
