"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"mar",1909,,837,36.6,397.18
"mco",1909,,5626,,
"mda",1909,,1267,31.5,292.506314843
"mdg",1909,,883,41,430.34
"mdv",1909,,837,,387.728548934
"mex",1909,,2670,51.2,447.64
"mhl",1909,,576,,
"mkd",1909,,1670,37.3,353.063844014
"mli",1909,,623,47.2,486.81
"mlt",1909,,1771,,105.021797113
"mmr",1909,,1000,33.2,426.41
"mne",1909,,2559,41.6,369.38
"mng",1909,,690,48,413.52
"moz",1909,,416,36.6,432.97
"mrt",1909,,813,48.3,403.916359338
"mus",1909,,1449,43.8,268.45
"mwi",1909,,356,37.6,432.97
"mys",1909,,1334,41,429.03
"nam",1909,,2045,42.1,405.94
"ner",1909,,687,43.3,426.41
"nga",1909,,1322,40.8,431.66
"nic",1909,,2511,47,501.49
"nld",1909,,6602,46.9,154.11
"nor",1909,,4182,45.1,103.09
"npl",1909,,877,41,400.92
"nru",1909,,853,,
"nzl",1909,,7981,38.2,84.24
"omn",1909,,1547,43.5,410.738163827
"pak",1909,,1355,46.6,494.07
"pan",1909,,2316,42.3,399.67
"per",1909,,2589,39.3,365.84
"phl",1909,,1297,45,425.09
"plw",1909,,1138,,
"png",1909,,741,41.5,417.37
"pol",1909,,2819,27.9,283.83
"pri",1909,,2234,,
"prk",1909,,542,49,525.78
"prt",1909,,2241,45.7,225.071540282
"pry",1909,,2550,42.1,368.2
"pse",1909,,1367,44.8,425.923311173
"qat",1909,,2507,43.1,426.41
"rou",1909,,2860,31.5,389.048781927
"rus",1909,,3267,50,402.88
"rwa",1909,,495,38.6,413.52
"sau",1909,,1004,45.1,409.7
"sdn",1909,,799,33.8,418.65
"sen",1909,,766,41.4,504.46
"sgp",1909,,2996,42.1,386.12
"slb",1909,,498,49.4,497.04
"sle",1909,,1131,45.9,505.94
"slv",1909,,2062,42.4,454.44
"smr",1909,,2649,,
"som",1909,,770,39.8,444.95
"srb",1909,,3286,35.9,294.24
"ssd",1909,,782,33.78,467.750386221
"stp",1909,,1041,,280.93189913
"sur",1909,,2989,38.9,399.67
"svk",1909,,3353,43.2,310.97
"svn",1909,,3409,38.6,355.37
"swe",1909,,4189,57.1,103.39
"swz",1909,,754,47.1,407.2
"syc",1909,,1219,,170.2074553
"syr",1909,,1654,45.6,422.5
"tca",1909,,889,,
"tcd",1909,,644,45.4,425.09
"tgo",1909,,1052,43.7,419.94
"tha",1909,,1379,41.6,431.66
"tjk",1909,,1163,43.9,299.699195683
"tkm",1909,,2154,39.1,412.638211068
"tls",1909,,646,48.7,450.982400787
"ton",1909,,899,,189.378352879
"tto",1909,,1999,43.6,317.989120106
"tun",1909,,1100,36.6,453.07
"tur",1909,,2128,45.2,374.1
"tuv",1909,,975,,
"twn",1909,,1386,,
"tza",1909,,716,38.4,408.45
"uga",1909,,715,41,502.97
"ukr",1909,,1743,43.2,355.37
"ury",1909,,7766,53.5,399.67
"usa",1909,,8374,51.1,193.91
"uzb",1909,,842,39.9,350.543506882
"vct",1909,,1530,,249.122390101
"ven",1909,,1305,44,408.45
"vnm",1909,,1167,40.4,410.96
"vut",1909,,794,,231.265390089
"wsm",1909,,1899,,289.245661154
"yem",1909,,1194,43.5,532.05
"zaf",1909,,4985,44.1,392.27
"zmb",1909,,863,44.9,403.43
"zwe",1909,,991,38.6,389.81
