"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1906,,1490,,
"afg",1906,,809,41.3,479.57
"ago",1906,,984,38.5,480.98
"alb",1906,,1252,27.8,371.57
"and",1906,,3430,,
"are",1906,,2182,43.8,430.26
"arg",1906,,8047,45.2,289.365996966
"arm",1906,,849,36,303.137608126
"atg",1906,,1355,,200.284583234
"aus",1906,,7518,40.4,118.9
"aut",1906,,6374,37,328.51
"aze",1906,,1470,44.1,295.121136242
"bdi",1906,,461,43.7,419.85
"bel",1906,,7326,49.9,210.45
"ben",1906,,906,41.7,426.3
"bfa",1906,,530,37.5,450.29
"bgd",1906,,1092,38.9,566.12
"bgr",1906,,2271,32,283.48
"bhr",1906,,2710,40,435.54
"bhs",1906,,2586,,187.841189058
"bih",1906,,1152,45.6,375.13
"blr",1906,,1189,50,322.57
"blz",1906,,1036,,218.881978598
"bmu",1906,,2197,,
"bol",1906,,1933,36.9,400.77
"bra",1906,,1456,25.9,413.4
"brb",1906,,1635,,682.08
"brn",1906,,2030,,450.29
"btn",1906,,748,47.7,424.18278128
"bwa",1906,,603,35.6,393.36
"caf",1906,,644,48.1,439.5
"can",1906,,6423,40.8,205.35
"che",1906,,10586,37,164.27
"chl",1906,,3620,73,531.04
"chn",1906,,898,36,413.4
"civ",1906,,1241,43.4,423.72
"cmr",1906,,951,40.6,455.75
"cod",1906,,751,42.1,418.56
"cog",1906,,776,40,404.56
"col",1906,,1212,54.7,413.4
"com",1906,,775,44.6,412.14
"cpv",1906,,765,47.9,390.89
"cri",1906,,2032,44.9,377.53
"cub",1906,,2955,40.4,383.58
"cym",1906,,1860,,
"cyp",1906,,2365,42,265.38
"cze",1906,,4312,39.2,290.67
"deu",1906,,4858,43.1,300.8
"dji",1906,,1052,44.7,440.85
"dma",1906,,1187,,
"dnk",1906,,6332,46.3,135.53
"dom",1906,,1066,44.6,440.85
"dza",1906,,1867,35.8,455.75
"ecu",1906,,919,45.4,402.04
"egy",1906,,1333,40,400.77
"eri",1906,,664,48.4,436.86
"esp",1906,,2832,34.3,282.71
"est",1906,,1965,36,263.41
"eth",1906,,540,47.5,443.54
"fin",1906,,3002,37.9,204.98
"fji",1906,,1054,44.9,494.05
"fra",1906,,4304,53.4,200.04
"fsm",1906,,553,,223.738775667
"gab",1906,,406,45.9,431.58
"gbr",1906,,8341,41,190.09
"geo",1906,,965,35.1,303.380355185
"gha",1906,,867,39.9,458.162797032
"gin",1906,,538,39.6,421.880216662
"gmb",1906,,873,46.8,455.75
"gnb",1906,,836,49.8,413.4
"gnq",1906,,415,51.5,442.2
"grc",1906,,3269,37.2,308.5
"grd",1906,,1384,,216.680854569
"grl",1906,,986,,
"gtm",1906,,1730,37.7,498.49
"guy",1906,,2173,41.6,326.89
"hkg",1906,,1921,,
"hnd",1906,,2028,43.1,389.65
"hrv",1906,,3105,,363.29
"hti",1906,,1524,43.9,479.116422135
"hun",1906,,3179,35.9,336.63
"idn",1906,,1207,41.6,439.5
"ind",1906,,1311,30.6,423.212887327
"irl",1906,,4272,36.4,136.56
"irn",1906,,1378,37.7,501.48
"irq",1906,,1582,42.8,423.72
"isl",1906,,2760,,113.73
"isr",1906,,1087,44.9,373.576691763
"ita",1906,,4116,48.5,266
"jam",1906,,1010,38.5,321.99
"jor",1906,,1593,43.4,417.27
"jpn",1906,,2002,51.3,325.86
"kaz",1906,,2389,35,444.89
"ken",1906,,1228,46.7,502.97
"kgz",1906,,1083,41.4,356.381248941
"khm",1906,,1029,46,376.32
"kir",1906,,605,,307.440184564
"kna",1906,,2084,,
"kor",1906,,531,32.1,519.62
"kwt",1906,,2401,42,495.51
"lao",1906,,1064,38.4,414.69
"lbn",1906,,2216,42.2,443.54
"lbr",1906,,1007,46,425.01
"lby",1906,,3021,40.9,400.77
"lca",1906,,1163,,238.145960926
"lka",1906,,1975,44.6,422.43
"lso",1906,,417,51.6,403.3
"ltu",1906,,2662,39.2,279.4
"lux",1906,,4026,38.9,251.71
