"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"fji",1865,,917,46.6,498.88
"fra",1865,,3333,57.1,283.25
"fsm",1865,,539,,293.31249422
"gab",1865,,394,45.9,435.79
"gbr",1865,,5527,47.6,266.94
"geo",1865,,674,29.7,346.324835601
"gha",1865,,733,52.8,471.38
"gin",1865,,495,32.7,441.12
"gmb",1865,,846,46.4,460.21
"gnb",1865,,808,49.8,417.44
"gnq",1865,,388,49.9,446.51
"grc",1865,,1925,49.9,360.97
"grd",1865,,1164,,292.898545867
"grl",1865,,637,,
"gtm",1865,,1240,35.3,503.36
"guy",1865,,1649,38.2,429.16
"hkg",1865,,1117,,
"hnd",1865,,1202,48.7,393.46
"hrv",1865,,1829,,366.84
"hti",1865,,1004,43.9,485.710736976
"hun",1865,,1779,42.1,364.1
"idn",1865,,1067,39.7,443.79
"ind",1865,,1057,33.3,509.39
"irl",1865,,2755,36.3,145.6
"irn",1865,,1067,52.8,506.38
"irq",1865,,1169,53.7,427.86
"isl",1865,,1515,,329.94
"isr",1865,,888,44.9,447.369260867
"ita",1865,,2598,50.9,447.969815379
"jam",1865,,906,39.1,389.77
"jor",1865,,1177,42.8,421.34
"jpn",1865,,1190,45.9,363.32
"kaz",1865,,1561,43.3,512.4
"ken",1865,,1046,46.3,507.88
"kgz",1865,,756,46,378.011373672
"khm",1865,,968,44,379.99
"kir",1865,,583,,357.204421783
"kna",1865,,1581,,
"kor",1865,,539,32.1,503.36
"kwt",1865,,1399,43.5,500.35
"lao",1865,,965,38.4,418.74
"lbn",1865,,1495,49.3,447.88
"lbr",1865,,902,44.1,429.16
"lby",1865,,1828,42.6,404.69
"lca",1865,,1017,,307.084189572
"lka",1865,,1267,45,409.79
"lso",1865,,408,52.8,407.24
"ltu",1865,,1739,48.9,458.81
"lux",1865,,2480,36.4,357.45
"lva",1865,,1028,48.9,383.66
"mac",1865,,1159,,
"mar",1865,,775,52.3,403.44
"mco",1865,,3375,,
"mda",1865,,795,47.8,351.660216011
"mdg",1865,,714,41,437.13
"mdv",1865,,841,,414.782247772
"mex",1865,,1251,46.1,487.15
"mhl",1865,,561,,
"mkd",1865,,937,32.5,387.04366931
"mli",1865,,614,47.2,494.48
"mlt",1865,,1184,,190.564421082
"mmr",1865,,848,42.2,433.13
"mne",1865,,1437,39.1,375.2
"mng",1865,,641,44.2,420.04
"moz",1865,,405,48.5,439.79
"mrt",1865,,657,48.3,417.44
"mus",1865,,1172,42.8,317.826206055
"mwi",1865,,353,45.7,439.79
"mys",1865,,1096,37,435.79
"nam",1865,,1060,52.6,412.34
"ner",1865,,556,43.3,433.13
"nga",1865,,1083,43.4,438.46
"nic",1865,,1574,46.5,509.39
"nld",1865,,4939,54.5,341.46
"nor",1865,,2336,48.7,179.91
"npl",1865,,660,41,407.24
"nru",1865,,690,,
"nzl",1865,,4353,38.2,167.82
"omn",1865,,1107,44.8,413.61
"pak",1865,,1026,42.1,501.85
"pan",1865,,1411,47.4,405.96
"per",1865,,1359,51.3,371.61
"phl",1865,,1031,47.6,431.79
"plw",1865,,980,,
"png",1865,,638,40.4,423.95
"pol",1865,,1554,29.2,369.21
"pri",1865,,1760,,
"prk",1865,,542,48.6,500.35
"prt",1865,,1643,47.1,372.81
"pry",1865,,1471,46.4,374
"pse",1865,,1232,41.8,434.582263878
"qat",1865,,1399,43.5,433.13
"rou",1865,,1513,47.8,356.05
"rus",1865,,1959,51,399.475919382
"rwa",1865,,468,59,420.04
"sau",1865,,906,46,416.16
"sdn",1865,,646,33.8,425.25
"sen",1865,,620,43.6,512.4
"sgp",1865,,1132,42.1,392.21
"slb",1865,,427,49.2,504.87
"sle",1865,,915,49.9,513.91
"slv",1865,,1426,46,461.6
"smr",1865,,1714,,
"som",1865,,738,50.9,451.96
"srb",1865,,1845,32.5,374
"ssd",1865,,632,33.78,490.08
"stp",1865,,959,,339.559420084
"sur",1865,,2222,38.9,405.96
"svk",1865,,1938,52.9,363.32
"svn",1865,,1914,39.5,360.97
"swe",1865,,2042,57.6,232.94
"swz",1865,,610,51.7,413.61
"syc",1865,,1024,,251.269125986
"syr",1865,,1147,60.3,429.16
"tca",1865,,661,,
"tcd",1865,,521,48.8,431.79
"tgo",1865,,851,43.3,426.55
"tha",1865,,997,37.8,438.46
"tjk",1865,,723,47.4,330.343837329
"tkm",1865,,1291,41.4,481.292225097
"tls",1865,,592,43.8,454.722090945
"ton",1865,,774,,267.471207453
"tto",1865,,1575,43.6,335.73
"tun",1865,,891,52.3,460.21
"tur",1865,,1555,53.1,379.99
"tuv",1865,,839,,
"twn",1865,,1006,,
"tza",1865,,636,37.6,414.89
"uga",1865,,578,41,510.9
"ukr",1865,,1045,43.5,360.97
"ury",1865,,5065,48.1,405.96
"usa",1865,,3914,55.1,322.04
"uzb",1865,,578,44.4,380.067169014
"vct",1865,,1138,,320.039869938
"ven",1865,,835,44,414.89
"vnm",1865,,837,40.4,417.44
"vut",1865,,684,,296.007380136
"wsm",1865,,1636,,352.176555581
"yem",1865,,1054,49.3,540.44
"zaf",1865,,1239,35.9,398.45
"zmb",1865,,776,44.6,409.79
"zwe",1865,,940,34.6,395.95
