"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1934,,2623,,
"afg",1934,,937,36.8,454.698733714
"ago",1934,,1915,52,449.78
"alb",1934,,1738,25.6,299.59
"and",1934,,5318,,
"are",1934,,1363,44.6,402.625852106
"arg",1934,,6715,43.8,143.765479195
"arm",1934,,1116,40.5,196.58357631
"atg",1934,,2384,,159.557551153
"aus",1934,,8272,40.6,58.8242062044
"aut",1934,,5482,37.4,134.77
"aze",1934,,2065,41.6,211.669135489
"bdi",1934,,485,46.8,390.54195705
"bel",1934,,8413,48.7,100.38
"ben",1934,,1101,44.5,402.26611312
"bfa",1934,,532,41,422.25238051
"bgd",1934,,1182,37.9,400.492755959
"bgr",1934,,2190,27.2,203.08
"bhr",1934,,2942,36.9,406.838315068
"bhs",1934,,5780,,147.341159995
"bih",1934,,1137,45.1,271.81
"blr",1934,,1640,27.1,158.82
"blz",1934,,1478,,179.558742017
"bmu",1934,,5843,,
"bol",1934,,2534,36.6,369.854966141
"bra",1934,,2133,41.7,360.609341728
"brb",1934,,2353,,417.228329356
"brn",1934,,4711,,246.32
"btn",1934,,806,47.3,413.817714243
"bwa",1934,,735,40.7,362.529509143
"caf",1934,,944,46.3,422.534875923
"can",1934,,6111,40.6,91.1396738503
"che",1934,,13882,39.6,59.72
"chl",1934,,3826,67.8,425.763569313
"chn",1934,,942,48.2,363.22
"civ",1934,,1676,40,395.056359552
"cmr",1934,,1218,43.2,427.86208504
"cod",1934,,1155,44.3,387.665541284
"cog",1934,,1275,38.9,382.453758972
"col",1934,,2559,56.5,181.086936199
"com",1934,,796,39.3,385.553342175
"cpv",1934,,800,47.7,366.520454934
"cri",1934,,2129,47.6,257.65471
"cub",1934,,4246,37.9,149.27
"cym",1934,,4941,,
"cyp",1934,,3171,40.8,218.53
"cze",1934,,5636,40.9,148.26
"deu",1934,,6738,46,90.4500369004
"dji",1934,,1980,42.2,412.25
"dma",1934,,1699,,
"dnk",1934,,9591,46.2,75.7434294118
"dom",1934,,1568,41.7,388.002813225
"dza",1934,,3165,40.3,396.001368019
"ecu",1934,,1901,42.2,377.607906265
"egy",1934,,1638,44.5,397.113303622
"eri",1934,,740,47.8,408.52
"esp",1934,,4349,35.9,177.214246314
"est",1934,,3428,39.7,158.05
"eth",1934,,562,49.6,415.079658233
"fin",1934,,5039,42.1,107.69
"fji",1934,,1826,42.6,378.3378
"fra",1934,,5929,60.8,89.7553100057
"fsm",1934,,845,,185.967205685
"gab",1934,,531,48.1,403.58
"gbr",1934,,8834,39.3,86.2299310818
"geo",1934,,1339,39.8,209.999729733
"gha",1934,,1952,43.4,357.3
"gin",1934,,582,44.7,362.932111783
"gmb",1934,,940,46.4,425.649066538
"gnb",1934,,841,50.3,370.15
"gnq",1934,,460,50.8,413.51
"grc",1934,,4990,40.2,171.413962855
"grd",1934,,1564,,176.371207374
"grl",1934,,2035,,
"gtm",1934,,2289,43.5,462.22116192
"guy",1934,,3249,42.1,340.81166174
"hkg",1934,,2739,,
"hnd",1934,,2266,42.3,346.708766351
"hrv",1934,,3684,,228.22
"hti",1934,,2027,42.4,424.404367056
"hun",1934,,5027,29.2,237.188715847
"idn",1934,,1608,51,366.089506173
"ind",1934,,1153,32.7,304.653220826
"irl",1934,,5045,55.5,85.6353334806
"irn",1934,,2591,43,464.971503089
"irq",1934,,2343,54,396.034384531
"isl",1934,,4624,,70.3777254902
"isr",1934,,3351,44.9,110.29
"ita",1934,,5760,47.4,148.28
"jam",1934,,1746,42.3,206.006511076
"jor",1934,,2381,41.8,388.930368764
"jpn",1934,,2885,48,196.884494151
"kaz",1934,,3397,39.4,283.575196979
"ken",1934,,1561,60.9,479.475643861
"kgz",1934,,1701,40.4,266.826373338
"khm",1934,,1075,45.8,351.9
"kir",1934,,1113,,277.331727575
"kna",1934,,2807,,
"kor",1934,,945,31.7,337.932547332
"kwt",1934,,1456,40.3,466.270927835
"lao",1934,,1116,41.7,387.79
"lbn",1934,,4579,49.6,414.558142452
"lbr",1934,,1081,45.4,378.784653061
"lby",1934,,4269,39.5,373.630524809
"lca",1934,,1304,,200.214704357
"lka",1934,,1884,46.7,246.402515464
"lso",1934,,422,51.5,366.351436002
"ltu",1934,,4681,39.7,163.43
"lux",1934,,9981,36.1,128.590187713
"lva",1934,,2738,39.7,144.56
"mac",1934,,2415,,
"mar",1934,,1428,37.8,371.069692833
"mco",1934,,8438,,
"mda",1934,,1589,27.2,201.096733053
"mdg",1934,,1378,43.5,395.70872254
"mdv",1934,,859,,371.952816753
"mex",1934,,2667,54.3,314.770653486
"mhl",1934,,941,,
"mkd",1934,,1904,44.1,268.504213942
"mli",1934,,636,45.9,434.543608565
"mlt",1934,,2230,,74.8609560654
"mmr",1934,,1699,33.5,401.660500807
"mne",1934,,2979,40.4,236.28
"mng",1934,,774,47.4,388.99
"moz",1934,,431,40.7,407.97844373
"mrt",1934,,1002,48.9,361.54927502
"mus",1934,,1965,42.5,205.281802583
"mwi",1934,,356,40.8,402.127924287
"mys",1934,,2773,41,349.554810567
"nam",1934,,2996,44,380.21337577
"ner",1934,,836,45.3,401.716672455
"nga",1934,,2007,45.8,412.092801682
"nic",1934,,2879,52.9,396.273283874
"nld",1934,,8039,43.6,56.3773459573
"nor",1934,,7441,43.7,50.9272363636
"npl",1934,,853,42.2,374.903472093
"nru",1934,,2188,,
"nzl",1934,,8052,38.6,47.5504831879
"omn",1934,,2271,41.9,403.534634598
"pak",1934,,1364,40.9,445.288462133
"pan",1934,,3080,41.3,316.508944681
"per",1934,,3791,60.7,342.485587893
"phl",1934,,2305,49.2,340.993440631
"plw",1934,,3713,,
"png",1934,,862,47.2,392.450334118
"pol",1934,,2910,25.6,225.81292891
"pri",1934,,3615,,
"prk",1934,,1006,47.7,315.1
"prt",1934,,3298,47.7,231.47
"pry",1934,,3437,41.4,314.681608939
"pse",1934,,1495,44.8,363.227866462
"qat",1934,,1152,43.5,401.826267857
"rou",1934,,3132,27.2,295.774267275
"rus",1934,,4265,27.1,162.210530343
"rwa",1934,,513,47,375.856177271
"sau",1934,,930,43.5,385.340340557
"sdn",1934,,1271,45,394.844049034
"sen",1934,,1231,41.8,468.03703125
"sgp",1934,,4335,41.4,274.71
"slb",1934,,719,47.6,467.133394857
"sle",1934,,1120,45.9,482.789860579
"slv",1934,,2222,41.2,390.954801245
"smr",1934,,4341,,
