"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1949,,3801,,
"afg",1949,,1029,33.7,440.593363467
"ago",1949,,3031,48.7,408.329929957
"alb",1949,,1875,23.5,172.443620112
"and",1949,,6866,,
"are",1949,,1217,45,294.537702253
"arg",1949,,7687,40.9,91.9272510232
"arm",1949,,1724,42.9,113.676081963
"atg",1949,,3457,,132.50359909
"aus",1949,,11788,38.1,32.2
"aut",1949,,6158,37.7,86.87
"aze",1949,,3357,40.2,146.652955758
"bdi",1949,,503,42.8,313.220299838
"bel",1949,,10035,38.4,63.74
"ben",1949,,1239,40.7,351.3
"bfa",1949,,525,38.4,391.7
"bgd",1949,,1080,37.5,351.1437165
"bgr",1949,,2533,24.6,178.99
"bhr",1949,,14401,35.2,305.958422124
"bhs",1949,,9957,,129.367159713
"bih",1949,,1404,44.8,188.647574004
"blr",1949,,2605,33.6,94.81
"blz",1949,,1838,,162.069076647
"bmu",1949,,11431,,
"bol",1949,,2919,35.6,310.463883917
"bra",1949,,2932,37.9,235.16060606
"brb",1949,,2952,,204.754785203
"brn",1949,,46584,,152.214758621
"btn",1949,,846,47.1,407.241527529
"bwa",1949,,828,42.7,266.05178055
"caf",1949,,1198,45.3,392.783082103
"can",1949,,11650,36.5,51.3
"che",1949,,19569,40.6,42.13
"chl",1949,,5056,51.1,251.805194017
"chn",1949,,529,55.3,318.626805421
"civ",1949,,2040,38.2,371.442231897
"cmr",1949,,1427,39.7,386.996605999
"cod",1949,,1533,44.3,298.380411009
"cog",1949,,1800,37.6,298.245220244
"col",1949,,3143,51.9,213.219246338
"com",1949,,807,36.5,302.690982759
"cpv",1949,,781,47.6,226.255995436
"cri",1949,,3186,49,155.96224
"cub",1949,,8193,36.5,48.26
"cym",1949,,9615,,
"cyp",1949,,3707,40.1,96.64
"cze",1949,,7550,40.4,88.8749807109
"deu",1949,,6112,46.6,63.3829921432
"dji",1949,,3061,40.8,305.045735958
"dma",1949,,2119,,
"dnk",1949,,11258,37.9,38.8410639706
"dom",1949,,2024,40.2,167.359148503
"dza",1949,,3933,40.2,302.760726681
"ecu",1949,,3383,40.5,251.354346419
"egy",1949,,1718,39.9,371.551285603
"eri",1949,,786,47.5,348.041795487
"esp",1949,,3916,35.4,98.9470607112
"est",1949,,4546,34.9,98.5
"eth",1949,,578,42.8,365.85359073
"fin",1949,,7011,35.1,57.57
"fji",1949,,2661,41.4,147.435590723
"fra",1949,,7367,58.1,61
"fsm",1949,,1142,,168.369830656
"gab",1949,,650,41.8,340.370767685
"gbr",1949,,10866,32.2,38.1
"geo",1949,,2168,41.8,128.645294775
"gha",1949,,1416,41.2,262.9
"gin",1949,,613,41.7,363
"gmb",1949,,988,46.2,403.450010029
"gnb",1949,,836,38.5,287.708156929
"gnq",1949,,486,50.5,360.108041933
"grc",1949,,3723,34.5,53.8834290484
"grd",1949,,1672,,159.257922993
"grl",1949,,3242,,
"gtm",1949,,3172,45.7,287.450325804
"guy",1949,,4238,41.9,165.3
"hkg",1949,,3335,,
"hnd",1949,,2405,41.9,275.2697995
"hrv",1949,,5271,,124.383834176
"hti",1949,,2270,41.6,344.032607191
"hun",1949,,5562,26.7,131.390416667
"idn",1949,,1363,53.8,309.00872447
"ind",1949,,922,34.8,263.012976376
"irl",1949,,6142,43.6,56.5
"irn",1949,,3867,46.3,306.656826664
"irq",1949,,2955,60.1,386.8
"isl",1949,,9085,,29.4535490196
"isr",1949,,3782,45,68.9186984536
"ita",1949,,6050,42.8,93.54
"jam",1949,,2808,41.8,126.765427215
"jor",1949,,3010,40.9,289.8
"jpn",1949,,2392,36.7,101.2
"kaz",1949,,5519,39.2,171.691492891
"ken",1949,,1775,69.4,342.556490975
"kgz",1949,,2248,37.7,187.953589635
"khm",1949,,1102,45.6,299.438786408
"kir",1949,,1715,,262.301905058
"kna",1949,,3351,,
"kor",1949,,764,30.4,378.13032429
"kwt",1949,,3466,39.4,208.618650129
"lao",1949,,1133,38.4,291.72795905
"lbn",1949,,7603,53.5,166.785888194
"lbr",1949,,1207,45.1,336.655935144
"lby",1949,,5141,38.8,365.727662642
"lca",1949,,1401,,182.522509206
"lka",1949,,1693,47.9,147.381921629
"lso",1949,,424,51.4,264.629505458
"ltu",1949,,6259,34.9,103.5
"lux",1949,,18065,34.7,92.1729650171
"lva",1949,,3619,34.9,125.86
"mac",1949,,3649,,
"mar",1949,,2031,38.6,289.409951074
"mco",1949,,10917,,
"mda",1949,,2504,24.6,140.124991652
"mdg",1949,,1875,37.9,317.907252288
"mdv",1949,,882,,362.034377904
"mex",1949,,4094,52.3,229.211790855
"mhl",1949,,1334,,
"mkd",1949,,2750,40.4,178.189400305
"mli",1949,,648,42.1,461.806706161
"mlt",1949,,2558,,61.0999596595
"mmr",1949,,833,33.6,373.67639303
"mne",1949,,4394,39.7,134.202565299
"mng",1949,,853,47,284.260297244
"moz",1949,,444,40.7,393.311768489
"mrt",1949,,1172,49.3,320.9
"mus",1949,,2429,41.8,132.899034317
"mwi",1949,,355,37.9,379.119080308
"mys",1949,,2872,41,174.925133756
"nam",1949,,3781,41.7,288.190677618
"ner",1949,,958,37.9,349.975746479
"nga",1949,,2683,48.8,377.480310579
"nic",1949,,3228,56.5,267.850149998
"nld",1949,,9284,36.6,33.4
"nor",1949,,11002,37.2,34.2784227273
"npl",1949,,811,45.9,343.500667565
"nru",1949,,4236,,
"nzl",1949,,12794,34.7,36.3
"omn",1949,,2958,41,398.57600774
"pak",1949,,1233,37.4,406.71331093
"pan",1949,,3362,40.7,132.538904386
"per",1949,,4197,55.3,310.004089867
"phl",1949,,1782,49.2,177.416830797
"plw",1949,,8599,,
"png",1949,,954,47,313.390467252
"pol",1949,,4458,23.5,162.071042062
"pri",1949,,5018,,
"prk",1949,,822,47,383.343334911
"prt",1949,,3806,39.7,171.23
"pry",1949,,3312,40.9,110.185667755
"pse",1949,,1230,44.9,238.448104016
"qat",1949,,1343,43.6,188.647928571
"rou",1949,,3034,24.6,216.399389505
"rus",1949,,6932,33.6,91.9726479685
"rwa",1949,,524,44.3,289.49336215
"sau",1949,,1838,42.5,294.721697368
"sdn",1949,,1760,41.5,250.9436383
"sen",1949,,1712,38.5,351.7
"sgp",1949,,5055,40,100.18
"slb",1949,,926,46.6,274.16303526
"sle",1949,,1068,45.8,436.724995464
"slv",1949,,3504,40.4,255.987929279
"smr",1949,,7808,,
"som",1949,,990,43.9,367.475122438
"srb",1949,,4881,35.8,93.6830200677
"ssd",1949,,1856,41.49,384.853743772
"stp",1949,,1195,,235.595104699
"sur",1949,,5446,33.6,160.845016087
"svk",1949,,5558,37.1,144.502761006
"svn",1949,,5568,34.7,96.6964518813
"swe",1949,,11278,40.5,29.3791154073
"swz",1949,,1355,44.5,242.6
"syc",1949,,4661,,119.4
"syr",1949,,1771,43.3,315.710601813
"tca",1949,,1889,,
"tcd",1949,,1205,40.3,335.843910977
"tgo",1949,,1036,38,329.6
"tha",1949,,1169,39.1,217.5
"tjk",1949,,2281,42.6,216.960393323
"tkm",1949,,4628,39.5,198.623628643
"tls",1949,,687,48.3,419.119734824
"ton",1949,,1367,,138.692107682
"tto",1949,,4787,44.6,114.292796128
"tun",1949,,1722,38.6,309.538125
"tur",1949,,2901,52.3,314.244661377
"tuv",1949,,1405,,
"twn",1949,,1411,,
"tza",1949,,934,41.3,282.575880352
"uga",1949,,821,43.5,323.130623385
"ukr",1949,,3669,39.9,117.870705202
"ury",1949,,7935,46.4,68.7277483022
"usa",1949,,14340,40.1,38.7
"uzb",1949,,1594,39.5,212.253270925
"vct",1949,,2141,,197.52047033
"ven",1949,,11614,43.5,133.713264511
"vnm",1949,,965,40.8,181.999576996
"vut",1949,,1279,,185.630246066
"wsm",1949,,2942,,260.684997966
"yem",1949,,1353,44.5,498.357380597
"zaf",1949,,6880,66.5,261.517300395
"zmb",1949,,2543,40,286.361647218
"zwe",1949,,1463,46.2,225.73563656
