"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1853,,1043,,
"afg",1853,,676,33.4,475.67
"ago",1853,,779,39.5,485.68
"alb",1853,,722,41.2,375.2
"and",1853,,1834,,
"are",1853,,1216,44,434.46
"arg",1853,,2414,32.4,402.19
"arm",1853,,585,33.7,346.339550978
"atg",1853,,948,,307.985029863
"aus",1853,,4981,46.1,390.99
"aut",1853,,2995,36.1,368.92
"aze",1853,,934,39.9,344.520711851
"bdi",1853,,439,43.7,423.95
"bel",1853,,3621,52.8,254.07
"ben",1853,,702,45.5,430.46
"bfa",1853,,499,37.5,454.69
"bgd",1853,,879,43.1,507.88
"bgr",1853,,1285,47.8,343.64
"bhr",1853,,1584,43.1,439.79
"bhs",1853,,1810,,297.457078743
"bih",1853,,783,37.8,378.8
"blr",1853,,744,53.4,365.67
"blz",1853,,725,,319.783771322
"bmu",1853,,1537,,
"bol",1853,,1170,36.9,404.69
"bra",1853,,1157,39.1,417.44
"brb",1853,,1144,,566.051146806
"brn",1853,,1696,,454.69
"btn",1853,,674,47.5,443.33884731
"bwa",1853,,467,35.6,397.2
"caf",1853,,499,47.1,443.79
"can",1853,,2261,29.3,309.38
"che",1853,,3861,49.7,344.77
"chl",1853,,1395,64.2,417.44
"chn",1853,,1011,37,457.41
"civ",1853,,1004,41.5,427.86
"cmr",1853,,736,45.3,460.21
"cod",1853,,603,42.1,422.65
"cog",1853,,668,46.8,408.51
"col",1853,,1051,58.9,417.44
"com",1853,,735,41.7,416.16
"cpv",1853,,611,49.1,394.71
"cri",1853,,1124,46.1,441.12
"cub",1853,,1598,39.6,363.32
"cym",1853,,1301,,
"cyp",1853,,1264,37.1,339.12
"cze",1853,,2482,49.4,379.99
"deu",1853,,2161,43.9,462.84
"dji",1853,,889,44.2,445.15
"dma",1853,,831,,
"dnk",1853,,2913,52,278.6
"dom",1853,,800,43.7,445.15
"dza",1853,,1051,60.3,460.21
"ecu",1853,,655,43.4,405.96
"egy",1853,,924,60.8,404.69
"eri",1853,,580,47.2,441.12
"esp",1853,,1724,31.9,357.962458926
"est",1853,,1188,48.9,362.15
"eth",1853,,530,47.5,447.88
"fin",1853,,1536,50.6,366.84
"fji",1853,,880,46.7,498.88
"fra",1853,,2641,54.9,244.45
"fsm",1853,,535,,317.502350802
"gab",1853,,393,45.9,435.79
"gbr",1853,,4898,44.3,264.39
"geo",1853,,637,29.7,355.133952997
"gha",1853,,726,44.9,471.38
"gin",1853,,483,32.7,443.79
"gmb",1853,,840,46.2,460.21
"gnb",1853,,801,49.8,417.44
"gnq",1853,,381,49,446.51
"grc",1853,,1837,49.9,360.97
"grd",1853,,1106,,319.910458145
"grl",1853,,561,,
"gtm",1853,,1124,35.3,503.36
"guy",1853,,1521,38.2,429.16
"hkg",1853,,1087,,
"hnd",1853,,1031,51.1,393.46
"hrv",1853,,1746,,366.84
"hti",1853,,889,43.5,485.837911978
"hun",1853,,1620,34.9,427.11
"idn",1853,,1047,41.5,443.79
"ind",1853,,1055,37.6,509.39
"irl",1853,,2322,31,348.22
"irn",1853,,1043,61,506.38
"irq",1853,,1113,61.2,427.86
"isl",1853,,1330,,227.73
"isr",1853,,886,44.9,447.485638139
"ita",1853,,2350,50.6,450.6
"jam",1853,,913,39.1,389.77
