"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1959,52535,4866,,
"afg",1959,8833127,1187,34.7,368.1
"ago",1959,5176662,3687,50.3,344.18350528
"aia",1959,5831,,,
"akr_a_dhe",1959,11358,,,
"ala",1959,21051,,,
"alb",1959,1588478,2594,24.5,136.420347107
"and",1959,12494,14091,,
"ant",1959,132366,,,
"are",1959,87303,1606,45.1,210.617810292
"arg",1959,20285530,7449,42.9,77.7832168448
"arm",1959,1802171,2345,45.7,82.78
"asm",1959,19729,,,
"atg",1959,54143,4427,,91.2560111022
"aus",1959,10079604,14076,34,25.4
"aut",1959,7031513,11175,46.7,45.5
"aze",1959,3772187,4723,38,112.085000929
"bdi",1959,2733050,633,40.2,245.685474068
"bel",1959,9082991,12137,47.4,35.6
"ben",1959,2400094,1127,41.9,318.4
"bfa",1959,4764080,649,42.9,352.3
"bgd",1959,46848270,1011,37.2,271.5
"bgr",1959,7799095,4485,22.9,83.17
"bhr",1959,156865,22078,35,218.3
"bhs",1959,104406,14300,,90.9346958823
"bih",1959,3154899,1742,41,156.869075628
"blr",1959,8104252,3610,28.6,63.32
"blz",1959,89483,1992,,120.662825806
"bmu",1959,44079,19725,,
"bol",1959,3623964,2650,45.9,289.150628976
"bra",1959,70376952,4184,52,176.7
"brb",1959,230350,4687,,90.6
"brn",1959,77989,62460,,104.659974138
"btn",1959,219095,941,47,347.298306389
"bwa",1959,512256,960,44.1,175.4
"caf",1959,1479472,1452,52.7,291.3
"can",1959,17498573,14289,34.7,33.7
"cck",1959,366,,,
"chanisl",1959,108526,,,
"che",1959,5213397,26014,39.2,27.1
"cheslo",1959,13564361,,,
"chl",1959,7521016,5699,56.1,169.1
"chn",1959,634649557,958,33,268.45
"civ",1959,3358089,2377,44.3,318.5
"cmr",1959,5254110,1790,44.6,289.8
"cod",1959,14871771,2084,44.2,268.408452217
"cog",1959,988433,2170,39.1,188.3
"cok",1959,17968,,,120.3
"col",1959,15994891,3519,62.3,130
"com",1959,185629,967,47.4,321.971663248
"cpv",1959,199903,797,48.1,197.347110667
"cri",1959,1286229,3929,49.9,110.40264933
"cub",1959,7005486,9234,36.5,48.2895905889
"cxr",1959,786,,,
"cym",1959,7667,14979,,
"cyp",1959,566977,5372,37.5,40.5777648016
"cze",1959,9536268,11095,28.6,27.6265738104
"deu",1959,72724260,13759,39.1,44.4177279046
"deu_east",1959,17786703,,,
"deu_west",1959,54372998,,,
"dji",1959,79617,3601,40.9,238.936105385
"dma",1959,58920,2378,,
"dnk",1959,4550129,14896,36,25.5
"dom",1959,3184754,2612,45.3,149.5
"dza",1959,10848971,6147,40.2,246.4
"ecu",1959,4418892,4302,39.3,184.5
"egy",1959,26349973,1947,43.7,322.2
"eri",1959,1375321,858,47.5,301.267340374
"eri_a_eth",1959,25297715,,,
"esh",1959,29913,,,
"esp",1959,30146802,5735,29.7,59.9
"est",1959,1204117,6379,31.2,44.89
"eth",1959,21661944,636,44.6,294.616700736
"fin",1959,4395427,9751,30.9,28.6
"fji",1959,380452,3419,44.1,75.2
"flk",1959,2156,,,
"fra",1959,45319442,10911,51.4,30.3
"fro",1959,33762,,,
"fsm",1959,43123,1395,,133.784850785
"gab",1959,494759,1324,65.6,277.275255225
"gbg",1959,46732,,,
"gbm",1959,48839,,,
"gbr",1959,52088147,13122,25.7,27
"geo",1959,4094846,3041,39.2,96.4028193833
"gha",1959,6445283,2145,41.2,213.9
"gib",1959,21336,,,
"gin",1959,3521668,786,44.1,355.3
"glp",1959,268044,,,
"gmb",1959,356966,1154,45.9,368.6
"gnb",1959,608773,1175,42.6,279.304344457
"gnq",1959,248905,624,50.5,305.262611668
"grc",1959,8247359,6011,39.1,57.1
"grd",1959,88256,2065,,121.06940407
"grl",1959,30021,5466,,
"gtm",1959,4018870,3397,51.6,223
"guf",1959,31097,,,
"gum",1959,65623,,,
"guy",1959,547461,3442,41.8,98
"hkg",1959,2941857,4576,,
"hnd",1959,1939516,2461,50.9,217.2
"hos",1959,908,,,
"hrv",1959,4161966,7264,,94.3642034008
"hti",1959,3791099,2196,50.3,296.3
"hun",1959,9973216,8641,27.8,62.9
"idn",1959,85521981,1696,41.4,228.5
"ind",1959,440968677,1002,31.1,251.8
"irl",1959,2828515,7409,51.8,36.8
"irn",1959,21350524,4863,55.5,306.573477319
"irq",1959,7115509,5528,64.1,207.9
"isl",1959,171919,10865,,21.8
"isr",1959,2012158,6249,43.8,40.1460395189
"ita",1959,49403558,9686,44,53.9
"jam",1959,1610852,5214,41.5,88.3
"jey",1959,62277,,,
"jor",1959,842721,4247,40,165.9
"jpn",1959,91681713,4288,37.3,43.3
"kaz",1959,9580809,7763,36.6,128.646609005
"ken",1959,7860480,1797,68.2,208
"kgz",1959,2106792,2728,35.9,145.373950954
"khm",1959,5578905,1491,43.9,260.134135922
"kir",1959,40237,2286,,205.245188925
"kna",1959,50973,3769,,
"kor",1959,24295786,1212,31.4,120.8
"korea_union",1959,34064191,,,
"kos",1959,1323138,,,
"kwt",1959,237516,17572,39.3,157.8
"lao",1959,2071844,1230,36.1,253.806461202
"lbn",1959,1747163,8710,56,80
"lbr",1959,1096468,1326,44,315.7
"lby",1959,1388133,9764,38.8,300.3
"lca",1959,89047,2049,,138.763298077
"lie",1959,16128,,,
"lka",1959,9667485,1773,42.3,105.8
"lso",1959,837375,518,52.8,193.8
"ltu",1959,2736748,8831,32,66.83
"lux",1959,312216,21558,31.7,40.7769271984
"lva",1959,2106821,5068,32.1,45.22
"mac",1959,170088,6989,,
"mar",1959,11949418,1987,47.7,244.3
"mco",1959,21973,16395,,
"mda",1959,2928987,3451,22.9,106.662956113
"mdg",1959,4979779,2295,43.1,224.024487777
"mdv",1959,87580,1089,,339.152961032
"mex",1959,36989692,5679,53,147.815682159
"mhl",1959,14389,1683,,134.4
"mkd",1959,1469848,3812,37.9,185.067277572
"mli",1959,5205448,757,42.9,480.884015632
"mlt",1959,313520,2803,,42.6
"mmr",1959,21019408,1215,37,283.943025831
"mne",1959,478069,6176,38.1,96.7051259328
"mng",1959,931485,1167,43.7,233.129582139
"mnp",1959,9721,,,
"moz",1959,7349365,526,48.8,311.008446518
"mrt",1959,834024,1561,49.5,262.8
"msr",1959,12459,,,
"mtq",1959,274496,,,
"mus",1959,641427,2702,40.7,105.8
"mwi",1959,3539975,429,48,363.542125123
"mys",1959,7907762,2811,45.4,98.3
"myt",1959,22886,,,
"nam",1959,588430,4384,50.9,159.482297477
"ncl",1959,75672,,,
"ner",1959,3301531,1167,34.3,322.077449624
"nfk",1959,1734,,,
"nga",1959,44321061,3151,50.8,340.423208951
"nic",1959,1719364,4373,46.5,201.5
"niu",1959,4786,,,
"nld",1959,11264501,12256,45.2,21.5
"nor",1959,3552545,14797,35.3,23.3
"npl",1959,9901161,968,48.4,330.4
"nru",1959,4227,13992,,
"nzl",1959,2322669,16454,31,28.8
"omn",1959,539327,4470,40.9,395.3
"pak",1959,43894437,1164,38.5,272.8
"pan",1959,1100067,3853,48.9,94.7
"pcn",1959,145,,,
"per",1959,9784909,4871,62.5,234
"phl",1959,25408605,2637,49.9,110
"plw",1959,9364,15041,,
"png",1959,1934670,1099,47.9,206.5
"pol",1959,29266789,6009,25.4,72.8
"pri",1959,2323454,7758,,
"prk",1959,11145152,1452,46.9,142.946234885
"prt",1959,8846425,5180,48.1,117.4
"pry",1959,1853937,2979,44.5,86.4
"pse",1959,1048183,1286,43.1,197.26747486
"pyf",1959,75803,,,
"qat",1959,44059,12518,43.7,142.655331951
"reu",1959,326164,,,
"rou",1959,18420348,5829,22.9,106.761090939
"rus",1959,118266807,9755,28.6,63.0048769575
"rwa",1959,2860694,627,51.5,222.6
"sau",1959,3965811,7968,42.4,245.197709318
"scg",1959,7857749,,,
"scg_ex_kos",1959,6254498,,,
"sdn",1959,7314066,2303,39.2,181.7
"sen",1959,3092338,2035,56.9,304.5
"sgp",1959,1572694,4656,41.6,52.3
"shn",1959,4791,,,
"sjm",1959,1769,,,
"slb",1959,114463,1094,46.5,200.31370819
"sle",1959,2154160,1303,52.2,401.6
"slv",1959,2687229,3935,48,191
"smr",1959,15020,13118,,
"som",1959,2699912,1219,43,302.149677352
"spm",1959,4883,,,
"srb",1959,7499166,6518,37.5,71.7768215737
"ssd",1959,2901847,2484,39.15,362.2
"stbar",1959,2186,,,
"stmar",1959,18874,,,
"stp",1959,63476,1169,,155.004868082
"sur",1959,281669,6816,32.3,108.050451653
"svk",1959,4078531,8136,32.2,43.0808485773
"svn",1959,1575871,7697,30.4,46.362973913
"swe",1959,7433373,14598,39.7,19.9
"swz",1959,340799,1625,47.8,214.4
"sxm",1959,2629,,,
"syc",1959,40829,5715,,104.4
"syr",1959,4447797,2276,42.6,190.1
"tca",1959,5656,2311,,
"tcd",1959,2946040,1488,35.1,280.799998491
"tgo",1959,1559679,1165,48.2,279.2
"tha",1959,26600277,1383,42.5,153.3
"tjk",1959,1995539,3134,39.6,186.286646915
"tkl",1959,1828,,,
"tkm",1959,1539955,6540,37.3,156.360294649
"tls",1959,491090,696,45.5,358.983107556
"ton",1959,59874,1525,,98.5731429182
"tto",1959,829489,7820,44.8,71
"tun",1959,4123437,1950,45.2,284.613183692
"tur",1959,26881379,4869,55.6,255.4
"tuv",1959,5978,1549,,
"twn",1959,10854000,2449,,
"tza",1959,9787019,1054,53,245.7
"uga",1959,6585103,853,50.3,228.7
"ukr",1959,42130322,5149,38.2,61.2228092486
"ury",1959,2505016,7890,41.6,64.8
"usa",1959,183178348,17909,38,30.6
"ussr",1959,209969440,,,
"uzb",1959,8554271,2179,37,178.71550009
"vct",1959,79616,2880,,135.010380299
"ven",1959,7846947,13493,43.3,84.2
"vgb",1959,7935,,,
"vir",1959,30960,,,
"vnm",1959,31698436,1140,38.8,114.30368346
"vut",1959,61796,1456,,158.9
"wlf",1959,8407,,,
"wsm",1959,105391,3302,,172.483093162
"yem",1959,5082998,1435,44.1,432.6
"yem_north",1959,4532523,,,
"yem_south",1959,1403347,,,
"yug",1959,17965403,,,
