"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"lbr",1930,787369,1048,45.5,386.384767347
"lby",1930,1007296,4062,39.7,377.66692271
"lca",1930,58413,1279,,205.215658698
"lie",1930,12018,,,
"lka",1930,5748259,1928,46.4,288.610135493
"lso",1930,630150,422,51.5,372.043585534
"ltu",1930,2142841,4159,41,181.8
"lux",1930,260091,8519,36.5,152.701784983
"lva",1930,1625309,2440,41,158.11
"mac",1930,157434,2163,,
"mar",1930,6617663,1294,37.6,375.406306409
"mco",1930,17379,7876,,
"mda",1930,1944279,1419,27.9,221.51
"mdg",1930,3546360,1269,45,405.855439359
"mdv",1930,72566,853,,374.642294537
"mex",1930,17373870,2721,54.8,340.409652736
"mhl",1930,11450,857,,
"mkd",1930,1044639,2134,45.1,293.982502907
"mli",1930,3913839,633,46.9,427.538167939
"mlt",1930,274305,2149,,79.027677973
"mmr",1930,14751220,1696,33.4,405.365362217
"mne",1930,330979,3320,40.6,268.74
"mng",1930,746004,753,47.5,392.93
"mnp",1930,6237,,,
"moz",1930,5301322,427,40.7,411.88035084
"mrt",1930,604001,960,48.8,368.190110323
"msr",1930,12465,,,
"mtq",1930,190959,,,
"mus",1930,391293,1857,42.7,321.906829151
"mwi",1930,1601481,356,41.6,407.807009198
"mys",1930,4389308,2908,41,407.547418814
"myt",1930,13624,,,
"nam",1930,274780,2815,44.6,385.017151951
"ncl",1930,57685,,,
"ner",1930,2285892,806,47.2,405.442640685
"nga",1930,19220499,1857,45,413.822379812
"nic",1930,815187,3136,52,427.688585401
"niu",1930,4629,,,
"nld",1930,7875051,9140,42.1,70.2939055455
"nor",1930,2807922,7369,45.4,59.2600757576
"npl",1930,6899013,864,41.2,379.077348837
"nru",1930,2715,1834,,
"nzl",1930,1491937,8359,39.6,46.5301465606
"omn",1930,447387,2115,42.2,404.866036188
"pak",1930,23358708,1417,41.8,478.050691654
"pan",1930,515938,2941,41.5,347.624011915
"per",1930,5536002,3760,62.1,346.262662836
"phl",1930,11577988,2351,49.2,398.863547872
"plw",1930,6725,2967,,
"png",1930,1503498,839,47.2,396.462670163
"pol",1930,28169922,3591,26.2,229.528385071
"pri",1930,1560784,3312,,
"prk",1930,7366694,829,47.9,354.35
"prt",1930,6804302,2904,49.8,231.47
"pry",1930,894195,3283,41.5,350.417282682
"pse",1930,456931,1237,44.8,407.11
"pyf",1930,38808,,,
"qat",1930,20264,1741,43.4,405.324707143
"reu",1930,210640,,,
"rou",1930,14064439,3046,27.9,285.945418514
"rus",1930,85369549,3779,25.4,188.707796054
"rwa",1930,1918878,509,47.7,396.67179887
"sau",1930,2853764,1034,43.7,389.31
"sdn",1930,5217457,1164,45.9,398.647391035
"sen",1930,2156254,1127,42.6,486.922309028
"sgp",1930,577478,3977,41.5,347.97
"shn",1930,4136,,,
"slb",1930,78636,672,47.9,471.989408096
"sle",1930,1696801,1134,45.9,487.735621111
"slv",1930,1446357,2490,41.3,431.422239583
"smr",1930,11208,4008,,
"som",1930,1986325,868,45.6,422.8
"spm",1930,3956,,,
"srb",1930,5633467,4056,43.6,144.926421419
"ssd",1930,2350271,1171,45.93,422.145035094
"stp",1930,52054,1107,,256.437162928
"sur",1930,183208,4009,36.2,330.06
"svk",1930,3181225,5002,47.1,208.55
"svn",1930,1235784,4345,42.4,244.17
"swe",1930,6140566,7317,50.9,71.8008638331
"swz",1930,140827,1001,45.7,384.604548081
"syc",1930,26792,2314,,141.392451445
"syr",1930,2544331,1675,44.7,404.972583683
"tca",1930,5710,1285,,
"tcd",1930,1484476,873,43.8,403.93
"tgo",1930,1165736,1062,40.7,399.153081431
"tha",1930,12675207,1224,46.7,409.672874109
"tjk",1930,1266911,1302,48.2,286.092310354
"tkl",1930,880,,,
"tkm",1930,1006180,2502,43.8,300.707177711
"tls",1930,448017,670,48.5,431.06
"ton",1930,28434,1109,,160.710477135
"tto",1930,412941,3031,44.1,200.213401196
"tun",1930,2556135,1395,37.6,408.253611852
"tur",1930,14930772,2323,58.5,350.720185345
"tuv",1930,4612,1165,,
"twn",1930,,2069,,
"tza",1930,5137523,803,42.8,388.320688286
"uga",1930,3474656,767,45.3,484.483561515
"ukr",1930,30946045,2010,41.6,226.05
"ury",1930,1720139,9311,55.7,149.168628183
"usa",1930,125055606,10139,53.6,88.3856674058
"uzb",1930,5755637,917,44.2,291.585760294
"vct",1930,47638,1829,,221.001313541
"ven",1930,3562393,4985,43.7,243.148529022
"vgb",1930,5613,,,
"vir",1930,22103,,,
"vnm",1930,20146281,1073,44.6,384.820674905
"vut",1930,43579,998,,206.024001532
"wlf",1930,6337,,,
"wsm",1930,45959,2358,,263.307418268
"yem",1930,3787588,1273,44.1,512.763758396
"zaf",1930,8880522,4991,69.2,372.74
"zmb",1930,1293013,1465,42.4,385.998313619
"zwe",1930,2363023,1017,42.9,370.487165006
