"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"pse",1929,,1233,44.8,407.9867311
"qat",1929,,1930,43.4,406.19
"rou",1929,,2834,28.1,320.296903846
"rus",1929,,3613,25,195.927784248
"rwa",1929,,509,47.9,397.403281708
"sau",1929,,1071,43.8,390.28
"sdn",1929,,1139,46.2,399.600113918
"sen",1929,,1103,42.9,492.475786892
"sgp",1929,,4313,41.5,350.685618666
"slb",1929,,661,48,473.19879137
"sle",1929,,1137,45.9,487.53030517
"slv",1929,,2485,41.4,432.537176724
"smr",1929,,3929,,
"som",1929,,862,45.7,423.86
"srb",1929,,4209,44,148.05647077
"ssd",1929,,1143,46.16,424.204880638
"stp",1929,,1102,,257.583758934
"sur",1929,,3944,36.3,340.73
"svk",1929,,5201,47.6,214.28
"svn",1929,,4494,42.8,253.17
"swe",1929,,7003,50.7,75.5537902401
"swz",1929,,986,45.8,385.684806129
"syc",1929,,2231,,142.646662835
"syr",1929,,1707,44.8,405.784278307
"tca",1929,,1260,,
"tcd",1929,,859,44,404.94
"tgo",1929,,1063,40.8,400.147220389
"tha",1929,,1224,47.1,410.72606829
"tjk",1929,,1247,48.5,286.726021312
"tkm",1929,,2391,44,305.272633358
"tls",1929,,669,48.5,431.988414203
"ton",1929,,1097,,161.961644264
"tto",1929,,2959,44.1,202.069248292
"tun",1929,,1377,37.6,411.851891111
"tur",1929,,2252,58.8,351.878393509
"tuv",1929,,1154,,
"twn",1929,,2041,,
"tza",1929,,796,42.8,389.290103429
"uga",1929,,764,45.4,490.150447112
"ukr",1929,,1923,41.7,228.41
"ury",1929,,8430,56.2,136.473056027
"usa",1929,,11272,54.3,95.0946235056
"uzb",1929,,880,44.5,294.153942727
"vct",1929,,1814,,222.311618446
"ven",1929,,4984,43.7,255.454254246
"vnm",1929,,1080,44.8,386.735351711
"vut",1929,,985,,207.157344327
"wsm",1929,,2331,,264.488096439
"yem",1929,,1269,44.1,513.496327425
"zaf",1929,,5355,69.4,373.67
"zmb",1929,,1423,42.5,386.826982403
"zwe",1929,,1016,42.7,371.412243632
