"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"hkg",2001,6836538,33956,,4.196
"hnd",2001,6371304,3505,54.1,35.8
"hos",2001,789,,,
"hrv",2001,4408458,16130,,8
"hti",2001,8692564,1688,59.2,101.3
"hun",2001,10195978,18411,26.9,10.5
"idn",2001,214448301,6005,35,49.8
"ind",2001,1071888190,2628,42.1,87.7
"irl",2001,3901688,42686,29.6,6.9
"irn",2001,66812736,11977,44.6,32.7
"irq",2001,24258794,11684,39.4,43.8
"isl",2001,284037,34403,,3.8
"isr",2001,6129980,25167,39.2,6.6
"ita",2001,57359179,36692,31.6,5.2
"jam",2001,2618325,8197,69.2,21.4
"jey",2001,89350,,,
"jor",2001,4850227,7903,41.2,26.9
"jpn",2001,125974298,32230,30.2,4.3
"kaz",2001,14942788,11035,33.7,41.2
"ken",2001,31863280,2166,50.5,99.7
"kgz",2001,4998286,2164,30,46.4
"khm",2001,12448881,1448,38.2,98.7
"kir",2001,85858,1785,,68.5
"kna",2001,46216,19746,,17.8
"kor",2001,46492324,21536,31.1,6.4
"korea_union",2001,69607115,,,
"kos",2001,2565455,5898,,
"kwt",2001,1990022,72922,39.3,12.5
"lao",2001,5424701,2424,37,113.4
"lbn",2001,3359875,12356,40.9,18.8
"lbr",2001,2998770,557,38.9,169.7
"lby",2001,5428303,21933,38.8,27.3
"lca",2001,158650,9507,,17.6
"lie",2001,33663,,,
"lka",2001,18914866,4949,43.5,15.8
"lso",2001,1871489,1684,54,108.6
"ltu",2001,3458923,13314,32,11.3
"lux",2001,440198,82071,26.1,4.6
"lva",2001,2345145,11787,37.7,16
"mac",2001,438088,40672,,9.36
"mar",2001,29250983,4710,40.6,47.9
"mco",2001,32364,50855,,5
"mda",2001,4185513,2476,37.9,28.4
"mdg",2001,16235767,1487,47.5,103.1
"mdv",2001,285298,7247,,39.2
"mex",2001,104239563,14411,46.9,24.1
"mhl",2001,52184,3092,,41.3
"mkd",2001,2021585,8229,37.3,15.2
"mli",2001,11376094,1382,40,211.2
"mlt",2001,389323,24685,,7.5
"mmr",2001,48195684,2129,44.3,79.9
"mne",2001,613239,9871,30.8,13.2
"mng",2001,2419729,4748,32.2,58.4
"mnp",2001,68817,,,
"moz",2001,18792357,634,41.4,160
"mrt",2001,2796502,2709,39.6,113.1
"msr",2001,4505,,,
"mtq",2001,390015,,,10.671
"mus",2001,1193950,11549,40.1,17.1
"mwi",2001,11491824,585,39.4,160.7
"mys",2001,23920963,15443,46.2,9.5
"myt",2001,155755,,,9.837
"nam",2001,1931005,6076,62.6,72.1
"ncl",2001,213904,,,21.37
"ner",2001,11642308,804,47.5,217.6
"nfk",2001,1963,,,
"nga",2001,126014935,2888,49,181.3
"nic",2001,5100750,3474,43.1,38.3
"niu",2001,1848,,,24.4
"nld",2001,15984365,42130,28.1,6.1
"nor",2001,4514907,59620,25.1,4.7
"npl",2001,24140941,1619,45,75.9
"nru",2001,10053,8076,,40.3
"nzl",2001,3906911,28752,33,7.2
"omn",2001,2272547,46523,40.9,15.5
"pak",2001,141282077,3362,30.4,109.8
"pan",2001,3086887,9814,52.9,25.4
"pcn",2001,56,,,
"per",2001,26261363,6433,51.9,35.8
"phl",2001,79604541,4275,45.6,38.9
"plw",2001,19404,13412,,25.9
"png",2001,5512835,1806,50.3,77.7
"pol",2001,38466543,14744,32.9,8.8
"pri",2001,3799366,35607,,10.762
"prk",2001,23043441,1368,46.9,52
"prt",2001,10320463,26468,35.6,6.7
"pry",2001,5406625,5860,54.8,32.5
"pse",2001,3309978,3836,34.6,28.9
"pyf",2001,241276,,,10.077
"qat",2001,613720,112539,43.7,11.9
"reu",2001,748649,,,9.837
"rou",2001,21983221,10684,29.4,25.9
"rus",2001,145818121,13902,39.6,22
"rwa",2001,8329113,796,50.9,166.3
"sau",2001,22007937,36387,42.4,22
"scg",2001,10846793,,,
"scg_ex_kos",2001,7506603,,,
"sdn",2001,28805142,2338,35.6,103.1
"sen",2001,10118078,1953,41.3,128.4
"sgp",2001,4023237,49809,45.8,3.7
"shn",2001,4972,,,
"sjm",2001,2456,,,
"slb",2001,423535,1550,46.5,32.9
"sle",2001,4220198,900,39.3,229.9
"slv",2001,5844738,6345,53.6,30.6
"smr",2001,27771,53121,,5.2
"som",2001,7610053,603,46.3,174.4
"spm",2001,6266,,,
"srb",2001,9384816,8141,34.3,12.2
"ssd",2001,6967817,2769,35.55,173
"stbar",2001,7222,,,
"stmar",2001,27578,,,
"stp",2001,140003,2188,,85.4
"sur",2001,484210,10214,50.6,33.3
"svk",2001,5386224,15778,24.7,11.4
"svn",2001,1988287,23115,29.2,5.2
"swe",2001,8888675,37292,25,4.1
"swz",2001,1074765,5263,53.2,113.8
"sxm",2001,32000,,,
"syc",2001,82519,18018,,14.3
"syr",2001,16694414,5232,32.9,22.3
"tca",2001,20186,16305,,
"tcd",2001,8663599,1073,40,187.3
"tgo",2001,5006223,1251,43.3,117.6
"tha",2001,63415174,9028,42.4,21.5
"tjk",2001,6290413,1285,31.1,86.6
"tkl",2001,1504,,,
"tkm",2001,4551762,5521,46.4,79.2
"tls",2001,865848,1507,32.3,104.6
"ton",2001,98434,4745,,17.3
"tto",2001,1272383,18383,39.7,28.6
"tun",2001,9785665,7699,40.2,29.6
"tur",2001,64182694,12106,43.7,36.9
"tuv",2001,9471,3097,,41.1
"twn",2001,22323333,32912,,
"tza",2001,34899062,1538,35,120.5
"uga",2001,24534668,1060,50.2,139.2
"ukr",2001,48310816,5305,31,17.6
"ury",2001,3327105,12359,46.2,16.2
"usa",2001,285796198,45978,36,8.3
"ussr",2001,288537034,,,
"uzb",2001,24814629,2543,48.1,61.4
"vct",2001,107989,7693,,22.1
"ven",2001,24940223,14673,47.2,21
"vgb",2001,21087,,,
"vir",2001,108509,,,13.867
"vnm",2001,81123685,2778,40.6,32.5
"vut",2001,189288,2664,,28.2
"wlf",2001,14501,,,
"wsm",2001,175567,4601,,21
"yem",2001,18306287,4053,34.5,91.3
"yem_north",2001,14042840,,,
"yem_south",2001,3908815,,,
"yug",2001,23428536,,,
"zaf",2001,45579161,9988,59.4,75.5
"zmb",2001,10861238,2260,47.2,151.6
"zwe",2001,12603988,2540,61.8,89.5
