"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"slb",1991,320764,1847,46.5,38.9
"sle",1991,3945899,1361,44.6,263.4
"slv",1991,5321576,4545,54,56.3
"smr",1991,24385,34302,,10.2
"som",1991,6319531,921,40.1,177.2
"spm",1991,6296,,,
"srb",1991,9603621,13278,38.9,25.9
"ssd",1991,5698998,2089,35.89,248.1
"stbar",1991,5215,,,
"stmar",1991,25197,,,
"stp",1991,115900,2235,,111.2
"sur",1991,416068,10759,61.1,46.3
"svk",1991,5298080,12223,25,17
"svn",1991,2007918,17370,23.3,9.7
"swe",1991,8616535,30340,20.9,6.6
"swz",1991,887248,4793,59.5,66.7
"sxm",1991,29537,,,
"syc",1991,71496,14351,,16
"syr",1991,12817578,3991,40.4,35.5
"tca",1991,12205,11226,,
"tcd",1991,6151213,1169,42.1,212
"tgo",1991,3886858,1306,45.4,144.1
"tha",1991,57225972,6841,42.3,35
"tjk",1991,5417554,3302,40.2,111.2
"tkl",1991,1583,,,
"tkm",1991,3772350,7748,42.1,89.7
"tls",1991,764884,1121,35.4,168.2
"ton",1991,95304,3795,,21.1
"tto",1991,1229906,13735,40.9,30
"tun",1991,8417689,5604,40.1,54.8
"tur",1991,54909508,10568,42.8,70.3
"tuv",1991,9056,2441,,56.4
"twn",1991,20485667,21996,,
"tza",1991,26307482,1453,40.9,161.7
"uga",1991,17973428,782,41.6,170
"ukr",1991,51360720,9588,25.1,19.5
"ury",1991,3132048,10118,40.8,22.3
"usa",1991,255367160,36543,34.6,10.9
"ussr",1991,289925580,,,
"uzb",1991,20970307,2953,32.1,71.1
"vct",1991,107811,5745,,23.6
"ven",1991,20332247,15577,45,28.6
"vgb",1991,16937,,,
"vir",1991,103613,,,18.751
"vnm",1991,69670620,1562,35.4,48.8
"vut",1991,150779,2557,,34.1
"wlf",1991,13912,,,
"wsm",1991,164073,3539,,30
"yem",1991,12571240,3482,21.8,121.3
"yem_north",1991,9971777,,,
"yem_south",1991,2775637,,,
"yug",1991,22958130,,,
"zaf",1991,37692367,10049,61.8,60.3
"zmb",1991,8361381,2348,54.6,181.4
"zwe",1991,10763036,2604,48,70.1
