"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abkh",2008,,,40,
"abw",2008,101342,38594,40,18.548
"afg",2008,26528741,1311,36.6375471365,110.4
"ago",2008,19842251,7103,43.8218109677,192
"aia",2008,13365,,40,
"akr_a_dhe",2008,15700,,40,
"alb",2008,2968026,8644,43.6684287705,17.9
"and",2008,85616,41426,40,3.5
"ant",2008,194999,,40,
"arg",2008,40381860,14646,46.66,15.4
"arm",2008,2975029,7383,55.5066413879,20
"asm",2008,57031,,40,
"atg",2008,85350,25736,40,10.9
"aus",2008,21370348,41312,44.2197274074,5.2
"aut",2008,8331465,43952,34.6,4.6
"aze",2008,8868713,14365,41.7896141176,43.3
"bdi",2008,8821795,723,33.27,108.6
"bel",2008,10779155,41641,31.81496753,4.7
"ben",2008,8973525,1646,44.3627225,116.3
"bfa",2008,14709011,1358,50.0344633333,130.4
"bgd",2008,148252473,2265,47.19861,55.9
"bgr",2008,7513646,15368,49.05499,13.7
"bhr",2008,1115777,42507,40,9.4
"bhs",2008,348587,24373,43.49551267,14.5
"bih",2008,3839749,9316,40,8.1
"blr",2008,9526453,14488,35.17899,7.2
"blz",2008,306165,8293,40,20.1
"bmu",2008,64627,60676,40,
"bol",2008,9599916,5066,43.3803509091,52
"bra",2008,194769696,13906,61.2,18.6
"brb",2008,277315,16075,44.0810700693,15.4
"brn",2008,380786,72351,40,9
"btn",2008,694990,5663,40,48.1
"bwa",2008,1967866,13858,58.72926,63.8
"caf",2008,4280405,894,56.3,158.8
"can",2008,33363256,41468,41.0614293446,5.8
"cck",2008,596,,40,
"chanisl",2008,157587,,40,9.974
"cheslo",2008,15676318,,40,
"chl",2008,16645940,18698,52.0183933333,8.9
"chn",2008,1326690636,7880,44.43417,18.5
"civ",2008,19261647,2854,51.30824,116.9
"cmr",2008,19570418,2571,51.25321,113.8
"cod",2008,61809278,607,44,124.5
"cog",2008,3832771,5022,43.1112116129,72.6
"cok",2008,20018,,40,10.9
"col",2008,44901660,10489,57.4,19.7
"com",2008,665414,1440,63.79504,91.2
"cpv",2008,483824,6031,40,28.4
"cri",2008,4429506,12219,44.0176470588,10.3
"cub",2008,11290239,17765,43.0454335484,6.3
"cxr",2008,1400,,40,
"cym",2008,52925,56832,40,
"cyp",2008,1077010,35828,40,4.2
"cyp_nor",2008,,,40,
"cze",2008,10397984,29128,31.34014,4.5
"deu",2008,80665906,41199,50.5752983682,4.4
"deu_east",2008,16384470,,40,
"dji",2008,809639,2502,43.6291388235,81
"dma",2008,70881,10425,40,17.1
"dnk",2008,5495302,45017,39.2,4.3
"dom",2008,9636491,10408,44.7941176471,35
"dza",2008,34811059,12314,42.48379,29.5
"ecu",2008,14447600,9244,44.1513576471,26.8
"egy",2008,78976122,9974,36.2845312897,31.4
"eri",2008,4500638,1088,40,60.4
"eri_a_eth",2008,83282565,,40,
"est",2008,1339941,24743,38.12853,5.5
"eth",2008,83079608,931,47.06577,86.9
"fin",2008,5314170,42122,27.4,3.3
"fji",2008,843206,7129,43.375,24
"flk",2008,2885,,40,
"fra",2008,62309529,37505,37.2396329942,4.3
"fro",2008,48629,,40,
"fsm",2008,104472,3197,40,43.1
"gab",2008,1473741,15800,41.79365,68
"gbg",2008,65726,,40,
"gbm",2008,82737,,40,
"geo",2008,4343290,5900,48.91344,19.3
"gha",2008,23115919,2907,41.51118,79.9
"gib",2008,30089,,40,
"gin",2008,10427356,1230,38.56784,121
"glp",2008,454680,,40,7.683
"gmb",2008,1586749,1566,43.8750472727,87.4
"gnb",2008,1561293,1326,38.74488,127.6
"gnq",2008,686223,40143,40,118.4
"grc",2008,11161755,32197,32.3333333333,4.9
"grd",2008,103934,12116,40,13.5
"grl",2008,56788,24413,40,
"gtm",2008,14106687,6960,55.89,36.9
"guf",2008,222038,,40,12.113
"gum",2008,158310,,40,12.94
"guy",2008,748096,5208,43.24,41.9
"hkg",2008,6910384,46635,53.46,3.064
"hnd",2008,7259470,4391,58.76,26.5
"hos",2008,799,,40,
"hrv",2008,4344151,21873,39.32527,5.9
"hti",2008,9705130,1600,50.11135,83.3
"hun",2008,10050699,23334,29.2208,7.2
"idn",2008,235360765,7856,50,36.2
"ind",2008,1197070109,3901,47.3951125139,65.6
"irl",2008,4480145,47713,45.2131483249,4.5
"irn",2008,72530693,15955,43.44113,21.4
"irq",2008,29163327,11616,39.3621,38.3
"isl",2008,310033,42294,40,2.7
"isr",2008,7093808,28562,50.4,4.9
"ita",2008,59319234,37475,36.71773,4.1
"jam",2008,2717344,8951,43.24268,18.9
"jey",2008,91533,,40,
"jor",2008,6010035,10897,43.45407,22.1
"jpn",2008,127317900,34800,33.2731950357,3.4
"kaz",2008,15915966,18797,31.48789,25.9
"ken",2008,38244442,2358,51.14705,71
"kgz",2008,5301038,2791,38.3,34.4
"khm",2008,13933660,2442,43.9628517647,51.5
"kir",2008,98437,1803,40,64.5
"kna",2008,,22961,40,13.5
"kor",2008,48509842,28650,37.2,4.5
"korea_union",2008,72711933,,,
"kos",2008,2423704,7566,40,
"kwt",2008,2705290,91966,40,11.3
"lao",2008,6045439,3483,41.58851,86.2
"lbn",2008,4109389,14158,38.6341463415,11.3
"lbr",2008,3672782,588,40,100.9
"lby",2008,6123022,29853,40,18.8
"lca",2008,,10843,40,16.6
"lie",2008,35721,,40,
"lso",2008,1972194,2041,49.5,114.2
"ltu",2008,3219802,23223,41.6515,8.2
"lux",2008,485079,95001,42.7748072727,2.8
"lva",2008,2144215,20977,42.16743,10.5
"mac",2008,507274,80191,40,6.722
"mar",2008,31350544,6091,46.03109,35.8
"mco",2008,35731,59857,40,4.2
"mda",2008,4111168,3890,37.67,17.6
"mdg",2008,19926798,1528,45.284612,66.7
"mdv",2008,321026,12029,40,16
"mex",2008,114972821,15826,46.76,17.9
"mhl",2008,52221,3378,40,39.5
"mkd",2008,2055266,10872,46.87,11.8
"mli",2008,14223403,1602,35.931245,148.3
"mlt",2008,406392,27872,40,6.6
"mmr",2008,51030006,2891,44.27483,87.2
"mne",2008,619740,14183,40,8.1
"mng",2008,2629666,7563,43.0208258824,34.8
"mnp",2008,57343,,40,
"moz",2008,22994867,864,51.60102,114.4
"mrt",2008,3414552,3356,43.6320964706,103
"msr",2008,4905,,40,
"mtq",2008,395920,,40,8.679
"mus",2008,1238013,14615,40.9960637,15.8
"mwi",2008,13904671,674,39.40953,101.1
"mys",2008,27197419,19968,48.89753,8
"myt",2008,196280,,40,6.307
"nam",2008,2115703,8169,63.9,62.2
"ncl",2008,239392,,40,17.26
"ner",2008,15085130,843,34.55,141.3
"nfk",2008,2128,,40,
"nga",2008,151115683,4684,51.15548,140.9
"ngokar",2008,,,40,
"nic",2008,5594524,4060,44.4084258824,28.1
"niu",2008,1634,,40,27.3
"nld",2008,16519862,47388,32.0505047549,4.8
"nor",2008,4771633,65216,30.5029422,3.6
"npl",2008,26325183,1866,44.176024304,50.7
"nru",2008,10047,9657,40,39.7
"nzl",2008,4285380,32122,37.3960086811,6.4
"omn",2008,2652281,47799,40,11.9
"pak",2008,163096985,4187,40.68571,95.5
"pan",2008,3498679,14033,57.55,21
"pcn",2008,50,,40,
"per",2008,28642048,9249,50.55,23.2
"phl",2008,90297115,5332,49.6,33.4
"plw",2008,20227,13492,40,20.7
"png",2008,6540267,1982,50.30525,69.7
"pol",2008,38525752,19996,34.5,6.7
"pri",2008,3728126,35855,55.8,8.778
"prk",2008,24243829,1427,40,32.4
"prt",2008,10577458,27747,47.42859,4.1
"pry",2008,6047131,6684,57.7,25.7
"pyf",2008,262877,,40,9.337
"qat",2008,1388962,126076,40,9.5
"reu",2008,816517,,40,6.306
"rou",2008,20741669,18032,33.40205,16.1
"rus",2008,143123163,22506,40.0111151207,13.5
"rwa",2008,9750314,1173,52.182,78.3
"sau",2008,,44189,40,18.1
"shn",2008,,,40,
"slv",2008,6004199,7450,45.0294117647,21.6
"smr",2008,,54401,40,3.7
"spm",2008,,,40,
"stp",2008,,2673,40,61
"tcd",2008,11139740,1753,39.7764,168
"vct",2008,,10517,40,21.4
"vgb",2008,25604,,40,
"wsm",2008,,5731,40,18.8
