"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1833,,912,,
"afg",1833,,632,30.5,472.81
"ago",1833,,714,45.2,485.68
"alb",1833,,689,41.2,375.2
"and",1833,,1448,,
"are",1833,,1129,44.4,434.46
"arg",1833,,1818,41.3,402.19
"arm",1833,,542,29.1,355.518985715
"atg",1833,,828,,362.285664404
"aus",1833,,1485,43.6,390.99
"aut",1833,,2427,45.9,422.24
"aze",1833,,837,36.8,358.917733375
"bdi",1833,,431,43.7,423.95
"bel",1833,,2596,58.2,313.047013664
"ben",1833,,637,47,430.46
"bfa",1833,,488,37.5,454.69
"bgd",1833,,876,41.8,507.88
"bgr",1833,,1164,47.8,352.82
"bhr",1833,,1423,43.8,439.79
"bhs",1833,,1582,,353.799892913
"bih",1833,,716,33.4,378.8
"blr",1833,,663,56.2,365.67
"blz",1833,,634,,368.966674802
"bmu",1833,,1344,,
"bol",1833,,968,36.9,404.69
"bra",1833,,1143,39.5,417.44
"brb",1833,,1000,,527.590928529
"brn",1833,,1585,,454.69
"btn",1833,,648,47.3,450.79029983
"bwa",1833,,424,35.6,397.2
"caf",1833,,453,46,443.79
"can",1833,,1728,37.2,330.15
"che",1833,,3107,45.1,344.77
"chl",1833,,994,54.3,417.44
"chn",1833,,986,41.1,417.44
"civ",1833,,927,39.4,427.86
"cmr",1833,,669,51.9,460.21
"cod",1833,,555,42.1,422.65
"cog",1833,,631,49.4,408.51
"col",1833,,999,58.9,417.44
"com",1833,,720,38.4,416.16
"cpv",1833,,561,49.6,394.71
"cri",1833,,899,47.6,441.12
"cub",1833,,1267,38.4,365.67
"cym",1833,,1137,,
"cyp",1833,,998,34.1,339.12
"cze",1833,,2136,40.8,379.99
"deu",1833,,2047,49,429.252195286
"dji",1833,,835,43.2,445.15
"dma",1833,,726,,
"dnk",1833,,2234,56.9,309.093036076
"dom",1833,,718,42.4,445.15
"dza",1833,,846,60,460.21
"ecu",1833,,577,41.4,405.96
"egy",1833,,842,60,404.69
"eri",1833,,552,46.4,441.12
"esp",1833,,1571,35.3,450.6
"est",1833,,1044,48.9,362.15
"eth",1833,,526,47.5,447.88
"fin",1833,,1382,50.6,375.2
"fji",1833,,823,47.1,498.88
