"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"mrt",1884,,721,48,417.44
"mus",1884,,1284,44.2,270.05
"mwi",1884,,354,42.8,439.79
"mys",1884,,1184,40.9,435.79
"nam",1884,,1408,43.5,412.34
"ner",1884,,609,43.3,433.13
"nga",1884,,1180,38.5,438.46
"nic",1884,,1925,43.5,509.39
"nld",1884,,5960,46.5,305.21
"nor",1884,,2897,44.5,171.26
"npl",1884,,732,41,407.24
"nru",1884,,756,,
"nzl",1884,,6172,38.2,112
"omn",1884,,1265,44.7,413.61
"pak",1884,,1062,39.1,501.85
"pan",1884,,1747,44.1,405.96
"per",1884,,1429,45.2,371.61
"phl",1884,,1076,42.2,431.79
"plw",1884,,1045,,
"png",1884,,681,38.8,423.95
"pol",1884,,1966,25.7,369.21
"pri",1884,,1951,,
"prk",1884,,531,49.6,500.35
"prt",1884,,1910,43.1,372.81
"pry",1884,,1865,43.6,374
"pse",1884,,1280,44,434.401860526
"qat",1884,,1746,43.1,433.13
"rou",1884,,1991,38.7,289.32
"rus",1884,,2214,50,412.55
"rwa",1884,,479,51.7,420.04
"sau",1884,,944,46.3,416.16
"sdn",1884,,708,33.8,425.25
"sen",1884,,679,42.6,512.4
"sgp",1884,,1686,42.6,392.21
"slb",1884,,456,50.4,504.87
"sle",1884,,1002,46.9,513.91
"slv",1884,,1672,43.9,461.6
"smr",1884,,1973,,
"som",1884,,752,41.2,451.96
"srb",1884,,2394,31,275.014511043
"ssd",1884,,693,33.78,490.08
"stp",1884,,993,,312.8749455
"sur",1884,,2526,40.9,405.96
"svk",1884,,2371,45.8,363.32
"svn",1884,,2484,41.7,360.97
"swe",1884,,2597,58.9,192.29
"swz",1884,,669,49.1,413.61
"syc",1884,,1104,,212.369687429
"syr",1884,,1313,41,429.16
"tca",1884,,751,,
"tcd",1884,,571,47.2,431.79
"tgo",1884,,932,45.6,426.55
"tha",1884,,1202,34.9,438.46
"tjk",1884,,804,41.4,316.744194597
"tkm",1884,,1460,32.8,476.537514895
"tls",1884,,615,47.7,457.471671962
"ton",1884,,826,,230.423795232
"tto",1884,,1745,43.3,335.73
"tun",1884,,976,39.5,460.21
"tur",1884,,1754,40.1,379.99
"tuv",1884,,895,,
"twn",1884,,1060,,
"tza",1884,,669,37.6,414.89
"uga",1884,,634,41,510.9
"ukr",1884,,1181,41.7,360.97
"ury",1884,,6082,50,405.96
"usa",1884,,5521,52,317.672
"uzb",1884,,613,38.5,379.666813971
"vct",1884,,1293,,287.227497101
"ven",1884,,1274,44.2,414.89
"vnm",1884,,941,40.4,417.44
"vut",1884,,729,,266.081775397
"wsm",1884,,1745,,323.476515037
"yem",1884,,1112,41.1,540.44
"zaf",1884,,2223,35.9,398.45
"zmb",1884,,813,46.6,409.79
"zwe",1884,,961,34.6,395.95
