"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1953,40149,4196,,
"afg",1953,8038312,1116,33.9,416.551259873
"ago",1953,4621691,3359,49.1,389.482422629
"aia",1953,5549,,,
"akr_a_dhe",1953,10889,,,
"ala",1953,21475,,,
"alb",1953,1348097,2048,23.7,154.970800067
"and",1953,7863,8825,,
"ant",1953,118338,,,
"are",1953,73184,1247,45.1,250.629307917
"arg",1953,18224150,7198,43.3,85.6598253752
"arm",1953,1463017,1958,43.9,102.27
"asm",1953,19683,,,
"atg",1953,51092,3817,,118.175134403
"aus",1953,8821938,12228,33,29.5
"aut",1953,6932427,7692,40.7,56.57
"aze",1953,3133703,3864,39.4,134.135375929
"bdi",1953,2445836,546,41.7,284.225621514
"bel",1953,8770196,11038,44.3,51.2
"ben",1953,2274130,1148,40.9,339
"bfa",1953,4413203,563,39.8,380.4
"bgd",1953,40302266,1045,37.3,322.9
"bgr",1953,7418765,3486,23.9,121.1
"bhr",1953,123593,18107,35,305.919476805
"bhs",1953,83371,11509,,120.35
"bih",1953,2819107,1318,43.6,174.417759645
"blr",1953,7724108,2981,32.2,80.6731194413
"blz",1953,75554,1906,,149.32196129
"bmu",1953,39196,14126,,
"bol",1953,3248462,3020,38.9,301.759675904
"bra",1953,59053267,3228,38.1,209.754703428
"brb",1953,222808,3478,,223.751157518
"brn",1953,56958,56876,,134.852103448
"btn",1953,190810,879,47,391.985308711
"bwa",1953,448437,877,43.2,213.270428712
"caf",1953,1367805,1299,47.7,348.533056548
"can",1953,14882050,13158,35.7,41.8
"cck",1953,338,,,
"chanisl",1953,104314,,,
"che",1953,4851987,21800,38.7,34.5
"cheslo",1953,12818348,,,
"chl",1953,6561033,5811,51.4,212.700834716
"chn",1953,580886559,692,48.2,301.158346397
"civ",1953,2827844,2173,40.2,357.414151453
"cmr",1953,4704556,1554,41.2,364
"cod",1953,12944393,1994,44.2,283.389238427
"cog",1953,859714,1954,38,245.111880237
"cok",1953,15840,,,173
"col",1953,13438645,3287,52.7,186.936810717
"com",1953,166839,862,40,297.560494057
"cpv",1953,194839,795,47.7,213.79497433
"cri",1953,1048222,3542,49.3,137.534253333
"cub",1953,6304524,8192,36.5,48.26
"cxr",1953,663,,,
"cym",1953,6319,11481,,
"cyp",1953,513435,4224,39.2,67.045098529
"cze",1953,9200240,8217,25.1,47.4603237833
"deu",1953,70720721,9252,42.3,54.980188213
"deu_east",1953,18185397,,,
"deu_west",1953,51406466,,,
"dji",1953,66273,3311,40.8,273.432407643
"dma",1953,52945,2224,,
"dnk",1953,4379141,12601,37.7,31.6
"dom",1953,2600801,2262,47.8,154.2
"dza",1953,9405445,4077,40.2,262.416431687
"ecu",1953,3752131,3750,40,221.407631537
"egy",1953,22458402,1868,40.7,364.147255394
"eri",1953,1208141,838,47.5,328.587697552
"eri_a_eth",1953,22686380,,,
"esh",1953,18727,,,
"esp",1953,28641790,4660,36.6,83.1
"est",1953,1136906,5228,33.5,71.9319080509
"eth",1953,19184239,617,43.7,343.994585131
"fin",1953,4142353,7877,33.4,38.9
"fji",1953,314352,2942,42.3,108.7
"flk",1953,2224,,,
"fra",1953,42724452,8622,52.6,46.3
"fro",1953,31292,,,
"fsm",1953,35694,1238,,158.227115183
"gab",1953,479237,831,58,311.546324357
"gbg",1953,45887,,,
"gbm",1953,54258,,,
"gbr",1953,50792671,11751,26.9,32.1
"geo",1953,3710132,2493,41,116.764515419
"gha",1953,5339179,1816,41.1,239.5
"gib",1953,20879,,,
"gin",1953,3228112,669,42.4,362.7
"glp",1953,222551,,,
"gmb",1953,283502,1050,46.1,395.070349428
