"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"gbr",1881,,6637,42.6,209.77
"geo",1881,,727,29.7,334.918310463
"gha",1881,,754,46.2,471.38
"gin",1881,,511,32.7,439.79
"gmb",1881,,854,46.8,460.21
"gnb",1881,,819,49.8,417.44
"gnq",1881,,396,51.1,446.51
"grc",1881,,2309,41,356.28
"grd",1881,,1245,,260.396765864
"grl",1881,,756,,
"gtm",1881,,1412,35.3,503.36
"guy",1881,,1836,38.2,429.16
"hkg",1881,,1329,,
"hnd",1881,,1474,45.4,393.46
"hrv",1881,,2254,,366.84
"hti",1881,,1182,44.5,485.541222089
"hun",1881,,2184,42.3,397.905563221
"idn",1881,,1143,39,443.79
"ind",1881,,1087,29.9,509.39
"irl",1881,,3309,35.5,132.98
"irn",1881,,1161,43.3,506.38
"irq",1881,,1300,43.5,427.86
"isl",1881,,2039,,364.74
"isr",1881,,945,44.9,447.214138249
"ita",1881,,2928,48.3,385.78
"jam",1881,,935,39.1,281.07
"jor",1881,,1309,43.8,421.34
"jpn",1881,,1338,46.7,355.13
"kaz",1881,,1731,43.3,509.39
"ken",1881,,1100,39.1,507.88
"kgz",1881,,870,41.4,376.861239771
"khm",1881,,992,45.4,379.99
"kir",1881,,592,,336.891473061
"kna",1881,,1761,,
"kor",1881,,530,32.1,503.36
"kwt",1881,,1672,43.1,500.35
"lao",1881,,1003,38.4,418.74
"lbn",1881,,1727,40.6,447.88
"lbr",1881,,941,45.5,429.16
"lby",1881,,2223,42,404.69
"lca",1881,,1072,,278.079500293
"lka",1881,,1466,44,409.79
"lso",1881,,411,52,407.24
"ltu",1881,,1929,41.5,397.2
"lux",1881,,2996,39,345.92
"lva",1881,,1140,41.5,322.4
"mac",1881,,1224,,
"mar",1881,,797,41.5,403.44
"mco",1881,,4064,,
"mda",1881,,867,40.6,341.360178549
"mdg",1881,,771,41,437.13
"mdv",1881,,840,,404.732785426
"mex",1881,,1549,48.8,487.15
"mhl",1881,,566,,
"mkd",1881,,1155,31.4,384.679132468
"mli",1881,,617,47.2,494.48
"mlt",1881,,1371,,153.442763323
"mmr",1881,,955,38.9,433.13
"mne",1881,,1771,41.3,375.2
"mng",1881,,658,46.9,420.04
"moz",1881,,409,45.4,439.79
"mrt",1881,,710,48,417.44
"mus",1881,,1266,44,268.45
"mwi",1881,,354,43.4,439.79
"mys",1881,,1167,40.9,435.79
"nam",1881,,1346,45.4,412.34
"ner",1881,,601,43.3,433.13
"nga",1881,,1164,39.3,438.46
"nic",1881,,1865,44,509.39
"nld",1881,,5524,48.7,276.25
"nor",1881,,2854,45.5,167.78
"npl",1881,,716,41,407.24
"nru",1881,,745,,
"nzl",1881,,6272,38.2,134.77
"omn",1881,,1235,44.7,413.61
"pak",1881,,1054,40.7,501.85
"pan",1881,,1689,44.6,405.96
"per",1881,,1418,47,371.61
"phl",1881,,1067,44.5,431.79
"plw",1881,,1035,,
"png",1881,,674,40.2,423.95
"pol",1881,,1877,25.9,369.21
"pri",1881,,1920,,
"prk",1881,,533,49.5,500.35
"prt",1881,,1792,44.9,372.81
"pry",1881,,1796,44,374
"pse",1881,,1270,43.7,434.430340286
"qat",1881,,1672,43.1,433.13
"rou",1881,,1905,40.6,287.67
"rus",1881,,2172,50,409.33
"rwa",1881,,478,53.2,420.04
"sau",1881,,937,46.2,416.16
"sdn",1881,,698,33.8,425.25
"sen",1881,,669,42.8,512.4
"sgp",1881,,1552,42.5,392.21
"slb",1881,,451,50.2,504.87
"sle",1881,,988,47.4,513.91
"slv",1881,,1631,44.3,461.6
"smr",1881,,1930,,
"som",1881,,750,43.3,451.96
"srb",1881,,2274,31.4,320.710815424
"ssd",1881,,683,33.78,490.08
"stp",1881,,988,,316.944452576
"sur",1881,,2475,40.5,405.96
"svk",1881,,2280,47.7,363.32
"svn",1881,,2359,42,360.97
"swe",1881,,2561,58.6,194.9
"swz",1881,,659,49.5,413.61
"syc",1881,,1091,,218.085203939
"syr",1881,,1277,45,429.16
"tca",1881,,736,,
"tcd",1881,,563,47.4,431.79
"tgo",1881,,919,45.3,426.55
"tha",1881,,1156,35.2,438.46
"tjk",1881,,791,42.7,318.853680282
"tkm",1881,,1432,34.7,477.285123846
"tls",1881,,611,47.1,457.036424834
"ton",1881,,817,,235.9125062
"tto",1881,,1717,43.3,335.73
"tun",1881,,962,41.5,460.21
"tur",1881,,1601,44,379.99
"tuv",1881,,886,,
"twn",1881,,1048,,
"tza",1881,,664,37.6,414.89
"uga",1881,,624,41,510.9
"ukr",1881,,1159,43.1,360.97
"ury",1881,,5053,49.6,405.96
"usa",1881,,5344,52.7,346.538
"uzb",1881,,608,39.8,379.729999877
"vct",1881,,1267,,292.175370903
"ven",1881,,1171,44.2,414.89
"vnm",1881,,917,40.4,417.44
"vut",1881,,722,,270.597430269
"wsm",1881,,1727,,327.84749065
"yem",1881,,1103,41.9,540.44
"zaf",1881,,3251,35.9,398.45
"zmb",1881,,807,46.3,409.79
"zwe",1881,,958,34.6,395.95
